# create_pdfuncert_schemeB.py -sqrts 80 -Q20
# N3LO cross-section {deltaPDF}
0.0062231307626


# N3LO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.00648457109446
10.0 20.0 0.00638939479526
20.0 30.0 0.00651858959185
30.0 40.0 0.00654031494438
40.0 50.0 0.00647694206072
50.0 60.0 0.00671927432958
60.0 70.0 0.00630420609667
70.0 80.0 0.00645091706869
80.0 90.0 0.00642344557635
90.0 100.0 0.00629217553869
100.0 110.0 0.0065019869333
110.0 120.0 0.00614771646122
120.0 130.0 0.00632764672559
130.0 140.0 0.00627368351982
140.0 150.0 0.00583083382395
150.0 160.0 0.00628266335424
160.0 170.0 0.00588121267475
170.0 180.0 0.00592015044374
180.0 190.0 0.00582918652696
190.0 200.0 0.00584674358736
200.0 210.0 0.00555671304094
210.0 220.0 0.00555427937124
220.0 230.0 0.00589838904738
230.0 240.0 0.00505946919352
240.0 250.0 0.00530533038516
250.0 260.0 0.00578250352695
260.0 270.0 0.00436266862386
270.0 280.0 0.00621198773457
280.0 290.0 0.00503456238873
290.0 300.0 0.00549924474162
300.0 310.0 0.00482975015217
310.0 320.0 0.00491261192567
320.0 330.0 0.00501284872953
330.0 340.0 0.00512411865843
340.0 350.0 0.00406996981533
350.0 360.0 0.0049720183545
360.0 370.0 0.00409233474382
370.0 380.0 0.00529743622496
380.0 390.0 0.00508009838735
390.0 400.0 0.00311728667107
400.0 410.0 0.00595086980689
410.0 420.0 0.00448898132009
420.0 430.0 0.00337267468882
430.0 440.0 0.00570453085974
440.0 450.0 0.00435793100768
450.0 460.0 0.00537470154944
460.0 470.0 0.00260317484318
470.0 480.0 0.00369918939984
480.0 490.0 0.00617814655122
490.0 500.0 0.00150494696677
500.0 510.0 0.00637747546651
510.0 520.0 0.000720879861735
520.0 530.0 0.0108417388717
530.0 540.0 0.0014158620662
540.0 550.0 0.00865348514436
550.0 560.0 3.85709721839e-06
560.0 570.0 0.00452344159652
570.0 580.0 0.00405626675251
580.0 590.0 0.00445256586192
590.0 600.0 0.00352796497558


# N3LO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0045764421539
-5.5 -5.0 0.00124971275106
-5.0 -4.5 0.00367039461136
-4.5 -4.0 0.00418080043365
-4.0 -3.5 0.0048423542045
-3.5 -3.0 0.0053928282521
-3.0 -2.5 0.00562344328117
-2.5 -2.0 0.00611217006523
-2.0 -1.5 0.00636671487561
-1.5 -1.0 0.00661215411039
-1.0 -0.5 0.00691697879605
-0.5 0.0 0.00697347106266
0.0 0.5 0.00698146758071
0.5 1.0 0.00687228549628
1.0 1.5 0.00662424474426
1.5 2.0 0.00638275928704
2.0 2.5 0.00602915790915
2.5 3.0 0.00574475233193
3.0 3.5 0.00536063769803
3.5 4.0 0.00494483140824
4.0 4.5 0.00431934932652
4.5 5.0 0.00331406270343
5.0 5.5 0.00085670321879
5.5 6.0 0.00403175048528


