# create_pdfuncert_schemeB.py -sqrts 13 -NNLO -Q10
# NNLO cross-section {deltaPDF}
0.0529417197295


# NNLO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.0641598185089
10.0 20.0 0.0635393934628
20.0 30.0 0.0623748056367
30.0 40.0 0.0610239861079
40.0 50.0 0.0594373473508
50.0 60.0 0.0577595657178
60.0 70.0 0.056169938249
70.0 80.0 0.0540806892747
80.0 90.0 0.0531366510213
90.0 100.0 0.0511809916507
100.0 110.0 0.0499883576415
110.0 120.0 0.0479613589133
120.0 130.0 0.0476475382906
130.0 140.0 0.0456461000779
140.0 150.0 0.0450267450479
150.0 160.0 0.0436965945956
160.0 170.0 0.0429135083191
170.0 180.0 0.041000949412
180.0 190.0 0.0414090177833
190.0 200.0 0.040250481181
200.0 210.0 0.0387068334096
210.0 220.0 0.0389973828388
220.0 230.0 0.0379161508599
230.0 240.0 0.0366341567988
240.0 250.0 0.0353250411735
250.0 260.0 0.0359392791264
260.0 270.0 0.0352828262299
270.0 280.0 0.0345301220304
280.0 290.0 0.0353175435234
290.0 300.0 0.033534088767
300.0 310.0 0.0329898786391
310.0 320.0 0.0334097483133
320.0 330.0 0.0309726101736
330.0 340.0 0.0342399522816
340.0 350.0 0.0299313748414
350.0 360.0 0.0293248933592
360.0 370.0 0.027479651786
370.0 380.0 0.032295848275
380.0 390.0 0.0329561243146
390.0 400.0 0.0283250443625
400.0 410.0 0.0271502732648
410.0 420.0 0.0278489755136
420.0 430.0 0.0319057263138
430.0 440.0 0.0294022775641
440.0 450.0 0.0288086620334
450.0 460.0 0.024607138051
460.0 470.0 0.0236095833939
470.0 480.0 0.0280346907806
480.0 490.0 0.0293272292839
490.0 500.0 0.022642429726
500.0 510.0 0.0306368734186
510.0 520.0 0.0180167525456
520.0 530.0 0.0303526591325
530.0 540.0 0.016308917784
540.0 550.0 0.0338810253206
550.0 560.0 0.0273224585167
560.0 570.0 0.0177346324198
570.0 580.0 0.0311038045784
580.0 590.0 0.0133323359655
590.0 600.0 0.0232825205992


# NNLO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0
-5.5 -5.0 0.0
-5.0 -4.5 0.0624165954756
-4.5 -4.0 0.012734091878
-4.0 -3.5 0.0394152574333
-3.5 -3.0 0.0548231075914
-3.0 -2.5 0.0609182877586
-2.5 -2.0 0.0600785694812
-2.0 -1.5 0.0570146772957
-1.5 -1.0 0.0531189041332
-1.0 -0.5 0.0502204000069
-0.5 0.0 0.0483481801759
0.0 0.5 0.0484966145828
0.5 1.0 0.0501876006022
1.0 1.5 0.0531748981508
1.5 2.0 0.056935912354
2.0 2.5 0.0601541510344
2.5 3.0 0.0608112127505
3.0 3.5 0.0549323827161
3.5 4.0 0.0387736355331
4.0 4.5 0.0118564654198
4.5 5.0 0.0686299730933
5.0 5.5 0.0
5.5 6.0 0.0


