# create_pdfuncert_schemeB.py -sqrts 1
# N3LO cross-section {deltaPDF}
0.00450654367835


# N3LO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.00386278307973
10.0 20.0 0.00394452858211
20.0 30.0 0.00406260148
30.0 40.0 0.00427611224701
40.0 50.0 0.00447630542275
50.0 60.0 0.00472084060684
60.0 70.0 0.00486307385652
70.0 80.0 0.00515848462109
80.0 90.0 0.00538077686964
90.0 100.0 0.00544940272872
100.0 110.0 0.00536592376283
110.0 120.0 0.00544980396903
120.0 130.0 0.00508650360942
130.0 140.0 0.00528801444638
140.0 150.0 0.00444472607388
150.0 160.0 0.003613948405
160.0 170.0 0.00301348933894
170.0 180.0 0.00200634322549
180.0 190.0 0.000121865589512
190.0 200.0 0.000487774837389
200.0 210.0 0.00423335496821
210.0 220.0 0.00423469537997
220.0 230.0 0.00863287615201
230.0 240.0 0.00953602456218
240.0 250.0 0.00345026604665
250.0 260.0 0.021837559665
260.0 270.0 0.0151936708373
270.0 280.0 0.0298356709748
280.0 290.0 0.00807662572715
290.0 300.0 0.0288831434277
300.0 310.0 0.0389052977104
310.0 320.0 0.0852154469324
320.0 330.0 0.00381229216289
330.0 340.0 0.00454687559164
340.0 350.0 0.0894664245316
350.0 360.0 0.170295713665
360.0 370.0 0.00876976085989
370.0 380.0 0.0880339873024
380.0 390.0 0.0579475744672
390.0 400.0 0.185865851328
400.0 410.0 0.159104396334
410.0 420.0 0.209809762166
420.0 430.0 0.194498433839
430.0 440.0 0.29437260137
440.0 450.0 0.229881451418
450.0 460.0 0.428678898025
460.0 470.0 0.186910148989
470.0 480.0 0.494573799217
480.0 490.0 0.949895917514
490.0 500.0 2.09511599968
500.0 510.0 0.0
510.0 520.0 0.0
520.0 530.0 0.0
530.0 540.0 0.0
540.0 550.0 0.0
550.0 560.0 0.0
560.0 570.0 0.0
570.0 580.0 0.0
580.0 590.0 0.0
590.0 600.0 0.0


# N3LO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0
-5.5 -5.0 0.0
-5.0 -4.5 0.0
-4.5 -4.0 0.0
-4.0 -3.5 0.0
-3.5 -3.0 0.0
-3.0 -2.5 0.0
-2.5 -2.0 0.228133993262
-2.0 -1.5 0.0222150088264
-1.5 -1.0 0.000238378641575
-1.0 -0.5 0.00465175349752
-0.5 0.0 0.00499692333873
0.0 0.5 0.00498664410975
0.5 1.0 0.00464745795022
1.0 1.5 0.000319596287801
1.5 2.0 0.0220953026887
2.0 2.5 0.276624757962
2.5 3.0 0.0
3.0 3.5 0.0
3.5 4.0 0.0
4.0 4.5 0.0
4.5 5.0 0.0
5.0 5.5 0.0
5.5 6.0 0.0


