# create_pdfuncert_schemeB.py -sqrts 7 -NNLO -Q10
# NNLO cross-section {deltaPDF}
0.042072622313


# NNLO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.0513600203455
10.0 20.0 0.0506902692906
20.0 30.0 0.0496431690515
30.0 40.0 0.0482496432901
40.0 50.0 0.0468808156831
50.0 60.0 0.0452951589045
60.0 70.0 0.0436952362977
70.0 80.0 0.042503432942
80.0 90.0 0.04099147327
90.0 100.0 0.0395712940765
100.0 110.0 0.0387013263335
110.0 120.0 0.0370631059106
120.0 130.0 0.0365514353765
130.0 140.0 0.0350783518213
140.0 150.0 0.0345635615781
150.0 160.0 0.0330328332997
160.0 170.0 0.0324885334344
170.0 180.0 0.0321380308167
180.0 190.0 0.031286916455
190.0 200.0 0.029214090009
200.0 210.0 0.0302074817079
210.0 220.0 0.0285186032869
220.0 230.0 0.0289833938146
230.0 240.0 0.027309864731
240.0 250.0 0.0284811221865
250.0 260.0 0.024880224678
260.0 270.0 0.0253346754431
270.0 280.0 0.0256990788923
280.0 290.0 0.0252360528853
290.0 300.0 0.0251571355737
300.0 310.0 0.0227792238087
310.0 320.0 0.0256656192029
320.0 330.0 0.0228549505436
330.0 340.0 0.0247812495095
340.0 350.0 0.0203202531682
350.0 360.0 0.0215450860556
360.0 370.0 0.019440873818
370.0 380.0 0.0234785275576
380.0 390.0 0.0181587542691
390.0 400.0 0.02133330034
400.0 410.0 0.0179583411499
410.0 420.0 0.0219379336767
420.0 430.0 0.0191679034449
430.0 440.0 0.0163604248462
440.0 450.0 0.0240536534234
450.0 460.0 0.0101950106554
460.0 470.0 0.0187845594683
470.0 480.0 0.0198761809336
480.0 490.0 0.0144201356506
490.0 500.0 0.0183459153501
500.0 510.0 0.00742670904745
510.0 520.0 0.0138478590048
520.0 530.0 0.0170409909686
530.0 540.0 0.0212053812107
540.0 550.0 0.010838827153
550.0 560.0 0.0115882390335
560.0 570.0 0.013127797991
570.0 580.0 0.0272838186968
580.0 590.0 0.0147760944087
590.0 600.0 0.0124404557717


# NNLO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0
-5.5 -5.0 0.0
-5.0 -4.5 0.0
-4.5 -4.0 0.453226565405
-4.0 -3.5 0.00254897526896
-3.5 -3.0 0.0195119921786
-3.0 -2.5 0.0376713925199
-2.5 -2.0 0.0450724521656
-2.0 -1.5 0.0455826225787
-1.5 -1.0 0.0436387154958
-1.0 -0.5 0.0412476753007
-0.5 0.0 0.0399445955406
0.0 0.5 0.039932729116
0.5 1.0 0.0412981422411
1.0 1.5 0.0435761961705
1.5 2.0 0.0456029051322
2.0 2.5 0.0450870526501
2.5 3.0 0.0379115975236
3.0 3.5 0.0197153669885
3.5 4.0 0.00832002658858
4.0 4.5 0.148427559797
4.5 5.0 0.0
5.0 5.5 0.0
5.5 6.0 0.0


