# create_pdfuncert_schemeB.py -sqrts 10 -NNLO -Q20
# NNLO cross-section {deltaPDF}
0.0389661136527


# NNLO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.0476790824404
10.0 20.0 0.0471836970717
20.0 30.0 0.0462538618131
30.0 40.0 0.0449433474659
40.0 50.0 0.0438241478779
50.0 60.0 0.0423949555823
60.0 70.0 0.04099212289
70.0 80.0 0.0398153964422
80.0 90.0 0.0384608190002
90.0 100.0 0.0373383741106
100.0 110.0 0.0358618128058
110.0 120.0 0.0351600670909
120.0 130.0 0.034243725245
130.0 140.0 0.032949792666
140.0 150.0 0.0322480112956
150.0 160.0 0.0319871914911
160.0 170.0 0.0304926816857
170.0 180.0 0.0301037680833
180.0 190.0 0.0293516575104
190.0 200.0 0.0285290805189
200.0 210.0 0.0283438232104
210.0 220.0 0.0269898130508
220.0 230.0 0.0263873973144
230.0 240.0 0.0273587332365
240.0 250.0 0.0254881045983
250.0 260.0 0.0253117556402
260.0 270.0 0.0262972769616
270.0 280.0 0.0246396499288
280.0 290.0 0.0233840990574
290.0 300.0 0.023256861599
300.0 310.0 0.0240224566633
310.0 320.0 0.022027863656
320.0 330.0 0.0206144783747
330.0 340.0 0.0263715213934
340.0 350.0 0.0198591057261
350.0 360.0 0.0214875074643
360.0 370.0 0.0206823890329
370.0 380.0 0.0205806012044
380.0 390.0 0.0224193405793
390.0 400.0 0.0184663334833
400.0 410.0 0.0235572524963
410.0 420.0 0.016821643246
420.0 430.0 0.0189171987385
430.0 440.0 0.0203390912541
440.0 450.0 0.0199124572402
450.0 460.0 0.016859472772
460.0 470.0 0.0194582159445
470.0 480.0 0.0165550837686
480.0 490.0 0.0188241699615
490.0 500.0 0.0197850306197
500.0 510.0 0.0153605796629
510.0 520.0 0.0131248583294
520.0 530.0 0.0149892522185
530.0 540.0 0.0168557572337
540.0 550.0 0.0271871410451
550.0 560.0 0.0148669741046
560.0 570.0 0.00536063685935
570.0 580.0 0.0239536988627
580.0 590.0 0.00730127253972
590.0 600.0 0.0145750565598


# NNLO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0
-5.5 -5.0 0.0
-5.0 -4.5 0.0
-4.5 -4.0 0.0112339671343
-4.0 -3.5 0.0131584479904
-3.5 -3.0 0.0317828583489
-3.0 -2.5 0.040454325268
-2.5 -2.0 0.043155952767
-2.0 -1.5 0.041947938655
-1.5 -1.0 0.0397913412556
-1.0 -0.5 0.037736374429
-0.5 0.0 0.0365912317746
0.0 0.5 0.0365712298762
0.5 1.0 0.0377598783302
1.0 1.5 0.0397597172112
1.5 2.0 0.0420239623849
2.0 2.5 0.0429875960036
2.5 3.0 0.040670899762
3.0 3.5 0.0312337934831
3.5 4.0 0.012794212817
4.0 4.5 0.0150667823703
4.5 5.0 0.0
5.0 5.5 0.0
5.5 6.0 0.0


