# create_pdfuncert_schemeB.py -sqrts 100 -NNLO -Q10
# NNLO cross-section {deltaPDF}
0.0902203700544


# NNLO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.102066607945
10.0 20.0 0.101512390342
20.0 30.0 0.101033917521
30.0 40.0 0.0996910818013
40.0 50.0 0.0987563980136
50.0 60.0 0.0973547401742
60.0 70.0 0.0958410406017
70.0 80.0 0.0942318377637
80.0 90.0 0.0929858145853
90.0 100.0 0.0913168523902
100.0 110.0 0.0900612797928
110.0 120.0 0.0888472524057
120.0 130.0 0.0872510463891
130.0 140.0 0.0855187705084
140.0 150.0 0.0853595610223
150.0 160.0 0.0836684451282
160.0 170.0 0.082867438564
170.0 180.0 0.0807420479224
180.0 190.0 0.0810935239392
190.0 200.0 0.0779090403732
200.0 210.0 0.0784624643335
210.0 220.0 0.0783459554337
220.0 230.0 0.0761908416318
230.0 240.0 0.0769615049822
240.0 250.0 0.0724925183648
250.0 260.0 0.0750974462386
260.0 270.0 0.0726886928312
270.0 280.0 0.0700359926683
280.0 290.0 0.0756405871161
290.0 300.0 0.0709052993404
300.0 310.0 0.0712767929552
310.0 320.0 0.0691579991702
320.0 330.0 0.0684962917368
330.0 340.0 0.0675326961998
340.0 350.0 0.072124881805
350.0 360.0 0.0662762785226
360.0 370.0 0.0643676773228
370.0 380.0 0.066244028284
380.0 390.0 0.0688351296614
390.0 400.0 0.0627515248884
400.0 410.0 0.0651926602646
410.0 420.0 0.0616974330856
420.0 430.0 0.0609951743873
430.0 440.0 0.0688991219666
440.0 450.0 0.0544909227735
450.0 460.0 0.0696638446171
460.0 470.0 0.0631832360341
470.0 480.0 0.0618664896867
480.0 490.0 0.0557035981853
490.0 500.0 0.0657466022979
500.0 510.0 0.0566010032022
510.0 520.0 0.0640399593198
520.0 530.0 0.0522027621955
530.0 540.0 0.0589883333469
540.0 550.0 0.0741430296799
550.0 560.0 0.0548054925168
560.0 570.0 0.0403729490087
570.0 580.0 0.0665407697196
580.0 590.0 0.0506161709831
590.0 600.0 0.0594973204654


# NNLO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0448279128494
-5.5 -5.0 0.06659020501
-5.0 -4.5 0.080120627125
-4.5 -4.0 0.0865488623627
-4.0 -3.5 0.0893025605039
-3.5 -3.0 0.0909537140677
-3.0 -2.5 0.090839218304
-2.5 -2.0 0.0911804241398
-2.0 -1.5 0.0909115651371
-1.5 -1.0 0.0907566103555
-1.0 -0.5 0.0905538507573
-0.5 0.0 0.0906395836109
0.0 0.5 0.0907397480533
0.5 1.0 0.0905163221573
1.0 1.5 0.0906355868952
1.5 2.0 0.0910200479969
2.0 2.5 0.0909567995386
2.5 3.0 0.0912759422003
3.0 3.5 0.0906560220254
3.5 4.0 0.0896736846582
4.0 4.5 0.0862924069305
4.5 5.0 0.0796336002263
5.0 5.5 0.0671208258912
5.5 6.0 0.0397244008347


