 #           1 : d2S/dy_jj dm_jj (fb/GeV)
         0.00000             0.00000            0.464175E-09
         0.00000             32.0000            0.688087E-06
         0.00000             64.0000            0.157094E-05
         0.00000             96.0000            0.163975E-05
         0.00000             128.000            0.147323E-05
         0.00000             160.000            0.133202E-05
         0.00000             192.000            0.990893E-06
         0.00000             224.000            0.768739E-06
         0.00000             256.000            0.699268E-06
         0.00000             288.000            0.614240E-06
         0.00000             320.000            0.301133E-06
         0.00000             352.000            0.288932E-06
         0.00000             384.000            0.260402E-06
         0.00000             416.000            0.254835E-06
         0.00000             448.000            0.221333E-06
         0.00000             480.000            0.122723E-06
         0.00000             512.000            0.631225E-07
         0.00000             544.000            0.157802E-06
         0.00000             576.000            0.297264E-07
         0.00000             608.000            0.685251E-07
         0.00000             640.000            0.186443E-07
         0.00000             672.000            0.676889E-08
         0.00000             704.000            0.525346E-08
         0.00000             736.000            0.212537E-07
         0.00000             768.000            0.909315E-08
         0.00000             800.000            0.615617E-08
 
        0.240000             0.00000            0.131465E-07
        0.240000             32.0000            0.135615E-04
        0.240000             64.0000            0.308530E-04
        0.240000             96.0000            0.315434E-04
        0.240000             128.000            0.282703E-04
        0.240000             160.000            0.241844E-04
        0.240000             192.000            0.192779E-04
        0.240000             224.000            0.159466E-04
        0.240000             256.000            0.122455E-04
        0.240000             288.000            0.101386E-04
        0.240000             320.000            0.779842E-05
        0.240000             352.000            0.594495E-05
        0.240000             384.000            0.504087E-05
        0.240000             416.000            0.400303E-05
        0.240000             448.000            0.345863E-05
        0.240000             480.000            0.253839E-05
        0.240000             512.000            0.211280E-05
        0.240000             544.000            0.213573E-05
        0.240000             576.000            0.123202E-05
        0.240000             608.000            0.897102E-06
        0.240000             640.000            0.575347E-06
        0.240000             672.000            0.567116E-06
        0.240000             704.000            0.584950E-06
        0.240000             736.000            0.644841E-06
        0.240000             768.000            0.400664E-06
        0.240000             800.000            0.276928E-06
 
        0.480000             0.00000            0.164446E-07
        0.480000             32.0000            0.192050E-04
        0.480000             64.0000            0.378240E-04
        0.480000             96.0000            0.349271E-04
        0.480000             128.000            0.318230E-04
        0.480000             160.000            0.273422E-04
        0.480000             192.000            0.225498E-04
        0.480000             224.000            0.186631E-04
        0.480000             256.000            0.151167E-04
        0.480000             288.000            0.115544E-04
        0.480000             320.000            0.973463E-05
        0.480000             352.000            0.781906E-05
        0.480000             384.000            0.553149E-05
        0.480000             416.000            0.463871E-05
        0.480000             448.000            0.435131E-05
        0.480000             480.000            0.318757E-05
        0.480000             512.000            0.240573E-05
        0.480000             544.000            0.224976E-05
        0.480000             576.000            0.134628E-05
        0.480000             608.000            0.159386E-05
        0.480000             640.000            0.143159E-05
        0.480000             672.000            0.572609E-06
        0.480000             704.000            0.621296E-06
        0.480000             736.000            0.677710E-06
        0.480000             768.000            0.549450E-06
        0.480000             800.000            0.265077E-06
 
        0.720000             0.00000            0.891109E-08
        0.720000             32.0000            0.178644E-04
        0.720000             64.0000            0.431115E-04
        0.720000             96.0000            0.406125E-04
        0.720000             128.000            0.359548E-04
        0.720000             160.000            0.302245E-04
        0.720000             192.000            0.244307E-04
        0.720000             224.000            0.214065E-04
        0.720000             256.000            0.176735E-04
        0.720000             288.000            0.147372E-04
        0.720000             320.000            0.119800E-04
        0.720000             352.000            0.894829E-05
        0.720000             384.000            0.754508E-05
        0.720000             416.000            0.599100E-05
        0.720000             448.000            0.471692E-05
        0.720000             480.000            0.398813E-05
        0.720000             512.000            0.282780E-05
        0.720000             544.000            0.294412E-05
        0.720000             576.000            0.234033E-05
        0.720000             608.000            0.164811E-05
        0.720000             640.000            0.195155E-05
        0.720000             672.000            0.990213E-06
        0.720000             704.000            0.120025E-05
        0.720000             736.000            0.102948E-05
        0.720000             768.000            0.875355E-06
        0.720000             800.000            0.336703E-06
 
        0.960000             0.00000            0.228823E-08
        0.960000             32.0000            0.115629E-04
        0.960000             64.0000            0.411553E-04
        0.960000             96.0000            0.457449E-04
        0.960000             128.000            0.402624E-04
        0.960000             160.000            0.348287E-04
        0.960000             192.000            0.303984E-04
        0.960000             224.000            0.255248E-04
        0.960000             256.000            0.218453E-04
        0.960000             288.000            0.186198E-04
        0.960000             320.000            0.148116E-04
        0.960000             352.000            0.124185E-04
        0.960000             384.000            0.108619E-04
        0.960000             416.000            0.912208E-05
        0.960000             448.000            0.643664E-05
        0.960000             480.000            0.547013E-05
        0.960000             512.000            0.364312E-05
        0.960000             544.000            0.385574E-05
        0.960000             576.000            0.294086E-05
        0.960000             608.000            0.246276E-05
        0.960000             640.000            0.219953E-05
        0.960000             672.000            0.156117E-05
        0.960000             704.000            0.150682E-05
        0.960000             736.000            0.157266E-05
        0.960000             768.000            0.954312E-06
        0.960000             800.000            0.602088E-06
 
         1.20000             0.00000            0.174911E-08
         1.20000             32.0000            0.784984E-05
         1.20000             64.0000            0.386590E-04
         1.20000             96.0000            0.509738E-04
         1.20000             128.000            0.470525E-04
         1.20000             160.000            0.410087E-04
         1.20000             192.000            0.353705E-04
         1.20000             224.000            0.315675E-04
         1.20000             256.000            0.266330E-04
         1.20000             288.000            0.233152E-04
         1.20000             320.000            0.197328E-04
         1.20000             352.000            0.166326E-04
         1.20000             384.000            0.146578E-04
         1.20000             416.000            0.121275E-04
         1.20000             448.000            0.954068E-05
         1.20000             480.000            0.741018E-05
         1.20000             512.000            0.675373E-05
         1.20000             544.000            0.537480E-05
         1.20000             576.000            0.564098E-05
         1.20000             608.000            0.351258E-05
         1.20000             640.000            0.262620E-05
         1.20000             672.000            0.277169E-05
