# create_bands_n3lo.py -sqrts 10
# LO cross-section {center, min, max}
0.00090039325 0.00082116795 0.00099578984 


# LO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 3.3691421e-06 3.0937622e-06 3.6981869e-06 
30.0 60.0 7.1729799e-06 6.5704406e-06 7.8928419e-06 
60.0 90.0 6.7804161e-06 6.1922976e-06 7.4843416e-06 
90.0 120.0 4.8123613e-06 4.3823108e-06 5.3341355e-06 
120.0 150.0 3.0213725e-06 2.7468362e-06 3.3562132e-06 
150.0 180.0 1.8203033e-06 1.6483287e-06 2.0247403e-06 
180.0 210.0 1.0906568e-06 9.8574897e-07 1.2195665e-06 
210.0 240.0 6.5924363e-07 5.9846192e-07 7.3568713e-07 
240.0 270.0 4.2346254e-07 3.7986457e-07 4.7418711e-07 
270.0 300.0 2.6634225e-07 2.4009258e-07 2.9943675e-07 


# LO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.0 0.0 0.0 
-4.9 -4.8 0.0 0.0 0.0 
-4.8 -4.7 0.0 0.0 0.0 
-4.7 -4.6 0.0 0.0 0.0 
-4.6 -4.5 0.0 0.0 0.0 
-4.5 -4.4 0.0 0.0 0.0 
-4.4 -4.3 0.0 0.0 0.0 
-4.3 -4.2 0.0 0.0 0.0 
-4.2 -4.1 0.0 0.0 0.0 
-4.1 -4.0 0.0 0.0 0.0 
-4.0 -3.9 0.0 0.0 0.0 
-3.9 -3.8 0.0 0.0 0.0 
-3.8 -3.7 0.0 0.0 0.0 
-3.7 -3.6 1.8356059e-12 1.748124e-16 1.8356059e-12 
-3.6 -3.5 2.3651163e-12 2.3651163e-12 6.4890657e-12 
-3.5 -3.4 1.2407637e-10 7.8334781e-11 1.2407637e-10 
-3.4 -3.3 3.427674e-09 1.1495577e-09 4.2567687e-09 
-3.3 -3.2 8.6842306e-09 8.6842306e-09 1.165102e-08 
-3.2 -3.1 3.086563e-08 2.9337265e-08 3.2082468e-08 
-3.1 -3.0 1.0110376e-07 8.1443023e-08 1.1566488e-07 
-3.0 -2.9 2.3563288e-07 2.1515329e-07 2.6764566e-07 
-2.9 -2.8 5.1104004e-07 4.6169791e-07 5.9483015e-07 
