# create_bands_n3lo.py -sqrts 100
# LO cross-section {center, min, max}
0.087103713 0.08547062 0.088126259 


# LO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 0.00021648229 0.00020672782 0.00022378259 
30.0 60.0 0.00051175543 0.00049275811 0.00052563283 
60.0 90.0 0.00056215679 0.00054668611 0.00057297623 
90.0 120.0 0.00046769505 0.00045853092 0.00047330741 
120.0 150.0 0.0003428234 0.00033871236 0.00034504645 
150.0 180.0 0.0002365553 0.00023514642 0.0002366113 
180.0 210.0 0.00016060618 0.00016040811 0.00016060618 
210.0 240.0 0.00010930932 0.00010851088 0.00010956455 
240.0 270.0 7.5680293e-05 7.4987448e-05 7.6184544e-05 
270.0 300.0 5.2649871e-05 5.1977535e-05 5.3252135e-05 


# LO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 1.8313866e-05 1.6904441e-05 2.6136633e-05 
-4.9 -4.8 2.6645456e-05 2.2650404e-05 3.5575844e-05 
-4.8 -4.7 6.36552e-05 4.6948013e-05 6.36552e-05 
-4.7 -4.6 9.1380358e-05 9.1380358e-05 0.00010117042 
-4.6 -4.5 0.00013121745 0.00010479454 0.00013459869 
-4.5 -4.4 0.00019196534 0.00018362613 0.00019892818 
-4.4 -4.3 0.00027414772 0.00025969864 0.00029430349 
-4.3 -4.2 0.00039586385 0.00037689895 0.00041381816 
-4.2 -4.1 0.00047885854 0.00044015037 0.00051071786 
-4.1 -4.0 0.00064824192 0.00064552678 0.00065474928 
-4.0 -3.9 0.0008344081 0.00081661274 0.0008362732 
-3.9 -3.8 0.0010562614 0.0010215944 0.0010942092 
-3.8 -3.7 0.0013047602 0.0012852978 0.0013273631 
-3.7 -3.6 0.0016058339 0.0015830102 0.0016307639 
-3.6 -3.5 0.0019939532 0.0019183872 0.0019939532 
-3.5 -3.4 0.0023329326 0.0023110077 0.0023904369 
-3.4 -3.3 0.0027813146 0.0026991521 0.0028032503 
-3.3 -3.2 0.0032224468 0.0031400411 0.0033002049 
-3.2 -3.1 0.0037216634 0.0036293682 0.0037731012 
-3.1 -3.0 0.0042428762 0.0041330096 0.0043053963 
-3.0 -2.9 0.0048221862 0.004711456 0.0049190943 
-2.9 -2.8 0.0053963465 0.0052632694 0.0054647853 
-2.8 -2.7 0.0060516392 0.0058928479 0.0061439643 
-2.7 -2.6 0.0066360826 0.0064882386 0.0067697255 
-2.6 -2.5 0.0072989267 0.0071201175 0.0074127331 
-2.5 -2.4 0.0079987958 0.0078021433 0.0081166495 
-2.4 -2.3 0.0086802187 0.0084727706 0.0088161767 
-2.3 -2.2 0.0094141801 0.009183557 0.0095352605 
-2.2 -2.1 0.010094477 0.009857918 0.010267319 
-2.1 -2.0 0.010766278 0.010553941 0.010934161 
-2.0 -1.9 0.01148167 0.011225086 0.011654377 
-1.9 -1.8 0.012164716 0.011916344 0.012324852 
-1.8 -1.7 0.012812432 0.012534095 0.013002449 
-1.7 -1.6 0.013524654 0.013250445 0.013665297 
-1.6 -1.5 0.014220386 0.013905822 0.01443951 
-1.5 -1.4 0.014840401 0.014553271 0.014997861 
-1.4 -1.3 0.015377254 0.015090718 0.015573605 
-1.3 -1.2 0.015986205 0.015699315 0.016195374 
-1.2 -1.1 0.01646717 0.016145445 0.016675818 
-1.1 -1.0 0.017003221 0.01672174 0.017168223 
-1.0 -0.9 0.017491087 0.017190728 0.017685456 
-0.9 -0.8 0.017947823 0.017650392 0.018112523 
-0.8 -0.7 0.018309523 0.018007612 0.018489685 
-0.7 -0.6 0.018626879 0.018304104 0.018787455 
-0.6 -0.5 0.018849907 0.01855747 0.019068404 
-0.5 -0.4 0.019262252 0.018971891 0.019395185 
-0.4 -0.3 0.01946019 0.019160728 0.019640803 
-0.3 -0.2 0.01955115 0.019288854 0.01971935 
-0.2 -0.1 0.01974287 0.019435612 0.019904291 
-0.1 0.0 0.019706523 0.019412659 0.01987916 
0.0 0.1 0.019745779 0.019474857 0.019899491 
0.1 0.2 0.019675641 0.019387716 0.019821635 
0.2 0.3 0.019593179 0.019303753 0.019779781 
0.3 0.4 0.019416206 0.01914611 0.019580405 
0.4 0.5 0.019181702 0.018873581 0.019378754 
0.5 0.6 0.019008047 0.018681545 0.019152576 
0.6 0.7 0.018683898 0.018391844 0.018844683 
0.7 0.8 0.018283787 0.018013519 0.018498834 
0.8 0.9 0.017939454 0.017597473 0.01812222 
0.9 1.0 0.017459929 0.017202878 0.017623872 
1.0 1.1 0.017000618 0.016703633 0.017176946 
1.1 1.2 0.016521064 0.016217304 0.016686029 
1.2 1.3 0.01601981 0.015728979 0.016222717 
1.3 1.4 0.015402796 0.015088824 0.015623876 
1.4 1.5 0.014767881 0.014459094 0.014975866 
1.5 1.6 0.014148744 0.013856491 0.014310822 
1.6 1.7 0.013521769 0.013282761 0.013655334 
1.7 1.8 0.012888666 0.012598729 0.013066811 
1.8 1.9 0.012172741 0.011878332 0.012338734 
1.9 2.0 0.011479146 0.011259036 0.011651739 
2.0 2.1 0.010797578 0.01054171 0.010961803 
2.1 2.2 0.010063557 0.0098440339 0.010239127 
2.2 2.3 0.0094285402 0.0092006805 0.0095552578 
2.3 2.4 0.0086944204 0.0084833159 0.0088432486 
2.4 2.5 0.008016598 0.0078233991 0.0081345834 
2.5 2.6 0.0073218501 0.0071544637 0.007464523 
2.6 2.7 0.0066710445 0.006525788 0.0067710586 
2.7 2.8 0.0059902514 0.0058501012 0.0060816151 
2.8 2.9 0.005405741 0.0052906132 0.005483576 
2.9 3.0 0.004799117 0.0046818693 0.0048907724 
3.0 3.1 0.0042345846 0.0041380626 0.0043061875 
3.1 3.2 0.0037245444 0.0036297911 0.0037856815 
3.2 3.3 0.0032522788 0.003166635 0.0032584933 
3.3 3.4 0.0027504903 0.0026990741 0.002802031 
3.4 3.5 0.0023389265 0.0022759611 0.0023800184 
3.5 3.6 0.001968981 0.0019191986 0.0020091863 
3.6 3.7 0.0016537195 0.0016062389 0.0016782165 
3.7 3.8 0.0013467598 0.0013371542 0.0013474617 
3.8 3.9 0.0010493735 0.0010353947 0.001072089 
3.9 4.0 0.00084644248 0.00083276032 0.00084644248 
4.0 4.1 0.00065502517 0.00063318587 0.00068421475 
4.1 4.2 0.00054722059 0.00051818425 0.00054722059 
4.2 4.3 0.00036971863 0.00036971863 0.0003896373 
4.3 4.4 0.00028719684 0.00027884255 0.00028719684 
4.4 4.5 0.00018403116 0.00017014289 0.00019037499 
4.5 4.6 0.00011343762 0.00010135208 0.00012464113 
4.6 4.7 7.4737435e-05 7.4737435e-05 0.000101771 
4.7 4.8 6.0723677e-05 4.187941e-05 6.0723677e-05 
4.8 4.9 3.327924e-05 3.327924e-05 3.8266599e-05 
4.9 5.0 1.6306846e-05 1.1354562e-05 2.2836706e-05 


# LO mHH {ptmin, ptmax, center, min, max}
0.0 200.0 0.0 0.0 0.0 
200.0 400.0 8.0838869e-05 7.5808922e-05 8.4891222e-05 
400.0 600.0 0.00011742355 0.00011255872 0.00012112456 
600.0 800.0 7.4959517e-05 7.3252189e-05 7.5966852e-05 
800.0 1000.0 4.6143833e-05 4.5817645e-05 4.6227412e-05 
1000.0 1200.0 2.9798391e-05 2.9536763e-05 2.986647e-05 
1200.0 1400.0 2.0030981e-05 1.9655751e-05 2.0315167e-05 
1400.0 1600.0 1.399011e-05 1.3670658e-05 1.4332126e-05 
1600.0 1800.0 1.0209228e-05 9.9119521e-06 1.0484197e-05 
1800.0 2000.0 7.6251159e-06 7.3315498e-06 7.8814524e-06 


# LO phiHH {ptmin, ptmax, center, min, max}
0.0 0.31415927 0.012355945 0.012192943 0.012447498 
0.31415927 0.62831853 0.012583271 0.012406011 0.012693276 
0.62831853 0.9424778 0.013440232 0.013216709 0.013584531 
0.9424778 1.2566371 0.015020643 0.014775246 0.015134891 
1.2566371 1.5707963 0.017647092 0.017357703 0.01782727 
1.5707963 1.8849556 0.021628919 0.02125148 0.021878272 
1.8849556 2.1991149 0.027633361 0.027094647 0.027957831 
2.1991149 2.5132741 0.036686675 0.035900979 0.037201649 
2.5132741 2.8274334 0.050233513 0.049103917 0.050998196 
2.8274334 3.1415927 0.070030075 0.068761795 0.070791177 


# LO ptH_h {ptmin, ptmax, center, min, max}
0.0 30.0 2.3602865e-05 2.217789e-05 2.470549e-05 
30.0 60.0 0.00021566667 0.00020514044 0.00022386582 
60.0 90.0 0.00044703322 0.00042990364 0.00046006703 
90.0 120.0 0.00051224386 0.00049698558 0.00052262353 
120.0 150.0 0.00044662629 0.0004368533 0.00045346311 
150.0 180.0 0.00034226113 0.00033688106 0.00034476873 
180.0 210.0 0.0002456611 0.00024323073 0.0002467401 
210.0 240.0 0.00017242146 0.00017173556 0.00017242146 
240.0 270.0 0.00012077105 0.00012023398 0.00012077105 
270.0 300.0 8.470872e-05 8.3927931e-05 8.5155598e-05 


# LO yH_h {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.00061575161 0.00061004229 0.00062471836 
-4.9 -4.8 0.00078014418 0.00076709546 0.0008017927 
-4.8 -4.7 0.0009658512 0.00095632579 0.00099530531 
-4.7 -4.6 0.0012199735 0.0011825692 0.0012269033 
-4.6 -4.5 0.0014394101 0.0014388269 0.0014482769 
-4.5 -4.4 0.0017103978 0.0016955087 0.0017103978 
-4.4 -4.3 0.0019703253 0.0019695008 0.0019713646 
-4.3 -4.2 0.0022876178 0.0022646423 0.0022927163 
-4.2 -4.1 0.0026263113 0.0026253065 0.0026263113 
-4.1 -4.0 0.0029390732 0.0029354498 0.0029390732 
-4.0 -3.9 0.0033202621 0.0032901511 0.0033202621 
-3.9 -3.8 0.0036689907 0.0036318237 0.0036772139 
-3.8 -3.7 0.0040483508 0.0039987098 0.0040483508 
-3.7 -3.6 0.0044191172 0.0043615771 0.0044352617 
-3.6 -3.5 0.0047879226 0.004779668 0.0048195159 
-3.5 -3.4 0.0052219209 0.0051507986 0.005259738 
-3.4 -3.3 0.0056205081 0.0055497736 0.0056301323 
-3.3 -3.2 0.0060352275 0.0059578407 0.006075194 
