# create_bands_n3lo.py -sqrts 30
# LO cross-section {center, min, max}
0.010652938 0.010231372 0.011096979 


# LO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 3.1534175e-05 3.0692537e-05 3.2257231e-05 
30.0 60.0 7.1483404e-05 6.9395321e-05 7.3697781e-05 
60.0 90.0 7.4282705e-05 7.1549504e-05 7.6921713e-05 
90.0 120.0 5.7819219e-05 5.5507923e-05 6.0395361e-05 
120.0 150.0 4.0012496e-05 3.8184627e-05 4.1922433e-05 
150.0 180.0 2.6009221e-05 2.472899e-05 2.7354344e-05 
180.0 210.0 1.6863606e-05 1.6067082e-05 1.7878825e-05 
210.0 240.0 1.1005553e-05 1.0351098e-05 1.1633056e-05 
240.0 270.0 7.2829893e-06 6.9220338e-06 7.7557836e-06 
270.0 300.0 4.9579268e-06 4.7257127e-06 5.3293182e-06 


# LO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.0 0.0 0.0 
-4.9 -4.8 0.0 0.0 0.0 
-4.8 -4.7 1.3103107e-14 6.1443012e-16 1.3103107e-14 
-4.7 -4.6 4.1271249e-12 -1.9605529e-11 2.8773957e-11 
-4.6 -4.5 2.2486461e-11 2.2486461e-11 1.0481191e-09 
-4.5 -4.4 3.3592227e-09 -1.8867284e-10 4.0699297e-09 
-4.4 -4.3 4.5927243e-08 2.1852253e-08 4.5927243e-08 
-4.3 -4.2 1.0550404e-07 4.0047771e-08 1.0550404e-07 
-4.2 -4.1 2.9762498e-08 2.9762498e-08 1.5389125e-07 
-4.1 -4.0 6.7251319e-07 4.4788128e-07 6.9417463e-07 
-4.0 -3.9 1.3021807e-06 1.3021807e-06 1.5517612e-06 
-3.9 -3.8 3.0775784e-06 2.4094827e-06 3.5385142e-06 
-3.8 -3.7 6.4119254e-06 6.2120996e-06 6.4119254e-06 
-3.7 -3.6 1.053879e-05 1.053879e-05 1.1625072e-05 
-3.6 -3.5 2.0031893e-05 1.6013151e-05 2.0031893e-05 
-3.5 -3.4 2.5558466e-05 2.4310036e-05 2.835118e-05 
-3.4 -3.3 4.3229915e-05 4.2335204e-05 4.4579924e-05 
-3.3 -3.2 6.1440891e-05 5.7964124e-05 6.528549e-05 
-3.2 -3.1 8.6509328e-05 8.1834902e-05 9.0789871e-05 
-3.1 -3.0 0.00011940728 0.00011511401 0.00012424524 
-3.0 -2.9 0.00016348589 0.00016070843 0.00017504256 
-2.9 -2.8 0.00021326478 0.00020363157 0.00022319846 
-2.8 -2.7 0.00027178023 0.00026377974 0.00028284392 
-2.7 -2.6 0.00033849439 0.00033369401 0.00036150958 
-2.6 -2.5 0.00041885775 0.00040224618 0.0004385178 
-2.5 -2.4 0.0005224692 0.00049889458 0.00053917812 
-2.4 -2.3 0.00062628782 0.00060433495 0.00064761143 
-2.3 -2.2 0.00072522798 0.00069708373 0.00075544169 
-2.2 -2.1 0.00085190555 0.00082247097 0.0008706084 
-2.1 -2.0 0.00096285366 0.00092595249 0.0010050339 
-2.0 -1.9 0.0011126744 0.0010785876 0.0011566229 
-1.9 -1.8 0.0012600243 0.0012169187 0.001304286 
-1.8 -1.7 0.0014053315 0.0013541741 0.0014579749 
-1.7 -1.6 0.0015579997 0.0014904351 0.0016114452 
-1.6 -1.5 0.0017297961 0.0016593006 0.0017912719 
-1.5 -1.4 0.0018491914 0.0017920522 0.0019296899 
-1.4 -1.3 0.00200778 0.0019296216 0.00209418 
-1.3 -1.2 0.0021631043 0.0020848625 0.0022476242 
-1.2 -1.1 0.0023187853 0.0022210585 0.0023983016 
-1.1 -1.0 0.0024463046 0.0023415181 0.0025549381 
-1.0 -0.9 0.0025690799 0.0024717052 0.0026820432 
-0.9 -0.8 0.0026815965 0.0025769147 0.0028003326 
-0.8 -0.7 0.0028001639 0.0026896165 0.0029180417 
-0.7 -0.6 0.0029182069 0.0028002742 0.0030542916 
-0.6 -0.5 0.002999988 0.0028924836 0.0031311267 
-0.5 -0.4 0.0030756654 0.0029333337 0.0032074206 
-0.4 -0.3 0.00312719 0.003012222 0.0032687988 
-0.3 -0.2 0.0032050351 0.0030663623 0.0033509679 
-0.2 -0.1 0.0032481397 0.0030912903 0.0033766577 
-0.1 0.0 0.0032285845 0.0031008719 0.0033690745 
0.0 0.1 0.0032414421 0.0030973331 0.0033853352 
0.1 0.2 0.0032302742 0.0031130626 0.0033735736 
0.2 0.3 0.0031897578 0.0030567067 0.0033358428 
0.3 0.4 0.0031719871 0.0030468806 0.0033104861 
0.4 0.5 0.0030925677 0.0029643402 0.0032362979 
0.5 0.6 0.0030291846 0.002905939 0.0031701196 
0.6 0.7 0.0029345716 0.0028075559 0.0030444629 
0.7 0.8 0.002800105 0.0026932618 0.0029239516 
0.8 0.9 0.0027308269 0.0026094043 0.0028351071 
0.9 1.0 0.0025775614 0.0024721802 0.0026787477 
1.0 1.1 0.0024554144 0.0023550066 0.0025530354 
1.1 1.2 0.0023145971 0.0022133583 0.0024056777 
1.2 1.3 0.0021465358 0.0020721183 0.002253392 
1.3 1.4 0.0020115171 0.0019421663 0.00208141 
1.4 1.5 0.0018490153 0.0017691681 0.0019138373 
1.5 1.6 0.0017231044 0.0016555576 0.0017851017 
1.6 1.7 0.0015531761 0.0015120172 0.0016270947 
1.7 1.8 0.0014035361 0.0013617146 0.0014580377 
1.8 1.9 0.0012623292 0.0012148283 0.001314816 
1.9 2.0 0.001112642 0.0010695114 0.0011576807 
2.0 2.1 0.00099377718 0.00095011548 0.0010167999 
2.1 2.2 0.0008612029 0.00082136373 0.00088237651 
2.2 2.3 0.00073128829 0.00070174285 0.00077145193 
2.3 2.4 0.00062063733 0.00060332666 0.00064302387 
2.4 2.5 0.00051498384 0.00049995256 0.00053365328 
2.5 2.6 0.00043141281 0.00041357149 0.00045128592 
2.6 2.7 0.0003412809 0.00032763085 0.00035189088 
2.7 2.8 0.00027025054 0.00026103963 0.00028342042 
2.8 2.9 0.00021940708 0.00021169361 0.00022704829 
2.9 3.0 0.0001607914 0.00015384197 0.0001702388 
3.0 3.1 0.00011887093 0.0001142039 0.00012247472 
3.1 3.2 8.5790758e-05 8.2639283e-05 9.0612955e-05 
3.2 3.3 6.2181512e-05 5.9696618e-05 6.5308425e-05 
3.3 3.4 4.1171837e-05 4.1171837e-05 4.3591869e-05 
3.4 3.5 2.7673726e-05 2.3970489e-05 2.9052801e-05 
3.5 3.6 1.8058397e-05 1.722787e-05 1.8192366e-05 
3.6 3.7 1.0269531e-05 1.0269531e-05 1.1634987e-05 
3.7 3.8 6.4629844e-06 6.4629844e-06 6.9152661e-06 
3.8 3.9 3.7889767e-06 2.8864882e-06 3.7889767e-06 
3.9 4.0 9.3799192e-07 9.3799192e-07 1.8762488e-06 
4.0 4.1 9.4948928e-07 5.854057e-07 9.4948928e-07 
4.1 4.2 2.7904414e-07 2.1815816e-07 2.7904414e-07 
4.2 4.3 9.5866575e-08 8.324388e-08 9.5866575e-08 
4.3 4.4 3.2198861e-08 -4.9674331e-09 3.2198861e-08 
4.4 4.5 -8.3397086e-11 -8.3397086e-11 9.3203696e-09 
4.5 4.6 1.877823e-10 -4.1149898e-09 3.8774829e-10 
4.6 4.7 8.0680956e-11 2.4599424e-12 8.0680956e-11 
4.7 4.8 3.653617e-18 0.0 7.3876048e-14 
4.8 4.9 0.0 0.0 0.0 
4.9 5.0 0.0 0.0 0.0 


# LO mHH {ptmin, ptmax, center, min, max}
0.0 200.0 0.0 0.0 0.0 
200.0 400.0 1.332595e-05 1.3191714e-05 1.3403834e-05 
400.0 600.0 1.7052835e-05 1.6545737e-05 1.7548746e-05 
600.0 800.0 9.4215284e-06 8.9718625e-06 9.8895079e-06 
800.0 1000.0 5.1315829e-06 4.8278225e-06 5.464209e-06 
1000.0 1200.0 2.9285648e-06 2.7193948e-06 3.173814e-06 
1200.0 1400.0 1.7707145e-06 1.630214e-06 1.92749e-06 
1400.0 1600.0 1.1161932e-06 1.0229655e-06 1.2334877e-06 
1600.0 1800.0 7.2046084e-07 6.5825606e-07 8.0290259e-07 
1800.0 2000.0 5.0262829e-07 4.4977871e-07 5.5770181e-07 


# LO phiHH {ptmin, ptmax, center, min, max}
0.0 0.31415927 0.0014475013 0.0013892327 0.0015141194 
0.31415927 0.62831853 0.0014962526 0.0014416896 0.0015637394 
0.62831853 0.9424778 0.0016077795 0.0015352961 0.0016713288 
0.9424778 1.2566371 0.0017957141 0.0017259127 0.0018766333 
1.2566371 1.5707963 0.0021310331 0.0020383698 0.0022145576 
1.5707963 1.8849556 0.0026169165 0.0025292573 0.0027395285 
1.8849556 2.1991149 0.0033968491 0.0032621892 0.0035353917 
2.1991149 2.5132741 0.0045939827 0.0044142237 0.0047744596 
2.5132741 2.8274334 0.0063343699 0.0060811213 0.0065834237 
2.8274334 3.1415927 0.0084889548 0.0081501736 0.0088495943 


# LO ptH_h {ptmin, ptmax, center, min, max}
0.0 30.0 3.7684444e-06 3.714637e-06 3.8127972e-06 
30.0 60.0 3.2750805e-05 3.2034068e-05 3.3440833e-05 
60.0 90.0 6.3493091e-05 6.1698006e-05 6.5330787e-05 
90.0 120.0 6.8364124e-05 6.593647e-05 7.0702886e-05 
120.0 150.0 5.6382081e-05 5.4117457e-05 5.8695496e-05 
150.0 180.0 4.0442096e-05 3.8710547e-05 4.2483893e-05 
180.0 210.0 2.7709142e-05 2.636719e-05 2.9059295e-05 
210.0 240.0 1.8530045e-05 1.7578527e-05 1.9626192e-05 
240.0 270.0 1.2519017e-05 1.1808391e-05 1.3269808e-05 
