# create_lambda_band.py -l 3 -e 100 -lo
# LO cross-section {center, min, max}
0.14089861 0.13630516 0.14437365 


# LO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 0.0002674418 0.00025230444 0.00027962256 
30.0 60.0 0.00065286017 0.00061990646 0.00067901285 
60.0 90.0 0.00076124464 0.00072818236 0.00078736204 
90.0 120.0 0.0006871344 0.00066158757 0.00070677059 
120.0 150.0 0.00055265346 0.00053485569 0.00056605894 
150.0 180.0 0.00042292142 0.00041142875 0.00043166986 
180.0 210.0 0.00031575205 0.00030803779 0.0003209345 
210.0 240.0 0.00023467331 0.00023005592 0.00023808673 
240.0 270.0 0.00017574549 0.00017268986 0.00017787391 
270.0 300.0 0.00013211128 0.00013033347 0.00013298257 


# LO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 8.8397545e-05 8.7033896e-05 8.8397545e-05 
-4.9 -4.8 0.00014899653 0.00014592026 0.00014899653 
-4.8 -4.7 0.00023050215 0.00023000149 0.00023384133 
-4.7 -4.6 0.00035132153 0.00034921694 0.00035132153 
-4.6 -4.5 0.0005009953 0.00049250774 0.00051053684 
-4.5 -4.4 0.00068830234 0.00068257228 0.00069638146 
-4.4 -4.3 0.00094461494 0.00092190518 0.00094929748 
-4.3 -4.2 0.0012248893 0.0011935383 0.001246317 
-4.2 -4.1 0.0015620551 0.0015273378 0.0015870546 
-4.1 -4.0 0.0019637963 0.0018953006 0.0020051853 
-4.0 -3.9 0.002411365 0.0023390347 0.0024537543 
-3.9 -3.8 0.0028949871 0.00281044 0.0029615736 
-3.8 -3.7 0.0034470617 0.0033299656 0.0035261249 
-3.7 -3.6 0.0040351186 0.0039247683 0.0041389185 
-3.6 -3.5 0.0046760393 0.0045202591 0.0047812784 
-3.5 -3.4 0.0053894965 0.005203443 0.0055541307 
-3.4 -3.3 0.0061260332 0.0059167456 0.006268677 
-3.3 -3.2 0.0068975765 0.0066434863 0.0070874671 
-3.2 -3.1 0.0077544729 0.0074699529 0.007962919 
-3.1 -3.0 0.0085883147 0.0082938379 0.008824946 
-3.0 -2.9 0.0095097951 0.009167787 0.009765866 
-2.9 -2.8 0.010361228 0.010005206 0.010649887 
-2.8 -2.7 0.011302705 0.010838104 0.011618086 
-2.7 -2.6 0.012120163 0.011719516 0.012462675 
-2.6 -2.5 0.013127677 0.012661454 0.013498038 
-2.5 -2.4 0.014063723 0.013537292 0.014460919 
-2.4 -2.3 0.0150664 0.014548758 0.01549473 
-2.3 -2.2 0.016145892 0.015538061 0.016543198 
-2.2 -2.1 0.017062899 0.016459306 0.017496699 
-2.1 -2.0 0.017832 0.017199946 0.018355421 
-2.0 -1.9 0.018846209 0.018214296 0.01936797 
-1.9 -1.8 0.019769743 0.019056433 0.020265755 
-1.8 -1.7 0.020628079 0.019894878 0.021171334 
-1.7 -1.6 0.021433379 0.020732435 0.021982556 
-1.6 -1.5 0.022283592 0.021537387 0.022869542 
-1.5 -1.4 0.023108421 0.02237836 0.023713769 
-1.4 -1.3 0.023997318 0.023132468 0.024559773 
-1.3 -1.2 0.024557013 0.023811697 0.025181608 
-1.2 -1.1 0.025193112 0.02436712 0.025809809 
-1.1 -1.0 0.025942147 0.025099846 0.02651019 
-1.0 -0.9 0.02646274 0.025650541 0.027167712 
-0.9 -0.8 0.026951102 0.026110188 0.027564049 
-0.8 -0.7 0.027534261 0.026637389 0.028127556 
-0.7 -0.6 0.027740642 0.026935804 0.028427005 
-0.6 -0.5 0.028284567 0.027379203 0.028935216 
-0.5 -0.4 0.028583642 0.0277119 0.029245172 
-0.4 -0.3 0.028944413 0.028108521 0.029569011 
-0.3 -0.2 0.02900161 0.028166218 0.029687359 
-0.2 -0.1 0.029190402 0.028257279 0.029799481 
-0.1 0.0 0.029163402 0.02834709 0.029844107 
0.0 0.1 0.029196285 0.028305265 0.029815079 
0.1 0.2 0.02911276 0.028235516 0.029791759 
0.2 0.3 0.029030684 0.028197886 0.029654059 
0.3 0.4 0.028831822 0.027966259 0.02947895 
0.4 0.5 0.028681014 0.027743801 0.029331337 
0.5 0.6 0.028236455 0.027450587 0.028904297 
0.6 0.7 0.027992681 0.027108422 0.028621636 
0.7 0.8 0.027510029 0.026631372 0.028160043 
0.8 0.9 0.027042222 0.026182676 0.027691249 
0.9 1.0 0.026452155 0.025682127 0.027078056 
1.0 1.1 0.025945585 0.025113678 0.026561624 
1.1 1.2 0.025338249 0.024535642 0.025974178 
1.2 1.3 0.024596795 0.023829079 0.025190417 
1.3 1.4 0.02387607 0.023077417 0.024517448 
1.4 1.5 0.023147069 0.022325164 0.023674036 
1.5 1.6 0.022269125 0.021548289 0.022865473 
1.6 1.7 0.021522515 0.02081611 0.022078632 
1.7 1.8 0.020649123 0.019955108 0.021190595 
1.8 1.9 0.019772935 0.019023878 0.020297079 
1.9 2.0 0.018818721 0.018201543 0.01930202 
2.0 2.1 0.017979685 0.017308261 0.018465648 
2.1 2.2 0.017006685 0.01642011 0.017516452 
2.2 2.3 0.016062671 0.015472991 0.016458309 
2.3 2.4 0.015048516 0.014523077 0.015471344 
2.4 2.5 0.014126654 0.013613641 0.014498638 
2.5 2.6 0.013124527 0.012640984 0.013519813 
2.6 2.7 0.012240698 0.011805519 0.01257746 
2.7 2.8 0.011267839 0.010850545 0.011567702 
2.8 2.9 0.010354216 0.0099955925 0.010608097 
2.9 3.0 0.0093939133 0.0090528258 0.0096701247 
3.0 3.1 0.0086229342 0.0082920394 0.0088328138 
3.1 3.2 0.0077058736 0.007448944 0.0079570951 
3.2 3.3 0.0069160812 0.0066533103 0.0070958791 
3.3 3.4 0.0061124256 0.0059270412 0.0062726389 
3.4 3.5 0.0053960718 0.0051755941 0.0055291434 
3.5 3.6 0.0047072011 0.0045467574 0.0048471175 
3.6 3.7 0.0040573226 0.003922559 0.0041500407 
3.7 3.8 0.0034819449 0.0033577074 0.0035573437 
3.8 3.9 0.002910063 0.0028400299 0.0029648996 
3.9 4.0 0.0024046217 0.0023454828 0.0024585723 
4.0 4.1 0.0019632056 0.0019110243 0.0019900483 
4.1 4.2 0.001560015 0.0015233489 0.0015958159 
4.2 4.3 0.0012308285 0.0011934961 0.0012564788 
4.3 4.4 0.00093957102 0.00091878048 0.00094572283 
4.4 4.5 0.00069017218 0.00068996002 0.00070006235 
4.5 4.6 0.00050118027 0.00049216397 0.00050935715 
4.6 4.7 0.00035763238 0.00034936691 0.00036273547 
4.7 4.8 0.0002407539 0.00023500012 0.0002407539 
4.8 4.9 0.00014656949 0.00014608499 0.00015326976 
4.9 5.0 8.9601181e-05 8.7105376e-05 9.0692517e-05 


# LO mHH {ptmin, ptmax, center, min, max}
0.0 200.0 0.0 0.0 0.0 
200.0 400.0 0.00041021511 0.00038880932 0.00042763086 
400.0 600.0 0.00010512049 0.00010135327 0.00010781626 
600.0 800.0 5.2192009e-05 5.1132645e-05 5.288921e-05 
800.0 1000.0 3.4792136e-05 3.4525735e-05 3.4825949e-05 
1000.0 1200.0 2.3920679e-05 2.3664782e-05 2.3992576e-05 
1200.0 1400.0 1.684252e-05 1.6637321e-05 1.7108158e-05 
1400.0 1600.0 1.2346143e-05 1.1971439e-05 1.2565352e-05 
1600.0 1800.0 9.1234017e-06 8.846051e-06 9.3729581e-06 
1800.0 2000.0 6.9206691e-06 6.6697044e-06 7.1914965e-06 


# LO phiHH {ptmin, ptmax, center, min, max}
0.0 0.31415927 0.036445031 0.035520781 0.037136894 
0.31415927 0.62831853 0.033866374 0.032908888 0.034562878 
0.62831853 0.9424778 0.031714973 0.030730599 0.032450725 
0.9424778 1.2566371 0.030942343 0.029935399 0.031702012 
1.2566371 1.5707963 0.031848431 0.030800883 0.032633312 
1.5707963 1.8849556 0.034830128 0.033664486 0.035734019 
1.8849556 2.1991149 0.040545621 0.039131861 0.041614895 
2.1991149 2.5132741 0.050072182 0.048321616 0.051439931 
2.5132741 2.8274334 0.066136096 0.063744582 0.067971168 
2.8274334 3.1415927 0.092093018 0.089113711 0.094309753 


# LO ptH_h {ptmin, ptmax, center, min, max}
0.0 30.0 3.1172284e-05 2.9041564e-05 3.2951807e-05 
30.0 60.0 0.00029854932 0.00028019905 0.0003133917 
60.0 90.0 0.00065804567 0.00062354964 0.00068613263 
90.0 120.0 0.00079436882 0.00075847302 0.00082287771 
120.0 150.0 0.00072439854 0.00069671314 0.00074569835 
150.0 180.0 0.00057418594 0.00055600636 0.00058740065 
180.0 210.0 0.0004242362 0.00041352474 0.00043187571 
210.0 240.0 0.00030484549 0.00029859744 0.00030927938 
240.0 270.0 0.00021726996 0.00021359187 0.00021926333 
270.0 300.0 0.00015554168 0.00015390022 0.00015642676 


# LO yH_h {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.00055146135 0.00054175672 0.00056703789 
-4.9 -4.8 0.00074420149 0.00073980549 0.00075188026 
-4.8 -4.7 0.00097116192 0.00093787301 0.0009759265 
-4.7 -4.6 0.0012108653 0.0012090235 0.0012350441 
-4.6 -4.5 0.0015538588 0.0015150909 0.0015732824 
-4.5 -4.4 0.0018765168 0.0018645997 0.0018801891 
-4.4 -4.3 0.0023013963 0.0022785332 0.0023134284 
-4.3 -4.2 0.0027236805 0.0027185988 0.0027516006 
-4.2 -4.1 0.0032278365 0.0031890115 0.0032333102 
-4.1 -4.0 0.0037867247 0.0037255767 0.0037867247 
-4.0 -3.9 0.0043038929 0.0042831378 0.004348357 
-3.9 -3.8 0.0049933787 0.0049000916 0.0050394464 
-3.8 -3.7 0.0055973474 0.0054880752 0.0056584505 
-3.7 -3.6 0.0062750708 0.0061975595 0.0063351912 
-3.6 -3.5 0.007070866 0.0069283955 0.007139444 
-3.5 -3.4 0.0077588235 0.0075768409 0.0078698113 
-3.4 -3.3 0.0085181702 0.0083427932 0.0086536054 
-3.3 -3.2 0.0093310109 0.009069884 0.009447979 
-3.2 -3.1 0.01000105 0.0097532362 0.010209737 
-3.1 -3.0 0.010775804 0.010511725 0.010981924 
-3.0 -2.9 0.011597929 0.011299101 0.011814225 
-2.9 -2.8 0.012408061 0.012022658 0.012678208 
-2.8 -2.7 0.013124817 0.012785889 0.013408423 
-2.7 -2.6 0.013868894 0.013442968 0.014191137 
-2.6 -2.5 0.014637438 0.014216101 0.014969572 
-2.5 -2.4 0.015431474 0.014919814 0.015755695 
-2.4 -2.3 0.016088961 0.015600209 0.016486924 
-2.3 -2.2 0.01677018 0.016248913 0.01723833 
-2.2 -2.1 0.017484993 0.016863438 0.017904138 
-2.1 -2.0 0.018218749 0.017622872 0.018652883 
-2.0 -1.9 0.018790153 0.018192143 0.01927359 
-1.9 -1.8 0.019410661 0.018743312 0.019963312 
-1.8 -1.7 0.020076116 0.019386389 0.020565227 
-1.7 -1.6 0.020594977 0.019841052 0.021167017 
-1.6 -1.5 0.021122082 0.02037834 0.02168299 
-1.5 -1.4 0.021631421 0.020879489 0.022215498 
-1.4 -1.3 0.022100867 0.021275846 0.022675955 
-1.3 -1.2 0.022497935 0.02171092 0.023115304 
-1.2 -1.1 0.022868564 0.022089844 0.023570143 
-1.1 -1.0 0.023346353 0.022409142 0.024072514 
-1.0 -0.9 0.023743779 0.022860273 0.024338616 
-0.9 -0.8 0.024006399 0.023067561 0.024680524 
-0.8 -0.7 0.024168921 0.023333893 0.02492602 
-0.7 -0.6 0.024487373 0.023560859 0.025207992 
-0.6 -0.5 0.024741372 0.023903194 0.025452656 
-0.5 -0.4 0.02502545 0.023958813 0.025731586 
-0.4 -0.3 0.025156989 0.024223823 0.025894343 
-0.3 -0.2 0.025176303 0.024267028 0.025904576 
-0.2 -0.1 0.025301511 0.02432976 0.026083234 
-0.1 0.0 0.025347553 0.024382757 0.026082041 
0.0 0.1 0.025373357 0.02442583 0.02605809 
0.1 0.2 0.025318538 0.024360101 0.026070912 
0.2 0.3 0.025240225 0.024276968 0.025972799 
0.3 0.4 0.0250676 0.024128121 0.025811794 
0.4 0.5 0.024977457 0.024060652 0.025697652 
0.5 0.6 0.024793521 0.023840219 0.02548422 
0.6 0.7 0.02455756 0.02362582 0.025295015 
0.7 0.8 0.024318062 0.02345961 0.025054406 
0.8 0.9 0.024076387 0.02314455 0.024713776 
0.9 1.0 0.023766404 0.022872065 0.024482034 
1.0 1.1 0.023373253 0.022531201 0.024011151 
1.1 1.2 0.022967439 0.022121489 0.023607423 
1.2 1.3 0.022555691 0.021792237 0.023216766 
1.3 1.4 0.022197796 0.021326517 0.022829863 
1.4 1.5 0.021582562 0.020842356 0.022147868 
1.5 1.6 0.021105832 0.020338076 0.021702745 
1.6 1.7 0.020607372 0.019899134 0.021117509 
1.7 1.8 0.01999632 0.019311637 0.020534621 
1.8 1.9 0.019457436 0.018767958 0.019993426 
1.9 2.0 0.018788496 0.018150706 0.019323553 
2.0 2.1 0.018194608 0.017623328 0.018589419 
2.1 2.2 0.017573502 0.016942663 0.018001163 
2.2 2.3 0.016848024 0.016344485 0.017267714 
2.3 2.4 0.016090377 0.015570544 0.016493638 
2.4 2.5 0.015441959 0.014967411 0.015814812 
2.5 2.6 0.014703022 0.014223534 0.015006396 
2.6 2.7 0.013928194 0.013508 0.014243336 
2.7 2.8 0.013115311 0.012774758 0.013419521 
2.8 2.9 0.012378565 0.012021055 0.012604112 
2.9 3.0 0.011558147 0.011307695 0.011822665 
3.0 3.1 0.010864601 0.010528257 0.011052532 
3.1 3.2 0.010050871 0.0098286586 0.010209599 
3.2 3.3 0.0092542524 0.0090273131 0.009393039 
3.3 3.4 0.0084829009 0.0082753031 0.0086545472 
3.4 3.5 0.0077741236 0.0076040039 0.0078619292 
