# create_lambda_band.py -l 5.0 -nnlo
# NNLO cross-section {center, min, max}
0.062425452 0.062269571 0.062621085 


# NNLO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 0.00014972927 0.00014920061 0.00015047833 
30.0 60.0 0.00035200018 0.00035089218 0.00035352289 
60.0 90.0 0.00038809951 0.000387055 0.00038947357 
90.0 120.0 0.00032862673 0.00032782595 0.00032965132 
120.0 150.0 0.00024719252 0.00024662611 0.00024785154 
150.0 180.0 0.00017636823 0.00017601319 0.00017678014 
180.0 210.0 0.00012343856 0.0001231949 0.00012369002 
210.0 240.0 8.6215121e-05 8.6064355e-05 8.6400154e-05 
240.0 270.0 6.0453091e-05 6.0345458e-05 6.0553734e-05 
270.0 300.0 4.2916009e-05 4.284314e-05 4.2993903e-05 


# NNLO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.0 0.0 0.0 
-4.9 -4.8 0.0 0.0 0.0 
-4.8 -4.7 0.0 0.0 0.0 
-4.7 -4.6 6.6704335e-13 4.9166039e-13 9.3584234e-13 
-4.6 -4.5 6.2386994e-10 6.0565996e-10 6.909184e-10 
-4.5 -4.4 1.9646426e-08 1.8446917e-08 1.9646426e-08 
-4.4 -4.3 1.6690405e-07 1.649651e-07 1.7547487e-07 
-4.3 -4.2 8.6388978e-07 8.3893707e-07 8.8353033e-07 
-4.2 -4.1 3.1587588e-06 3.1347831e-06 3.1911485e-06 
-4.1 -4.0 8.8374541e-06 8.7596874e-06 8.9559568e-06 
-4.0 -3.9 2.1622118e-05 2.1534641e-05 2.1717211e-05 
-3.9 -3.8 4.4272534e-05 4.3940828e-05 4.4438359e-05 
-3.8 -3.7 8.5076939e-05 8.4837824e-05 8.5420257e-05 
-3.7 -3.6 0.00014845146 0.00014791723 0.00014902089 
-3.6 -3.5 0.00023913496 0.00023880859 0.00023993678 
-3.5 -3.4 0.00037454493 0.00037359806 0.0003762837 
-3.4 -3.3 0.00055339818 0.0005523286 0.0005551246 
-3.3 -3.2 0.00076550436 0.00076297712 0.00076832111 
-3.2 -3.1 0.0010490124 0.001045818 0.0010519247 
-3.1 -3.0 0.0013709702 0.0013671886 0.0013763058 
-3.0 -2.9 0.0017558441 0.0017500305 0.0017634712 
-2.9 -2.8 0.0021861549 0.00218035 0.0021942065 
-2.8 -2.7 0.0026837439 0.0026736552 0.0026952488 
-2.7 -2.6 0.0032256048 0.0032148912 0.0032380244 
-2.6 -2.5 0.0037977434 0.0037881105 0.0038124155 
-2.5 -2.4 0.0044295081 0.0044135999 0.0044507469 
-2.4 -2.3 0.0050617273 0.0050472202 0.0050811731 
-2.3 -2.2 0.0057543371 0.0057357579 0.0057758404 
-2.2 -2.1 0.0064441417 0.0064281831 0.0064707014 
-2.1 -2.0 0.0071488626 0.0071238253 0.0071743482 
-2.0 -1.9 0.0078518999 0.0078325263 0.0078831608 
-1.9 -1.8 0.0085703828 0.0085474675 0.0086001585 
-1.8 -1.7 0.0092686016 0.0092366965 0.009303099 
-1.7 -1.6 0.0099863794 0.0099641634 0.010020487 
-1.6 -1.5 0.010662892 0.010635736 0.010699221 
-1.5 -1.4 0.011302797 0.011269236 0.011342539 
-1.4 -1.3 0.011972512 0.011940431 0.012009006 
-1.3 -1.2 0.012562345 0.012532228 0.012603787 
-1.2 -1.1 0.01310428 0.013073571 0.013149455 
-1.1 -1.0 0.013661458 0.013627534 0.013698957 
-1.0 -0.9 0.01415024 0.01411316 0.014187778 
-0.9 -0.8 0.014585786 0.01455485 0.014631609 
-0.8 -0.7 0.015021578 0.014986508 0.015066715 
-0.7 -0.6 0.015358197 0.01532362 0.015393275 
-0.6 -0.5 0.015643112 0.015606388 0.015689194 
-0.5 -0.4 0.015935503 0.015900543 0.015980038 
-0.4 -0.3 0.016137709 0.016102275 0.016177454 
-0.3 -0.2 0.016293479 0.016253473 0.016342793 
-0.2 -0.1 0.01641179 0.016381472 0.016456945 
-0.1 0.0 0.01645614 0.016414491 0.016504524 
0.0 0.1 0.016461037 0.016426788 0.016495543 
0.1 0.2 0.016406233 0.016369258 0.016452409 
0.2 0.3 0.01628998 0.016256002 0.016333697 
0.3 0.4 0.016140102 0.016101033 0.016181731 
0.4 0.5 0.015945006 0.015912743 0.015991278 
0.5 0.6 0.015675257 0.015636133 0.015715683 
0.6 0.7 0.015382097 0.015348409 0.015424699 
0.7 0.8 0.015011597 0.014977938 0.015062503 
0.8 0.9 0.014576526 0.014541602 0.01461532 
0.9 1.0 0.014151585 0.014120111 0.014191766 
1.0 1.1 0.013675476 0.013637439 0.013718145 
1.1 1.2 0.01312987 0.013097649 0.013167377 
1.2 1.3 0.012556403 0.012525417 0.01260175 
1.3 1.4 0.011939785 0.011910882 0.011976132 
1.4 1.5 0.01132447 0.011294078 0.011366812 
1.5 1.6 0.010656642 0.010627584 0.010683653 
1.6 1.7 0.0099902124 0.0099637204 0.01002785 
1.7 1.8 0.0092880412 0.0092624686 0.0093255883 
1.8 1.9 0.0085814711 0.0085522184 0.0086122866 
1.9 2.0 0.0078605185 0.0078414803 0.0078838707 
2.0 2.1 0.0071433257 0.0071214967 0.007173966 
2.1 2.2 0.0064300239 0.0064120072 0.0064553134 
2.2 2.3 0.0057315452 0.0057115255 0.0057558547 
2.3 2.4 0.0050720786 0.0050561897 0.005092692 
2.4 2.5 0.0044320731 0.0044213823 0.004449668 
2.5 2.6 0.0037964758 0.0037839766 0.0038133652 
2.6 2.7 0.0032190321 0.003207572 0.0032294024 
2.7 2.8 0.0026720149 0.0026648409 0.0026844075 
2.8 2.9 0.0021995858 0.0021916284 0.0022054346 
2.9 3.0 0.0017590673 0.0017536314 0.0017707753 
3.0 3.1 0.001376769 0.0013722247 0.0013812639 
3.1 3.2 0.0010463749 0.0010425466 0.0010495641 
3.2 3.3 0.0007657329 0.00076507444 0.00076792233 
3.3 3.4 0.0005451002 0.00054411662 0.00054833523 
3.4 3.5 0.00037672243 0.00037482458 0.00037873276 
3.5 3.6 0.00024323993 0.0002416835 0.00024418561 
3.6 3.7 0.0001487432 0.00014838821 0.00014940525 
