# create_lambda_band.py -l 9.0 -nnlo
# NNLO cross-section {center, min, max}
0.27519598 0.2744896 0.27609945 


# NNLO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 0.00069708879 0.00069457733 0.00070074362 
30.0 60.0 0.0016296516 0.0016244394 0.0016369433 
60.0 90.0 0.0017739035 0.001768981 0.0017805124 
90.0 120.0 0.0014748975 0.0014712589 0.0014795304 
120.0 150.0 0.0010866891 0.0010842498 0.0010896874 
150.0 180.0 0.00075759947 0.0007559944 0.0007593918 
180.0 210.0 0.00051838391 0.00051733025 0.00051945069 
210.0 240.0 0.00035394667 0.00035334694 0.00035467877 
240.0 270.0 0.00024315868 0.0002427021 0.000243619 
270.0 300.0 0.00016946194 0.00016915886 0.00016972867 


# NNLO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.0 0.0 0.0 
-4.9 -4.8 0.0 0.0 0.0 
-4.8 -4.7 0.0 0.0 0.0 
-4.7 -4.6 1.3793369e-11 9.5714569e-12 1.7027561e-11 
-4.6 -4.5 2.6858572e-09 2.6125394e-09 2.8755417e-09 
-4.5 -4.4 7.7755479e-08 7.4840229e-08 8.0453227e-08 
-4.4 -4.3 7.3238416e-07 7.2221653e-07 7.4562662e-07 
-4.3 -4.2 3.6815627e-06 3.5799848e-06 3.755516e-06 
-4.2 -4.1 1.3138893e-05 1.3011351e-05 1.3209896e-05 
-4.1 -4.0 3.9296788e-05 3.8647904e-05 3.970745e-05 
-4.0 -3.9 9.3968946e-05 9.3266216e-05 9.4214299e-05 
-3.9 -3.8 0.00019785787 0.00019664778 0.00019910196 
-3.8 -3.7 0.00037233208 0.00037112198 0.00037371935 
-3.7 -3.6 0.00065292159 0.00065048259 0.00065609578 
-3.6 -3.5 0.0010650142 0.0010637649 0.0010699108 
-3.5 -3.4 0.0016656095 0.0016603663 0.0016716604 
-3.4 -3.3 0.0024503145 0.0024448659 0.0024568951 
-3.3 -3.2 0.0034375073 0.0034281373 0.0034495294 
-3.2 -3.1 0.0046457293 0.0046327682 0.004663788 
-3.1 -3.0 0.0061725819 0.0061560259 0.0061916215 
-3.0 -2.9 0.0078770943 0.0078505328 0.0079060209 
-2.9 -2.8 0.0097868061 0.0097544517 0.0098270834 
-2.8 -2.7 0.012002491 0.011962921 0.012059391 
-2.7 -2.6 0.014436747 0.014391749 0.014495149 
-2.6 -2.5 0.017034558 0.01698285 0.017097676 
-2.5 -2.4 0.01979188 0.019734406 0.019883048 
-2.4 -2.3 0.022688327 0.022608146 0.022778161 
-2.3 -2.2 0.025691587 0.0256205 0.025801883 
-2.2 -2.1 0.028784492 0.02869396 0.028902159 
-2.1 -2.0 0.031839544 0.031737554 0.031973788 
-2.0 -1.9 0.035065699 0.03496956 0.035199752 
-1.9 -1.8 0.038214644 0.038112655 0.03835882 
-1.8 -1.7 0.041226382 0.041107769 0.041375547 
-1.7 -1.6 0.044413262 0.044286242 0.044585054 
-1.6 -1.5 0.047252522 0.047115283 0.047408425 
-1.5 -1.4 0.050078757 0.049953483 0.050252382 
-1.4 -1.3 0.05288094 0.052740149 0.053060907 
-1.3 -1.2 0.055441018 0.05529407 0.05562671 
-1.2 -1.1 0.057812622 0.057666306 0.05801155 
-1.1 -1.0 0.060068473 0.059919371 0.06025356 
-1.0 -0.9 0.062250713 0.062104292 0.062449667 
-0.9 -0.8 0.063959492 0.063801537 0.064146413 
-0.8 -0.7 0.065851576 0.065697495 0.066046415 
-0.7 -0.6 0.067337035 0.067169118 0.06754146 
-0.6 -0.5 0.068441952 0.068283965 0.068625236 
-0.5 -0.4 0.069782906 0.069620654 0.070009728 
-0.4 -0.3 0.070444303 0.070287422 0.070628295 
-0.3 -0.2 0.071078699 0.070917674 0.071292243 
-0.2 -0.1 0.071651932 0.071484924 0.071844382 
-0.1 0.0 0.071871893 0.07171492 0.072071336 
0.0 0.1 0.071870945 0.071697758 0.072070674 
0.1 0.2 0.071560314 0.071409835 0.071766699 
0.2 0.3 0.0711013 0.070928113 0.071295413 
0.3 0.4 0.070525073 0.070367884 0.070732933 
0.4 0.5 0.06966804 0.069514146 0.069869288 
0.5 0.6 0.068616494 0.068442044 0.068817926 
0.6 0.7 0.067442863 0.067280475 0.067644226 
0.7 0.8 0.06585041 0.065705027 0.066057068 
0.8 0.9 0.063995656 0.06382537 0.06418108 
0.9 1.0 0.0622339 0.062075805 0.062434078 
1.0 1.1 0.060163673 0.060037933 0.060352015 
1.1 1.2 0.057808706 0.0576548 0.058008676 
1.2 1.3 0.055435409 0.055303733 0.055607661 
1.3 1.4 0.052787052 0.052630335 0.05297168 
1.4 1.5 0.050094159 0.049972102 0.050271628 
1.5 1.6 0.047239702 0.04710619 0.047407175 
1.6 1.7 0.044459029 0.044333251 0.044619175 
1.7 1.8 0.041210742 0.041092563 0.041365125 
1.8 1.9 0.038250411 0.038143276 0.038394319 
1.9 2.0 0.03507241 0.034959622 0.035206163 
2.0 2.1 0.031839744 0.031752028 0.031962371 
2.1 2.2 0.028714117 0.028622334 0.028842324 
2.2 2.3 0.025668549 0.025585214 0.025767654 
2.3 2.4 0.02271873 0.022652967 0.02281191 
2.4 2.5 0.01982036 0.019755402 0.019909265 
2.5 2.6 0.01702567 0.016966964 0.01708793 
2.6 2.7 0.014404093 0.014358505 0.014470609 
2.7 2.8 0.011992241 0.011959048 0.012039221 
2.8 2.9 0.0098421125 0.0098128148 0.0098875198 
2.9 3.0 0.0078605097 0.0078331669 0.0078905561 
3.0 3.1 0.0061599906 0.0061424015 0.0061810781 
3.1 3.2 0.0046564231 0.0046456378 0.0046728611 
3.2 3.3 0.0034297859 0.0034172574 0.0034398605 
3.3 3.4 0.0024436591 0.0024390127 0.0024528728 
3.4 3.5 0.0016630316 0.0016588406 0.0016694922 
3.5 3.6 0.0010802549 0.001078477 0.0010839322 
3.6 3.7 0.0006538996 0.0006488665 0.00065651304 
3.7 3.8 0.00038030463 0.00038010225 0.00038170198 
