# create_lambda_band.py -l 1.25 -e 14 -nnlo
# NNLO cross-section {center, min, max}
0.0016967178 0.0016921573 0.0016983356 


# NNLO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 5.6529583e-06 5.630697e-06 5.6605525e-06 
30.0 60.0 1.2261865e-05 1.2222254e-05 1.2276621e-05 
60.0 90.0 1.2025075e-05 1.1992836e-05 1.2037329e-05 
90.0 120.0 8.9938129e-06 8.9711148e-06 9.0016921e-06 
120.0 150.0 6.0024782e-06 5.9900344e-06 6.0071757e-06 
150.0 180.0 3.8448607e-06 3.8374143e-06 3.8480984e-06 
180.0 210.0 2.4641757e-06 2.4588084e-06 2.4656277e-06 
210.0 240.0 1.5990974e-06 1.5963006e-06 1.6002045e-06 
240.0 270.0 1.066147e-06 1.0635054e-06 1.0670236e-06 
270.0 300.0 7.2004426e-07 7.1854966e-07 7.2034342e-07 


# NNLO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.0 0.0 0.0 
-4.9 -4.8 0.0 0.0 0.0 
-4.8 -4.7 0.0 0.0 0.0 
-4.7 -4.6 0.0 0.0 0.0 
-4.6 -4.5 0.0 0.0 0.0 
-4.5 -4.4 0.0 0.0 0.0 
-4.4 -4.3 0.0 0.0 0.0 
-4.3 -4.2 0.0 0.0 0.0 
-4.2 -4.1 0.0 0.0 0.0 
-4.1 -4.0 1.7059249e-18 0.0 1.8630144e-18 
-4.0 -3.9 3.8648864e-13 3.4442069e-13 7.1536316e-13 
-3.9 -3.8 4.2298111e-11 3.429505e-11 4.7120158e-11 
-3.8 -3.7 4.5592688e-10 4.4838544e-10 4.8380472e-10 
-3.7 -3.6 3.9189772e-09 3.7763326e-09 3.980858e-09 
-3.6 -3.5 1.7588909e-08 1.7241254e-08 1.826137e-08 
-3.5 -3.4 5.7193722e-08 5.6055297e-08 5.8703e-08 
-3.4 -3.3 1.575609e-07 1.5523196e-07 1.5983974e-07 
-3.3 -3.2 3.9118256e-07 3.9027276e-07 3.9506603e-07 
-3.2 -3.1 8.158948e-07 8.1120927e-07 8.1789455e-07 
