# create_lambda_band.py -l 1.1 -e 100 -lo
# LO cross-section {center, min, max}
0.082252044 0.08085217 0.083094878 


# LO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 0.00020243871 0.00019380488 0.00020883174 
30.0 60.0 0.00047846639 0.0004617174 0.00049043155 
60.0 90.0 0.00052597011 0.00051246908 0.00053514605 
90.0 120.0 0.00043862064 0.00043101721 0.00044317779 
120.0 150.0 0.00032278196 0.00031926895 0.00032439848 
150.0 180.0 0.00022391584 0.00022289405 0.00022400005 
180.0 210.0 0.00015281672 0.00015238111 0.00015281672 
210.0 240.0 0.00010466439 0.00010389568 0.00010526754 
240.0 270.0 7.3144283e-05 7.2434231e-05 7.348792e-05 
270.0 300.0 5.1325157e-05 5.0714812e-05 5.1928799e-05 


# LO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 1.3012699e-05 1.3012699e-05 1.4191642e-05 
-4.9 -4.8 2.4518083e-05 2.3949444e-05 2.4518083e-05 
-4.8 -4.7 4.2690945e-05 4.2566356e-05 4.4339298e-05 
-4.7 -4.6 7.0378693e-05 6.9308399e-05 7.0378693e-05 
-4.6 -4.5 0.00010930463 0.00010768326 0.00010930463 
-4.5 -4.4 0.00016353514 0.00016115827 0.00016353514 
-4.4 -4.3 0.00023112027 0.00022749558 0.00023601938 
-4.3 -4.2 0.00031919918 0.00031180293 0.00033022044 
-4.2 -4.1 0.00042722477 0.00042711494 0.00043242703 
-4.1 -4.0 0.00057393486 0.00057202636 0.00057839255 
-4.0 -3.9 0.00077563687 0.00075560459 0.00077563687 
-3.9 -3.8 0.00094596653 0.0009320595 0.00098019641 
-3.8 -3.7 0.0011824367 0.001155655 0.0011932031 
-3.7 -3.6 0.0014738069 0.0014365133 0.0014791536 
-3.6 -3.5 0.0017857232 0.0017492607 0.0018293584 
-3.5 -3.4 0.0021295661 0.002091152 0.00214633 
-3.4 -3.3 0.0025150171 0.0024599473 0.0025709936 
-3.3 -3.2 0.0029819589 0.0029104117 0.0030019808 
-3.2 -3.1 0.0034207725 0.0033552378 0.0034731552 
-3.1 -3.0 0.0039098771 0.003799859 0.0039903082 
-3.0 -2.9 0.0044663196 0.0043695751 0.0045297378 
-2.9 -2.8 0.0050324262 0.0049111073 0.0050999639 
-2.8 -2.7 0.0055966255 0.0054836365 0.0056697941 
-2.7 -2.6 0.0062029108 0.0060296728 0.0063276386 
-2.6 -2.5 0.0068567335 0.0067278512 0.0069597179 
-2.5 -2.4 0.0074388524 0.0072580156 0.0075397903 
-2.4 -2.3 0.0081384025 0.007947006 0.0082498633 
-2.3 -2.2 0.0087770458 0.0085633757 0.0089214111 
-2.2 -2.1 0.0094726519 0.0093109508 0.0095816673 
-2.1 -2.0 0.01013287 0.0099205008 0.010283217 
-2.0 -1.9 0.010846631 0.010593786 0.010956148 
-1.9 -1.8 0.01149224 0.011306622 0.01162846 
-1.8 -1.7 0.01210599 0.011870573 0.01227648 
-1.7 -1.6 0.012763824 0.012472723 0.012880367 
-1.6 -1.5 0.013363195 0.013174153 0.013580662 
-1.5 -1.4 0.014065819 0.013793332 0.014230603 
-1.4 -1.3 0.014596522 0.014358353 0.014725072 
-1.3 -1.2 0.015154547 0.014863142 0.015312692 
-1.2 -1.1 0.01565342 0.015406677 0.015808285 
-1.1 -1.0 0.016101453 0.015876861 0.016234059 
-1.0 -0.9 0.016624535 0.016358178 0.016773042 
-0.9 -0.8 0.017029571 0.016777789 0.017192305 
-0.8 -0.7 0.017476035 0.017199312 0.017600614 
-0.7 -0.6 0.017675783 0.017415918 0.017814575 
-0.6 -0.5 0.017954145 0.017744496 0.018108537 
-0.5 -0.4 0.018314126 0.018033656 0.018403367 
-0.4 -0.3 0.018542558 0.018311933 0.018678296 
-0.3 -0.2 0.018610495 0.018378571 0.018791463 
-0.2 -0.1 0.018748718 0.018527203 0.018858894 
-0.1 0.0 0.018788372 0.018507772 0.018921722 
0.0 0.1 0.018780758 0.018559039 0.018896208 
0.1 0.2 0.018753856 0.018509942 0.018883949 
0.2 0.3 0.01864663 0.018428007 0.018780169 
0.3 0.4 0.018494794 0.018233991 0.018614532 
0.4 0.5 0.01826222 0.018012978 0.018372059 
0.5 0.6 0.018036808 0.017780641 0.018194054 
0.6 0.7 0.017773645 0.017524605 0.017898975 
0.7 0.8 0.017398049 0.017114427 0.017509496 
0.8 0.9 0.01704106 0.016767345 0.017163877 
0.9 1.0 0.016590134 0.016359716 0.016769281 
1.0 1.1 0.016113915 0.015892208 0.016317524 
1.1 1.2 0.015701988 0.01542554 0.015859288 
1.2 1.3 0.015177302 0.014915642 0.015357302 
1.3 1.4 0.014596021 0.014356782 0.014728446 
1.4 1.5 0.013941888 0.013687424 0.01411926 
1.5 1.6 0.013353348 0.013157168 0.013510417 
1.6 1.7 0.012824746 0.012544588 0.012952335 
1.7 1.8 0.012133 0.011884347 0.012265635 
1.8 1.9 0.011469995 0.011269629 0.011659353 
1.9 2.0 0.010856133 0.010604756 0.010980276 
2.0 2.1 0.010140992 0.0099323906 0.010237614 
2.1 2.2 0.0094858096 0.0092876085 0.0096467136 
2.2 2.3 0.008871639 0.0086396414 0.0089651349 
2.3 2.4 0.0081713389 0.0080304842 0.008303317 
2.4 2.5 0.007446132 0.0072849454 0.0076020619 
2.5 2.6 0.0068802561 0.0066877041 0.0069298596 
2.6 2.7 0.0062108639 0.0060925893 0.0062885713 
2.7 2.8 0.0055818571 0.005482099 0.0056623916 
2.8 2.9 0.0049958525 0.0048762351 0.0050816962 
2.9 3.0 0.0044321283 0.0043313711 0.0045202817 
3.0 3.1 0.0039492066 0.0038313375 0.0039679519 
3.1 3.2 0.0034269625 0.0033574022 0.0034671286 
3.2 3.3 0.0029482585 0.0028947926 0.0030187945 
3.3 3.4 0.002537043 0.002476333 0.0025617678 
3.4 3.5 0.0021669145 0.0021167024 0.0022010028 
3.5 3.6 0.0018004569 0.0017645464 0.0018147761 
3.6 3.7 0.0014820875 0.0014481919 0.0015008513 
3.7 3.8 0.0011880069 0.0011721577 0.0012262142 
3.8 3.9 0.00097125615 0.00095687766 0.00097449125 
3.9 4.0 0.00075579473 0.00073899606 0.00075579473 
4.0 4.1 0.00057969593 0.00057673976 0.00058822514 
4.1 4.2 0.0004337251 0.00042344351 0.00043941609 
4.2 4.3 0.00032205346 0.0003216228 0.00032236208 
4.3 4.4 0.00021902716 0.0002180715 0.00021994197 
4.4 4.5 0.00016192954 0.00015636572 0.00016192954 
4.5 4.6 0.00010901958 0.00010901958 0.00011071531 
4.6 4.7 7.1174395e-05 7.0427091e-05 7.1174395e-05 
4.7 4.8 4.4861792e-05 4.2121091e-05 4.4861792e-05 
4.8 4.9 2.8465946e-05 2.768327e-05 2.8465946e-05 
4.9 5.0 1.4829762e-05 1.3935416e-05 1.6136004e-05 


# LO mHH {ptmin, ptmax, center, min, max}
0.0 200.0 0.0 0.0 0.0 
200.0 400.0 7.0121606e-05 6.5891316e-05 7.3595557e-05 
400.0 600.0 0.00010899756 0.0001044584 0.00011238235 
600.0 800.0 7.2118775e-05 7.0468347e-05 7.3107835e-05 
800.0 1000.0 4.5048291e-05 4.4708461e-05 4.5109808e-05 
1000.0 1200.0 2.9245884e-05 2.8996801e-05 2.9335059e-05 
1200.0 1400.0 1.9767664e-05 1.9438926e-05 2.0046889e-05 
1400.0 1600.0 1.3869184e-05 1.3514795e-05 1.4212521e-05 
1600.0 1800.0 1.0109513e-05 9.8000547e-06 1.0381975e-05 
1800.0 2000.0 7.5474777e-06 7.301833e-06 7.8475137e-06 


# LO phiHH {ptmin, ptmax, center, min, max}
0.0 0.31415927 0.012102736 0.011941469 0.012183748 
0.31415927 0.62831853 0.012246732 0.012086907 0.012341529 
0.62831853 0.9424778 0.012937139 0.012761106 0.013055257 
0.9424778 1.2566371 0.014388337 0.014189254 0.014489919 
1.2566371 1.5707963 0.01677326 0.016501881 0.016929364 
1.5707963 1.8849556 0.020475771 0.02013421 0.020685177 
1.8849556 2.1991149 0.026043939 0.025594509 0.026340201 
2.1991149 2.5132741 0.034440132 0.033772766 0.03487182 
2.5132741 2.8274334 0.046930451 0.045938735 0.047539868 
