# create_lambda_band.py -l 4.0 -lo
# LO cross-section {center, min, max}
0.035264228 0.034391515 0.036084348 


# LO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 8.2135343e-05 8.1540595e-05 8.2206401e-05 
30.0 60.0 0.0001937801 0.00019142296 0.00019522396 
60.0 90.0 0.00021488797 0.00021105678 0.00021801928 
90.0 120.0 0.0001836316 0.00017944189 0.00018748844 
120.0 150.0 0.00013965915 0.00013587385 0.00014334528 
150.0 180.0 0.00010089752 9.7714942e-05 0.00010404299 
180.0 210.0 7.1450994e-05 6.8994905e-05 7.3980834e-05 
210.0 240.0 5.0485086e-05 4.8580368e-05 5.2549519e-05 
240.0 270.0 3.580009e-05 3.4325664e-05 3.7289173e-05 
270.0 300.0 2.5605456e-05 2.4491808e-05 2.684927e-05 


# LO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.0 0.0 0.0 
-4.9 -4.8 0.0 0.0 0.0 
-4.8 -4.7 0.0 0.0 0.0 
-4.7 -4.6 2.0016603e-13 5.753432e-14 2.0016603e-13 
-4.6 -4.5 1.9440755e-10 1.7901862e-10 2.7724845e-10 
-4.5 -4.4 6.7299473e-09 5.6804433e-09 7.2138222e-09 
-4.4 -4.3 6.2697316e-08 5.2871205e-08 7.1498435e-08 
-4.3 -4.2 3.2803251e-07 3.1266248e-07 3.71491e-07 
-4.2 -4.1 1.2693189e-06 1.1531354e-06 1.4313334e-06 
-4.1 -4.0 3.916765e-06 3.5107107e-06 4.2010257e-06 
-4.0 -3.9 9.4246542e-06 8.6799871e-06 1.0144686e-05 
-3.9 -3.8 2.0098373e-05 1.9005447e-05 2.1606096e-05 
-3.8 -3.7 3.963575e-05 3.685048e-05 4.2091794e-05 
-3.7 -3.6 6.929092e-05 6.5691437e-05 7.3699672e-05 
-3.6 -3.5 0.00011439173 0.00010847626 0.00012042365 
-3.5 -3.4 0.00018137996 0.00017173534 0.00019177297 
-3.4 -3.3 0.00027088589 0.0002586303 0.00028360037 
-3.3 -3.2 0.00038499138 0.00036973146 0.00040136616 
-3.2 -3.1 0.0005237857 0.00050416876 0.00054537422 
-3.1 -3.0 0.00070293713 0.00067359064 0.00072866856 
-3.0 -2.9 0.00090140071 0.00086911198 0.00093081808 
-2.9 -2.8 0.0011322771 0.0010974321 0.0011732052 
-2.8 -2.7 0.0013945713 0.0013511188 0.0014414014 
-2.7 -2.6 0.0017012663 0.0016471792 0.0017484951 
-2.6 -2.5 0.0020161787 0.0019592935 0.0020710328 
-2.5 -2.4 0.0023549991 0.0022881049 0.0024186589 
-2.4 -2.3 0.0027305413 0.0026567572 0.0027954595 
-2.3 -2.2 0.0031039006 0.0030230313 0.0031763704 
-2.2 -2.1 0.0034992299 0.0034090342 0.0035868586 
-2.1 -2.0 0.0039170543 0.0038189497 0.0040095251 
-2.0 -1.9 0.0043142739 0.0042084871 0.0044159434 
-1.9 -1.8 0.0047297508 0.0046196939 0.00482917 
-1.8 -1.7 0.0051614937 0.005032216 0.0052774536 
-1.7 -1.6 0.0055396171 0.0054095322 0.0056639775 
-1.6 -1.5 0.0059699797 0.0058309012 0.0060964959 
-1.5 -1.4 0.0063673705 0.0062154729 0.0065128446 
-1.4 -1.3 0.0067612672 0.0066021542 0.0069014057 
-1.3 -1.2 0.0071196001 0.0069565611 0.0072763219 
-1.2 -1.1 0.0074658459 0.0072848442 0.0076383258 
-1.1 -1.0 0.0077798501 0.0075954661 0.0079501496 
-1.0 -0.9 0.0080783997 0.0078822342 0.0082525512 
-0.9 -0.8 0.0083646981 0.0081719533 0.0085598316 
-0.8 -0.7 0.0086458636 0.0084320571 0.0088355986 
-0.7 -0.6 0.0088424958 0.0086291398 0.0090417289 
-0.6 -0.5 0.0090389192 0.0088280472 0.0092514746 
-0.5 -0.4 0.0092047486 0.0089773721 0.0094092259 
-0.4 -0.3 0.0093274977 0.0091072104 0.0095398352 
-0.3 -0.2 0.0094514149 0.0092069275 0.0096677513 
-0.2 -0.1 0.00951429 0.0092855679 0.0097343912 
-0.1 0.0 0.0095416522 0.0093095086 0.0097651189 
0.0 0.1 0.0095445945 0.0093179565 0.0097667828 
0.1 0.2 0.0095079451 0.0092703118 0.0097204369 
0.2 0.3 0.0094336726 0.0092024698 0.009657641 
0.3 0.4 0.0093388988 0.0091070252 0.0095522304 
0.4 0.5 0.0092224913 0.0090020776 0.0094344866 
0.5 0.6 0.0090569377 0.0088397528 0.0092660738 
0.6 0.7 0.0088647749 0.0086556685 0.0090573679 
0.7 0.8 0.0086175844 0.0084116544 0.0088074881 
0.8 0.9 0.0083798481 0.0081763105 0.0085653096 
0.9 1.0 0.0080864312 0.0078957735 0.0082683398 
1.0 1.1 0.0077856273 0.0076023095 0.0079596798 
1.1 1.2 0.0074662997 0.007292609 0.007625346 
1.2 1.3 0.0071277454 0.0069561334 0.0072847865 
1.3 1.4 0.0067344392 0.006576887 0.0068855107 
1.4 1.5 0.0063578869 0.0062079937 0.0064940326 
1.5 1.6 0.0059766408 0.0058357951 0.0061065813 
1.6 1.7 0.0055764223 0.0054484097 0.0057045645 
1.7 1.8 0.0051618402 0.0050365222 0.0052719353 
1.8 1.9 0.0047290674 0.0046094988 0.0048387066 
1.9 2.0 0.0043165741 0.0042124628 0.0044099216 
2.0 2.1 0.0039134464 0.0038099134 0.0040013372 
2.1 2.2 0.0034887591 0.0034039174 0.0035777921 
2.2 2.3 0.0030989423 0.0030180881 0.0031751718 
2.3 2.4 0.002725725 0.0026526359 0.0027950493 
2.4 2.5 0.0023677733 0.002297646 0.0024314653 
2.5 2.6 0.0020061094 0.0019489795 0.002063678 
2.6 2.7 0.0016929888 0.0016419819 0.0017420838 
2.7 2.8 0.0014045682 0.0013609 0.0014456197 
2.8 2.9 0.001138773 0.0011010795 0.0011797235 
2.9 3.0 0.00090114411 0.000869355 0.0009309713 
3.0 3.1 0.0006999994 0.00067462659 0.00072737428 
3.1 3.2 0.00052738156 0.00050513169 0.00054792931 
3.2 3.3 0.00038341237 0.00036759983 0.00039916637 
3.3 3.4 0.00026972502 0.00025802382 0.00028306156 
3.4 3.5 0.00018326522 0.00017426298 0.00019170478 
3.5 3.6 0.00011672442 0.00010988423 0.00012286144 
3.6 3.7 6.978647e-05 6.6277938e-05 7.4455577e-05 
3.7 3.8 3.9588937e-05 3.7429715e-05 4.2141632e-05 
3.8 3.9 2.0672216e-05 1.9118449e-05 2.214949e-05 
3.9 4.0 9.3304982e-06 8.6675724e-06 1.0164397e-05 
4.0 4.1 3.8421687e-06 3.4688495e-06 4.194577e-06 
4.1 4.2 1.3227676e-06 1.2018722e-06 1.4327351e-06 
4.2 4.3 3.5591507e-07 3.1380857e-07 4.017163e-07 
4.3 4.4 6.6234273e-08 5.684044e-08 7.379686e-08 
4.4 4.5 6.1067525e-09 6.1067525e-09 6.9826356e-09 
4.5 4.6 2.1827405e-10 1.4607596e-10 3.1969982e-10 
4.6 4.7 6.5866574e-13 2.6638948e-13 6.5866574e-13 
4.7 4.8 0.0 0.0 0.0 
4.8 4.9 0.0 0.0 0.0 
4.9 5.0 0.0 0.0 0.0 


# LO mHH {ptmin, ptmax, center, min, max}
0.0 200.0 0.0 0.0 0.0 
200.0 400.0 0.00013482563 0.0001324599 0.00013674408 
400.0 600.0 2.592195e-05 2.4992673e-05 2.6871533e-05 
600.0 800.0 6.8625974e-06 6.5071884e-06 7.2565434e-06 
800.0 1000.0 3.2983046e-06 3.0785811e-06 3.5454922e-06 
1000.0 1200.0 1.8805897e-06 1.7379441e-06 2.0421042e-06 
1200.0 1400.0 1.1460494e-06 1.0486178e-06 1.2571945e-06 
1400.0 1600.0 7.2997652e-07 6.6554788e-07 8.1587669e-07 
1600.0 1800.0 4.8966806e-07 4.4061763e-07 5.4442606e-07 
1800.0 2000.0 3.2256231e-07 2.9091055e-07 3.6880068e-07 


# LO phiHH {ptmin, ptmax, center, min, max}
0.0 0.31415927 0.0080490079 0.0077946814 0.0083059623 
0.31415927 0.62831853 0.0077203461 0.0074901579 0.0079477606 
0.62831853 0.9424778 0.007440045 0.0072315673 0.0076468098 
0.9424778 1.2566371 0.0074321672 0.0072361335 0.0076192906 
1.2566371 1.5707963 0.0077905313 0.0075987961 0.0079812444 
1.5707963 1.8849556 0.0086695144 0.0084619872 0.008857945 
1.8849556 2.1991149 0.010259221 0.010021657 0.010476349 
2.1991149 2.5132741 0.012998573 0.012711474 0.013262968 
2.5132741 2.8274334 0.017634273 0.017242876 0.017985077 
2.8274334 3.1415927 0.024255847 0.023682261 0.024776641 


# LO ptH_h {ptmin, ptmax, center, min, max}
0.0 30.0 9.7041923e-06 9.6035529e-06 9.7210418e-06 
30.0 60.0 9.0506149e-05 9.0188169e-05 9.0506149e-05 
60.0 90.0 0.0001913771 0.00018934247 0.00019243327 
90.0 120.0 0.00022139705 0.00021764061 0.00022439929 
120.0 150.0 0.00019199 0.00018751457 0.0001960801 
150.0 180.0 0.00014468451 0.0001405198 0.00014874385 
180.0 210.0 0.00010159157 9.8103579e-05 0.00010522978 
210.0 240.0 6.9078875e-05 6.636312e-05 7.1835042e-05 
240.0 270.0 4.6672763e-05 4.4671562e-05 4.8848499e-05 
