# create_lambda_band.py -l 7.0 -nnlo
# NNLO cross-section {center, min, max}
0.14896393 0.14858446 0.14944688 


# NNLO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 0.00037045622 0.00036912186 0.0003723814 
30.0 60.0 0.0008679059 0.00086513461 0.00087173837 
60.0 90.0 0.00094888138 0.00094629289 0.00095239425 
90.0 120.0 0.00079386875 0.00079191126 0.00079637939 
120.0 150.0 0.00058893451 0.00058759513 0.00059051858 
150.0 180.0 0.00041384383 0.00041298327 0.00041480825 
180.0 210.0 0.00028540539 0.00028483777 0.00028602835 
210.0 240.0 0.00019635815 0.0001959916 0.00019675357 
240.0 270.0 0.0001359027 0.0001356703 0.00013613649 
270.0 300.0 9.5157597e-05 9.4991843e-05 9.5321493e-05 


# NNLO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.0 0.0 0.0 
-4.9 -4.8 0.0 0.0 0.0 
-4.8 -4.7 0.0 0.0 0.0 
-4.7 -4.6 1.4525592e-11 7.3732842e-12 1.8308709e-11 
-4.6 -4.5 1.4160111e-09 1.3010475e-09 1.5202367e-09 
-4.5 -4.4 4.425434e-08 4.425434e-08 4.5502898e-08 
-4.4 -4.3 4.0201176e-07 3.9068922e-07 4.2123086e-07 
-4.3 -4.2 1.9997719e-06 1.9875171e-06 2.0305192e-06 
-4.2 -4.1 7.2826762e-06 7.1642585e-06 7.3850035e-06 
-4.1 -4.0 2.09728e-05 2.0839784e-05 2.1102827e-05 
-4.0 -3.9 5.1121484e-05 5.07601e-05 5.1647833e-05 
-3.9 -3.8 0.00010801168 0.00010715574 0.00010847041 
-3.8 -3.7 0.00020247921 0.00020182602 0.00020382863 
-3.7 -3.6 0.00035676483 0.0003553035 0.0003578776 
-3.6 -3.5 0.00057572456 0.00057451873 0.00057869288 
-3.5 -3.4 0.00090130402 0.00089926025 0.00090557957 
-3.4 -3.3 0.0013296671 0.0013267603 0.0013341078 
-3.3 -3.2 0.0018648481 0.001859554 0.0018744071 
-3.2 -3.1 0.0025094833 0.0025055173 0.0025165633 
-3.1 -3.0 0.0033387938 0.0033246089 0.0033521606 
-3.0 -2.9 0.0042598156 0.0042478122 0.0042735707 
-2.9 -2.8 0.0052862955 0.0052698817 0.005305719 
-2.8 -2.7 0.0064889468 0.0064688693 0.0065207823 
-2.7 -2.6 0.0078099524 0.0077864924 0.0078438874 
-2.6 -2.5 0.0092061426 0.0091758899 0.009241309 
-2.5 -2.4 0.010691237 0.01065539 0.010735931 
-2.4 -2.3 0.012220683 0.012181113 0.012274063 
-2.3 -2.2 0.013895559 0.013854688 0.013949655 
-2.2 -2.1 0.015548611 0.015503369 0.015612597 
-2.1 -2.0 0.017206957 0.017155368 0.017277542 
-2.0 -1.9 0.01892763 0.018874023 0.019000155 
-1.9 -1.8 0.02064371 0.020577666 0.020714787 
-1.8 -1.7 0.022282941 0.02222237 0.022372804 
-1.7 -1.6 0.023962565 0.023899813 0.024052515 
-1.6 -1.5 0.025564526 0.025500901 0.025646178 
-1.5 -1.4 0.027088398 0.027017183 0.027189601 
-1.4 -1.3 0.02856254 0.028489769 0.028652105 
-1.3 -1.2 0.030046575 0.029959441 0.030146623 
-1.2 -1.1 0.031308363 0.031225788 0.031405294 
-1.1 -1.0 0.032539141 0.032465804 0.032643033 
-1.0 -0.9 0.033683501 0.033599573 0.033786006 
-0.9 -0.8 0.034635327 0.034550272 0.034746793 
-0.8 -0.7 0.035682537 0.035609072 0.035778911 
-0.7 -0.6 0.036454486 0.03635753 0.036569605 
-0.6 -0.5 0.037144708 0.037052198 0.037246662 
-0.5 -0.4 0.037784026 0.037704988 0.037885137 
-0.4 -0.3 0.038193548 0.038106405 0.038310188 
-0.3 -0.2 0.038595036 0.038505715 0.038696587 
-0.2 -0.1 0.03885583 0.038756869 0.038960038 
-0.1 0.0 0.038950459 0.038865444 0.039065872 
0.0 0.1 0.038943923 0.038862947 0.039052845 
0.1 0.2 0.038850192 0.038766489 0.038961711 
0.2 0.3 0.038559566 0.03846802 0.038652758 
0.3 0.4 0.038204281 0.038119286 0.038319053 
0.4 0.5 0.037770739 0.037685614 0.037876298 
0.5 0.6 0.037230339 0.037144646 0.037340188 
0.6 0.7 0.036488238 0.036402106 0.036594726 
0.7 0.8 0.035694674 0.035614823 0.035796688 
0.8 0.9 0.034649546 0.03456171 0.034759126 
0.9 1.0 0.03365847 0.033576864 0.033760556 
1.0 1.1 0.032568467 0.032490688 0.032680773 
1.1 1.2 0.031325946 0.031254859 0.031418323 
1.2 1.3 0.029999474 0.029911229 0.030097887 
1.3 1.4 0.028530714 0.028460471 0.028626852 
1.4 1.5 0.027121735 0.027046809 0.02721302 
1.5 1.6 0.025528594 0.025456261 0.025615608 
1.6 1.7 0.023984376 0.023929654 0.024080499 
1.7 1.8 0.022310046 0.022231604 0.022381332 
1.8 1.9 0.020649279 0.020592433 0.020736792 
1.9 2.0 0.018921766 0.018865062 0.018993091 
2.0 2.1 0.017212967 0.01716064 0.017280451 
2.1 2.2 0.01552401 0.015476144 0.015586148 
2.2 2.3 0.01385682 0.013817361 0.013914655 
2.3 2.4 0.012270971 0.012229457 0.012313584 
2.4 2.5 0.010693051 0.010657887 0.010742788 
2.5 2.6 0.0091909521 0.0091604743 0.009225335 
2.6 2.7 0.0077921057 0.0077674797 0.0078255852 
2.7 2.8 0.0064666478 0.0064462203 0.0064952137 
2.8 2.9 0.0053315744 0.005317442 0.005356896 
2.9 3.0 0.0042572778 0.0042451691 0.0042694512 
3.0 3.1 0.0033225372 0.0033112355 0.0033352548 
3.1 3.2 0.002520615 0.0025141233 0.0025301952 
3.2 3.3 0.0018583646 0.0018505817 0.0018636951 
3.3 3.4 0.0013184829 0.001317757 0.0013246211 
3.4 3.5 0.00090411224 0.00090217138 0.00090734814 
3.5 3.6 0.00058476852 0.00058253191 0.0005865324 
3.6 3.7 0.00035595619 0.0003546359 0.00035706944 
3.7 3.8 0.00020682863 0.00020591971 0.00020739952 
3.8 3.9 0.00010987501 0.00010931667 0.00011038127 
3.9 4.0 5.0824128e-05 5.0459335e-05 5.1031811e-05 
4.0 4.1 2.1137436e-05 2.0858912e-05 2.1382082e-05 
4.1 4.2 7.5649115e-06 7.5061312e-06 7.649409e-06 
4.2 4.3 2.1367668e-06 2.1251208e-06 2.1518257e-06 
4.3 4.4 4.0476935e-07 3.8625794e-07 4.2830692e-07 
4.4 4.5 4.7308293e-08 4.4941754e-08 4.911944e-08 
4.5 4.6 1.5617317e-09 1.4542026e-09 1.6259072e-09 
4.6 4.7 2.4388277e-12 1.8372946e-12 3.4365297e-12 
4.7 4.8 0.0 0.0 0.0 
4.8 4.9 0.0 0.0 0.0 
4.9 5.0 0.0 0.0 0.0 


# NNLO mHH {ptmin, ptmax, center, min, max}
0.0 200.0 0.0 0.0 0.0 
200.0 400.0 0.00058641391 0.00058491184 0.00058847083 
400.0 600.0 0.00012207582 0.00012177268 0.00012239974 
600.0 800.0 2.2046916e-05 2.1991077e-05 2.2080136e-05 
800.0 1000.0 6.9472711e-06 6.9291319e-06 6.9558672e-06 
1000.0 1200.0 3.0115825e-06 3.0035758e-06 3.0144574e-06 
1200.0 1400.0 1.5653704e-06 1.5616712e-06 1.566951e-06 
1400.0 1600.0 9.1595534e-07 9.1390629e-07 9.1836797e-07 
1600.0 1800.0 5.5733092e-07 5.5540485e-07 5.598168e-07 
1800.0 2000.0 3.7421486e-07 3.7177877e-07 3.756695e-07 


# NNLO phiHH {ptmin, ptmax, center, min, max}
0.0 0.31415927 0.030379338 0.030318186 0.030460506 
0.31415927 0.62831853 0.029493594 0.029424502 0.029565058 
0.62831853 0.9424778 0.028934574 0.028871549 0.029010196 
0.9424778 1.2566371 0.029530756 0.02947153 0.029617076 
1.2566371 1.5707963 0.031649728 0.031576106 0.031745116 
1.5707963 1.8849556 0.035995709 0.035914693 0.036109158 
1.8849556 2.1991149 0.043610842 0.043501193 0.043747406 
2.1991149 2.5132741 0.056596501 0.056450898 0.05678978 
2.5132741 2.8274334 0.078467427 0.078251108 0.07874567 
2.8274334 3.1415927 0.10950846 0.10917925 0.1099142 


# NNLO ptH_h {ptmin, ptmax, center, min, max}
0.0 30.0 4.1338793e-05 4.1178153e-05 4.1571618e-05 
30.0 60.0 0.00038630489 0.00038507172 0.00038814931 
60.0 90.0 0.00081426406 0.00081197637 0.00081774724 
90.0 120.0 0.0009413958 0.00093887726 0.00094486091 
120.0 150.0 0.00081632429 0.00081429484 0.00081891265 
150.0 180.0 0.00061408198 0.00061259402 0.00061583542 
180.0 210.0 0.00042947402 0.0004285154 0.00043056743 
210.0 240.0 0.00029111039 0.00029046887 0.00029178919 
240.0 270.0 0.00019510889 0.00019465453 0.00019550285 
270.0 300.0 0.00013081534 0.00013056161 0.00013103783 


# NNLO yH_h {ptmin, ptmax, center, min, max}
-5.0 -4.9 2.7279511e-08 2.5906037e-08 2.992903e-08 
-4.9 -4.8 2.2366247e-07 1.9989997e-07 2.2366247e-07 
-4.8 -4.7 6.8236386e-07 6.757001e-07 7.1841609e-07 
-4.7 -4.6 1.7833544e-06 1.7727469e-06 1.802223e-06 
-4.6 -4.5 4.2211841e-06 4.1634915e-06 4.2211841e-06 
-4.5 -4.4 8.3177788e-06 8.2058604e-06 8.9463974e-06 
-4.4 -4.3 2.1301881e-05 2.0613925e-05 2.1301881e-05 
-4.3 -4.2 4.146564e-05 4.146564e-05 4.1923348e-05 
-4.2 -4.1 7.849062e-05 7.7620209e-05 7.849062e-05 
-4.1 -4.0 0.0001312177 0.00013070301 0.00013221516 
-4.0 -3.9 0.000216085 0.00021527179 0.00021672401 
-3.9 -3.8 0.00035063357 0.00034894477 0.00035190331 
-3.8 -3.7 0.0005203399 0.00051887848 0.00052263807 
-3.7 -3.6 0.00075120974 0.00074830536 0.00075395831 
-3.6 -3.5 0.0010872839 0.0010852756 0.0010896057 
-3.5 -3.4 0.0014932654 0.0014905034 0.0014982525 
-3.4 -3.3 0.0020040445 0.0019967214 0.0020113403 
-3.3 -3.2 0.002617615 0.002609502 0.0026278161 
-3.2 -3.1 0.0033287148 0.0033228656 0.0033414108 
-3.1 -3.0 0.0041759136 0.0041581665 0.0041906847 
-3.0 -2.9 0.0051231587 0.0051087579 0.0051409948 
-2.9 -2.8 0.0061655107 0.006147278 0.0061856131 
-2.8 -2.7 0.0073543339 0.0073313206 0.0073895579 
-2.7 -2.6 0.0086025357 0.0085702296 0.0086335225 
-2.6 -2.5 0.0099140265 0.009891886 0.009955284 
-2.5 -2.4 0.011376821 0.011337754 0.01142547 
-2.4 -2.3 0.012826359 0.012789688 0.012877502 
-2.3 -2.2 0.014346832 0.014304585 0.014396595 
-2.2 -2.1 0.015988324 0.015938594 0.01604727 
-2.1 -2.0 0.017479758 0.017425252 0.017544153 
-2.0 -1.9 0.019109872 0.019057617 0.019184141 
-1.9 -1.8 0.020708956 0.020648312 0.020783225 
-1.8 -1.7 0.022310556 0.022249418 0.022399586 
-1.7 -1.6 0.023861311 0.023789158 0.023935096 
-1.6 -1.5 0.025359997 0.025292332 0.025451394 
-1.5 -1.4 0.026788393 0.026733664 0.02688322 
-1.4 -1.3 0.028177785 0.028093493 0.028272658 
-1.3 -1.2 0.029487503 0.02941229 0.029580976 
-1.2 -1.1 0.030758266 0.030681484 0.030860703 
-1.1 -1.0 0.031910532 0.031836453 0.032007493 
-1.0 -0.9 0.032925795 0.032846829 0.033031316 
-0.9 -0.8 0.033900369 0.033817813 0.034000161 
-0.8 -0.7 0.034702821 0.03462039 0.034809401 
-0.7 -0.6 0.035500875 0.035420783 0.035603885 
-0.6 -0.5 0.036178184 0.036083075 0.036279288 
-0.5 -0.4 0.03673143 0.036646842 0.036841942 
-0.4 -0.3 0.037195213 0.037115948 0.037308409 
-0.3 -0.2 0.03757838 0.037489126 0.037685567 
-0.2 -0.1 0.037732541 0.037645294 0.037841035 
-0.1 0.0 0.037887787 0.037800674 0.037990181 
0.0 0.1 0.037882023 0.037798448 0.037995113 
0.1 0.2 0.03775237 0.037666271 0.037854724 
0.2 0.3 0.037482011 0.037398566 0.037596561 
0.3 0.4 0.037239385 0.037151689 0.037353484 
0.4 0.5 0.036838662 0.036750816 0.036935424 
0.5 0.6 0.036321644 0.036242986 0.036422162 
0.6 0.7 0.035531823 0.035444836 0.035648763 
0.7 0.8 0.03483389 0.034746792 0.034938031 
0.8 0.9 0.033819825 0.033749616 0.033927298 
0.9 1.0 0.032886046 0.032807664 0.032983778 
1.0 1.1 0.031847788 0.031763321 0.03194805 
1.1 1.2 0.030724671 0.030648674 0.0308272 
1.2 1.3 0.029470262 0.029394896 0.029556805 
1.3 1.4 0.028077896 0.02800579 0.028173587 
1.4 1.5 0.02678757 0.026720242 0.02688022 
1.5 1.6 0.025368792 0.025290986 0.025462042 
1.6 1.7 0.023850736 0.023783654 0.02393126 
1.7 1.8 0.022268736 0.022211587 0.022355893 
1.8 1.9 0.020750704 0.020691884 0.020821629 
1.9 2.0 0.019158356 0.019102507 0.019229491 
2.0 2.1 0.017537309 0.017491439 0.017606219 
2.1 2.2 0.015915559 0.015865802 0.015970142 
2.2 2.3 0.014397178 0.014352432 0.014453668 
2.3 2.4 0.012821763 0.012784435 0.012869353 
2.4 2.5 0.011315222 0.011278626 0.011365758 
2.5 2.6 0.0099502388 0.0099201511 0.0099864879 
2.6 2.7 0.0085740914 0.0085456447 0.0086058608 
