# create_lambda_band.py -l 5 -e 14 -nlo
# NLO cross-section {center, min, max}
0.0180739 0.018021611 0.01818376 


# NLO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 4.9245445e-05 4.9051399e-05 4.9468641e-05 
30.0 60.0 0.00011244148 0.00011204597 0.00011303375 
60.0 90.0 0.00011915254 0.00011877856 0.00011984814 
90.0 120.0 9.6943122e-05 9.6654938e-05 9.7542416e-05 
120.0 150.0 7.0210811e-05 6.9959993e-05 7.0662372e-05 
150.0 180.0 4.828543e-05 4.8070122e-05 4.8607475e-05 
180.0 210.0 3.2664872e-05 3.249145e-05 3.2882549e-05 
210.0 240.0 2.2059554e-05 2.1918306e-05 2.2226258e-05 
240.0 270.0 1.4953184e-05 1.4851192e-05 1.5058637e-05 
270.0 300.0 1.0281072e-05 1.0190872e-05 1.0353666e-05 


# NLO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.0 0.0 0.0 
-4.9 -4.8 0.0 0.0 0.0 
-4.8 -4.7 0.0 0.0 0.0 
-4.7 -4.6 0.0 0.0 0.0 
-4.6 -4.5 0.0 0.0 0.0 
-4.5 -4.4 0.0 0.0 0.0 
-4.4 -4.3 0.0 0.0 0.0 
-4.3 -4.2 0.0 0.0 0.0 
-4.2 -4.1 0.0 0.0 0.0 
-4.1 -4.0 0.0 -1.3342433e-19 4.3623442e-15 
-4.0 -3.9 1.9965945e-11 1.6984345e-11 2.1933688e-11 
-3.9 -3.8 1.8257597e-09 1.5634751e-09 2.2360069e-09 
-3.8 -3.7 3.0479446e-08 2.6244773e-08 3.0920994e-08 
-3.7 -3.6 1.9161607e-07 1.8587482e-07 2.0407041e-07 
-3.6 -3.5 8.491398e-07 7.9370399e-07 8.8345114e-07 
-3.5 -3.4 2.6243691e-06 2.4891891e-06 2.7131925e-06 
-3.4 -3.3 6.9992608e-06 6.7527725e-06 7.1481931e-06 
-3.3 -3.2 1.5521826e-05 1.5127386e-05 1.5976991e-05 
-3.2 -3.1 3.1172408e-05 3.002858e-05 3.2060974e-05 
-3.1 -3.0 5.7976745e-05 5.6614713e-05 5.8873453e-05 
-3.0 -2.9 9.7431884e-05 9.5184305e-05 9.8429696e-05 
-2.9 -2.8 0.00015253093 0.00014977497 0.00015432336 
-2.8 -2.7 0.00023057777 0.00022652858 0.00023306754 
-2.7 -2.6 0.0003296591 0.0003245657 0.00033242518 
-2.6 -2.5 0.00045277285 0.00044692403 0.00045573927 
-2.5 -2.4 0.00059882355 0.0005925052 0.00060333385 
-2.4 -2.3 0.00077631955 0.00076681054 0.00078103087 
