# create_lambda_band.py -l -8.0 -n3lo
# N3LO cross-section {center, min, max}
0.46704051 0.46688249 0.46754871 


# N3LO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 0.0012915713 0.0012907018 0.0012938967 
30.0 60.0 0.002985545 0.0029840809 0.0029899449 
60.0 90.0 0.0031774902 0.0031764301 0.0031812853 
90.0 120.0 0.0025648188 0.0025640626 0.0025672018 
120.0 150.0 0.0018254539 0.0018250546 0.0018269619 
150.0 180.0 0.0012238798 0.0012236333 0.0012247315 
180.0 210.0 0.00080542398 0.00080525364 0.00080592293 
210.0 240.0 0.00052842769 0.0005283462 0.00052879991 
240.0 270.0 0.00034983476 0.00034971989 0.00035002871 
270.0 300.0 0.0002350268 0.00023497255 0.00023520207 


# N3LO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.0 0.0 0.0 
-4.9 -4.8 0.0 0.0 0.0 
-4.8 -4.7 0.0 0.0 0.0 
-4.7 -4.6 2.4859792e-11 2.2430639e-11 4.1927891e-11 
-4.6 -4.5 4.0055285e-09 3.8737716e-09 4.1890203e-09 
-4.5 -4.4 1.2527585e-07 1.2201207e-07 1.2617839e-07 
-4.4 -4.3 1.1481942e-06 1.128023e-06 1.174747e-06 
-4.3 -4.2 5.4810319e-06 5.428945e-06 5.4934568e-06 
-4.2 -4.1 2.0070603e-05 1.9915182e-05 2.0144027e-05 
-4.1 -4.0 6.0180087e-05 5.9844889e-05 6.0293564e-05 
-4.0 -3.9 0.00014098819 0.00014060078 0.00014108941 
-3.9 -3.8 0.00030663071 0.00030564064 0.00030708457 
-3.8 -3.7 0.00058746641 0.00058697291 0.00058835859 
-3.7 -3.6 0.0010250817 0.0010243325 0.0010261937 
-3.6 -3.5 0.0016658543 0.0016631195 0.0016676436 
-3.5 -3.4 0.0026240597 0.0026191786 0.0026269023 
-3.4 -3.3 0.003891501 0.0038871029 0.003900922 
-3.3 -3.2 0.0054857569 0.0054798658 0.005494145 
-3.2 -3.1 0.0074572657 0.007448631 0.0074736525 
-3.1 -3.0 0.0098994797 0.0098898129 0.009917105 
-3.0 -2.9 0.012758124 0.012747486 0.012782487 
-2.9 -2.8 0.015936677 0.015921559 0.015970669 
-2.8 -2.7 0.019590554 0.019582098 0.019625357 
-2.7 -2.6 0.023597715 0.023571824 0.023642321 
-2.6 -2.5 0.02808113 0.028061784 0.028128554 
-2.5 -2.4 0.032683172 0.032661424 0.032746673 
-2.4 -2.3 0.037528173 0.037504934 0.037588506 
-2.3 -2.2 0.042752351 0.04272768 0.0428235 
-2.2 -2.1 0.04798649 0.047960103 0.048059203 
-2.1 -2.0 0.053389807 0.053363024 0.053463938 
-2.0 -1.9 0.058773343 0.05874325 0.058861526 
-1.9 -1.8 0.064175194 0.0641536 0.064262873 
-1.8 -1.7 0.069666454 0.069641773 0.069765543 
-1.7 -1.6 0.074956279 0.074916803 0.075046734 
-1.6 -1.5 0.080060722 0.080034028 0.08015337 
-1.5 -1.4 0.084907306 0.08486923 0.085001815 
-1.4 -1.3 0.08984139 0.089817503 0.089938079 
-1.3 -1.2 0.094423722 0.094376662 0.094533763 
-1.2 -1.1 0.098601615 0.098569502 0.098695538 
-1.1 -1.0 0.10246641 0.10243831 0.10256493 
-1.0 -0.9 0.10622305 0.10617764 0.1063302 
-0.9 -0.8 0.10945002 0.10942136 0.10955365 
-0.8 -0.7 0.1126065 0.11256345 0.1127 
-0.7 -0.6 0.11528436 0.11524897 0.11539221 
-0.6 -0.5 0.11736932 0.11733791 0.11746406 
-0.5 -0.4 0.11954559 0.11951888 0.11963959 
-0.4 -0.3 0.12091957 0.12087386 0.12103012 
-0.3 -0.2 0.12197461 0.12194352 0.12207348 
-0.2 -0.1 0.12296029 0.12291442 0.12305742 
-0.1 0.0 0.12328178 0.12325066 0.12337475 
0.0 0.1 0.12318608 0.12315216 0.12328432 
0.1 0.2 0.1228236 0.12278431 0.12291774 
0.2 0.3 0.12210559 0.12208327 0.12222261 
0.3 0.4 0.12101631 0.12096976 0.12110813 
0.4 0.5 0.11938058 0.11934955 0.11947737 
0.5 0.6 0.11774552 0.11771109 0.11785238 
0.6 0.7 0.11532391 0.11529738 0.11542396 
0.7 0.8 0.11279196 0.11274096 0.11288542 
0.8 0.9 0.10933041 0.10931166 0.10943421 
0.9 1.0 0.10618221 0.10614542 0.10628463 
1.0 1.1 0.10266498 0.1026404 0.10276936 
1.1 1.2 0.09854987 0.098517611 0.098636094 
1.2 1.3 0.09419056 0.094154924 0.094301122 
1.3 1.4 0.089763191 0.089734066 0.089858604 
1.4 1.5 0.085021901 0.08499449 0.085124924 
1.5 1.6 0.080154161 0.080118608 0.080251929 
1.6 1.7 0.074996562 0.074963899 0.075090044 
1.7 1.8 0.06967501 0.069653166 0.069764016 
1.8 1.9 0.064199065 0.064165887 0.064288375 
1.9 2.0 0.058879605 0.058851337 0.058964969 
2.0 2.1 0.05339344 0.053372911 0.053470298 
2.1 2.2 0.047989229 0.047956587 0.048065534 
2.2 2.3 0.042684916 0.042653837 0.042750834 
2.3 2.4 0.037638354 0.037614245 0.037703244 
2.4 2.5 0.032674539 0.032653802 0.032734482 
2.5 2.6 0.027916618 0.027897588 0.027969511 
2.6 2.7 0.023653705 0.023638802 0.023695627 
2.7 2.8 0.019602627 0.01958384 0.019637653 
2.8 2.9 0.016013347 0.015993947 0.016042163 
2.9 3.0 0.01271691 0.012710803 0.012740138 
3.0 3.1 0.0098714771 0.009860123 0.0098921885 
3.1 3.2 0.0074796317 0.007474199 0.0074964211 
3.2 3.3 0.0054462559 0.005438828 0.0054548736 
3.3 3.4 0.0038933271 0.0038904611 0.003900794 
3.4 3.5 0.0026428849 0.0026389167 0.0026464813 
3.5 3.6 0.001684958 0.0016833589 0.0016888838 
3.6 3.7 0.0010307226 0.0010287867 0.001031804 
3.7 3.8 0.00058659132 0.00058569865 0.00058702835 
3.8 3.9 0.00030632336 0.00030588099 0.00030683219 
3.9 4.0 0.00014437797 0.00014371498 0.00014473435 
4.0 4.1 6.1932025e-05 6.15958e-05 6.2000412e-05 
4.1 4.2 2.1996572e-05 2.1913014e-05 2.2096556e-05 
4.2 4.3 5.722234e-06 5.6254423e-06 5.7570056e-06 
4.3 4.4 1.1953744e-06 1.1756208e-06 1.2114264e-06 
4.4 4.5 1.2710762e-07 1.2417006e-07 1.299804e-07 
4.5 4.6 4.4734931e-09 4.3545403e-09 4.7146254e-09 
4.6 4.7 1.0998316e-11 4.4184975e-12 1.1240307e-11 
4.7 4.8 0.0 0.0 0.0 
4.8 4.9 0.0 0.0 0.0 
4.9 5.0 0.0 0.0 0.0 


# N3LO mHH {ptmin, ptmax, center, min, max}
0.0 200.0 0.0 0.0 0.0 
200.0 400.0 0.0016785812 0.0016780025 0.0016805411 
400.0 600.0 0.00049114858 0.00049098699 0.00049161923 
