# create_lambda_band.py -l 7.0 -lo
# LO cross-section {center, min, max}
0.15455734 0.15115302 0.15759528 


# LO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 0.00038587202 0.00038426117 0.00038587202 
30.0 60.0 0.00090416411 0.0008959939 0.00090708511 
60.0 90.0 0.00098787527 0.00097255862 0.00099908334 
90.0 120.0 0.00082525078 0.00080771619 0.0008406523 
120.0 150.0 0.00061102572 0.00059517575 0.00062606422 
150.0 180.0 0.00042860974 0.00041569845 0.00044152735 
180.0 210.0 0.00029486705 0.00028477381 0.00030514092 
210.0 240.0 0.00020245957 0.00019496426 0.000210482 
240.0 270.0 0.00013997102 0.00013412445 0.00014603823 
270.0 300.0 9.776601e-05 9.3573546e-05 0.00010230027 


# LO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.0 0.0 0.0 
-4.9 -4.8 0.0 0.0 0.0 
-4.8 -4.7 0.0 0.0 0.0 
-4.7 -4.6 9.8239525e-13 9.8239525e-13 2.9277313e-12 
-4.6 -4.5 8.9222495e-10 7.0960129e-10 1.198938e-09 
-4.5 -4.4 2.611721e-08 2.5443896e-08 3.2545138e-08 
-4.4 -4.3 2.804989e-07 2.4421053e-07 3.1547199e-07 
-4.3 -4.2 1.4998285e-06 1.3966657e-06 1.6859533e-06 
-4.2 -4.1 5.6926616e-06 5.1675594e-06 6.1652356e-06 
-4.1 -4.0 1.6755317e-05 1.5220444e-05 1.8196443e-05 
-4.0 -3.9 4.1405614e-05 3.8540639e-05 4.5276641e-05 
-3.9 -3.8 9.1342142e-05 8.5683926e-05 9.8289759e-05 
-3.8 -3.7 0.00017868681 0.000165847 0.00019046415 
-3.7 -3.6 0.00031570725 0.00029677071 0.00033535582 
-3.6 -3.5 0.00052413771 0.00049844256 0.00055002317 
-3.5 -3.4 0.00081909235 0.00077839307 0.00086342705 
-3.4 -3.3 0.0012289273 0.0011772992 0.0012915658 
-3.3 -3.2 0.00176494 0.0016817869 0.0018445483 
-3.2 -3.1 0.0024110367 0.0023201639 0.0024917828 
-3.1 -3.0 0.00318808 0.0030716832 0.0033180305 
-3.0 -2.9 0.0041379956 0.0039921549 0.0042921886 
-2.9 -2.8 0.0052065596 0.0050341184 0.005363391 
-2.8 -2.7 0.0063984911 0.0061939562 0.0065999573 
-2.7 -2.6 0.0077255564 0.0074961622 0.0079538176 
-2.6 -2.5 0.0092042847 0.0089501525 0.0094463045 
-2.5 -2.4 0.010752169 0.010448287 0.011015943 
-2.4 -2.3 0.012360163 0.012038413 0.012667041 
-2.3 -2.2 0.01408959 0.01372449 0.014422154 
-2.2 -2.1 0.015822579 0.015447788 0.016164252 
-2.1 -2.0 0.017603654 0.017180635 0.017999281 
-2.0 -1.9 0.019422569 0.018952259 0.019817281 
-1.9 -1.8 0.021184423 0.020713217 0.021630095 
-1.8 -1.7 0.022989613 0.022497553 0.023456056 
-1.7 -1.6 0.024770253 0.024212414 0.025252659 
-1.6 -1.5 0.0265242 0.025959143 0.0269892 
-1.5 -1.4 0.028099024 0.027534917 0.028653853 
-1.4 -1.3 0.02973793 0.029088744 0.030266142 
-1.3 -1.2 0.031300095 0.030642816 0.031855912 
-1.2 -1.1 0.03265983 0.031970598 0.03325589 
-1.1 -1.0 0.033987664 0.033269083 0.034604695 
-1.0 -0.9 0.03525259 0.034544991 0.035911138 
-0.9 -0.8 0.036279402 0.0355187 0.036906262 
-0.8 -0.7 0.037331738 0.036572546 0.038030907 
-0.7 -0.6 0.038260706 0.037486594 0.038934462 
-0.6 -0.5 0.038952322 0.038169795 0.039662011 
-0.5 -0.4 0.03966153 0.038815359 0.040367614 
-0.4 -0.3 0.040157865 0.039350967 0.040875395 
-0.3 -0.2 0.040489035 0.039669067 0.041241709 
-0.2 -0.1 0.040839933 0.039982406 0.041562302 
-0.1 0.0 0.040944576 0.040111291 0.041660341 
0.0 0.1 0.040934839 0.040098602 0.041691394 
0.1 0.2 0.040824159 0.039999864 0.041543737 
0.2 0.3 0.040529443 0.039689375 0.041258707 
0.3 0.4 0.040134491 0.039299833 0.040869035 
0.4 0.5 0.039659346 0.038868466 0.040344192 
0.5 0.6 0.03907322 0.038258537 0.039786467 
0.6 0.7 0.038252161 0.037476979 0.038926421 
0.7 0.8 0.037401184 0.03660789 0.038067586 
0.8 0.9 0.036275069 0.035551889 0.03693028 
0.9 1.0 0.035220668 0.034479588 0.03586765 
1.0 1.1 0.033987554 0.033279315 0.034621462 
1.1 1.2 0.032723867 0.032053497 0.033292579 
1.2 1.3 0.031218913 0.030560241 0.031813858 
1.3 1.4 0.029699393 0.029077433 0.030229195 
1.4 1.5 0.028138333 0.027541477 0.02868428 
1.5 1.6 0.026471523 0.025908553 0.026945397 
1.6 1.7 0.02479017 0.024258633 0.025288553 
1.7 1.8 0.023034252 0.022534352 0.023465551 
1.8 1.9 0.021222156 0.020718738 0.021660164 
1.9 2.0 0.019389876 0.018950325 0.019795073 
2.0 2.1 0.017597312 0.017191172 0.017981698 
2.1 2.2 0.01581405 0.015420661 0.01615982 
2.2 2.3 0.014045681 0.01368397 0.014389722 
2.3 2.4 0.012400388 0.012086621 0.012691491 
2.4 2.5 0.010750121 0.010442789 0.011019432 
2.5 2.6 0.0091834547 0.0089179407 0.0094427058 
2.6 2.7 0.0077333136 0.0075002652 0.0079632656 
2.7 2.8 0.0063861397 0.0061885764 0.0065666466 
2.8 2.9 0.0052288531 0.005050401 0.0054034366 
2.9 3.0 0.0041224786 0.0039853543 0.0042735473 
3.0 3.1 0.0031931768 0.0030699487 0.0033163382 
3.1 3.2 0.0024076935 0.0023152986 0.0024972416 
3.2 3.3 0.0017545304 0.0016777144 0.0018295158 
3.3 3.4 0.0012287666 0.0011762693 0.0012914444 
3.4 3.5 0.00083060737 0.00078877275 0.00087599229 
3.5 3.6 0.00052441206 0.00049688043 0.00055542952 
3.6 3.7 0.00031859011 0.00030241266 0.00033499935 
3.7 3.8 0.00018062012 0.00016986418 0.00019289646 
3.8 3.9 9.1559392e-05 8.4764247e-05 9.8985307e-05 
3.9 4.0 4.2387917e-05 3.8841311e-05 4.6077775e-05 
4.0 4.1 1.6938984e-05 1.5701695e-05 1.8496906e-05 
4.1 4.2 5.9605921e-06 5.424886e-06 6.5025192e-06 
4.2 4.3 1.4780972e-06 1.3823172e-06 1.7170119e-06 
4.3 4.4 2.8377308e-07 2.448468e-07 3.21174e-07 
4.4 4.5 2.7833274e-08 2.3787807e-08 3.7130694e-08 
4.5 4.6 8.5004002e-10 6.3993435e-10 8.698456e-10 
4.6 4.7 4.9310418e-12 1.5935672e-12 4.9310418e-12 
4.7 4.8 0.0 0.0 0.0 
4.8 4.9 0.0 0.0 0.0 
4.9 5.0 0.0 0.0 0.0 


# LO mHH {ptmin, ptmax, center, min, max}
0.0 200.0 0.0 0.0 0.0 
200.0 400.0 0.00060988195 0.00059961476 0.0006179528 
400.0 600.0 0.00012598614 0.00012152106 0.00013050843 
600.0 800.0 2.2549966e-05 2.137135e-05 2.3857387e-05 
800.0 1000.0 7.0603047e-06 6.6014836e-06 7.584134e-06 
1000.0 1200.0 3.0393105e-06 2.795925e-06 3.2924348e-06 
1200.0 1400.0 1.5689411e-06 1.4447643e-06 1.7148528e-06 
1400.0 1600.0 9.0915533e-07 8.2293656e-07 1.0183784e-06 
1600.0 1800.0 5.5066481e-07 5.0558917e-07 6.2575679e-07 
1800.0 2000.0 3.7752133e-07 3.2412476e-07 4.1027728e-07 


# LO phiHH {ptmin, ptmax, center, min, max}
0.0 0.31415927 0.031422365 0.030508228 0.03232558 
0.31415927 0.62831853 0.030526202 0.029686499 0.031349858 
0.62831853 0.9424778 0.02999381 0.029227166 0.030731933 
0.9424778 1.2566371 0.030627916 0.029895585 0.031326778 
1.2566371 1.5707963 0.032865011 0.032116027 0.033536852 
1.5707963 1.8849556 0.037388074 0.036599125 0.038085376 
1.8849556 2.1991149 0.045304561 0.044382484 0.046117761 
2.1991149 2.5132741 0.058809143 0.057647889 0.059782408 
2.5132741 2.8274334 0.081488824 0.07990159 0.082819244 
2.8274334 3.1415927 0.11354535 0.1111704 0.11556555 


# LO ptH_h {ptmin, ptmax, center, min, max}
0.0 30.0 4.3252175e-05 4.253011e-05 4.3586312e-05 
30.0 60.0 0.00040385886 0.00040058174 0.00040409034 
60.0 90.0 0.00084991983 0.00084391682 0.00085080963 
90.0 120.0 0.00098047157 0.00096649028 0.00099040942 
120.0 150.0 0.00084814473 0.00083036579 0.00086346038 
150.0 180.0 0.00063647142 0.00061912966 0.00065286617 
180.0 210.0 0.00044397118 0.00042954595 0.00045846793 
210.0 240.0 0.00030025575 0.00028892303 0.00031195628 
240.0 270.0 0.00020070316 0.00019225482 0.00020970422 
270.0 300.0 0.00013421278 0.00012791367 0.00014105032 


# LO yH_h {ptmin, ptmax, center, min, max}
-5.0 -4.9 3.5621695e-08 1.695189e-08 3.5621695e-08 
-4.9 -4.8 1.1720959e-07 7.6102871e-08 2.9085237e-07 
-4.8 -4.7 4.6884726e-07 4.2261707e-07 7.0752769e-07 
-4.7 -4.6 1.4937298e-06 1.2875109e-06 1.4937298e-06 
-4.6 -4.5 3.5890137e-06 3.0190935e-06 4.5227757e-06 
-4.5 -4.4 7.5145702e-06 7.3444113e-06 7.5145702e-06 
-4.4 -4.3 1.5751622e-05 1.428392e-05 1.8515246e-05 
-4.3 -4.2 3.5883411e-05 3.1536006e-05 3.8547532e-05 
-4.2 -4.1 6.5678578e-05 6.1611152e-05 7.097813e-05 
-4.1 -4.0 0.00012054795 0.00010883623 0.00012947654 
-4.0 -3.9 0.00019455879 0.00018324592 0.00021452103 
-3.9 -3.8 0.00031174088 0.00029481094 0.00033083544 
-3.8 -3.7 0.00048274695 0.00045961643 0.00051023251 
-3.7 -3.6 0.00070349482 0.00066835167 0.00074108636 
-3.6 -3.5 0.001016698 0.00096718894 0.0010670082 
-3.5 -3.4 0.001416088 0.0013521339 0.0014862873 
-3.4 -3.3 0.0019059009 0.0018223103 0.0019987345 
-3.3 -3.2 0.0025260893 0.002416811 0.0026347066 
-3.2 -3.1 0.0032438897 0.0031238455 0.0033714943 
-3.1 -3.0 0.0040687352 0.0039279057 0.0042172098 
-3.0 -2.9 0.0050345447 0.0048578369 0.0052126504 
-2.9 -2.8 0.006117283 0.0059094322 0.00632826 
-2.8 -2.7 0.0073240997 0.0070826518 0.0075183308 
-2.7 -2.6 0.0086108621 0.0083672027 0.0088784973 
-2.6 -2.5 0.0099900321 0.0096965612 0.0102674 
-2.5 -2.4 0.011469993 0.011165379 0.011763144 
-2.4 -2.3 0.013038091 0.012693065 0.013360061 
-2.3 -2.2 0.014604614 0.014230745 0.01494069 
-2.2 -2.1 0.016297589 0.015871995 0.016683167 
-2.1 -2.0 0.01795476 0.017513869 0.018344323 
-2.0 -1.9 0.019605989 0.019151036 0.020044885 
-1.9 -1.8 0.021318122 0.020830311 0.021759275 
-1.8 -1.7 0.023002233 0.022502167 0.023499439 
-1.7 -1.6 0.024688662 0.024133666 0.025143057 
-1.6 -1.5 0.026304003 0.025737029 0.02680953 
-1.5 -1.4 0.027831533 0.027247154 0.02837108 
-1.4 -1.3 0.029332529 0.02869915 0.029834663 
-1.3 -1.2 0.030695643 0.030070934 0.031296016 
-1.2 -1.1 0.032098884 0.0314314 0.032621799 
-1.1 -1.0 0.033358164 0.032676085 0.033959449 
-1.0 -0.9 0.034427034 0.033712439 0.035010425 
-0.9 -0.8 0.035465321 0.034760714 0.036125355 
-0.8 -0.7 0.036369118 0.035665641 0.036983608 
-0.7 -0.6 0.037226243 0.036467609 0.037891701 
-0.6 -0.5 0.03796394 0.037201195 0.038593936 
-0.5 -0.4 0.038551403 0.03780107 0.039215048 
-0.4 -0.3 0.039077627 0.038288085 0.039729286 
-0.3 -0.2 0.039444355 0.038662024 0.040119611 
-0.2 -0.1 0.039638808 0.038845934 0.040319542 
-0.1 0.0 0.039785028 0.039018481 0.040468213 
0.0 0.1 0.039822539 0.039046616 0.040470731 
0.1 0.2 0.03963003 0.038827776 0.040344459 
0.2 0.3 0.039384942 0.03861502 0.040056198 
0.3 0.4 0.039135985 0.038364802 0.039803416 
0.4 0.5 0.038659312 0.037866757 0.039335056 
0.5 0.6 0.038067557 0.037330641 0.038669702 
0.6 0.7 0.037272832 0.036514193 0.037947757 
0.7 0.8 0.036480034 0.0357503 0.037073953 
0.8 0.9 0.03540756 0.03467684 0.036051622 
0.9 1.0 0.034389661 0.033726784 0.034957495 
1.0 1.1 0.033301319 0.032575711 0.033910371 
1.1 1.2 0.032033302 0.031401433 0.032632668 
1.2 1.3 0.030716214 0.030065514 0.031284808 
1.3 1.4 0.029198702 0.028592734 0.029756973 
1.4 1.5 0.02788089 0.027291342 0.028351257 
1.5 1.6 0.026291984 0.025709118 0.026822357 
1.6 1.7 0.024638918 0.024081281 0.025153585 
1.7 1.8 0.023006892 0.022516568 0.023459917 
1.8 1.9 0.021381873 0.020887472 0.021797794 
1.9 2.0 0.019659984 0.019204463 0.020087981 
2.0 2.1 0.017978105 0.017557733 0.018386651 
2.1 2.2 0.016275642 0.015853821 0.016642787 
2.2 2.3 0.014648515 0.01423811 0.01500733 
2.3 2.4 0.012987931 0.012666852 0.013309975 
2.4 2.5 0.011449642 0.011148581 0.011742535 
2.5 2.6 0.010024989 0.009708681 0.010267216 
2.6 2.7 0.0085203298 0.0082733089 0.008814797 
2.7 2.8 0.007301829 0.0070751019 0.0075176691 
2.8 2.9 0.006115735 0.0059214606 0.0063055925 
2.9 3.0 0.0050551339 0.0048857574 0.0052155723 
3.0 3.1 0.0040673691 0.003904726 0.0042308978 
3.1 3.2 0.0032135057 0.0030862938 0.0033491596 
3.2 3.3 0.0025177412 0.0024342885 0.0026155535 
3.3 3.4 0.0019252088 0.0018486078 0.002010096 
3.4 3.5 0.0014307686 0.0013592633 0.0014961206 
3.5 3.6 0.0010187793 0.00096146957 0.0010820318 
3.6 3.7 0.00069744209 0.00066638943 0.00073262873 
