# create_lambda_band.py -l 9 -e 100 -nnlo
# NNLO cross-section {center, min, max}
2.0810176 2.0731148 2.0926624 


# NNLO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 0.0044102099 0.0043827732 0.0044480874 
30.0 60.0 0.010712926 0.010656577 0.010794594 
60.0 90.0 0.012316885 0.012262213 0.012396855 
90.0 120.0 0.010829226 0.01078782 0.010890874 
120.0 150.0 0.0083952414 0.008367229 0.0084369327 
150.0 180.0 0.0061407171 0.0061221722 0.0061682871 
180.0 210.0 0.0043847621 0.0043725347 0.0044026772 
210.0 240.0 0.0031178662 0.0031103011 0.0031294082 
240.0 270.0 0.0022300785 0.0022252146 0.0022378422 
270.0 300.0 0.0016094601 0.0016057697 0.0016150566 


# NNLO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.002034717 0.0020250557 0.0020609003 
-4.9 -4.8 0.0033443464 0.0033211532 0.0033695672 
-4.8 -4.7 0.0052820623 0.00523294 0.0053305586 
-4.7 -4.6 0.0077529436 0.0077112786 0.0078253242 
-4.6 -4.5 0.010910893 0.010851047 0.0110204 
-4.5 -4.4 0.015021324 0.014925111 0.015157569 
-4.4 -4.3 0.019970451 0.019907378 0.020201113 
-4.3 -4.2 0.025738385 0.025601924 0.025951949 
-4.2 -4.1 0.032449452 0.032316724 0.032785669 
-4.1 -4.0 0.039990412 0.039806996 0.040353843 
-4.0 -3.9 0.048361813 0.04807855 0.048826391 
-3.9 -3.8 0.057583677 0.057328912 0.058084927 
-3.8 -3.7 0.06801769 0.06769246 0.068645601 
-3.7 -3.6 0.077907723 0.077544167 0.078540191 
-3.6 -3.5 0.089498704 0.089010392 0.090324945 
-3.5 -3.4 0.10080172 0.10039318 0.10168628 
-3.4 -3.3 0.11359822 0.11304574 0.11448311 
-3.3 -3.2 0.12629574 0.12567789 0.12733155 
-3.2 -3.1 0.13878627 0.13811827 0.13981996 
-3.1 -3.0 0.15068441 0.14998277 0.15185278 
-3.0 -2.9 0.16432456 0.16359772 0.16551027 
-2.9 -2.8 0.17724444 0.17639882 0.17847608 
-2.8 -2.7 0.18972878 0.18885103 0.1911161 
-2.7 -2.6 0.20318051 0.20228389 0.20458419 
-2.6 -2.5 0.21512013 0.21424802 0.21648131 
-2.5 -2.4 0.22820925 0.22717126 0.22974961 
-2.4 -2.3 0.23927095 0.23834217 0.24075444 
-2.3 -2.2 0.25234248 0.25129242 0.25388307 
-2.2 -2.1 0.26304251 0.26198584 0.26459385 
-2.1 -2.0 0.27397182 0.27284155 0.27556777 
-2.0 -1.9 0.28463482 0.28351922 0.28629478 
-1.9 -1.8 0.29478772 0.29359002 0.29650897 
-1.8 -1.7 0.30490451 0.30374723 0.30657592 
-1.7 -1.6 0.31419919 0.31304252 0.31594531 
-1.6 -1.5 0.32318523 0.32201434 0.32477629 
-1.5 -1.4 0.3326176 0.33143561 0.33439808 
-1.4 -1.3 0.33898437 0.33770123 0.34064992 
-1.3 -1.2 0.34600421 0.34480381 0.34783787 
-1.2 -1.1 0.35296236 0.35168039 0.3546127 
-1.1 -1.0 0.35963726 0.35840498 0.36136681 
-1.0 -0.9 0.36479605 0.36353406 0.36650433 
-0.9 -0.8 0.37040428 0.36907058 0.3721035 
-0.8 -0.7 0.37398327 0.3727477 0.37578792 
-0.7 -0.6 0.37834494 0.37706692 0.38003174 
-0.6 -0.5 0.38182899 0.38058438 0.38367734 
-0.5 -0.4 0.38410557 0.38271633 0.38577822 
-0.4 -0.3 0.38669777 0.38548846 0.38842331 
-0.3 -0.2 0.38945575 0.38810467 0.39112463 
-0.2 -0.1 0.38987489 0.3886582 0.39164615 
-0.1 0.0 0.39058552 0.38926393 0.3923153 
0.0 0.1 0.39001129 0.38872163 0.39173074 
0.1 0.2 0.38995015 0.3887408 0.39162471 
0.2 0.3 0.38871179 0.38733578 0.39042011 
0.3 0.4 0.38727205 0.3859314 0.38893536 
0.4 0.5 0.38538589 0.38411281 0.38704597 
0.5 0.6 0.38241816 0.38128541 0.38425747 
0.6 0.7 0.37764234 0.37629848 0.37953141 
0.7 0.8 0.374893 0.37358964 0.37651554 
0.8 0.9 0.37074897 0.36954224 0.37242649 
0.9 1.0 0.36462241 0.36338969 0.36634624 
1.0 1.1 0.35904393 0.35767694 0.36070882 
1.1 1.2 0.35305302 0.35193342 0.35478066 
1.2 1.3 0.34567539 0.34445806 0.34739749 
1.3 1.4 0.33952308 0.33814219 0.3411185 
1.4 1.5 0.33221813 0.3309363 0.33411033 
1.5 1.6 0.32304845 0.3219659 0.32471286 
1.6 1.7 0.31409748 0.31292324 0.31592876 
1.7 1.8 0.30443992 0.303337 0.30601147 
1.8 1.9 0.29545847 0.29431959 0.29717037 
1.9 2.0 0.28428242 0.28319164 0.28594518 
2.0 2.1 0.27390074 0.27272656 0.27545551 
2.1 2.2 0.26365494 0.26259769 0.2652127 
2.2 2.3 0.25175853 0.25072873 0.25333689 
2.3 2.4 0.24002177 0.2390382 0.24153546 
2.4 2.5 0.22796142 0.22692991 0.22939322 
2.5 2.6 0.2153413 0.21444532 0.21674718 
2.6 2.7 0.2024156 0.20149882 0.2039119 
2.7 2.8 0.18977956 0.18894569 0.1910618 
2.8 2.9 0.17740665 0.17654633 0.17872464 
2.9 3.0 0.16406774 0.1632769 0.16521944 
3.0 3.1 0.15157303 0.15096289 0.15266818 
3.1 3.2 0.1385977 0.13791322 0.13971653 
3.2 3.3 0.12556102 0.12496379 0.12665196 
3.3 3.4 0.11313362 0.11260091 0.11401576 
3.4 3.5 0.10131223 0.10078571 0.10213824 
3.5 3.6 0.088940471 0.088610697 0.089752519 
3.6 3.7 0.078668994 0.078248624 0.079272332 
3.7 3.8 0.067645303 0.067268704 0.068285529 
3.8 3.9 0.057996378 0.057738158 0.058595087 
3.9 4.0 0.048482842 0.048245921 0.048887278 
4.0 4.1 0.039813781 0.039608959 0.040229829 
4.1 4.2 0.032399816 0.032246898 0.032712766 
4.2 4.3 0.025689508 0.025575889 0.025857089 
4.3 4.4 0.019968435 0.019846904 0.020219338 
4.4 4.5 0.014996802 0.014924395 0.015122299 
4.5 4.6 0.011092287 0.011025241 0.011205824 
4.6 4.7 0.0078727069 0.0078237905 0.0079816523 
4.7 4.8 0.0052351325 0.0052191696 0.0052679511 
4.8 4.9 0.0033486981 0.0033157759 0.0033743091 
4.9 5.0 0.0020386608 0.0020255256 0.0020654579 


