# create_lambda_band.py -l -10 -e 14 -nnlo
# NNLO cross-section {center, min, max}
0.19643203 0.19590523 0.19674958 


# NNLO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 0.00060935541 0.00060700471 0.0006111069 
30.0 60.0 0.0013655099 0.0013611095 0.0013686794 
60.0 90.0 0.0013953743 0.0013915038 0.0013978704 
90.0 120.0 0.0010806662 0.0010780439 0.0010822014 
120.0 150.0 0.0007392432 0.00073757165 0.00074006863 
150.0 180.0 0.00047830387 0.00047732148 0.00047881222 
180.0 210.0 0.00030396233 0.0003033371 0.00030418064 
210.0 240.0 0.00019314409 0.00019283734 0.0001933393 
240.0 270.0 0.00012405011 0.00012379856 0.0001241369 
270.0 300.0 8.0666511e-05 8.0508375e-05 8.0740533e-05 


# NNLO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.0 0.0 0.0 
-4.9 -4.8 0.0 0.0 0.0 
-4.8 -4.7 0.0 0.0 0.0 
-4.7 -4.6 0.0 0.0 0.0 
-4.6 -4.5 0.0 0.0 0.0 
-4.5 -4.4 0.0 0.0 0.0 
-4.4 -4.3 0.0 0.0 0.0 
-4.3 -4.2 0.0 0.0 0.0 
-4.2 -4.1 0.0 0.0 0.0 
-4.1 -4.0 0.0 0.0 0.0 
-4.0 -3.9 1.4201003e-10 1.240196e-10 1.551932e-10 
-3.9 -3.8 2.0190232e-08 1.7947047e-08 2.1605133e-08 
-3.8 -3.7 2.9034262e-07 2.8604788e-07 3.0906409e-07 
-3.7 -3.6 2.0194544e-06 1.9583724e-06 2.0507118e-06 
-3.6 -3.5 8.5181427e-06 8.1853807e-06 8.6318869e-06 
-3.5 -3.4 2.6702677e-05 2.6421363e-05 2.7044126e-05 
-3.4 -3.3 7.0469667e-05 6.9416587e-05 7.1354957e-05 
-3.3 -3.2 0.00015909681 0.00015737395 0.0001597134 
-3.2 -3.1 0.00031879401 0.00031683073 0.00032022567 
-3.1 -3.0 0.00059347926 0.00058916163 0.00059463237 
-3.0 -2.9 0.0009979997 0.00099521689 0.0010002812 
-2.9 -2.8 0.0015912972 0.0015836189 0.0015938863 
-2.8 -2.7 0.0023934733 0.002388681 0.0023979563 
-2.7 -2.6 0.0034358569 0.0034281529 0.0034437163 
-2.6 -2.5 0.0047409538 0.0047291145 0.004747891 
-2.5 -2.4 0.0063251136 0.0063063238 0.0063393659 
-2.4 -2.3 0.0081900391 0.0081610008 0.0082020588 
-2.3 -2.2 0.010359241 0.010332326 0.010376676 
-2.2 -2.1 0.012782332 0.012741483 0.012801428 
-2.1 -2.0 0.015436857 0.015386485 0.015461439 
-2.0 -1.9 0.018322198 0.018263507 0.018351838 
-1.9 -1.8 0.021322329 0.021252797 0.021352291 
-1.8 -1.7 0.024593666 0.024512751 0.024623571 
-1.7 -1.6 0.027816783 0.027732726 0.027881153 
-1.6 -1.5 0.031117083 0.031014247 0.031169821 
-1.5 -1.4 0.034517808 0.034424917 0.034577643 
-1.4 -1.3 0.037932866 0.037820109 0.037995686 
-1.3 -1.2 0.041068599 0.040948263 0.041145976 
-1.2 -1.1 0.044237974 0.044109266 0.044320947 
-1.1 -1.0 0.047184034 0.047054992 0.047273267 
-1.0 -0.9 0.050113107 0.049981823 0.050197956 
-0.9 -0.8 0.052650089 0.052520471 0.052749054 
-0.8 -0.7 0.054979775 0.054830794 0.055076299 
-0.7 -0.6 0.057251322 0.057097112 0.057336751 
-0.6 -0.5 0.059053018 0.058913999 0.059158791 
-0.5 -0.4 0.060620761 0.060473017 0.060731448 
-0.4 -0.3 0.061826331 0.061671717 0.06191666 
-0.3 -0.2 0.062859095 0.062702593 0.0629727 
-0.2 -0.1 0.063448244 0.063300579 0.063551316 
-0.1 0.0 0.06369316 0.06354379 0.063800579 
0.0 0.1 0.0637984 0.063635248 0.063907907 
0.1 0.2 0.063403455 0.063259759 0.063509373 
0.2 0.3 0.062911559 0.062764067 0.063016037 
0.3 0.4 0.061905738 0.061742859 0.062016861 
0.4 0.5 0.060652142 0.060507009 0.060754877 
0.5 0.6 0.059040928 0.058895098 0.059143834 
0.6 0.7 0.057203178 0.057041987 0.057303019 
0.7 0.8 0.0549968 0.054861534 0.055081748 
0.8 0.9 0.052631947 0.052490444 0.052727101 
0.9 1.0 0.050051455 0.049919163 0.050142773 
1.0 1.1 0.047270564 0.047150609 0.047359521 
1.1 1.2 0.044166181 0.044031512 0.044240992 
