# create_lambda_band.py -l 9 -e 100 -n3lo
# N3LO cross-section {center, min, max}
2.0785612 2.0778091 2.0812718 


# N3LO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 0.0044024157 0.0043992214 0.0044127561 
30.0 60.0 0.010696425 0.010690414 0.010718046 
60.0 90.0 0.012300526 0.012295178 0.012320862 
90.0 120.0 0.010815972 0.01081216 0.010830692 
120.0 150.0 0.0083865056 0.0083840558 0.0083948073 
150.0 180.0 0.0061346265 0.0061331517 0.0061399904 
180.0 210.0 0.004380691 0.0043798379 0.0043837122 
210.0 240.0 0.0031152109 0.0031145483 0.0031172293 
240.0 270.0 0.0022281501 0.0022280038 0.0022292738 
270.0 300.0 0.0016082516 0.0016078044 0.001609152 


# N3LO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.0020322116 0.0020322116 0.0020387888 
-4.9 -4.8 0.0033440315 0.0033383005 0.0033504888 
-4.8 -4.7 0.0052695243 0.0052603183 0.0052961329 
-4.7 -4.6 0.0077422092 0.0077219386 0.0077668285 
-4.6 -4.5 0.010889016 0.010885517 0.010924843 
-4.5 -4.4 0.014988994 0.014967845 0.01503525 
-4.4 -4.3 0.019951706 0.019931465 0.019999971 
-4.3 -4.2 0.025674794 0.025650678 0.025753199 
-4.2 -4.1 0.032364415 0.032364415 0.03246423 
-4.1 -4.0 0.039919992 0.039889175 0.040033746 
-4.0 -3.9 0.048253443 0.048215765 0.048377908 
-3.9 -3.8 0.057477162 0.057442718 0.057618868 
-3.8 -3.7 0.067852211 0.067827339 0.068075444 
-3.7 -3.6 0.077736728 0.077676911 0.077859219 
-3.6 -3.5 0.08937631 0.089303721 0.089591514 
-3.5 -3.4 0.1006288 0.10060045 0.10087123 
-3.4 -3.3 0.11342218 0.11336661 0.11360323 
-3.3 -3.2 0.12606943 0.12601547 0.12634158 
-3.2 -3.1 0.13854349 0.13847935 0.13878437 
-3.1 -3.0 0.15040792 0.15038776 0.1507233 
-3.0 -2.9 0.16411276 0.16407555 0.16440475 
-2.9 -2.8 0.1769781 0.17683282 0.17725963 
-2.8 -2.7 0.18945344 0.18943059 0.18975842 
-2.7 -2.6 0.20289882 0.20280663 0.20320751 
-2.6 -2.5 0.2148959 0.21480658 0.21517612 
-2.5 -2.4 0.22784223 0.22783695 0.22825057 
-2.4 -2.3 0.23895762 0.23883524 0.23928582 
-2.3 -2.2 0.2520606 0.25194904 0.25240627 
-2.2 -2.1 0.26272184 0.2626342 0.26308736 
-2.1 -2.0 0.27360363 0.27355536 0.27399799 
-2.0 -1.9 0.28435586 0.28426723 0.28469434 
-1.9 -1.8 0.29440951 0.29428752 0.29477332 
-1.8 -1.7 0.3046118 0.30444793 0.30492992 
-1.7 -1.6 0.31380665 0.31375323 0.3142609 
-1.6 -1.5 0.32281083 0.32269701 0.323211 
-1.5 -1.4 0.33229532 0.3321398 0.33263746 
-1.4 -1.3 0.33863596 0.33849715 0.33900511 
-1.3 -1.2 0.3456671 0.34553759 0.34607182 
-1.2 -1.1 0.35252814 0.35246295 0.35293615 
-1.1 -1.0 0.35934119 0.35918045 0.35970079 
-1.0 -0.9 0.36442672 0.36433243 0.36479766 
-0.9 -0.8 0.36999277 0.36984308 0.37042873 
-0.8 -0.7 0.37362869 0.37347209 0.37402095 
-0.7 -0.6 0.377958 0.3778075 0.37828344 
-0.6 -0.5 0.38149003 0.38133499 0.381955 
-0.5 -0.4 0.38365082 0.38354023 0.3840453 
-0.4 -0.3 0.38636192 0.38620028 0.38668906 
-0.3 -0.2 0.38906249 0.38894126 0.38949015 
-0.2 -0.1 0.38945612 0.38933003 0.38988984 
-0.1 0.0 0.39016572 0.39003733 0.39050181 
0.0 0.1 0.3896608 0.389419 0.39006129 
0.1 0.2 0.38950945 0.38944493 0.38986192 
0.2 0.3 0.38838765 0.38821941 0.38880952 
0.3 0.4 0.38684024 0.38669282 0.38728564 
0.4 0.5 0.38500659 0.3848851 0.38536353 
0.5 0.6 0.38202325 0.38191088 0.38243804 
0.6 0.7 0.37735069 0.37720102 0.37769844 
0.7 0.8 0.37445368 0.37429976 0.37487817 
0.8 0.9 0.37038498 0.37028818 0.37078808 
0.9 1.0 0.36427689 0.36415824 0.36462074 
1.0 1.1 0.35864702 0.35843308 0.35905818 
1.1 1.2 0.3527042 0.35265066 0.35305545 
1.2 1.3 0.34543367 0.34529485 0.34572458 
1.3 1.4 0.33905514 0.33889907 0.33954211 
1.4 1.5 0.33191203 0.33172592 0.33229002 
1.5 1.6 0.32266869 0.32260636 0.32307267 
1.6 1.7 0.31378461 0.31366801 0.31406674 
1.7 1.8 0.30407313 0.30399942 0.30447577 
1.8 1.9 0.29515608 0.29503324 0.2955811 
1.9 2.0 0.28390057 0.28382137 0.28428821 
2.0 2.1 0.27356372 0.27344843 0.27386728 
2.1 2.2 0.26334365 0.2631883 0.26372225 
2.2 2.3 0.25140671 0.25139906 0.25182417 
2.3 2.4 0.23976419 0.23965197 0.24004214 
2.4 2.5 0.22765807 0.22757438 0.22800037 
2.5 2.6 0.21503066 0.21497243 0.21530861 
2.6 2.7 0.20213427 0.20200959 0.20257681 
2.7 2.8 0.18958708 0.18952348 0.18981302 
2.8 2.9 0.17708373 0.17702472 0.17742165 
2.9 3.0 0.16378543 0.16373861 0.16408714 
3.0 3.1 0.15134827 0.15128089 0.15159001 
3.1 3.2 0.13839507 0.13834869 0.13863191 
3.2 3.3 0.12537659 0.12526417 0.1256562 
3.3 3.4 0.11290867 0.11286038 0.1130864 
3.4 3.5 0.1011013 0.10104608 0.10135455 
3.5 3.6 0.088827678 0.088778542 0.088991329 
3.6 3.7 0.078483546 0.078449411 0.078692545 
3.7 3.8 0.0675162 0.067454151 0.067674173 
3.8 3.9 0.057881679 0.057848192 0.058056003 
3.9 4.0 0.048405325 0.048340911 0.048520452 
4.0 4.1 0.039699236 0.039680341 0.039837393 
4.1 4.2 0.032344679 0.032309316 0.03240478 
4.2 4.3 0.025624865 0.025609157 0.02570758 
4.3 4.4 0.019920446 0.019893882 0.020006919 
4.4 4.5 0.014977129 0.014963318 0.015018383 
4.5 4.6 0.011068298 0.011049123 0.011089958 
4.6 4.7 0.007863125 0.0078503221 0.0079020562 
4.7 4.8 0.0052261385 0.0052200907 0.0052400608 
4.8 4.9 0.0033412245 0.0033346732 0.0033522638 
4.9 5.0 0.0020406727 0.0020361863 0.0020486405 


# N3LO mHH {ptmin, ptmax, center, min, max}
0.0 200.0 0.0 0.0 0.0 
200.0 400.0 0.0077612992 0.0077584357 0.0077716261 
400.0 600.0 0.0019369779 0.0019362938 0.0019394027 
600.0 800.0 0.00039820227 0.00039807315 0.00039870777 
800.0 1000.0 0.00013161608 0.00013156974 0.00013176215 
1000.0 1200.0 5.8336967e-05 5.8324332e-05 5.8372265e-05 
1200.0 1400.0 3.1060839e-05 3.104395e-05 3.1097578e-05 
1400.0 1600.0 1.8725294e-05 1.8716362e-05 1.8745358e-05 
1600.0 1800.0 1.2318292e-05 1.2318292e-05 1.2352034e-05 
1800.0 2000.0 8.6072013e-06 8.6009731e-06 8.6351056e-06 


# N3LO phiHH {ptmin, ptmax, center, min, max}
0.0 0.31415927 0.45337682 0.45326265 0.45373995 
0.31415927 0.62831853 0.4312527 0.43114898 0.43160994 
0.62831853 0.9424778 0.41566301 0.41555216 0.41608521 
0.9424778 1.2566371 0.41864235 0.41853482 0.41898899 
1.2566371 1.5707963 0.44325925 0.44315382 0.4437148 
1.5707963 1.8849556 0.49951387 0.49933701 0.50011467 
1.8849556 2.1991149 0.60050887 0.60031585 0.60119973 
2.1991149 2.5132741 0.77491653 0.77463517 0.77600664 
2.5132741 2.8274334 1.0717273 1.0712811 1.0733703 
2.8274334 3.1415927 1.507405 1.5066502 1.5100636 


# N3LO ptH_h {ptmin, ptmax, center, min, max}
0.0 30.0 0.00045800332 0.00045766061 0.00045904088 
30.0 60.0 0.00445011 0.0044475924 0.0044590231 
60.0 90.0 0.0098836183 0.0098790583 0.0099002735 
90.0 120.0 0.012050916 0.012045783 0.0120687 
120.0 150.0 0.011013702 0.01101006 0.01102785 
150.0 180.0 0.0087271308 0.0087243219 0.0087376161 
180.0 210.0 0.0064247934 0.006422995 0.0064315781 
210.0 240.0 0.0045693029 0.0045679411 0.0045734382 
240.0 270.0 0.0032142278 0.0032135257 0.003217535 
270.0 300.0 0.0022537151 0.0022529168 0.0022557857 


# N3LO yH_h {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.0045892499 0.0045802631 0.0045968445 
-4.9 -4.8 0.006537462 0.006537462 0.0065556052 
-4.8 -4.7 0.0090818679 0.00907571 0.0091016646 
-4.7 -4.6 0.012041723 0.012028227 0.012082621 
-4.6 -4.5 0.015881364 0.015847047 0.015929336 
-4.5 -4.4 0.020262917 0.020259019 0.020326602 
-4.4 -4.3 0.025433151 0.025421986 0.025521107 
-4.3 -4.2 0.031801072 0.031785629 0.031895933 
-4.2 -4.1 0.038396547 0.038375369 0.038492859 
-4.1 -4.0 0.046318252 0.046266864 0.046460536 
-4.0 -3.9 0.054604755 0.054604755 0.05473773 
-3.9 -3.8 0.063026308 0.062980368 0.063170988 
-3.8 -3.7 0.073447518 0.073363096 0.073588768 
-3.7 -3.6 0.084061138 0.084040717 0.084241522 
-3.6 -3.5 0.09428391 0.094241798 0.0944756 
-3.5 -3.4 0.10506065 0.1049919 0.10527346 
-3.4 -3.3 0.1175951 0.11758972 0.11783574 
-3.3 -3.2 0.12910041 0.12907997 0.12935417 
-3.2 -3.1 0.14189371 0.14181064 0.14217726 
-3.1 -3.0 0.15348726 0.1534098 0.15370166 
-3.0 -2.9 0.16596936 0.16591395 0.16625922 
-2.9 -2.8 0.17830988 0.17827757 0.17865038 
-2.8 -2.7 0.18950152 0.18940609 0.18976197 
-2.7 -2.6 0.20413163 0.2041214 0.20447843 
-2.6 -2.5 0.21463276 0.21448438 0.21493956 
-2.5 -2.4 0.22707831 0.22700509 0.2273812 
-2.4 -2.3 0.23843627 0.23835828 0.2387803 
-2.3 -2.2 0.2503906 0.25026107 0.2507485 
-2.2 -2.1 0.26135064 0.26127529 0.26170977 
-2.1 -2.0 0.2721055 0.27196552 0.27241557 
-2.0 -1.9 0.28266209 0.28260249 0.28305758 
-1.9 -1.8 0.29134652 0.29123517 0.29170876 
-1.8 -1.7 0.30139625 0.30127628 0.30180721 
-1.7 -1.6 0.31109123 0.31100131 0.3114475 
-1.6 -1.5 0.31899987 0.31887754 0.319335 
-1.5 -1.4 0.32721033 0.3270965 0.32760299 
-1.4 -1.3 0.33437426 0.33422493 0.33474683 
-1.3 -1.2 0.34109902 0.34102207 0.34151907 
-1.2 -1.1 0.34828704 0.3481775 0.3486483 
-1.1 -1.0 0.35357478 0.35342722 0.3539393 
