# create_lambda_band.py -l 8 -e 100 -n3lo
# N3LO cross-section {center, min, max}
1.5678291 1.5672657 1.5698586 


# N3LO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 0.0032942429 0.0032918733 0.0033020706 
30.0 60.0 0.0080079034 0.0080034049 0.0080237356 
60.0 90.0 0.0092223204 0.0092184271 0.0092377332 
90.0 120.0 0.0081280103 0.0081251545 0.0081388629 
120.0 150.0 0.0063200315 0.0063183275 0.0063265079 
150.0 180.0 0.0046366483 0.0046353541 0.0046406348 
180.0 210.0 0.0033224922 0.0033218416 0.0033245245 
210.0 240.0 0.0023695809 0.0023692196 0.0023710924 
240.0 270.0 0.0016990212 0.0016987458 0.0017000865 
270.0 300.0 0.0012319206 0.0012317379 0.001232516 


# N3LO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.0015320903 0.0015264625 0.0015357521 
-4.9 -4.8 0.0025483331 0.0025472839 0.002560695 
-4.8 -4.7 0.0039635344 0.0039594866 0.0039767717 
-4.7 -4.6 0.0058629781 0.00584913 0.0058779654 
-4.6 -4.5 0.0081468423 0.0081442907 0.0081804203 
-4.5 -4.4 0.0113667 0.011360986 0.011406626 
-4.4 -4.3 0.014960921 0.014927174 0.014994072 
-4.3 -4.2 0.019246216 0.019233422 0.019307677 
-4.2 -4.1 0.024489085 0.024489085 0.024569971 
-4.1 -4.0 0.030028578 0.029996982 0.030104951 
-4.0 -3.9 0.036357698 0.036323246 0.036460626 
-3.9 -3.8 0.043159394 0.043138002 0.04326798 
-3.8 -3.7 0.051126344 0.051100851 0.051252253 
-3.7 -3.6 0.058441582 0.058387257 0.058564278 
-3.6 -3.5 0.06717925 0.067179094 0.067329924 
-3.5 -3.4 0.075776633 0.075745797 0.075939052 
-3.4 -3.3 0.085420163 0.085362263 0.085582303 
-3.3 -3.2 0.094796913 0.094778951 0.095013763 
-3.2 -3.1 0.10416182 0.10409973 0.104331 
-3.1 -3.0 0.11344264 0.1134005 0.11366082 
-3.0 -2.9 0.12328474 0.12323808 0.12349908 
-2.9 -2.8 0.13336771 0.13333775 0.13360326 
-2.8 -2.7 0.14275389 0.1426948 0.14298196 
-2.7 -2.6 0.15274606 0.15267933 0.15299486 
-2.6 -2.5 0.16166806 0.16163154 0.16187653 
-2.5 -2.4 0.17165737 0.1715775 0.1719649 
-2.4 -2.3 0.18017941 0.18008921 0.18038438 
