# create_lambda_band.py -l 0 -e 14 -nlo
# NLO cross-section {center, min, max}
0.005322718 0.0052939018 0.0053633487 


# NLO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 1.8532726e-05 1.8475677e-05 1.8658171e-05 
30.0 60.0 4.0552133e-05 4.0402788e-05 4.0848794e-05 
60.0 90.0 3.9855139e-05 3.9663084e-05 4.0159933e-05 
90.0 120.0 2.9428839e-05 2.9259157e-05 2.9659191e-05 
120.0 150.0 1.9049206e-05 1.8922644e-05 1.9199362e-05 
150.0 180.0 1.1654226e-05 1.1565754e-05 1.1749919e-05 
180.0 210.0 6.9801911e-06 6.9199829e-06 7.0352486e-06 
210.0 240.0 4.1921458e-06 4.1549125e-06 4.2260119e-06 
240.0 270.0 2.5494171e-06 2.5226952e-06 2.5729364e-06 
270.0 300.0 1.5770317e-06 1.5612548e-06 1.5884334e-06 


# NLO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.0 0.0 0.0 
-4.9 -4.8 0.0 0.0 0.0 
-4.8 -4.7 0.0 0.0 0.0 
-4.7 -4.6 0.0 0.0 0.0 
-4.6 -4.5 0.0 0.0 0.0 
-4.5 -4.4 0.0 0.0 0.0 
-4.4 -4.3 0.0 0.0 0.0 
-4.3 -4.2 0.0 0.0 0.0 
-4.2 -4.1 0.0 0.0 0.0 
-4.1 -4.0 8.0592967e-21 0.0 2.0597282e-16 
-4.0 -3.9 4.3870563e-12 2.8852558e-12 6.6384562e-12 
-3.9 -3.8 3.2530791e-10 2.5525386e-10 3.8534914e-10 
-3.8 -3.7 4.0423966e-09 3.962909e-09 4.1027647e-09 
-3.7 -3.6 3.102173e-08 2.7783776e-08 3.3447741e-08 
-3.6 -3.5 1.2394927e-07 1.1893593e-07 1.3104359e-07 
-3.5 -3.4 4.312919e-07 3.9938988e-07 4.5032601e-07 
-3.4 -3.3 1.1954987e-06 1.1536313e-06 1.2363805e-06 
-3.3 -3.2 2.713626e-06 2.6281542e-06 2.8021141e-06 
-3.2 -3.1 5.7511847e-06 5.536362e-06 5.9078945e-06 
-3.1 -3.0 1.0636851e-05 1.0368916e-05 1.0927109e-05 
-3.0 -2.9 1.8418378e-05 1.8019575e-05 1.8701607e-05 
-2.9 -2.8 3.024065e-05 2.9417667e-05 3.0667521e-05 
-2.8 -2.7 4.6531896e-05 4.5682147e-05 4.712962e-05 
-2.7 -2.6 6.8561424e-05 6.7131746e-05 6.9275919e-05 
-2.6 -2.5 9.7537396e-05 9.6208927e-05 9.8355725e-05 
-2.5 -2.4 0.0001332636 0.00013134195 0.00013430157 
-2.4 -2.3 0.00017529515 0.00017286055 0.00017661993 
-2.3 -2.2 0.00022669473 0.00022388128 0.00022847262 
-2.2 -2.1 0.00028568445 0.00028262963 0.00028739137 
-2.1 -2.0 0.0003515998 0.00034782343 0.00035463023 
-2.0 -1.9 0.00042696535 0.00042389979 0.00042972457 
