# create_lambda_band.py -l -8 -e 14 -n3lo
# N3LO cross-section {center, min, max}
0.13505751 0.1350125 0.13515863 


# N3LO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 0.00042142729 0.00042109344 0.00042191076 
30.0 60.0 0.00094346703 0.00094306037 0.00094434897 
60.0 90.0 0.00096232327 0.00096205455 0.00096301533 
90.0 120.0 0.00074360926 0.00074346746 0.00074407238 
120.0 150.0 0.00050731057 0.00050718787 0.00050758737 
150.0 180.0 0.00032734536 0.00032727313 0.00032751489 
180.0 210.0 0.0002073434 0.00020728666 0.00020746859 
210.0 240.0 0.00013141234 0.0001313783 0.00013148467 
240.0 270.0 8.4139733e-05 8.4097926e-05 8.4216008e-05 
270.0 300.0 5.4513373e-05 5.4499743e-05 5.454361e-05 


# N3LO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.0 0.0 0.0 
-4.9 -4.8 0.0 0.0 0.0 
-4.8 -4.7 0.0 0.0 0.0 
-4.7 -4.6 0.0 0.0 0.0 
-4.6 -4.5 0.0 0.0 0.0 
-4.5 -4.4 0.0 0.0 0.0 
-4.4 -4.3 0.0 0.0 0.0 
-4.3 -4.2 0.0 0.0 0.0 
-4.2 -4.1 0.0 0.0 0.0 
-4.1 -4.0 0.0 0.0 0.0 
-4.0 -3.9 1.944212e-10 1.8307997e-10 2.3711035e-10 
-3.9 -3.8 1.3917609e-08 1.3686478e-08 1.6245817e-08 
-3.8 -3.7 2.0402426e-07 1.9410198e-07 2.0769218e-07 
-3.7 -3.6 1.366094e-06 1.35888e-06 1.3925848e-06 
-3.6 -3.5 5.8676124e-06 5.7727493e-06 5.8865573e-06 
-3.5 -3.4 1.8363816e-05 1.8177681e-05 1.8401677e-05 
-3.4 -3.3 4.8665029e-05 4.8461359e-05 4.8843117e-05 
-3.3 -3.2 0.00010919986 0.00010852597 0.00010932673 
-3.2 -3.1 0.00021644491 0.00021614998 0.00021662474 
-3.1 -3.0 0.00040520067 0.00040432727 0.00040586726 
-3.0 -2.9 0.00068295483 0.0006817124 0.00068314211 
-2.9 -2.8 0.0010847004 0.0010833061 0.0010855409 
-2.8 -2.7 0.0016366275 0.0016350962 0.0016377569 
-2.7 -2.6 0.0023440927 0.0023409665 0.0023450078 
-2.6 -2.5 0.0032430227 0.0032373063 0.0032449992 
-2.5 -2.4 0.0043210903 0.0043168765 0.0043264726 
-2.4 -2.3 0.0055961005 0.0055927954 0.0056025092 
-2.3 -2.2 0.0070812752 0.0070765857 0.0070876946 
-2.2 -2.1 0.0087415153 0.0087315268 0.0087526428 
-2.1 -2.0 0.010571075 0.010567733 0.010582904 
-2.0 -1.9 0.012543355 0.012530803 0.012556931 
-1.9 -1.8 0.014617164 0.014609324 0.014632588 
-1.8 -1.7 0.016858443 0.016850255 0.016876069 
-1.7 -1.6 0.019075497 0.019065027 0.019094711 
-1.6 -1.5 0.021345484 0.021334949 0.021365983 
