# create_lambda_band.py -l -3 -e 100 -nlo
# NLO cross-section {center, min, max}
0.89096094 0.87955164 0.90490335 


# NLO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 0.0021597952 0.0021091596 0.0022079828 
30.0 60.0 0.00517001 0.0050704422 0.0052736883 
60.0 90.0 0.0057704135 0.0056851283 0.0058721099 
90.0 120.0 0.0048740603 0.004814343 0.0049499463 
120.0 150.0 0.0036122768 0.0035734031 0.003662523 
150.0 180.0 0.002505749 0.0024821388 0.0025365728 
180.0 210.0 0.0017016018 0.0016867979 0.0017215813 
210.0 240.0 0.001145733 0.001136739 0.0011576249 
240.0 270.0 0.00077778927 0.0007721269 0.00078528697 
270.0 300.0 0.00053375613 0.0005301449 0.00053861028 


# NLO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.00070086154 0.00068065286 0.0007192785 
-4.9 -4.8 0.0011875354 0.0011513944 0.0012212545 
-4.8 -4.7 0.0018802188 0.0018243775 0.001917857 
-4.7 -4.6 0.002820624 0.0027490112 0.0028737482 
-4.6 -4.5 0.0040172597 0.0038943264 0.0041344509 
-4.5 -4.4 0.0055693076 0.0053937006 0.0056921149 
-4.4 -4.3 0.0073805961 0.0071751779 0.0075688884 
-4.3 -4.2 0.0096855144 0.0094099986 0.0099051291 
-4.2 -4.1 0.012327281 0.012006925 0.012557684 
-4.1 -4.0 0.015382547 0.01496079 0.015755775 
-4.0 -3.9 0.018806248 0.018320343 0.01916849 
-3.9 -3.8 0.022493714 0.02192112 0.022931145 
-3.8 -3.7 0.026568226 0.025905798 0.027193379 
-3.7 -3.6 0.030949451 0.030218893 0.031531945 
-3.6 -3.5 0.035486979 0.034630162 0.036097621 
-3.5 -3.4 0.040524094 0.039599542 0.041293212 
-3.4 -3.3 0.045656552 0.044673116 0.04651229 
-3.3 -3.2 0.051147275 0.050001806 0.05212172 
-3.2 -3.1 0.056645461 0.055518066 0.057634504 
-3.1 -3.0 0.062249132 0.060961298 0.063431762 
-3.0 -2.9 0.067554648 0.066249521 0.068755905 
-2.9 -2.8 0.073616719 0.072301793 0.074995183 
-2.8 -2.7 0.07903155 0.077631119 0.080366917 
-2.7 -2.6 0.084987203 0.083428788 0.086440243 
-2.6 -2.5 0.090400807 0.088916064 0.09204086 
-2.5 -2.4 0.095873687 0.094317458 0.097420207 
-2.4 -2.3 0.10143011 0.099858596 0.10321631 
-2.3 -2.2 0.1067393 0.10514614 0.10843779 
-2.2 -2.1 0.11241848 0.11075862 0.11435465 
-2.1 -2.0 0.11687441 0.11525245 0.11885058 
-2.0 -1.9 0.12176862 0.12018392 0.12370662 
-1.9 -1.8 0.12676302 0.12497678 0.12871627 
-1.8 -1.7 0.13108925 0.12946074 0.13321211 
