# create_lambda_band.py -l -2.0 -lo
# LO cross-section {center, min, max}
0.074729291 0.072798837 0.07653444 


# LO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 0.00021813318 0.00021614181 0.00021860874 
30.0 60.0 0.00050035874 0.00049297215 0.00050532021 
60.0 90.0 0.00052479683 0.00051365266 0.00053451477 
90.0 120.0 0.0004154436 0.00040409772 0.00042612336 
120.0 150.0 0.00028853119 0.00027939886 0.00029792102 
150.0 180.0 0.00018893198 0.00018198238 0.00019603483 
180.0 210.0 0.00012089234 0.00011604222 0.00012604622 
210.0 240.0 7.731493e-05 7.3955292e-05 8.0875808e-05 
240.0 270.0 4.9819035e-05 4.75121e-05 5.2377846e-05 
270.0 300.0 3.2590017e-05 3.1013833e-05 3.4343784e-05 


# LO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.0 0.0 0.0 
-4.9 -4.8 0.0 0.0 0.0 
-4.8 -4.7 0.0 0.0 0.0 
-4.7 -4.6 1.0018422e-13 1.0018422e-13 8.0870658e-13 
-4.6 -4.5 3.3388314e-10 1.6991196e-10 5.2323003e-10 
-4.5 -4.4 1.1682019e-08 1.0660808e-08 1.1682019e-08 
-4.4 -4.3 8.9856591e-08 8.9856591e-08 1.0933983e-07 
-4.3 -4.2 5.2754894e-07 4.4948484e-07 5.7746965e-07 
-4.2 -4.1 2.1452149e-06 1.8582528e-06 2.4087022e-06 
-4.1 -4.0 6.2513225e-06 5.7692844e-06 6.6557805e-06 
-4.0 -3.9 1.5443489e-05 1.4399303e-05 1.7357096e-05 
-3.9 -3.8 3.4774491e-05 3.2308449e-05 3.6419678e-05 
-3.8 -3.7 6.8428784e-05 6.3562689e-05 7.3581569e-05 
-3.7 -3.6 0.00012278937 0.00011566429 0.00013130076 
-3.6 -3.5 0.00020897474 0.00019729953 0.000220591 
-3.5 -3.4 0.00032471638 0.00030932879 0.0003440791 
-3.4 -3.3 0.00050097278 0.00047485672 0.00052230078 
-3.3 -3.2 0.00071923442 0.00068646723 0.00075643252 
-3.2 -3.1 0.00099772528 0.00095783691 0.001039434 
-3.1 -3.0 0.001346527 0.0012925298 0.0013976622 
-3.0 -2.9 0.0017515808 0.0016865826 0.0018147841 
-2.9 -2.8 0.0022366229 0.0021599122 0.0023183245 
-2.8 -2.7 0.0027735404 0.0026764328 0.0028626264 
-2.7 -2.6 0.0033937376 0.0032851614 0.0035048128 
-2.6 -2.5 0.0040586058 0.003934024 0.0041796164 
-2.5 -2.4 0.0047932351 0.0046594504 0.0049260336 
-2.4 -2.3 0.0055871754 0.0054125004 0.0057374211 
-2.3 -2.2 0.0063977644 0.0062217858 0.0065691456 
-2.2 -2.1 0.0072662071 0.0070667676 0.0074528291 
-2.1 -2.0 0.0081396115 0.0079230996 0.0083484433 
-2.0 -1.9 0.0090466225 0.0088109338 0.0092559416 
-1.9 -1.8 0.0099402259 0.009674717 0.010196851 
-1.8 -1.7 0.010860778 0.010582514 0.011114518 
-1.7 -1.6 0.011778711 0.011485113 0.012048115 
-1.6 -1.5 0.012675111 0.012347941 0.012970993 
-1.5 -1.4 0.013523831 0.013200793 0.013833792 
-1.4 -1.3 0.014350551 0.01399326 0.0146815 
-1.3 -1.2 0.015205635 0.014814033 0.015562188 
-1.2 -1.1 0.015955696 0.01556486 0.016313993 
-1.1 -1.0 0.016650933 0.016244937 0.017013041 
-1.0 -0.9 0.017299663 0.016862932 0.017719381 
-0.9 -0.8 0.017926192 0.017483241 0.018329426 
-0.8 -0.7 0.018458754 0.018004812 0.018890105 
-0.7 -0.6 0.018960094 0.018493777 0.019396018 
-0.6 -0.5 0.019361339 0.018892803 0.019813169 
-0.5 -0.4 0.019741648 0.019239342 0.020211647 
-0.4 -0.3 0.020010024 0.019510901 0.020491345 
-0.3 -0.2 0.020255647 0.019743058 0.020704631 
-0.2 -0.1 0.020347937 0.019826706 0.020837931 
-0.1 0.0 0.020471647 0.019960136 0.020950688 
0.0 0.1 0.020451238 0.019949266 0.020940672 
0.1 0.2 0.020367019 0.01984735 0.020816855 
0.2 0.3 0.020249505 0.019744455 0.020743049 
0.3 0.4 0.020040311 0.019527539 0.020511944 
0.4 0.5 0.019752412 0.019264222 0.020206738 
0.5 0.6 0.019388949 0.018914869 0.019841455 
0.6 0.7 0.018997889 0.018527992 0.019454381 
0.7 0.8 0.018460675 0.017998729 0.018855178 
0.8 0.9 0.017914526 0.017458747 0.018346614 
0.9 1.0 0.017298824 0.016875682 0.017681089 
1.0 1.1 0.016647218 0.016232911 0.017023657 
1.1 1.2 0.015957407 0.015571495 0.016327475 
1.2 1.3 0.015207636 0.014821211 0.015547291 
1.3 1.4 0.014354598 0.013994847 0.014693917 
1.4 1.5 0.013518246 0.013181906 0.013839301 
1.5 1.6 0.01269843 0.012382939 0.012989001 
1.6 1.7 0.011800649 0.011504781 0.012078392 
1.7 1.8 0.01087454 0.010592358 0.011127663 
1.8 1.9 0.0099712402 0.0097156021 0.010210875 
1.9 2.0 0.0090295794 0.0087984421 0.0092540466 
2.0 2.1 0.0081513728 0.0079274719 0.0083528221 
2.1 2.2 0.0072544106 0.0070549029 0.0074411847 
2.2 2.3 0.0063907206 0.0062112519 0.0065591579 
2.3 2.4 0.0055926878 0.0054287718 0.0057464673 
2.4 2.5 0.0047908 0.00464558 0.0049271122 
2.5 2.6 0.0040446715 0.0039277862 0.0041628744 
2.6 2.7 0.003387871 0.0032753264 0.0034923574 
2.7 2.8 0.0027772134 0.0026868847 0.002872252 
2.8 2.9 0.0022489244 0.002161377 0.0023237172 
2.9 3.0 0.0017514072 0.001691227 0.0018223818 
3.0 3.1 0.0013438716 0.0012881137 0.0013953837 
3.1 3.2 0.00099407202 0.00095106717 0.0010398278 
3.2 3.3 0.00072223584 0.00069494085 0.00075366061 
3.3 3.4 0.00050082496 0.00047604369 0.00052409798 
3.4 3.5 0.0003316526 0.00031404651 0.00035111255 
3.5 3.6 0.00020764743 0.00019496832 0.00022085822 
3.6 3.7 0.00012537311 0.00011909761 0.00013268981 
3.7 3.8 6.9120026e-05 6.4187081e-05 7.380266e-05 
3.8 3.9 3.4045652e-05 3.1764396e-05 3.7215471e-05 
3.9 4.0 1.5975179e-05 1.4775853e-05 1.7213018e-05 
4.0 4.1 6.5780879e-06 5.9183928e-06 7.2585922e-06 
4.1 4.2 2.14723e-06 1.9654275e-06 2.3797763e-06 
4.2 4.3 5.5408612e-07 5.047905e-07 6.0782668e-07 
4.3 4.4 1.0029846e-07 8.7587448e-08 1.2371406e-07 
4.4 4.5 9.4966958e-09 8.738289e-09 1.2098603e-08 
4.5 4.6 2.039246e-10 2.039246e-10 2.5807971e-10 
4.6 4.7 4.8629801e-13 1.1245415e-13 1.5677103e-12 
4.7 4.8 0.0 0.0 0.0 
4.8 4.9 0.0 0.0 0.0 
4.9 5.0 0.0 0.0 0.0 


# LO mHH {ptmin, ptmax, center, min, max}
0.0 200.0 0.0 0.0 0.0 
200.0 400.0 0.00023891725 0.00023519334 0.00024161212 
400.0 600.0 9.0335103e-05 8.7199137e-05 9.3496907e-05 
600.0 800.0 2.4975234e-05 2.3663546e-05 2.6399556e-05 
800.0 1000.0 9.3851674e-06 8.7783885e-06 1.0074748e-05 
1000.0 1200.0 4.2902316e-06 3.9702222e-06 4.6651921e-06 
1200.0 1400.0 2.2286515e-06 2.0386172e-06 2.4489482e-06 
1400.0 1600.0 1.2435913e-06 1.1292834e-06 1.3827965e-06 
1600.0 1800.0 7.4158023e-07 6.7011433e-07 8.3792204e-07 
1800.0 2000.0 4.7358883e-07 4.29701e-07 5.2853741e-07 


# LO phiHH {ptmin, ptmax, center, min, max}
0.0 0.31415927 0.010802577 0.010486585 0.011111046 
0.31415927 0.62831853 0.011008409 0.010697019 0.011311561 
0.62831853 0.9424778 0.011572933 0.011251842 0.011890009 
0.9424778 1.2566371 0.012709448 0.012364688 0.013039002 
1.2566371 1.5707963 0.014650388 0.014260911 0.015018608 
1.5707963 1.8849556 0.017757268 0.017303481 0.018193889 
1.8849556 2.1991149 0.022833515 0.022254796 0.023373403 
2.1991149 2.5132741 0.030935309 0.030175831 0.031636665 
2.5132741 2.8274334 0.044019594 0.042941019 0.045004515 
2.8274334 3.1415927 0.061581271 0.059989722 0.06303799 


# LO ptH_h {ptmin, ptmax, center, min, max}
0.0 30.0 2.3730948e-05 2.3461931e-05 2.380543e-05 
30.0 60.0 0.00021367184 0.00021258958 0.00021367184 
60.0 90.0 0.00043321949 0.00042787573 0.00043638627 
90.0 120.0 0.00048421306 0.000474847 0.00049184246 
120.0 150.0 0.00040923824 0.00039881599 0.00041895224 
150.0 180.0 0.00030089703 0.00029156475 0.00031022256 
180.0 210.0 0.00020670219 0.0001990323 0.00021447373 
210.0 240.0 0.00013734206 0.0001316967 0.00014335685 
240.0 270.0 9.0445634e-05 8.6221644e-05 9.50058e-05 
270.0 300.0 5.9600418e-05 5.6595044e-05 6.2887524e-05 


# LO yH_h {ptmin, ptmax, center, min, max}
-5.0 -4.9 8.079204e-08 6.7139513e-08 9.7305721e-08 
-4.9 -4.8 3.0897141e-07 2.5514049e-07 3.7843205e-07 
-4.8 -4.7 1.0311777e-06 9.2558452e-07 1.1420563e-06 
-4.7 -4.6 2.5778024e-06 2.3500735e-06 3.14826e-06 
-4.6 -4.5 6.5080671e-06 5.4672998e-06 7.1678986e-06 
-4.5 -4.4 1.3204546e-05 1.1878005e-05 1.4547753e-05 
-4.4 -4.3 2.4714646e-05 2.2800754e-05 2.7518495e-05 
-4.3 -4.2 4.4210756e-05 4.1061203e-05 4.7907438e-05 
-4.2 -4.1 7.3835097e-05 6.8915119e-05 8.1035277e-05 
-4.1 -4.0 0.00011803856 0.00010889581 0.00012790861 
-4.0 -3.9 0.00018183885 0.0001705755 0.00019607403 
-3.9 -3.8 0.00027016663 0.00025168442 0.00028664521 
-3.8 -3.7 0.00038090055 0.00036073419 0.00040689268 
-3.7 -3.6 0.00052869399 0.00049991191 0.00056010089 
-3.6 -3.5 0.00072165987 0.00068438352 0.000761039 
-3.5 -3.4 0.00094584457 0.0009026892 0.00099695083 
-3.4 -3.3 0.0012191295 0.001160146 0.0012750712 
-3.3 -3.2 0.0015579228 0.0014786786 0.0016320833 
-3.2 -3.1 0.0019169113 0.0018523914 0.001998176 
-3.1 -3.0 0.0023308293 0.0022364455 0.0024219336 
-3.0 -2.9 0.0028071442 0.0026953122 0.0029214004 
-2.9 -2.8 0.0033385204 0.0032269332 0.0034633477 
-2.8 -2.7 0.0039012329 0.0037588414 0.0040276043 
-2.7 -2.6 0.0045174147 0.0043691751 0.00466622 
-2.6 -2.5 0.0051541087 0.004989073 0.0053171628 
-2.5 -2.4 0.0058391091 0.005650158 0.0060035338 
-2.4 -2.3 0.0065129127 0.0063202369 0.0067141543 
-2.3 -2.2 0.0072715554 0.0070652265 0.0074679816 
-2.2 -2.1 0.0080391751 0.0078052023 0.0082712387 
-2.1 -2.0 0.0087702183 0.0085248866 0.0089936394 
-2.0 -1.9 0.0095589501 0.009306138 0.0098003033 
-1.9 -1.8 0.010312913 0.010036373 0.010568467 
-1.8 -1.7 0.011051655 0.010756956 0.0113334 
-1.7 -1.6 0.011829862 0.01153565 0.012113838 
-1.6 -1.5 0.012558658 0.012229227 0.01284158 
-1.5 -1.4 0.013274586 0.012939797 0.013593727 
-1.4 -1.3 0.013941015 0.013615738 0.014243594 
-1.3 -1.2 0.014590947 0.014222397 0.014935192 
-1.2 -1.1 0.01519659 0.014830427 0.015533376 
-1.1 -1.0 0.01580473 0.015420106 0.016152938 
-1.0 -0.9 0.016330776 0.015935991 0.016680479 
-0.9 -0.8 0.01680279 0.016406091 0.017160824 
-0.8 -0.7 0.017253716 0.016845356 0.017618132 
-0.7 -0.6 0.017591729 0.017171082 0.017981369 
-0.6 -0.5 0.017930909 0.017518617 0.018312099 
-0.5 -0.4 0.018245906 0.017815108 0.018649037 
-0.4 -0.3 0.018521149 0.018093133 0.01890647 
-0.3 -0.2 0.018662513 0.018231363 0.019057569 
-0.2 -0.1 0.018796497 0.018357131 0.019192397 
-0.1 0.0 0.018797714 0.018357602 0.019208296 
0.0 0.1 0.018858157 0.018408021 0.019257178 
0.1 0.2 0.018787981 0.018362051 0.019183038 
0.2 0.3 0.01866597 0.018240025 0.019052581 
0.3 0.4 0.018519052 0.018071197 0.018927355 
0.4 0.5 0.018265059 0.017849159 0.018648647 
0.5 0.6 0.017975111 0.017553247 0.018352386 
0.6 0.7 0.017641367 0.017239696 0.018026962 
0.7 0.8 0.017285009 0.016849799 0.017662182 
0.8 0.9 0.016784148 0.016398686 0.017158627 
0.9 1.0 0.016288786 0.01590916 0.016627844 
1.0 1.1 0.015762786 0.015382854 0.016103356 
1.1 1.2 0.015225842 0.014844442 0.015567164 
1.2 1.3 0.014587938 0.01424701 0.014897851 
1.3 1.4 0.013956054 0.01360471 0.014284115 
1.4 1.5 0.013303585 0.012966343 0.013620986 
1.5 1.6 0.012589096 0.012273101 0.01288318 
1.6 1.7 0.011818031 0.011509891 0.012113891 
1.7 1.8 0.011103934 0.010822679 0.011369393 
1.8 1.9 0.010334215 0.01004303 0.010594374 
1.9 2.0 0.0095419415 0.0092845631 0.0097783676 
2.0 2.1 0.0088035778 0.008571399 0.0090331318 
2.1 2.2 0.008037704 0.0078037124 0.0082580583 
2.2 2.3 0.0072539011 0.0070357918 0.0074599154 
2.3 2.4 0.0065219879 0.0063182371 0.00671846 
2.4 2.5 0.0058018319 0.0056320775 0.005978425 
2.5 2.6 0.0051473542 0.0049848024 0.0053078884 
2.6 2.7 0.0045097624 0.0043629784 0.0046574835 
2.7 2.8 0.0038945041 0.0037542224 0.0040225786 
2.8 2.9 0.0033395128 0.0032175581 0.0034598297 
2.9 3.0 0.0028016481 0.0026927945 0.002914682 
3.0 3.1 0.0023303794 0.0022423957 0.0024224907 
3.1 3.2 0.0019218611 0.0018396119 0.002003942 
3.2 3.3 0.0015548776 0.0014836409 0.0016201999 
3.3 3.4 0.0012245155 0.0011716911 0.0012864187 
