# create_lambda_band.py -l 10.0 -n3lo
# N3LO cross-section {center, min, max}
0.35295616 0.35283916 0.3533296 


# N3LO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 0.00089920071 0.0008986309 0.00090079722 
30.0 60.0 0.0021005789 0.0020996295 0.0021036482 
60.0 90.0 0.0022837591 0.0022829801 0.0022863837 
90.0 120.0 0.0018953302 0.0018948154 0.0018971333 
120.0 150.0 0.0013932625 0.0013929475 0.0013943953 
150.0 180.0 0.00096891549 0.00096872331 0.00096961427 
180.0 210.0 0.00066090362 0.00066079247 0.00066135649 
210.0 240.0 0.00045062723 0.00045049794 0.00045086192 
240.0 270.0 0.00030851457 0.00030846987 0.00030874355 
270.0 300.0 0.00021474198 0.00021465977 0.00021490119 


# N3LO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.0 0.0 0.0 
-4.9 -4.8 0.0 0.0 0.0 
-4.8 -4.7 0.0 0.0 0.0 
-4.7 -4.6 4.7892558e-12 4.741586e-12 6.2021136e-12 
-4.6 -4.5 4.2128021e-09 4.1330548e-09 4.389104e-09 
-4.5 -4.4 1.071534e-07 1.0456592e-07 1.0788019e-07 
-4.4 -4.3 9.3993354e-07 9.3488516e-07 9.497888e-07 
-4.3 -4.2 4.9346021e-06 4.8938726e-06 4.9748877e-06 
-4.2 -4.1 1.7171561e-05 1.7082965e-05 1.7232115e-05 
-4.1 -4.0 4.8629601e-05 4.8380439e-05 4.872951e-05 
-4.0 -3.9 0.00012122065 0.00012114473 0.00012153809 
-3.9 -3.8 0.00025137141 0.00025098446 0.00025145281 
-3.8 -3.7 0.00048303896 0.0004827212 0.00048366277 
-3.7 -3.6 0.0008336968 0.00083225309 0.00083482233 
-3.6 -3.5 0.001368326 0.001366996 0.0013706026 
-3.5 -3.4 0.0021245181 0.0021216545 0.002127056 
-3.4 -3.3 0.003137331 0.0031326221 0.0031423561 
-3.3 -3.2 0.0044085356 0.0044046468 0.0044176188 
-3.2 -3.1 0.005941833 0.0059361228 0.0059564312 
-3.1 -3.0 0.0079044003 0.0078916625 0.00791673 
-3.0 -2.9 0.010091365 0.01008518 0.010114829 
-2.9 -2.8 0.012505219 0.012492798 0.012526305 
-2.8 -2.7 0.015381267 0.015371629 0.015407403 
-2.7 -2.6 0.018517873 0.018504749 0.018546698 
-2.6 -2.5 0.02183188 0.021819338 0.021875149 
-2.5 -2.4 0.025382238 0.025364952 0.025423871 
-2.4 -2.3 0.028994385 0.028979372 0.029051872 
-2.3 -2.2 0.033016064 0.032999841 0.033055637 
-2.2 -2.1 0.036906226 0.036885664 0.036968092 
-2.1 -2.0 0.040843649 0.0408242 0.040896562 
-2.0 -1.9 0.044959543 0.044936124 0.045028855 
-1.9 -1.8 0.04899832 0.048983571 0.049061717 
-1.8 -1.7 0.052850561 0.052834634 0.052916443 
-1.7 -1.6 0.056993294 0.056972972 0.057063859 
-1.6 -1.5 0.060604326 0.060583524 0.060674953 
-1.5 -1.4 0.064286103 0.064262096 0.064356713 
-1.4 -1.3 0.067819465 0.067799583 0.067885987 
-1.3 -1.2 0.071116971 0.071094953 0.071190753 
-1.2 -1.1 0.074165294 0.074141726 0.074237231 
-1.1 -1.0 0.077045962 0.077018209 0.077123153 
-1.0 -0.9 0.079856843 0.079834381 0.079931568 
-0.9 -0.8 0.082066317 0.082045135 0.082140147 
-0.8 -0.7 0.084453227 0.084429283 0.084518611 
-0.7 -0.6 0.086319607 0.086290773 0.086395459 
-0.6 -0.5 0.087829789 0.087804552 0.087907902 
-0.5 -0.4 0.089514841 0.089486116 0.089582041 
-0.4 -0.3 0.090398454 0.09036671 0.090470245 
-0.3 -0.2 0.091156219 0.091135447 0.091230102 
-0.2 -0.1 0.091919122 0.091897087 0.091988832 
-0.1 0.0 0.092143046 0.092119144 0.092214139 
0.0 0.1 0.092211566 0.092189881 0.092291015 
0.1 0.2 0.091774756 0.091735502 0.091831467 
0.2 0.3 0.091245225 0.091227828 0.091329798 
0.3 0.4 0.090403302 0.090376825 0.09047222 
0.4 0.5 0.089375277 0.089343315 0.089451246 
0.5 0.6 0.088005661 0.087982042 0.088073942 
0.6 0.7 0.086552675 0.086524566 0.086615322 
0.7 0.8 0.084470561 0.084445373 0.084552846 
0.8 0.9 0.082087639 0.082067539 0.082165865 
0.9 1.0 0.079800782 0.079777856 0.079879372 
1.0 1.1 0.077175287 0.077144485 0.077242643 
1.1 1.2 0.07421631 0.074194827 0.07428499 
1.2 1.3 0.071103597 0.071072728 0.071171608 
1.3 1.4 0.067707561 0.067686955 0.067786309 
1.4 1.5 0.064255077 0.064231437 0.06432862 
1.5 1.6 0.060597954 0.060578715 0.060662035 
1.6 1.7 0.057006917 0.056982131 0.057079546 
1.7 1.8 0.052900572 0.052880569 0.05296799 
1.8 1.9 0.049009827 0.048992195 0.049078284 
1.9 2.0 0.044995309 0.044970864 0.045043459 
2.0 2.1 0.040850009 0.040843973 0.040916206 
2.1 2.2 0.036807481 0.036785435 0.036863294 
2.2 2.3 0.032896494 0.032869142 0.032952022 
2.3 2.4 0.029115607 0.029104825 0.02916343 
2.4 2.5 0.025424299 0.025407831 0.025463726 
2.5 2.6 0.021784102 0.021765753 0.021830942 
2.6 2.7 0.018501303 0.018486354 0.018526518 
2.7 2.8 0.01533171 0.015320913 0.01536329 
2.8 2.9 0.012628949 0.01261919 0.012649521 
2.9 3.0 0.010060936 0.010052338 0.010084042 
3.0 3.1 0.007880482 0.0078727647 0.0078904393 
3.1 3.2 0.0059735198 0.0059659767 0.0059902713 
3.2 3.3 0.0043851387 0.0043822188 0.0043926479 
3.3 3.4 0.0031242615 0.0031198954 0.0031275278 
3.4 3.5 0.0021293642 0.0021266661 0.0021332573 
3.5 3.6 0.0013821627 0.001379112 0.001384809 
3.6 3.7 0.0008380796 0.0008380796 0.00084086975 
3.7 3.8 0.00048672264 0.00048528982 0.00048685393 
3.8 3.9 0.00025610634 0.00025510392 0.00025638876 
3.9 4.0 0.00012088458 0.0001206718 0.0001212043 
4.0 4.1 5.049173e-05 5.0295435e-05 5.0578625e-05 
4.1 4.2 1.7843165e-05 1.7763292e-05 1.7950812e-05 
4.2 4.3 5.1511441e-06 5.107955e-06 5.1829314e-06 
4.3 4.4 9.6334584e-07 9.4283417e-07 9.7236503e-07 
4.4 4.5 1.1605206e-07 1.1541965e-07 1.1901242e-07 
4.5 4.6 4.94273e-09 3.6781895e-09 5.3130639e-09 
4.6 4.7 6.5715269e-12 4.2266985e-12 6.5715269e-12 
4.7 4.8 0.0 0.0 0.0 
4.8 4.9 0.0 0.0 0.0 
4.9 5.0 0.0 0.0 0.0 


# N3LO mHH {ptmin, ptmax, center, min, max}
0.0 200.0 0.0 0.0 0.0 
200.0 400.0 0.0013798225 0.0013793599 0.0013813563 
400.0 600.0 0.00030426373 0.00030416707 0.00030454356 
600.0 800.0 5.3573652e-05 5.3558342e-05 5.3614804e-05 
800.0 1000.0 1.5062718e-05 1.5056287e-05 1.5070958e-05 
1000.0 1200.0 5.7187969e-06 5.7166569e-06 5.7222093e-06 
1200.0 1400.0 2.5996632e-06 2.5974675e-06 2.603479e-06 
1400.0 1600.0 1.3524882e-06 1.3492672e-06 1.3531113e-06 
1600.0 1800.0 8.1835924e-07 8.1709207e-07 8.1943347e-07 
1800.0 2000.0 4.8551365e-07 4.8473164e-07 4.8642699e-07 


# N3LO phiHH {ptmin, ptmax, center, min, max}
0.0 0.31415927 0.068872772 0.068855149 0.06893072 
0.31415927 0.62831853 0.067145038 0.067122884 0.067203674 
0.62831853 0.9424778 0.066500977 0.066483115 0.066559218 
0.9424778 1.2566371 0.068398621 0.068379661 0.06845855 
1.2566371 1.5707963 0.074110183 0.074090972 0.0741753 
1.5707963 1.8849556 0.084882288 0.08485749 0.084961737 
1.8849556 2.1991149 0.10381567 0.10378358 0.10392282 
2.1991149 2.5132741 0.13569747 0.13565743 0.13584545 
2.5132741 2.8274334 0.18931478 0.18924812 0.18953432 
2.8274334 3.1415927 0.26475654 0.26464351 0.26509124 


# N3LO ptH_h {ptmin, ptmax, center, min, max}
0.0 30.0 9.9337364e-05 9.9287363e-05 9.9507637e-05 
30.0 60.0 0.00092392348 0.00092348787 0.00092536416 
60.0 90.0 0.0019414902 0.0019407432 0.0019440675 
90.0 120.0 0.0022382373 0.002237493 0.0022407656 
120.0 150.0 0.0019362897 0.0019356802 0.001938215 
150.0 180.0 0.0014539247 0.0014535351 0.0014552729 
180.0 210.0 0.001014752 0.0010144573 0.0010155818 
210.0 240.0 0.00068645365 0.00068627858 0.00068698906 
240.0 270.0 0.00045860947 0.0004584908 0.00045898408 
270.0 300.0 0.00030673767 0.00030666866 0.00030693202 


# N3LO yH_h {ptmin, ptmax, center, min, max}
-5.0 -4.9 3.7418795e-08 3.7217302e-08 3.7548045e-08 
-4.9 -4.8 3.4107062e-07 3.3652675e-07 3.445836e-07 
-4.8 -4.7 1.2363114e-06 1.2249661e-06 1.2363114e-06 
-4.7 -4.6 2.448818e-06 2.4340552e-06 2.4582186e-06 
-4.6 -4.5 8.638281e-06 8.6207482e-06 8.6759697e-06 
-4.5 -4.4 1.9186789e-05 1.9104446e-05 2.002042e-05 
