# create_lambda_band.py -l -10 -e 100 -nlo
# NLO cross-section {center, min, max}
5.2238279 5.1556772 5.3072464 


# NLO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 0.012141894 0.011846548 0.012419112 
30.0 60.0 0.029196703 0.028611867 0.029796873 
60.0 90.0 0.032916224 0.032399266 0.033512252 
90.0 120.0 0.028169436 0.027814585 0.028620945 
120.0 150.0 0.021178645 0.020945689 0.021485305 
150.0 180.0 0.014950111 0.014802037 0.01514182 
180.0 210.0 0.010325607 0.010234342 0.010449115 
210.0 240.0 0.0070809668 0.0070219441 0.0071600448 
240.0 270.0 0.0048900939 0.0048520428 0.0049413268 
270.0 300.0 0.0034233609 0.0034010991 0.0034532175 


# NLO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.0046639869 0.0045196567 0.0047617985 
-4.9 -4.8 0.0075587289 0.0073517154 0.0077778295 
-4.8 -4.7 0.01218217 0.011792568 0.012442147 
-4.7 -4.6 0.018079896 0.017556851 0.01856501 
-4.6 -4.5 0.025808728 0.025082864 0.026373769 
-4.5 -4.4 0.035030161 0.034060641 0.035916484 
-4.4 -4.3 0.047919092 0.046561076 0.049006261 
-4.3 -4.2 0.061657192 0.059899527 0.062823792 
-4.2 -4.1 0.077837099 0.075821275 0.079788392 
-4.1 -4.0 0.096311724 0.09380513 0.098492614 
-4.0 -3.9 0.11759886 0.11450347 0.11978379 
-3.9 -3.8 0.1405551 0.13672643 0.14337417 
-3.8 -3.7 0.1656623 0.16159462 0.16883483 
-3.7 -3.6 0.191342 0.18685717 0.19517936 
-3.6 -3.5 0.21912156 0.21400963 0.22351472 
-3.5 -3.4 0.24915229 0.24336377 0.25361319 
-3.4 -3.3 0.28019983 0.27419288 0.28523155 
-3.3 -3.2 0.3132092 0.3065751 0.31927333 
-3.2 -3.1 0.3430835 0.33613814 0.34957554 
-3.1 -3.0 0.37588976 0.3684063 0.38249739 
-3.0 -2.9 0.40911684 0.40122001 0.4166278 
-2.9 -2.8 0.44295453 0.43430299 0.45077439 
-2.8 -2.7 0.47350369 0.46507689 0.48190898 
-2.7 -2.6 0.5086584 0.49975404 0.51790315 
-2.6 -2.5 0.53961707 0.53075435 0.54895825 
-2.5 -2.4 0.57048307 0.56082574 0.58072103 
-2.4 -2.3 0.60302891 0.59388334 0.61327869 
-2.3 -2.2 0.63324351 0.62323633 0.64411154 
-2.2 -2.1 0.66067409 0.65079203 0.67177218 
-2.1 -2.0 0.69056176 0.68077689 0.7018293 
-2.0 -1.9 0.71571814 0.7054053 0.72758825 
-1.9 -1.8 0.74236706 0.73233154 0.75410969 
-1.8 -1.7 0.76659004 0.75670693 0.77904552 
-1.7 -1.6 0.79115923 0.78100531 0.80330045 
-1.6 -1.5 0.81553917 0.80548426 0.82895649 
-1.5 -1.4 0.83682914 0.82681383 0.85051542 
-1.4 -1.3 0.85363502 0.84431449 0.86689735 
-1.3 -1.2 0.87253562 0.8622595 0.8858158 
-1.2 -1.1 0.8908297 0.88069696 0.9044924 
-1.1 -1.0 0.90698281 0.89724985 0.92039137 
-1.0 -0.9 0.91895274 0.90979508 0.93315575 
-0.9 -0.8 0.93236313 0.92248216 0.94616345 
-0.8 -0.7 0.94301493 0.9338985 0.95761381 
-0.7 -0.6 0.95414475 0.94467693 0.96752058 
-0.6 -0.5 0.9628172 0.95313812 0.9775964 
-0.5 -0.4 0.96870431 0.9596669 0.98246583 
-0.4 -0.3 0.97541136 0.96632568 0.99009666 
-0.3 -0.2 0.9813415 0.97154685 0.99533008 
-0.2 -0.1 0.98324147 0.97406152 0.99771736 
-0.1 0.0 0.98451923 0.97498989 0.99865719 
0.0 0.1 0.98270221 0.97368367 0.9969772 
0.1 0.2 0.98425346 0.97527053 0.9990138 
0.2 0.3 0.97878972 0.96935161 0.99298422 
0.3 0.4 0.97581375 0.96651744 0.98961793 
0.4 0.5 0.97125498 0.96191367 0.98606401 
0.5 0.6 0.96312837 0.95362577 0.97726705 
0.6 0.7 0.95377615 0.94398144 0.96734551 
0.7 0.8 0.94538119 0.93531218 0.95966659 
0.8 0.9 0.93565176 0.926867 0.94956778 
0.9 1.0 0.92034253 0.91027949 0.93453865 
