# create_lambda_band.py -l -5 -e 100 -n3lo
# N3LO cross-section {center, min, max}
1.7217455 1.7210858 1.7242082 


# N3LO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 0.0040690726 0.0040660477 0.004079173 
30.0 60.0 0.0097808137 0.0097751789 0.009801525 
60.0 90.0 0.010995443 0.010990737 0.011014421 
90.0 120.0 0.0093583696 0.0093551067 0.0093715996 
120.0 150.0 0.0069933989 0.0069912874 0.0070012399 
150.0 180.0 0.0048962734 0.0048951227 0.0049005407 
180.0 210.0 0.0033532284 0.0033524858 0.0033556701 
210.0 240.0 0.0022809287 0.0022804232 0.0022825016 
240.0 270.0 0.001561669 0.0015614023 0.0015624202 
270.0 300.0 0.0010807607 0.0010806173 0.0010812974 


# N3LO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.0014684386 0.0014640546 0.0014745468 
-4.9 -4.8 0.0024442898 0.0024426878 0.0024528983 
-4.8 -4.7 0.0039022375 0.003895324 0.0039136151 
-4.7 -4.6 0.0057641782 0.0057531741 0.0057803846 
-4.6 -4.5 0.0081791874 0.0081700195 0.0082111076 
-4.5 -4.4 0.011199499 0.011185322 0.011241454 
-4.4 -4.3 0.015128689 0.015108306 0.015166222 
-4.3 -4.2 0.019551735 0.019541344 0.019621958 
-4.2 -4.1 0.024866801 0.024844916 0.024943568 
-4.1 -4.0 0.030771542 0.030751923 0.030876012 
-4.0 -3.9 0.03754679 0.037499066 0.037631264 
-3.9 -3.8 0.044786162 0.044773755 0.044926544 
-3.8 -3.7 0.053058706 0.053018677 0.053179723 
-3.7 -3.6 0.061325615 0.061297295 0.061464202 
-3.6 -3.5 0.070429824 0.070406922 0.070604223 
-3.5 -3.4 0.080123927 0.080063121 0.080325157 
-3.4 -3.3 0.090048482 0.090032317 0.090240302 
-3.3 -3.2 0.10083548 0.10078746 0.10111577 
-3.2 -3.1 0.11119957 0.11113945 0.11135389 
-3.1 -3.0 0.12217799 0.12214394 0.12244239 
-3.0 -2.9 0.13265513 0.13258806 0.13292579 
-2.9 -2.8 0.14385534 0.14380903 0.14410106 
-2.8 -2.7 0.15411521 0.15405794 0.1543773 
-2.7 -2.6 0.1657584 0.16572347 0.16608216 
-2.6 -2.5 0.17611417 0.17601591 0.17641114 
-2.5 -2.4 0.18640339 0.1863674 0.18670601 
-2.4 -2.3 0.19766589 0.19754036 0.1979854 
-2.3 -2.2 0.2065757 0.20651113 0.20686793 
-2.2 -2.1 0.21781488 0.21776439 0.21815224 
-2.1 -2.0 0.22669102 0.22662563 0.22701985 
-2.0 -1.9 0.23534313 0.2352338 0.23568034 
-1.9 -1.8 0.24454302 0.24444776 0.24490311 
-1.8 -1.7 0.2531903 0.25309448 0.25351601 
-1.7 -1.6 0.26104482 0.26097884 0.26141111 
-1.6 -1.5 0.26916097 0.26903445 0.26949492 
-1.5 -1.4 0.27636801 0.27629239 0.2767432 
-1.4 -1.3 0.2836644 0.28353156 0.28405845 
-1.3 -1.2 0.28879314 0.28873324 0.28910489 
-1.2 -1.1 0.2953169 0.29518656 0.29565254 
-1.1 -1.0 0.30011811 0.30000281 0.30055866 
-1.0 -0.9 0.30530588 0.3051773 0.30560498 
-0.9 -0.8 0.31019279 0.31006973 0.31057792 
-0.8 -0.7 0.31353532 0.31347152 0.31385915 
-0.7 -0.6 0.31728224 0.317111 0.31760638 
-0.6 -0.5 0.32067025 0.32054383 0.32106861 
-0.5 -0.4 0.32202751 0.32193465 0.32239755 
-0.4 -0.3 0.3250133 0.32491741 0.32539962 
-0.3 -0.2 0.32601666 0.32587851 0.32636126 
-0.2 -0.1 0.32749138 0.32732541 0.32783858 
-0.1 0.0 0.32773019 0.32760228 0.32812179 
0.0 0.1 0.32783854 0.32771816 0.32821625 
0.1 0.2 0.32785361 0.32772359 0.32819235 
0.2 0.3 0.32555764 0.32545461 0.32594717 
0.3 0.4 0.32516612 0.32506736 0.32552512 
0.4 0.5 0.32294077 0.32275084 0.32327637 
0.5 0.6 0.32051304 0.32039601 0.32090976 
0.6 0.7 0.31731233 0.3171972 0.31775788 
0.7 0.8 0.31428944 0.31413738 0.31458924 
