# create_lambda_band.py -l -3 -e 14 -nlo
# NLO cross-section {center, min, max}
0.03252182 0.032409351 0.032737 


# NLO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 0.0001052361 0.00010484763 0.0001057875 
30.0 60.0 0.00023398182 0.00023319832 0.0002353916 
60.0 90.0 0.00023593239 0.00023520033 0.00023748161 
90.0 120.0 0.00017975658 0.00017907296 0.00018098318 
120.0 150.0 0.00012061578 0.0001200506 0.00012146807 
150.0 180.0 7.644238e-05 7.6007897e-05 7.7000689e-05 
180.0 210.0 4.7542066e-05 4.7235136e-05 4.7897934e-05 
210.0 240.0 2.9595997e-05 2.9369045e-05 2.9823125e-05 
240.0 270.0 1.8589901e-05 1.843027e-05 1.8726119e-05 
270.0 300.0 1.1852934e-05 1.1757348e-05 1.195043e-05 


# NLO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.0 0.0 0.0 
-4.9 -4.8 0.0 0.0 0.0 
-4.8 -4.7 0.0 0.0 0.0 
-4.7 -4.6 0.0 0.0 0.0 
-4.6 -4.5 0.0 0.0 0.0 
-4.5 -4.4 0.0 0.0 0.0 
-4.4 -4.3 0.0 0.0 0.0 
-4.3 -4.2 0.0 0.0 0.0 
-4.2 -4.1 0.0 0.0 0.0 
-4.1 -4.0 9.7086321e-16 0.0 2.5444283e-15 
-4.0 -3.9 2.0686517e-11 1.323711e-11 4.0136077e-11 
-3.9 -3.8 2.7678817e-09 2.4018579e-09 3.1600036e-09 
-3.8 -3.7 4.2454109e-08 3.5170343e-08 4.3158322e-08 
-3.7 -3.6 2.7043158e-07 2.562568e-07 2.839662e-07 
-3.6 -3.5 1.2156556e-06 1.1398818e-06 1.2883187e-06 
-3.5 -3.4 3.8254703e-06 3.6601944e-06 3.9670899e-06 
-3.4 -3.3 1.0482413e-05 9.9741649e-06 1.082947e-05 
-3.3 -3.2 2.3521981e-05 2.2624651e-05 2.4245901e-05 
-3.2 -3.1 4.7879695e-05 4.6672825e-05 4.8806334e-05 
-3.1 -3.0 8.9555836e-05 8.6554658e-05 9.0954875e-05 
-3.0 -2.9 0.00015196087 0.00014815956 0.00015498503 
-2.9 -2.8 0.00024277753 0.00023772168 0.00024703908 
-2.8 -2.7 0.00037133993 0.0003629868 0.00037461756 
-2.7 -2.6 0.0005320853 0.00052547728 0.00053616795 
-2.6 -2.5 0.00074339905 0.00073155356 0.00074957554 
-2.5 -2.4 0.00099715911 0.00098416103 0.0010050046 
-2.4 -2.3 0.0012965648 0.0012816906 0.0013050104 
-2.3 -2.2 0.0016443457 0.0016289336 0.0016535468 
-2.2 -2.1 0.0020358968 0.0020159557 0.0020496647 
-2.1 -2.0 0.002478844 0.002457044 0.002495323 
-2.0 -1.9 0.00294613 0.002925967 0.0029620587 
-1.9 -1.8 0.0034510823 0.0034335291 0.0034703255 
-1.8 -1.7 0.0039833569 0.0039598312 0.004007519 
-1.7 -1.6 0.0045326134 0.0045058683 0.0045598255 
-1.6 -1.5 0.0050909503 0.0050673049 0.0051222309 
-1.5 -1.4 0.0056555374 0.0056347673 0.0056902242 
-1.4 -1.3 0.0062262199 0.0062028395 0.0062628352 
-1.3 -1.2 0.0067756775 0.006751573 0.0068203066 
-1.2 -1.1 0.0073073883 0.0072838497 0.0073539639 
-1.1 -1.0 0.0078175076 0.0077893201 0.0078661003 
-1.0 -0.9 0.0083239751 0.0082955326 0.0083795136 
-0.9 -0.8 0.0087682539 0.008734198 0.0088255848 
-0.8 -0.7 0.0091746673 0.0091437773 0.0092361343 
-0.7 -0.6 0.0095587898 0.0095198901 0.0096243258 
-0.6 -0.5 0.0098622623 0.0098260789 0.0099296696 
-0.5 -0.4 0.01015869 0.010113381 0.010226081 
-0.4 -0.3 0.010387152 0.010346377 0.010462613 
-0.3 -0.2 0.010545883 0.010500964 0.010616751 
-0.2 -0.1 0.010638951 0.010595362 0.010715168 
-0.1 0.0 0.010695342 0.010650436 0.010769513 
0.0 0.1 0.010711276 0.010667067 0.010785692 
0.1 0.2 0.010658679 0.01061438 0.010733876 
0.2 0.3 0.010562989 0.010519369 0.010637391 
0.3 0.4 0.010372785 0.010330662 0.010443701 
0.4 0.5 0.01016397 0.01012374 0.010233069 
