# create_lambda_band.py -l -2 -e 100 -lo
# LO cross-section {center, min, max}
0.5985083 0.57082113 0.62014521 


# LO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 0.0014665898 0.0013548934 0.0015580424 
30.0 60.0 0.0035130536 0.0032770104 0.0037039771 
60.0 90.0 0.0039151542 0.0036951965 0.0040905846 
90.0 120.0 0.0032943638 0.0031415818 0.0034139636 
120.0 150.0 0.0024287764 0.0023356302 0.0024998097 
150.0 180.0 0.0016743307 0.0016215355 0.0017132813 
180.0 210.0 0.0011297198 0.0011007495 0.0011501025 
210.0 240.0 0.00075483068 0.00073905293 0.00076578097 
240.0 270.0 0.00050891111 0.00050092619 0.00051302406 
270.0 300.0 0.00034659115 0.0003429767 0.00034907432 


# LO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.00037368267 0.00037159684 0.00037368267 
-4.9 -4.8 0.00062843533 0.00062843533 0.00065012893 
-4.8 -4.7 0.0010301049 0.0010237793 0.0010424424 
-4.7 -4.6 0.0015979558 0.0015784914 0.0015979558 
-4.6 -4.5 0.002287515 0.0022101439 0.0023062414 
-4.5 -4.4 0.0031944562 0.003150121 0.0032188108 
-4.4 -4.3 0.0043276894 0.004204948 0.0044344569 
-4.3 -4.2 0.0056977933 0.0055762938 0.0057704139 
-4.2 -4.1 0.0072663095 0.0070975083 0.0074173279 
-4.1 -4.0 0.0092309699 0.0089514771 0.0093909267 
-4.0 -3.9 0.011414845 0.010982198 0.011690506 
-3.9 -3.8 0.01365694 0.013245462 0.01402294 
-3.8 -3.7 0.016411714 0.015766426 0.016845776 
-3.7 -3.6 0.019214872 0.018419042 0.019768818 
-3.6 -3.5 0.022172213 0.021427959 0.022829335 
-3.5 -3.4 0.025449248 0.024465913 0.026208244 
-3.4 -3.3 0.028827052 0.027561742 0.029704586 
-3.3 -3.2 0.032472237 0.031149343 0.033491532 
-3.2 -3.1 0.036219225 0.034691037 0.037414168 
-3.1 -3.0 0.039900867 0.03820035 0.04120228 
-3.0 -2.9 0.043822466 0.04192473 0.045270108 
-2.9 -2.8 0.047789976 0.045543711 0.049493907 
-2.8 -2.7 0.051452779 0.049194945 0.053256994 
-2.7 -2.6 0.055416248 0.053041015 0.05728523 
-2.6 -2.5 0.059511513 0.056757209 0.061799031 
-2.5 -2.4 0.063360094 0.06036734 0.065434541 
-2.4 -2.3 0.067169322 0.064034726 0.069625131 
-2.3 -2.2 0.070883208 0.067652752 0.073519589 
-2.2 -2.1 0.074763973 0.071298206 0.077456095 
-2.1 -2.0 0.078208362 0.074532411 0.081184777 
-2.0 -1.9 0.081782394 0.078047544 0.08476772 
-1.9 -1.8 0.085011029 0.080890064 0.088145179 
-1.8 -1.7 0.088324155 0.084223074 0.091674897 
-1.7 -1.6 0.091334177 0.08694504 0.094725513 
-1.6 -1.5 0.094835804 0.090394307 0.098226041 
-1.5 -1.4 0.097031771 0.092556079 0.10081964 
-1.4 -1.3 0.10004283 0.095195958 0.10374132 
-1.3 -1.2 0.10272753 0.09781284 0.10649383 
-1.2 -1.1 0.10478865 0.099773168 0.10867255 
-1.1 -1.0 0.10684582 0.10173417 0.11088806 
-1.0 -0.9 0.10876979 0.10358218 0.1128633 
-0.9 -0.8 0.11066106 0.10536147 0.11487097 
-0.8 -0.7 0.11202383 0.10665649 0.11605981 
-0.7 -0.6 0.11358749 0.10810548 0.1178264 
-0.6 -0.5 0.11467501 0.10924125 0.11903181 
-0.5 -0.4 0.11579218 0.11038383 0.12009943 
-0.4 -0.3 0.11653656 0.11096861 0.12086972 
-0.3 -0.2 0.11698992 0.11147442 0.12134769 
-0.2 -0.1 0.11772155 0.11196382 0.12219332 
-0.1 0.0 0.11790769 0.11238753 0.12219837 
0.0 0.1 0.11787143 0.11232961 0.12229398 
0.1 0.2 0.11763267 0.11186125 0.12205236 
0.2 0.3 0.11692224 0.11161562 0.12142934 
0.3 0.4 0.11683053 0.11106848 0.12108635 
0.4 0.5 0.11574592 0.11046449 0.12013746 
0.5 0.6 0.11489552 0.10922507 0.11905214 
0.6 0.7 0.11333881 0.10809464 0.11774073 
0.7 0.8 0.11264388 0.10715079 0.1168347 
0.8 0.9 0.1107941 0.10555656 0.11500016 
0.9 1.0 0.10894934 0.10378213 0.11289513 
1.0 1.1 0.10689996 0.10175807 0.11091566 
1.1 1.2 0.10482874 0.09985977 0.10873991 
1.2 1.3 0.10247516 0.097679528 0.10637175 
1.3 1.4 0.1000725 0.095341118 0.10367161 
1.4 1.5 0.097637261 0.092879895 0.10135559 
1.5 1.6 0.094532787 0.090090495 0.098146772 
1.6 1.7 0.091467387 0.086999874 0.094772601 
1.7 1.8 0.08815897 0.0840909 0.091470247 
1.8 1.9 0.085125873 0.081078597 0.088353888 
1.9 2.0 0.081955989 0.0780232 0.084993567 
2.0 2.1 0.078165672 0.074587251 0.081025213 
2.1 2.2 0.074951353 0.07139508 0.07762321 
2.2 2.3 0.071129889 0.067855798 0.073764406 
2.3 2.4 0.067119859 0.064026256 0.069647013 
2.4 2.5 0.063468732 0.060556192 0.065591706 
2.5 2.6 0.059307844 0.056631824 0.061574878 
2.6 2.7 0.055456508 0.052966284 0.057326351 
2.7 2.8 0.051749876 0.049405476 0.053495245 
2.8 2.9 0.047716052 0.045624935 0.049363853 
2.9 3.0 0.043627505 0.04169559 0.045147852 
3.0 3.1 0.040001878 0.038248336 0.041285743 
3.1 3.2 0.036176488 0.034678388 0.037376705 
3.2 3.3 0.032331242 0.031065618 0.033259777 
3.3 3.4 0.028899002 0.027573936 0.029886811 
3.4 3.5 0.025489769 0.024475847 0.026251646 
3.5 3.6 0.022303412 0.021467565 0.022940359 
3.6 3.7 0.019275791 0.018537463 0.019758498 
3.7 3.8 0.016299561 0.015747047 0.016730362 
3.8 3.9 0.013741388 0.013285698 0.014078621 
3.9 4.0 0.011347186 0.010995255 0.011660986 
4.0 4.1 0.0092623426 0.0089200069 0.0094511002 
4.1 4.2 0.0073551363 0.0071198182 0.0075234965 
4.2 4.3 0.0057339709 0.0055933731 0.0058083149 
4.3 4.4 0.0043019135 0.0042076346 0.0043830761 
4.4 4.5 0.0032083393 0.0031380258 0.0032526453 
4.5 4.6 0.0023055316 0.0022808486 0.0023055316 
4.6 4.7 0.0015592134 0.0015451827 0.0015667698 
4.7 4.8 0.0010317151 0.0010252078 0.0010406334 
4.8 4.9 0.00066317779 0.0006524813 0.0006698581 
4.9 5.0 0.00038965093 0.00037630115 0.00039989063 


# LO mHH {ptmin, ptmax, center, min, max}
0.0 200.0 0.0 0.0 0.0 
200.0 400.0 0.0017170604 0.0016112363 0.0018032542 
400.0 600.0 0.00075285072 0.00072185309 0.00077613408 
600.0 800.0 0.00024449911 0.00023911873 0.00024791579 
800.0 1000.0 0.00010674715 0.00010585909 0.00010686761 
1000.0 1200.0 5.5515448e-05 5.4886879e-05 5.573915e-05 
1200.0 1400.0 3.239882e-05 3.1858486e-05 3.2841148e-05 
1400.0 1600.0 2.0587122e-05 2.0144083e-05 2.1134381e-05 
