# create_lambda_band.py -l -6 -e 100 -n3lo
# N3LO cross-section {center, min, max}
2.2561783 2.2553143 2.2593915 


# N3LO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 0.0052965399 0.0052927136 0.0053095752 
30.0 60.0 0.012742413 0.012734986 0.012769509 
60.0 90.0 0.014344787 0.014338536 0.014369694 
90.0 120.0 0.012236059 0.012231627 0.01225343 
120.0 150.0 0.0091639567 0.0091612077 0.0091738615 
150.0 180.0 0.0064342387 0.0064328094 0.00643931 
180.0 210.0 0.0044170867 0.0044160405 0.0044210541 
210.0 240.0 0.0030135 0.0030129822 0.0030153532 
240.0 270.0 0.0020673678 0.0020670982 0.0020682638 
270.0 300.0 0.0014368006 0.0014366215 0.0014376566 


# N3LO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.001953726 0.0019495605 0.0019587189 
-4.9 -4.8 0.0032519914 0.0032482925 0.003263432 
-4.8 -4.7 0.0051773787 0.0051622778 0.0052001297 
-4.7 -4.6 0.0076967075 0.0076959503 0.0077178937 
-4.6 -4.5 0.010820566 0.010799293 0.010861046 
-4.5 -4.4 0.014907393 0.014897274 0.014962531 
-4.4 -4.3 0.020056642 0.020034097 0.020114397 
-4.3 -4.2 0.025931807 0.025905901 0.026011217 
-4.2 -4.1 0.032963732 0.03292768 0.033053505 
-4.1 -4.0 0.040786104 0.040764453 0.040925533 
-4.0 -3.9 0.049596129 0.049548381 0.049709184 
-3.9 -3.8 0.05929872 0.05926546 0.059489307 
-3.8 -3.7 0.070238438 0.070198956 0.070416642 
-3.7 -3.6 0.080814297 0.080782713 0.080998377 
-3.6 -3.5 0.093253837 0.093205801 0.093493649 
-3.5 -3.4 0.10561139 0.10557769 0.10585584 
-3.4 -3.3 0.11872479 0.11864779 0.11898617 
-3.3 -3.2 0.13323843 0.13319866 0.13353159 
-3.2 -3.1 0.14650047 0.14642412 0.14680624 
-3.1 -3.0 0.1604419 0.16034468 0.16075333 
-3.0 -2.9 0.17467507 0.17465457 0.17502893 
-2.9 -2.8 0.18930963 0.1891944 0.18960854 
-2.8 -2.7 0.20264393 0.20259352 0.20309113 
-2.7 -2.6 0.21805162 0.21792032 0.21836614 
-2.6 -2.5 0.23142182 0.23139108 0.23180267 
-2.5 -2.4 0.24482701 0.24473995 0.24526363 
-2.4 -2.3 0.259077 0.25899057 0.25946111 
-2.3 -2.2 0.27154614 0.27143586 0.27196545 
-2.2 -2.1 0.28508085 0.28501992 0.28545077 
-2.1 -2.0 0.29770331 0.29754431 0.29820595 
-2.0 -1.9 0.30845347 0.30830686 0.30883756 
-1.9 -1.8 0.32075932 0.32063803 0.32123391 
-1.8 -1.7 0.33123742 0.33112288 0.33166898 
-1.7 -1.6 0.34212016 0.34205275 0.34259995 
-1.6 -1.5 0.3522582 0.35209581 0.35269729 
-1.5 -1.4 0.36233737 0.36218809 0.36278222 
-1.4 -1.3 0.37035003 0.37018665 0.37089373 
-1.3 -1.2 0.37802449 0.37791224 0.37846439 
-1.2 -1.1 0.3865126 0.38641009 0.3869749 
-1.1 -1.0 0.39270122 0.39252062 0.3931902 
-1.0 -0.9 0.3993066 0.39915127 0.39967188 
-0.9 -0.8 0.4051539 0.40500764 0.40573353 
-0.8 -0.7 0.41025861 0.41012427 0.41067808 
-0.7 -0.6 0.41480019 0.4146566 0.4153373 
-0.6 -0.5 0.41880997 0.41862197 0.41922299 
-0.5 -0.4 0.42109843 0.42095443 0.42160649 
