# create_lambda_band.py -l -7 -e 100 -lo
# LO cross-section {center, min, max}
3.0298997 2.8776798 3.1505616 


# LO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 0.0070860036 0.0065121973 0.0075617001 
30.0 60.0 0.017071312 0.015840486 0.018076598 
60.0 90.0 0.019239812 0.018062843 0.020187696 
90.0 120.0 0.016428535 0.015586219 0.017099301 
120.0 150.0 0.012308473 0.011776613 0.012724872 
150.0 180.0 0.0086490961 0.0083346822 0.0088891524 
180.0 210.0 0.0059443917 0.0057626309 0.0060787072 
210.0 240.0 0.0040606137 0.0039514648 0.0041332531 
240.0 270.0 0.0027836493 0.0027281613 0.002824906 
270.0 300.0 0.0019395086 0.0019044197 0.0019610248 


# LO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.0022526511 0.0022199693 0.0022526511 
-4.9 -4.8 0.0037381801 0.0037381801 0.0037608537 
-4.8 -4.7 0.0059389879 0.0058119198 0.0059389879 
-4.7 -4.6 0.0091683347 0.0091020143 0.0091683347 
-4.6 -4.5 0.01306768 0.01293778 0.013282713 
-4.5 -4.4 0.018206319 0.017696256 0.018421943 
-4.4 -4.3 0.024538848 0.024021674 0.02484145 
-4.3 -4.2 0.032516475 0.031668615 0.033065179 
-4.2 -4.1 0.041023536 0.039881951 0.042098314 
-4.1 -4.0 0.051738803 0.049973681 0.052615704 
-4.0 -3.9 0.062879305 0.060806462 0.064659138 
-3.9 -3.8 0.076153922 0.073247993 0.07769406 
-3.8 -3.7 0.090035902 0.086951539 0.092989865 
-3.7 -3.6 0.10512129 0.10091789 0.10809346 
-3.6 -3.5 0.12068865 0.11592791 0.12406263 
-3.5 -3.4 0.13780997 0.13203688 0.14204467 
-3.4 -3.3 0.15539614 0.14902466 0.16073589 
-3.3 -3.2 0.17491407 0.16694485 0.18086263 
-3.2 -3.1 0.19294302 0.18444805 0.19933398 
-3.1 -3.0 0.21198598 0.20245392 0.21958357 
-3.0 -2.9 0.2310573 0.22102803 0.23946922 
-2.9 -2.8 0.25107046 0.23915244 0.2596599 
-2.8 -2.7 0.26906873 0.25675646 0.28014426 
-2.7 -2.6 0.29018875 0.27585736 0.3003243 
-2.6 -2.5 0.30897416 0.29418907 0.32112168 
-2.5 -2.4 0.32736236 0.31132171 0.3396735 
-2.4 -2.3 0.34689195 0.33019289 0.36023328 
-2.3 -2.2 0.36409927 0.34539906 0.37879878 
-2.2 -2.1 0.38204228 0.36364271 0.39703076 
-2.1 -2.0 0.39934865 0.37926341 0.41510388 
-2.0 -1.9 0.41538288 0.39468842 0.43216671 
-1.9 -1.8 0.43196949 0.40956648 0.44925575 
-1.8 -1.7 0.44607908 0.4234615 0.46412694 
-1.7 -1.6 0.46107214 0.4377793 0.47963995 
-1.6 -1.5 0.47566057 0.45096684 0.49538016 
-1.5 -1.4 0.489383 0.46390732 0.50904959 
-1.4 -1.3 0.50055506 0.47403674 0.52202196 
-1.3 -1.2 0.51075828 0.48487614 0.53175207 
-1.2 -1.1 0.52291754 0.49542084 0.54489467 
-1.1 -1.0 0.53106049 0.50344423 0.55384059 
-1.0 -0.9 0.54140706 0.51194372 0.56379269 
-0.9 -0.8 0.54826913 0.51926633 0.57097295 
-0.8 -0.7 0.55548336 0.52621235 0.5788386 
-0.7 -0.6 0.56145643 0.53153249 0.58582074 
-0.6 -0.5 0.56716084 0.53761513 0.59147856 
-0.5 -0.4 0.57171609 0.54109682 0.59525386 
-0.4 -0.3 0.57523014 0.54480888 0.60006866 
-0.3 -0.2 0.57831382 0.54764505 0.6023414 
-0.2 -0.1 0.58048711 0.54889653 0.60551543 
