# create_lambda_band.py -l 5.0 -nlo
# NLO cross-section {center, min, max}
0.062948556 0.062640988 0.063212766 


# NLO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 0.00015141721 0.00015030121 0.00015270976 
30.0 60.0 0.00035563433 0.00035338098 0.0003582368 
60.0 90.0 0.00039166336 0.00038957042 0.00039391401 
90.0 120.0 0.00033141987 0.00032979646 0.00033290212 
120.0 150.0 0.00024910599 0.00024802175 0.00024999972 
150.0 180.0 0.00017763874 0.00017693831 0.0001781988 
180.0 210.0 0.00012424856 0.00012381206 0.00012466199 
210.0 240.0 8.6791339e-05 8.6452914e-05 8.7067758e-05 
240.0 270.0 6.0792329e-05 6.0632987e-05 6.1044595e-05 
270.0 300.0 4.3168882e-05 4.3031176e-05 4.3334285e-05 


# NLO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.0 0.0 0.0 
-4.9 -4.8 0.0 0.0 0.0 
-4.8 -4.7 0.0 0.0 0.0 
-4.7 -4.6 5.0256584e-13 3.6869735e-13 1.1974835e-12 
-4.6 -4.5 5.3287736e-10 5.3287736e-10 5.6979218e-10 
-4.5 -4.4 1.7620255e-08 1.5460953e-08 1.8444568e-08 
-4.4 -4.3 1.6087244e-07 1.4892057e-07 1.6736572e-07 
-4.3 -4.2 8.1641531e-07 7.5353173e-07 8.6085046e-07 
-4.2 -4.1 3.0536975e-06 2.9557403e-06 3.1333025e-06 
-4.1 -4.0 8.5934471e-06 8.2926259e-06 8.7906313e-06 
-4.0 -3.9 2.1359252e-05 2.0533898e-05 2.175086e-05 
-3.9 -3.8 4.3502265e-05 4.3263063e-05 4.4423879e-05 
-3.8 -3.7 8.4236311e-05 8.25074e-05 8.5658173e-05 
-3.7 -3.6 0.00014750367 0.00014539908 0.00014932834 
-3.6 -3.5 0.00023867988 0.00023614403 0.00024237073 
-3.5 -3.4 0.00037475102 0.00037148093 0.00037891975 
-3.4 -3.3 0.00055340144 0.00054957507 0.00055992301 
-3.3 -3.2 0.00077093033 0.00076673266 0.00077682088 
-3.2 -3.1 0.0010526564 0.0010461982 0.0010606373 
-3.1 -3.0 0.0013821478 0.0013753815 0.0013924786 
-3.0 -2.9 0.0017694774 0.0017607743 0.0017809738 
-2.9 -2.8 0.0022029814 0.0021947111 0.0022189616 
-2.8 -2.7 0.0027094857 0.0026924684 0.0027249464 
-2.7 -2.6 0.0032548764 0.0032380042 0.003282739 
-2.6 -2.5 0.0038344586 0.0038172978 0.0038591513 
-2.5 -2.4 0.0044751354 0.0044461221 0.0045037568 
-2.4 -2.3 0.0051115303 0.005084837 0.0051430511 
-2.3 -2.2 0.00580838 0.0057803975 0.005845234 
-2.2 -2.1 0.0065103199 0.0064702261 0.0065480548 
-2.1 -2.0 0.0072162027 0.0071779748 0.007256978 
-2.0 -1.9 0.0079340162 0.0078841878 0.0079742463 
-1.9 -1.8 0.0086485699 0.0086047042 0.0086915121 
-1.8 -1.7 0.0093540723 0.0093011495 0.0094034995 
-1.7 -1.6 0.01008069 0.01002989 0.010123394 
-1.6 -1.5 0.010760643 0.010706089 0.010814857 
-1.5 -1.4 0.011407588 0.011338816 0.011457767 
-1.4 -1.3 0.012077404 0.012018586 0.012129946 
-1.3 -1.2 0.012668688 0.012604271 0.012732614 
-1.2 -1.1 0.013223979 0.013155648 0.013285508 
-1.1 -1.0 0.013774526 0.013704146 0.013835541 
-1.0 -0.9 0.014263345 0.014195817 0.01433951 
-0.9 -0.8 0.014704093 0.014629967 0.01476897 
-0.8 -0.7 0.015139981 0.015066183 0.015199445 
-0.7 -0.6 0.015474773 0.015391717 0.015557158 
-0.6 -0.5 0.015765697 0.015689273 0.015845247 
-0.5 -0.4 0.016064054 0.015972483 0.016138289 
-0.4 -0.3 0.016254532 0.016170084 0.016328412 
-0.3 -0.2 0.016419884 0.016333378 0.016494487 
-0.2 -0.1 0.016533902 0.016444473 0.016615321 
-0.1 0.0 0.016584037 0.016496618 0.016660486 
0.0 0.1 0.016575944 0.016488583 0.016654419 
0.1 0.2 0.016535989 0.016441263 0.016606363 
0.2 0.3 0.016408886 0.016326102 0.016488375 
0.3 0.4 0.016263625 0.016167485 0.016342222 
0.4 0.5 0.016067367 0.015989394 0.01614399 
0.5 0.6 0.015792984 0.015711154 0.015865668 
0.6 0.7 0.015507971 0.01542636 0.015585106 
0.7 0.8 0.015134906 0.015055596 0.015204698 
0.8 0.9 0.014693892 0.014621258 0.014767317 
0.9 1.0 0.014264759 0.014198322 0.01432667 
1.0 1.1 0.01379016 0.013720626 0.013852212 
1.1 1.2 0.013241852 0.01317376 0.013312777 
1.2 1.3 0.012668665 0.012604138 0.012727802 
