# create_lambda_band.py -l -10.0 -lo
# LO cross-section {center, min, max}
0.70407189 0.68802973 0.71843172 


# LO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 0.0019415121 0.0019315881 0.0019415121 
30.0 60.0 0.0044922315 0.0044434786 0.0045149936 
60.0 90.0 0.0047866467 0.0047028285 0.0048532268 
90.0 120.0 0.0038662888 0.0037762311 0.0039481751 
120.0 150.0 0.0027529667 0.0026749689 0.0028288103 
150.0 180.0 0.0018481411 0.0017876302 0.0019085547 
180.0 210.0 0.0012160641 0.0011714976 0.0012625026 
210.0 240.0 0.00079815016 0.00076659503 0.00083233684 
240.0 270.0 0.00053018636 0.00050739054 0.00055424225 
270.0 300.0 0.0003560896 0.00033996848 0.00037391533 


# LO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.0 0.0 0.0 
-4.9 -4.8 0.0 0.0 0.0 
-4.8 -4.7 0.0 0.0 0.0 
-4.7 -4.6 1.462558e-12 9.6015842e-13 2.1629342e-11 
-4.6 -4.5 5.6401142e-09 2.4074808e-09 5.6401142e-09 
-4.5 -4.4 1.0604007e-07 1.0413207e-07 1.3892972e-07 
-4.4 -4.3 1.0530439e-06 9.804635e-07 1.2391488e-06 
-4.3 -4.2 6.234096e-06 5.378972e-06 6.7237858e-06 
-4.2 -4.1 2.2903568e-05 2.0992562e-05 2.5064861e-05 
-4.1 -4.0 6.729504e-05 6.2040876e-05 7.3722444e-05 
-4.0 -3.9 0.00016911254 0.00015697169 0.0001871093 
-3.9 -3.8 0.00037644552 0.0003491001 0.0003987895 
-3.8 -3.7 0.00072793782 0.00068470142 0.00078756965 
-3.7 -3.6 0.0013452373 0.0012595519 0.0014150535 
-3.6 -3.5 0.0022195484 0.0020934637 0.0023667162 
-3.5 -3.4 0.0034640491 0.0033224431 0.0036348016 
-3.4 -3.3 0.0052539071 0.0049927778 0.0055346977 
-3.3 -3.2 0.0075856449 0.0071960055 0.0079251175 
-3.2 -3.1 0.010443075 0.010099178 0.010861613 
-3.1 -3.0 0.013858424 0.013307497 0.014423607 
-3.0 -2.9 0.01809251 0.017462838 0.01873814 
-2.9 -2.8 0.022817529 0.022037804 0.023585283 
-2.8 -2.7 0.028184381 0.027237805 0.029040862 
-2.7 -2.6 0.034240692 0.033204754 0.035255637 
-2.6 -2.5 0.040866438 0.039669415 0.042007096 
-2.5 -2.4 0.04780293 0.046474397 0.049108688 
-2.4 -2.3 0.055374353 0.053915503 0.056704051 
-2.3 -2.2 0.063120587 0.061404631 0.06473832 
-2.2 -2.1 0.071162828 0.069403288 0.072795713 
-2.1 -2.0 0.079453883 0.07750953 0.081179728 
-2.0 -1.9 0.087614371 0.085539412 0.089605471 
-1.9 -1.8 0.096045934 0.093719617 0.098013195 
-1.8 -1.7 0.10450871 0.10215395 0.10673673 
-1.7 -1.6 0.1125047 0.10992472 0.11483832 
-1.6 -1.5 0.1206168 0.11799992 0.12291235 
-1.5 -1.4 0.12840979 0.12542932 0.1309156 
-1.4 -1.3 0.13578963 0.13288157 0.13844073 
-1.3 -1.2 0.14285563 0.13971963 0.1454761 
-1.2 -1.1 0.14928417 0.14614992 0.15215914 
-1.1 -1.0 0.15550784 0.15202457 0.15843174 
-1.0 -0.9 0.16127114 0.15788178 0.16421 
-0.9 -0.8 0.16612647 0.16267464 0.16939112 
-0.8 -0.7 0.17125712 0.167505 0.1743944 
-0.7 -0.6 0.17525124 0.17167998 0.17860942 
-0.6 -0.5 0.17873539 0.17481023 0.18203019 
-0.5 -0.4 0.18195124 0.17819068 0.18551439 
-0.4 -0.3 0.18425502 0.18036876 0.18766943 
-0.3 -0.2 0.18584708 0.18182094 0.1892694 
-0.2 -0.1 0.18746428 0.18347953 0.19095921 
-0.1 0.0 0.1879058 0.18384519 0.19128544 
0.0 0.1 0.187803 0.18383256 0.19139634 
0.1 0.2 0.18718728 0.18328253 0.1906103 
0.2 0.3 0.18601381 0.18200343 0.18961315 
0.3 0.4 0.18432003 0.18040221 0.18770374 
0.4 0.5 0.18178381 0.17796482 0.18518482 
