# create_lambda_band.py -l -6 -e 100 -lo
# LO cross-section {center, min, max}
2.3857356 2.2665558 2.4801819 


# LO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 0.0056090171 0.0051563791 0.0059832322 
30.0 60.0 0.013503407 0.012535069 0.01429514 
60.0 90.0 0.015201936 0.014278522 0.01594567 
90.0 120.0 0.012957864 0.012298764 0.013482755 
120.0 150.0 0.0096939615 0.0092777491 0.010018121 
150.0 180.0 0.0067950259 0.0065520095 0.0069812165 
180.0 210.0 0.004662962 0.0045214066 0.0047663464 
210.0 240.0 0.003175469 0.0030919263 0.0032311332 
240.0 270.0 0.0021742713 0.0021317628 0.0022049928 
270.0 300.0 0.0015103218 0.0014843277 0.0015270423 


# LO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.0017584725 0.0017419692 0.0017659853 
-4.9 -4.8 0.0028941936 0.002860209 0.0028941936 
-4.8 -4.7 0.0046154037 0.0046154037 0.0046402935 
-4.7 -4.6 0.0072168232 0.0070720361 0.0072168232 
-4.6 -4.5 0.010154281 0.010110803 0.010405142 
-4.5 -4.4 0.014167717 0.013708961 0.014355471 
-4.4 -4.3 0.0191609 0.018820797 0.019408094 
-4.3 -4.2 0.025315683 0.024678801 0.025855474 
-4.2 -4.1 0.032209531 0.031186476 0.032760603 
-4.1 -4.0 0.040215664 0.039048758 0.041068547 
-4.0 -3.9 0.049254098 0.047475862 0.050453731 
-3.9 -3.8 0.05954053 0.057331553 0.061125678 
-3.8 -3.7 0.070533252 0.068059392 0.072559921 
-3.7 -3.6 0.082140336 0.078923 0.084432809 
-3.6 -3.5 0.094574279 0.090812297 0.097341624 
-3.5 -3.4 0.10783801 0.10347864 0.111339 
-3.4 -3.3 0.12187215 0.11673766 0.12584729 
-3.3 -3.2 0.13714022 0.13121618 0.14161737 
-3.2 -3.1 0.15115783 0.14430827 0.15662563 
-3.1 -3.0 0.16646567 0.15884728 0.17176799 
-3.0 -2.9 0.18151763 0.17348449 0.1883969 
-2.9 -2.8 0.19690101 0.18801014 0.20361519 
-2.8 -2.7 0.2116209 0.20154797 0.22007646 
-2.7 -2.6 0.22788505 0.21695707 0.23607738 
-2.6 -2.5 0.24275087 0.2312883 0.25211481 
-2.5 -2.4 0.25701627 0.24466804 0.26713654 
-2.4 -2.3 0.27333234 0.25979592 0.28304435 
-2.3 -2.2 0.28609956 0.27157667 0.29767616 
-2.2 -2.1 0.30081679 0.28611918 0.31258889 
-2.1 -2.0 0.31411818 0.2987306 0.3266633 
-2.0 -1.9 0.32725423 0.31050738 0.34014206 
-1.9 -1.8 0.33959195 0.32282155 0.35365722 
-1.8 -1.7 0.35169554 0.33382388 0.36581289 
-1.7 -1.6 0.36323612 0.34468849 0.37767277 
-1.6 -1.5 0.37448204 0.35533079 0.38981333 
-1.5 -1.4 0.3854909 0.36543779 0.40126736 
-1.4 -1.3 0.39511954 0.37408409 0.41107739 
-1.3 -1.2 0.4025741 0.38220358 0.41923447 
-1.2 -1.1 0.41171717 0.3909625 0.42905007 
-1.1 -1.0 0.41879532 0.39653496 0.43621516 
-1.0 -0.9 0.42710964 0.4043872 0.44497945 
-0.9 -0.8 0.43211757 0.40949459 0.45042063 
-0.8 -0.7 0.43790002 0.41531846 0.45630967 
-0.7 -0.6 0.44308086 0.41934344 0.46156173 
-0.6 -0.5 0.44761279 0.42418407 0.46628111 
-0.5 -0.4 0.4509117 0.42719822 0.46948363 
-0.4 -0.3 0.45357205 0.42973061 0.47331745 
-0.3 -0.2 0.45625845 0.43210661 0.47521119 
-0.2 -0.1 0.45750139 0.43320095 0.47721463 
-0.1 0.0 0.45906428 0.43454975 0.47802356 
0.0 0.1 0.45749114 0.43371089 0.4767045 
0.1 0.2 0.45836107 0.43403714 0.47760047 
0.2 0.3 0.45525596 0.43114755 0.47446612 
0.3 0.4 0.45416105 0.43009724 0.47354211 
0.4 0.5 0.45156456 0.42815086 0.47056063 
0.5 0.6 0.44772913 0.42394824 0.4666074 
0.6 0.7 0.44353921 0.42017847 0.46228281 
0.7 0.8 0.43876179 0.41542698 0.45721311 
0.8 0.9 0.43329691 0.41065417 0.45152194 
0.9 1.0 0.42663059 0.40454876 0.44442931 
1.0 1.1 0.41857687 0.3967187 0.43564602 
1.1 1.2 0.41220475 0.39055026 0.42920278 
1.2 1.3 0.40248077 0.38206984 0.41961126 
