# create_lambda_band.py -l -7.0 -nlo
# NLO cross-section {center, min, max}
0.37995939 0.37802331 0.38164015 


# NLO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 0.0010583868 0.0010504928 0.0010676071 
30.0 60.0 0.0024421059 0.0024266421 0.0024596359 
60.0 90.0 0.0025928912 0.0025788484 0.0026076885 
90.0 120.0 0.0020880842 0.0020779299 0.0020968044 
120.0 150.0 0.00148245 0.0014759374 0.0014876976 
150.0 180.0 0.00099173767 0.0009877767 0.00099486833 
180.0 210.0 0.00065081518 0.00064846837 0.00065317493 
210.0 240.0 0.000425889 0.00042438764 0.00042749885 
240.0 270.0 0.00028147444 0.00028051455 0.00028270524 
270.0 300.0 0.00018879919 0.00018814813 0.0001895839 


# NLO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.0 0.0 0.0 
-4.9 -4.8 0.0 0.0 0.0 
-4.8 -4.7 0.0 0.0 0.0 
-4.7 -4.6 1.7228609e-11 3.1720687e-12 2.3785885e-11 
-4.6 -4.5 2.6848104e-09 2.1341626e-09 2.6848104e-09 
-4.5 -4.4 8.8797553e-08 8.7407818e-08 9.6097652e-08 
-4.4 -4.3 8.2433291e-07 7.804472e-07 8.5387537e-07 
-4.3 -4.2 4.0358696e-06 3.9367267e-06 4.1868944e-06 
-4.2 -4.1 1.5246974e-05 1.4749953e-05 1.6097451e-05 
-4.1 -4.0 4.6173324e-05 4.3484201e-05 4.7393657e-05 
-4.0 -3.9 0.00011039859 0.00010950958 0.00011201708 
-3.9 -3.8 0.00024030362 0.00023040676 0.00024716139 
-3.8 -3.7 0.00046391553 0.00046075761 0.00047057856 
-3.7 -3.6 0.00081731461 0.00080206438 0.0008306409 
-3.6 -3.5 0.0013318741 0.0013235461 0.0013488692 
-3.5 -3.4 0.0020951411 0.0020612311 0.0021256338 
-3.4 -3.3 0.0031327292 0.0030989554 0.0031652618 
-3.3 -3.2 0.0044242186 0.0044069788 0.0044656861 
-3.2 -3.1 0.006027344 0.0059937285 0.0060687806 
-3.1 -3.0 0.0080075889 0.0079646078 0.0080656071 
-3.0 -2.9 0.010322958 0.010276721 0.01038977 
-2.9 -2.8 0.012928498 0.012872466 0.013037967 
-2.8 -2.7 0.015911049 0.015832079 0.016012693 
-2.7 -2.6 0.019127131 0.019049493 0.01925872 
-2.6 -2.5 0.022825926 0.022694126 0.022966431 
-2.5 -2.4 0.02657453 0.026433191 0.026775446 
-2.4 -2.3 0.030550825 0.03038306 0.030739386 
-2.3 -2.2 0.034774056 0.034561184 0.034987417 
-2.2 -2.1 0.039027908 0.038818766 0.039276668 
-2.1 -2.0 0.043449379 0.043190527 0.043704784 
-2.0 -1.9 0.047839894 0.047549104 0.048139246 
-1.9 -1.8 0.052220467 0.051956423 0.052461944 
-1.8 -1.7 0.056720201 0.056354918 0.057012891 
-1.7 -1.6 0.061045292 0.060700422 0.061358863 
-1.6 -1.5 0.06513677 0.064804987 0.065432114 
-1.5 -1.4 0.069138148 0.068720925 0.069503982 
-1.4 -1.3 0.073134892 0.072747659 0.073496644 
-1.3 -1.2 0.076846442 0.076442122 0.077206264 
-1.2 -1.1 0.080231836 0.07981437 0.080622097 
-1.1 -1.0 0.08344871 0.082999364 0.083851132 
-1.0 -0.9 0.086419995 0.086000562 0.086893328 
-0.9 -0.8 0.089020934 0.088573023 0.089433988 
-0.8 -0.7 0.091646624 0.091169692 0.09209098 
-0.7 -0.6 0.093830201 0.093328428 0.094296604 
-0.6 -0.5 0.095450219 0.09490376 0.095988586 
-0.5 -0.4 0.09723535 0.096715663 0.097707558 
-0.4 -0.3 0.098470483 0.097902985 0.098985356 
-0.3 -0.2 0.099204198 0.098650149 0.099685488 
-0.2 -0.1 0.10000667 0.099441912 0.10055003 
-0.1 0.0 0.10033726 0.099756603 0.10082804 
0.0 0.1 0.1002347 0.099663417 0.10075598 
0.1 0.2 0.099886907 0.099326815 0.10040839 
0.2 0.3 0.099399016 0.098846303 0.099869524 
0.3 0.4 0.098429866 0.097849097 0.098933965 
0.4 0.5 0.097138025 0.096618086 0.097645137 
0.5 0.6 0.095891451 0.095327016 0.096343168 
0.6 0.7 0.093768872 0.093281621 0.094282458 
0.7 0.8 0.091734212 0.091259728 0.092209267 
0.8 0.9 0.089020737 0.088560469 0.089425692 
0.9 1.0 0.086389053 0.08597947 0.086876947 
1.0 1.1 0.083549967 0.083087264 0.083925965 
1.1 1.2 0.080165088 0.079759981 0.080565165 
1.2 1.3 0.076679438 0.076290309 0.077084124 
1.3 1.4 0.073076615 0.072641331 0.073413109 
1.4 1.5 0.069263436 0.06886335 0.069597328 
1.5 1.6 0.065186513 0.064856658 0.065503734 
1.6 1.7 0.061062303 0.060709724 0.061380069 
1.7 1.8 0.056746532 0.056433615 0.057033507 
1.8 1.9 0.052262953 0.051950915 0.052558238 
1.9 2.0 0.047861718 0.047601056 0.048125771 
2.0 2.1 0.043501437 0.043217852 0.043748799 
2.1 2.2 0.039052259 0.038824552 0.039299757 
2.2 2.3 0.03473008 0.034534662 0.03493736 
2.3 2.4 0.030610409 0.03042849 0.030793597 
2.4 2.5 0.026549004 0.02645041 0.026746693 
2.5 2.6 0.022680776 0.022543193 0.022825389 
2.6 2.7 0.019206969 0.019118005 0.019348383 
2.7 2.8 0.015902759 0.015822616 0.016015912 
2.8 2.9 0.01300083 0.012926617 0.01309176 
2.9 3.0 0.010295641 0.010257486 0.010362033 
3.0 3.1 0.0079994271 0.0079580647 0.0080566919 
3.1 3.2 0.0060235477 0.0059916085 0.0060771208 
3.2 3.3 0.0044014145 0.0043745097 0.0044358846 
3.3 3.4 0.0031220384 0.0030995283 0.0031599644 
3.4 3.5 0.0021187873 0.0020959704 0.0021431079 
3.5 3.6 0.0013495938 0.001333725 0.0013647338 
3.6 3.7 0.00081972599 0.00081127555 0.00083405056 
3.7 3.8 0.00046651167 0.0004559993 0.00047235733 
3.8 3.9 0.00024027361 0.00023478986 0.00024616009 
3.9 4.0 0.00011123197 0.00010894326 0.00011392205 
4.0 4.1 4.770648e-05 4.6504545e-05 4.8815923e-05 
4.1 4.2 1.6812578e-05 1.5894115e-05 1.710859e-05 
4.2 4.3 4.2339702e-06 4.1496396e-06 4.4442465e-06 
4.3 4.4 9.012441e-07 8.1886021e-07 9.4238406e-07 
4.4 4.5 8.3299733e-08 7.57365e-08 9.0811856e-08 
4.5 4.6 2.2153312e-09 2.2153312e-09 2.5799375e-09 
4.6 4.7 7.0069409e-12 1.4258273e-12 3.5249045e-11 
4.7 4.8 0.0 0.0 0.0 
4.8 4.9 0.0 0.0 0.0 
4.9 5.0 0.0 0.0 0.0 


# NLO mHH {ptmin, ptmax, center, min, max}
0.0 200.0 0.0 0.0 0.0 
200.0 400.0 0.0013569201 0.0013492325 0.0013651623 
400.0 600.0 0.00040341574 0.00040177578 0.00040477275 
600.0 800.0 8.8961811e-05 8.8686648e-05 8.9476547e-05 
800.0 1000.0 2.8074272e-05 2.790264e-05 2.8299258e-05 
1000.0 1200.0 1.10153e-05 1.0927384e-05 1.1116847e-05 
1200.0 1400.0 5.0090159e-06 4.9439518e-06 5.0624415e-06 
1400.0 1600.0 2.5726436e-06 2.5427872e-06 2.6012723e-06 
1600.0 1800.0 1.3979667e-06 1.3651634e-06 1.4146139e-06 
1800.0 2000.0 8.0377245e-07 7.9235224e-07 8.1233385e-07 


# NLO phiHH {ptmin, ptmax, center, min, max}
0.0 0.31415927 0.061763351 0.061492554 0.061979812 
0.31415927 0.62831853 0.061774194 0.061489963 0.061994082 
0.62831853 0.9424778 0.063404718 0.063090466 0.063637231 
0.9424778 1.2566371 0.067738795 0.067433933 0.068012953 
1.2566371 1.5707963 0.076062323 0.07569244 0.076388662 
1.5707963 1.8849556 0.090389782 0.089939256 0.090781003 
1.8849556 2.1991149 0.11410054 0.11352933 0.11462499 
2.1991149 2.5132741 0.15292857 0.15212085 0.15366531 
2.5132741 2.8274334 0.21680595 0.21565191 0.21787077 
2.8274334 3.1415927 0.30448008 0.30284485 0.30588508 


# NLO ptH_h {ptmin, ptmax, center, min, max}
