# create_lambda_band.py -l 1.5 -n3lo
# N3LO cross-section {center, min, max}
0.0064757671 0.0064736862 0.0064806247 


# N3LO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 1.7863661e-05 1.7849579e-05 1.7883611e-05 
30.0 60.0 4.0376088e-05 4.0358025e-05 4.0413719e-05 
60.0 90.0 4.2100055e-05 4.2088838e-05 4.2132458e-05 
90.0 120.0 3.3700127e-05 3.3695101e-05 3.3721132e-05 
120.0 150.0 2.4208347e-05 2.4199152e-05 2.4222638e-05 
150.0 180.0 1.660121e-05 1.6598008e-05 1.6610065e-05 
180.0 210.0 1.1332667e-05 1.1330982e-05 1.1338719e-05 
210.0 240.0 7.8154133e-06 7.8154133e-06 7.8211992e-06 
240.0 270.0 5.5213532e-06 5.5196969e-06 5.5246373e-06 
270.0 300.0 3.9055085e-06 3.9018862e-06 3.9074203e-06 


# N3LO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.0 0.0 0.0 
-4.9 -4.8 0.0 0.0 0.0 
-4.8 -4.7 0.0 0.0 0.0 
-4.7 -4.6 3.0303823e-14 3.2725955e-15 3.5983002e-14 
-4.6 -4.5 1.558966e-11 1.558966e-11 1.9037847e-11 
-4.5 -4.4 2.8901767e-10 2.8655223e-10 3.0132979e-10 
-4.4 -4.3 3.0334714e-09 2.8799193e-09 3.0386657e-09 
-4.3 -4.2 1.7697744e-08 1.751551e-08 1.7697744e-08 
-4.2 -4.1 6.2837745e-08 6.2837745e-08 6.4133014e-08 
-4.1 -4.0 1.804631e-07 1.7863319e-07 1.8117639e-07 
-4.0 -3.9 4.7434465e-07 4.7363468e-07 4.7581569e-07 
-3.9 -3.8 1.0245168e-06 1.0141187e-06 1.0251896e-06 
-3.8 -3.7 2.0755729e-06 2.0690072e-06 2.0833829e-06 
-3.7 -3.6 3.8712777e-06 3.8573191e-06 3.8768179e-06 
-3.6 -3.5 6.940447e-06 6.940447e-06 6.9729612e-06 
-3.5 -3.4 1.1151139e-05 1.1119175e-05 1.1157615e-05 
-3.4 -3.3 1.773527e-05 1.768688e-05 1.7760923e-05 
-3.3 -3.2 2.6822624e-05 2.6822624e-05 2.6875956e-05 
-3.2 -3.1 3.882814e-05 3.8612388e-05 3.882814e-05 
-3.1 -3.0 5.4653888e-05 5.461164e-05 5.4810248e-05 
-3.0 -2.9 7.5445287e-05 7.5355323e-05 7.553353e-05 
-2.9 -2.8 0.00010272622 0.00010262286 0.000102884 
-2.8 -2.7 0.000133861 0.00013345577 0.00013404765 
-2.7 -2.6 0.0001708632 0.0001708632 0.00017112017 
-2.6 -2.5 0.00021626133 0.00021591069 0.00021663865 
-2.5 -2.4 0.00026630976 0.00026620862 0.00026670373 
-2.4 -2.3 0.00032763145 0.00032739872 0.00032818777 
-2.3 -2.2 0.00039629607 0.00039608122 0.0003964777 
-2.2 -2.1 0.00046460536 0.0004634995 0.00046528261 
-2.1 -2.0 0.00054028785 0.00054009246 0.00054088547 
-2.0 -1.9 0.00062678291 0.00062650522 0.00062767676 
-1.9 -1.8 0.00071417093 0.00071387842 0.00071475601 
-1.8 -1.7 0.00080896587 0.00080865069 0.00080989757 
-1.7 -1.6 0.00090756924 0.00090724485 0.00090819919 
-1.6 -1.5 0.0010081528 0.001007582 0.001009184 
-1.5 -1.4 0.0011061955 0.0011056037 0.0011071928 
-1.4 -1.3 0.0012117789 0.0012107252 0.001212705 
-1.3 -1.2 0.0013107605 0.0013102245 0.0013123401 
-1.2 -1.1 0.0014086025 0.0014076866 0.0014093933 
-1.1 -1.0 0.0015068542 0.0015068508 0.0015077736 
-1.0 -0.9 0.0015938561 0.0015938463 0.0015946743 
-0.9 -0.8 0.001684901 0.0016836283 0.0016862806 
-0.8 -0.7 0.0017642475 0.00176417 0.0017656726 
-0.7 -0.6 0.0018400222 0.0018394749 0.0018408051 
-0.6 -0.5 0.0019036174 0.0019026388 0.0019048255 
-0.5 -0.4 0.0019549244 0.0019546476 0.0019561873 
-0.4 -0.3 0.002003626 0.002003067 0.0020047617 
-0.3 -0.2 0.0020315436 0.0020306315 0.0020329217 
-0.2 -0.1 0.0020553334 0.0020545364 0.0020563271 
-0.1 0.0 0.0020707077 0.0020697449 0.0020714503 
0.0 0.1 0.002067812 0.0020675111 0.0020693879 
0.1 0.2 0.0020564977 0.0020564977 0.0020575373 
0.2 0.3 0.0020377713 0.0020357771 0.0020388065 
0.3 0.4 0.0020007283 0.002000667 0.0020019914 
0.4 0.5 0.0019541269 0.0019530944 0.0019552521 
0.5 0.6 0.0018985917 0.0018985917 0.0018996896 
0.6 0.7 0.0018401741 0.0018390184 0.0018412014 
0.7 0.8 0.0017661499 0.0017650097 0.001767183 
0.8 0.9 0.0016894303 0.0016894221 0.0016911705 
0.9 1.0 0.0015963552 0.0015945123 0.0015971731 
1.0 1.1 0.001502726 0.0015024033 0.0015034684 
1.1 1.2 0.0014116461 0.0014115175 0.0014129406 
1.2 1.3 0.0013152432 0.0013140827 0.0013163394 
1.3 1.4 0.0012084923 0.0012083178 0.0012099188 
1.4 1.5 0.0011088199 0.0011082656 0.0011093643 
1.5 1.6 0.0010100882 0.0010092276 0.0010110559 
1.6 1.7 0.00090862618 0.0009085255 0.00090918365 
1.7 1.8 0.00081123119 0.00081021356 0.0008125235 
1.8 1.9 0.00071608546 0.00071595168 0.00071690515 
1.9 2.0 0.00062714512 0.00062708439 0.00062775774 
2.0 2.1 0.00054410177 0.00054349352 0.00054467672 
2.1 2.2 0.00046181884 0.0004614104 0.00046233498 
2.2 2.3 0.00039028327 0.00039022414 0.00039074588 
2.3 2.4 0.0003270146 0.00032642613 0.00032735718 
2.4 2.5 0.00026910122 0.00026869664 0.00026949413 
2.5 2.6 0.00021587086 0.00021560732 0.00021614763 
2.6 2.7 0.00017344548 0.00017340949 0.00017371784 
2.7 2.8 0.00013284947 0.00013254008 0.00013311107 
2.8 2.9 0.00010309592 0.00010303666 0.00010317847 
2.9 3.0 7.675297e-05 7.674027e-05 7.6956139e-05 
3.0 3.1 5.4806036e-05 5.4758163e-05 5.4844739e-05 
3.1 3.2 3.9165588e-05 3.9048905e-05 3.924526e-05 
3.2 3.3 2.683631e-05 2.6776342e-05 2.6898238e-05 
3.3 3.4 1.7629763e-05 1.7588126e-05 1.7661035e-05 
3.4 3.5 1.1439446e-05 1.1386212e-05 1.1449695e-05 
3.5 3.6 7.0801201e-06 7.0490537e-06 7.0907514e-06 
3.6 3.7 4.0613442e-06 4.0514432e-06 4.0888251e-06 
3.7 3.8 2.0739949e-06 2.0696715e-06 2.0879394e-06 
3.8 3.9 9.9973414e-07 9.9636533e-07 1.0039245e-06 
3.9 4.0 4.6939113e-07 4.6184267e-07 4.707913e-07 
4.0 4.1 2.0282654e-07 2.0202771e-07 2.0809286e-07 
4.1 4.2 6.5883973e-08 6.4131024e-08 6.7061204e-08 
4.2 4.3 1.8971805e-08 1.774852e-08 1.9464911e-08 
4.3 4.4 3.7010615e-09 3.568248e-09 3.7037279e-09 
4.4 4.5 3.617154e-10 3.548294e-10 4.1154413e-10 
4.5 4.6 1.6206159e-11 1.1675073e-11 1.6897058e-11 
4.6 4.7 2.7726052e-14 1.2287203e-14 3.7106198e-14 
4.7 4.8 0.0 0.0 0.0 
4.8 4.9 0.0 0.0 0.0 
4.9 5.0 0.0 0.0 0.0 


# N3LO mHH {ptmin, ptmax, center, min, max}
0.0 200.0 0.0 0.0 0.0 
200.0 400.0 7.0487293e-06 7.0466838e-06 7.0554743e-06 
400.0 600.0 9.5709055e-06 9.5675809e-06 9.5803896e-06 
600.0 800.0 6.1884913e-06 6.1863639e-06 6.1931648e-06 
800.0 1000.0 3.5728112e-06 3.5716897e-06 3.5748944e-06 
1000.0 1200.0 2.0928812e-06 2.09233e-06 2.0939897e-06 
1200.0 1400.0 1.2809502e-06 1.280792e-06 1.2814296e-06 
1400.0 1600.0 8.108039e-07 8.1079873e-07 8.1111696e-07 
1600.0 1800.0 5.2962544e-07 5.2860384e-07 5.2967601e-07 
1800.0 2000.0 3.5907575e-07 3.5893368e-07 3.5919808e-07 


# N3LO phiHH {ptmin, ptmax, center, min, max}
0.0 0.31415927 0.0011468442 0.0011465823 0.0011477304 
0.31415927 0.62831853 0.0011302445 0.0011298496 0.001131088 
0.62831853 0.9424778 0.0011468547 0.0011463579 0.0011474437 
0.9424778 1.2566371 0.0012218131 0.0012217712 0.0012227118 
1.2566371 1.5707963 0.0013732861 0.0013729879 0.0013745569 
1.5707963 1.8849556 0.0016325059 0.0016316207 0.0016333647 
1.8849556 2.1991149 0.0020379331 0.0020378311 0.0020395815 
2.1991149 2.5132741 0.0026590215 0.0026581356 0.0026610641 
2.5132741 2.8274334 0.0035598347 0.0035584183 0.0035624997 
2.8274334 3.1415927 0.004704669 0.0047024589 0.004708428 


# N3LO ptH_h {ptmin, ptmax, center, min, max}
0.0 30.0 2.3023754e-06 2.3014196e-06 2.3053915e-06 
30.0 60.0 1.9776854e-05 1.9764369e-05 1.9798815e-05 
60.0 90.0 3.8224209e-05 3.8209812e-05 3.8257666e-05 
90.0 120.0 4.104132e-05 4.102653e-05 4.1073684e-05 
120.0 150.0 3.3767154e-05 3.375808e-05 3.3790655e-05 
150.0 180.0 2.4533336e-05 2.4530431e-05 2.4546004e-05 
180.0 210.0 1.6843473e-05 1.6838277e-05 1.6855482e-05 
210.0 240.0 1.1366502e-05 1.1364166e-05 1.1371768e-05 
240.0 270.0 7.6681446e-06 7.663456e-06 7.6723794e-06 
270.0 300.0 5.2391145e-06 5.2361416e-06 5.2428633e-06 


# N3LO yH_h {ptmin, ptmax, center, min, max}
-5.0 -4.9 7.3285894e-08 7.1993887e-08 7.3285894e-08 
-4.9 -4.8 2.9099488e-07 2.850614e-07 2.9152501e-07 
-4.8 -4.7 7.489473e-07 7.4507809e-07 7.5886045e-07 
-4.7 -4.6 1.7114673e-06 1.6990907e-06 1.7470518e-06 
-4.6 -4.5 3.6041669e-06 3.5446842e-06 3.6141847e-06 
-4.5 -4.4 6.5230551e-06 6.5105317e-06 6.5889971e-06 
-4.4 -4.3 1.1310747e-05 1.1179488e-05 1.1330555e-05 
-4.3 -4.2 1.8631807e-05 1.8561849e-05 1.8716827e-05 
-4.2 -4.1 2.8209885e-05 2.8186826e-05 2.8291544e-05 
-4.1 -4.0 4.0552695e-05 4.0544016e-05 4.0669288e-05 
-4.0 -3.9 5.7650301e-05 5.7423211e-05 5.7719661e-05 
-3.9 -3.8 7.7421281e-05 7.7182952e-05 7.7530528e-05 
-3.8 -3.7 0.00010003237 9.9800142e-05 0.00010028613 
-3.7 -3.6 0.00012699366 0.00012688079 0.00012718881 
-3.6 -3.5 0.00015999984 0.00015982538 0.00016012117 
-3.5 -3.4 0.00019572921 0.0001954715 0.00019589494 
-3.4 -3.3 0.00023260301 0.00023256163 0.00023303668 
-3.3 -3.2 0.00027575029 0.00027552941 0.0002760415 
-3.2 -3.1 0.00031976969 0.00031916399 0.00032044574 
-3.1 -3.0 0.00036679751 0.000366369 0.00036681937 
-3.0 -2.9 0.00041281642 0.00041240035 0.00041344578 
-2.9 -2.8 0.00046205284 0.00046190341 0.00046232174 
-2.8 -2.7 0.00051342344 0.00051313982 0.00051440534 
-2.7 -2.6 0.00056430594 0.00056377961 0.00056477909 
-2.6 -2.5 0.00061613933 0.00061573897 0.00061678505 
-2.5 -2.4 0.00066394012 0.00066347951 0.00066432957 
-2.4 -2.3 0.00071499825 0.00071499825 0.00071593677 
-2.3 -2.2 0.00076953002 0.00076861239 0.00077005976 
