# create_lambda_band.py -l 6.0 -nlo
# NLO cross-section {center, min, max}
0.10158782 0.10108372 0.10203663 


# NLO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 0.00024973858 0.00024786837 0.00025194461 
30.0 60.0 0.00058524383 0.00058153167 0.00058964783 
60.0 90.0 0.00064138532 0.00063783353 0.00064524021 
90.0 120.0 0.00053883304 0.00053619612 0.0005413081 
120.0 150.0 0.00040164602 0.00039987941 0.00040310377 
150.0 180.0 0.00028387794 0.00028275014 0.00028478545 
180.0 210.0 0.00019678116 0.00019608078 0.00019741757 
210.0 240.0 0.00013620331 0.00013573409 0.00013668891 
240.0 270.0 9.4826552e-05 9.4472146e-05 9.5167054e-05 
270.0 300.0 6.6718452e-05 6.6564816e-05 6.7025715e-05 


# NLO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.0 0.0 0.0 
-4.9 -4.8 0.0 0.0 0.0 
-4.8 -4.7 0.0 0.0 0.0 
-4.7 -4.6 1.172287e-12 5.8158175e-13 1.8525583e-12 
-4.6 -4.5 8.7712845e-10 6.8910189e-10 9.4066686e-10 
-4.5 -4.4 2.5814082e-08 2.5189572e-08 2.9226088e-08 
-4.4 -4.3 2.5101201e-07 2.3490396e-07 2.5884082e-07 
-4.3 -4.2 1.2830532e-06 1.2460177e-06 1.3202619e-06 
-4.2 -4.1 4.9536506e-06 4.5447803e-06 5.1017424e-06 
-4.1 -4.0 1.387505e-05 1.3682553e-05 1.4577728e-05 
-4.0 -3.9 3.3728136e-05 3.2941234e-05 3.4125178e-05 
-3.9 -3.8 7.1875329e-05 7.0194138e-05 7.3058909e-05 
-3.8 -3.7 0.00013586572 0.00013363797 0.00013779907 
-3.7 -3.6 0.00023882493 0.00023515273 0.00024302734 
-3.6 -3.5 0.00038880825 0.00038538752 0.00039295074 
-3.5 -3.4 0.00061008159 0.00060265798 0.00061624115 
-3.4 -3.3 0.00090204135 0.00089404734 0.0009130461 
-3.3 -3.2 0.0012570404 0.0012511577 0.0012663725 
-3.2 -3.1 0.0017113239 0.0016997794 0.0017274516 
-3.1 -3.0 0.0022540134 0.0022443283 0.0022727624 
-3.0 -2.9 0.0028919968 0.0028780368 0.0029075769 
-2.9 -2.8 0.0036053937 0.0035880989 0.0036275165 
-2.8 -2.7 0.0044019514 0.0043794809 0.0044342274 
-2.7 -2.6 0.0053102607 0.0052846092 0.0053504332 
-2.6 -2.5 0.0062533936 0.0062216748 0.0062934647 
