# create_lambda_band.py -l 7 -e 100 -nlo
# NLO cross-section {center, min, max}
1.1495936 1.1350477 1.1674191 


# NLO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 0.0024038302 0.0023461832 0.0024580184 
30.0 60.0 0.0058374249 0.0057220917 0.0059559907 
60.0 90.0 0.0067207806 0.0066145209 0.0068417143 
90.0 120.0 0.0059318825 0.0058560435 0.0060264086 
120.0 150.0 0.0046232011 0.0045714682 0.0046905678 
150.0 180.0 0.0034014974 0.0033673081 0.0034466113 
180.0 210.0 0.0024462101 0.0024240459 0.0024755683 
210.0 240.0 0.0017508855 0.0017366147 0.001770574 
240.0 270.0 0.0012594032 0.0012494059 0.0012728978 
270.0 300.0 0.0009155685 0.00090914171 0.0009241472 


# NLO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.0010896634 0.0010712416 0.001126672 
-4.9 -4.8 0.0018588039 0.0018072841 0.001894491 
-4.8 -4.7 0.0028617569 0.0027750262 0.0029304726 
-4.7 -4.6 0.0042192138 0.0040986416 0.0043073124 
-4.6 -4.5 0.0059393634 0.0057725675 0.0060977403 
-4.5 -4.4 0.008311697 0.0080732427 0.0084954425 
-4.4 -4.3 0.010978509 0.010692761 0.011226892 
-4.3 -4.2 0.014070473 0.013645826 0.01433818 
-4.2 -4.1 0.017904947 0.017444728 0.018310884 
-4.1 -4.0 0.022008807 0.021470698 0.02245346 
-4.0 -3.9 0.026602231 0.025913476 0.027110703 
-3.9 -3.8 0.03155863 0.030760298 0.032186767 
-3.8 -3.7 0.037413358 0.036493101 0.038142018 
-3.7 -3.6 0.042914471 0.04197325 0.043726582 
-3.6 -3.5 0.04910803 0.047952709 0.050000517 
-3.5 -3.4 0.055533386 0.054340967 0.056591632 
-3.4 -3.3 0.062526435 0.061185304 0.063669107 
-3.3 -3.2 0.069594221 0.068142571 0.070834367 
-3.2 -3.1 0.07617737 0.074707209 0.077562697 
-3.1 -3.0 0.08334833 0.0817771 0.084817756 
-3.0 -2.9 0.090142756 0.088397758 0.091703872 
-2.9 -2.8 0.097724041 0.095910487 0.099440449 
-2.8 -2.7 0.1044485 0.102635 0.10634685 
-2.7 -2.6 0.11206491 0.11021162 0.11397278 
-2.6 -2.5 0.11863331 0.11667673 0.12061384 
-2.5 -2.4 0.12543435 0.12343984 0.12764471 
-2.4 -2.3 0.13201558 0.1300352 0.13420371 
-2.3 -2.2 0.13902083 0.13686811 0.14121708 
-2.2 -2.1 0.14506689 0.1430464 0.14754929 
-2.1 -2.0 0.15126465 0.14909678 0.1536764 
-2.0 -1.9 0.15688991 0.15473918 0.15941057 
-1.9 -1.8 0.1628595 0.16082293 0.16539107 
-1.8 -1.7 0.16862292 0.16642499 0.17125225 
-1.7 -1.6 0.17305312 0.17086178 0.17577653 
-1.6 -1.5 0.1788527 0.1767228 0.18153226 
-1.5 -1.4 0.18360032 0.18158854 0.18645698 
-1.4 -1.3 0.18760255 0.18533766 0.1904316 
-1.3 -1.2 0.1911911 0.1891986 0.1939719 
-1.2 -1.1 0.19551287 0.19346032 0.19840806 
-1.1 -1.0 0.19885803 0.19673985 0.2018221 
-1.0 -0.9 0.2017385 0.19972286 0.20465845 
-0.9 -0.8 0.20466932 0.20270355 0.20763769 
-0.8 -0.7 0.20727634 0.20511293 0.21026652 
-0.7 -0.6 0.20911017 0.20714242 0.21211767 
-0.6 -0.5 0.2116962 0.20970365 0.21462362 
-0.5 -0.4 0.21303916 0.21101053 0.21618842 
-0.4 -0.3 0.21431889 0.21237069 0.21727724 
-0.3 -0.2 0.21543773 0.21332914 0.21837376 
-0.2 -0.1 0.21594177 0.21401108 0.21896539 
-0.1 0.0 0.2161235 0.2141626 0.2192273 
0.0 0.1 0.21621031 0.214374 0.21920642 
0.1 0.2 0.2159771 0.21387891 0.21913546 
0.2 0.3 0.21521136 0.21323249 0.21824868 
0.3 0.4 0.21444384 0.21251611 0.21737536 
0.4 0.5 0.21346399 0.21133328 0.21645172 
0.5 0.6 0.21169331 0.20974925 0.21489292 
0.6 0.7 0.20934163 0.20733836 0.21217809 
0.7 0.8 0.20727753 0.20521242 0.21020153 
0.8 0.9 0.20505892 0.20301273 0.20817984 
0.9 1.0 0.20183691 0.19982802 0.20481548 
1.0 1.1 0.19847623 0.19647691 0.201294 
1.1 1.2 0.19548893 0.19333539 0.19830918 
1.2 1.3 0.19150732 0.18935135 0.19437849 
1.3 1.4 0.18773375 0.18566926 0.19057565 
1.4 1.5 0.18305316 0.18095847 0.18586424 
1.5 1.6 0.17872697 0.17657206 0.18151106 
1.6 1.7 0.17383762 0.17172007 0.17655069 
