# create_lambda_band.py -l -1.0 -nlo
# NLO cross-section {center, min, max}
0.041288912 0.04108763 0.041446897 


# NLO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 0.00012340357 0.00012255032 0.00012429946 
30.0 60.0 0.00028133937 0.00027968358 0.0002829875 
60.0 90.0 0.00029284664 0.00029134476 0.00029411123 
90.0 120.0 0.00022992454 0.00022887174 0.00023075008 
120.0 150.0 0.00015831066 0.00015766781 0.00015885319 
150.0 180.0 0.00010271844 0.00010230546 0.00010310966 
180.0 210.0 6.5134959e-05 6.4919093e-05 6.5418465e-05 
210.0 240.0 4.1177588e-05 4.1037663e-05 4.1364897e-05 
240.0 270.0 2.638628e-05 2.630304e-05 2.6512966e-05 
270.0 300.0 1.7096366e-05 1.7043053e-05 1.7187787e-05 


# NLO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.0 0.0 0.0 
-4.9 -4.8 0.0 0.0 0.0 
-4.8 -4.7 0.0 0.0 0.0 
-4.7 -4.6 6.7041351e-13 4.1330025e-13 1.6000259e-12 
-4.6 -4.5 3.4335573e-10 1.6810578e-10 4.2243298e-10 
-4.5 -4.4 7.8961501e-09 7.3006958e-09 9.0615805e-09 
-4.4 -4.3 7.5999629e-08 6.1483473e-08 7.8739513e-08 
-4.3 -4.2 3.6402211e-07 3.4810402e-07 3.7959036e-07 
-4.2 -4.1 1.3708178e-06 1.3132828e-06 1.3979836e-06 
-4.1 -4.0 3.8727437e-06 3.7832157e-06 3.9932675e-06 
-4.0 -3.9 9.4081105e-06 9.188781e-06 9.6365082e-06 
-3.9 -3.8 2.0461881e-05 1.9814601e-05 2.0697078e-05 
-3.8 -3.7 4.0198973e-05 3.9357408e-05 4.1469342e-05 
-3.7 -3.6 7.2846815e-05 7.1707298e-05 7.3881891e-05 
-3.6 -3.5 0.00011951926 0.00011799149 0.00012102252 
-3.5 -3.4 0.00018858238 0.00018630544 0.00019111982 
-3.4 -3.3 0.00028219641 0.00028075657 0.00028565178 
-3.3 -3.2 0.00040544515 0.00040190857 0.00040850702 
-3.2 -3.1 0.00056096426 0.00055826764 0.00056731192 
-3.1 -3.0 0.00075024114 0.00074525059 0.00075452232 
-3.0 -2.9 0.00097303981 0.00096937549 0.00098046385 
-2.9 -2.8 0.0012424661 0.0012372052 0.0012501797 
-2.8 -2.7 0.0015334326 0.0015254132 0.001544495 
-2.7 -2.6 0.001870544 0.001862105 0.0018833216 
-2.6 -2.5 0.0022420994 0.002232004 0.0022560312 
-2.5 -2.4 0.0026423597 0.0026257477 0.0026589212 
-2.4 -2.3 0.00306393 0.0030473962 0.0030846635 
-2.3 -2.2 0.0035211306 0.0035054211 0.0035408211 
-2.2 -2.1 0.0039868138 0.0039621265 0.0040100173 
-2.1 -2.0 0.004472124 0.0044480951 0.0044979859 
-2.0 -1.9 0.0049646722 0.0049383988 0.0049887515 
-1.9 -1.8 0.00547419 0.0054469922 0.0054992925 
-1.8 -1.7 0.0059689659 0.0059361599 0.0060024832 
-1.7 -1.6 0.0064794536 0.0064437398 0.0065072602 
-1.6 -1.5 0.006958276 0.0069257197 0.0069913816 
-1.5 -1.4 0.0074425369 0.0074004551 0.0074707556 
-1.4 -1.3 0.0079244189 0.0078882229 0.0079572115 
-1.3 -1.2 0.008371662 0.0083236893 0.0084033265 
-1.2 -1.1 0.0088074627 0.0087690982 0.0088449878 
-1.1 -1.0 0.0091859003 0.0091414179 0.0092178041 
-1.0 -0.9 0.0095704709 0.0095214052 0.009608089 
-0.9 -0.8 0.0099131188 0.0098665304 0.0099478953 
-0.8 -0.7 0.010215808 0.010166038 0.010258493 
-0.7 -0.6 0.010493355 0.010438442 0.010537954 
-0.6 -0.5 0.01073006 0.010667911 0.010775022 
-0.5 -0.4 0.010939201 0.010886317 0.010981154 
-0.4 -0.3 0.011103799 0.011047132 0.011152742 
-0.3 -0.2 0.011220415 0.01115523 0.01126412 
-0.2 -0.1 0.011284896 0.011226085 0.011334045 
-0.1 0.0 0.011349512 0.011286167 0.011397559 
0.0 0.1 0.011347209 0.011283253 0.011395549 
0.1 0.2 0.011285751 0.011220581 0.011333493 
0.2 0.3 0.011243532 0.011186127 0.011290658 
0.3 0.4 0.01111338 0.011049842 0.011159554 
0.4 0.5 0.010932003 0.010877193 0.01097919 
0.5 0.6 0.010745595 0.010688861 0.010787503 
0.6 0.7 0.010517406 0.010464668 0.010560287 
0.7 0.8 0.010210421 0.010154947 0.010250801 
0.8 0.9 0.0099115482 0.0098660257 0.0099540045 
0.9 1.0 0.0095429271 0.0094920353 0.0095784288 
