# create_lambda_band.py -l 0.0 -lo
# LO cross-section {center, min, max}
0.020377382 0.019705828 0.021052418 


# LO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 6.2654372e-05 6.1553661e-05 6.3442603e-05 
30.0 60.0 0.00014215726 0.000138898 0.00014500803 
60.0 90.0 0.00014658732 0.00014233257 0.00015069314 
90.0 120.0 0.00011367361 0.00010976634 0.00011770185 
120.0 150.0 7.719879e-05 7.4129159e-05 8.0408926e-05 
150.0 180.0 4.9362038e-05 4.7225573e-05 5.1678828e-05 
180.0 210.0 3.0895968e-05 2.9436594e-05 3.2502733e-05 
210.0 240.0 1.9317045e-05 1.8332408e-05 2.0390761e-05 
240.0 270.0 1.224435e-05 1.1586506e-05 1.3008357e-05 
270.0 300.0 7.8468112e-06 7.4078626e-06 8.3242367e-06 


# LO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.0 0.0 0.0 
-4.9 -4.8 0.0 0.0 0.0 
-4.8 -4.7 0.0 0.0 0.0 
-4.7 -4.6 9.7933216e-13 3.3545824e-14 9.7933216e-13 
-4.6 -4.5 8.5856629e-11 3.5033301e-11 1.0651986e-10 
-4.5 -4.4 1.878239e-09 1.2769412e-09 1.955501e-09 
-4.4 -4.3 1.8283306e-08 1.8283306e-08 2.1934345e-08 
-4.3 -4.2 9.8189513e-08 8.8786865e-08 1.1170369e-07 
-4.2 -4.1 3.9199324e-07 3.5169715e-07 4.4169993e-07 
-4.1 -4.0 1.1675805e-06 1.0707833e-06 1.2935757e-06 
-4.0 -3.9 2.9713776e-06 2.721113e-06 3.1160404e-06 
-3.9 -3.8 6.251743e-06 5.9773993e-06 6.9514319e-06 
-3.8 -3.7 1.3636254e-05 1.241214e-05 1.4673548e-05 
-3.7 -3.6 2.4628361e-05 2.3108173e-05 2.6444724e-05 
-3.6 -3.5 4.2333558e-05 3.9472287e-05 4.4646353e-05 
-3.5 -3.4 6.7222211e-05 6.4075916e-05 7.0322601e-05 
-3.4 -3.3 0.0001029473 9.7530647e-05 0.00010891857 
-3.3 -3.2 0.00015031015 0.00014457849 0.00015843592 
-3.2 -3.1 0.00021399513 0.00020272192 0.0002234668 
-3.1 -3.0 0.00029190369 0.00028115839 0.00030357998 
-3.0 -2.9 0.00038450572 0.0003685883 0.0004016278 
-2.9 -2.8 0.00050422566 0.00048419066 0.00052264645 
-2.8 -2.7 0.00063100481 0.00060826939 0.00065758652 
-2.7 -2.6 0.00078472878 0.00075427306 0.00080904985 
-2.6 -2.5 0.00095250926 0.00092292241 0.00098497886 
-2.5 -2.4 0.0011359474 0.0010979419 0.001174545 
-2.4 -2.3 0.0013427893 0.0012967344 0.0013890235 
-2.3 -2.2 0.0015715788 0.001519594 0.0016204877 
-2.2 -2.1 0.0017948237 0.0017382806 0.0018558848 
-2.1 -2.0 0.0020450416 0.0019791443 0.0021093654 
-2.0 -1.9 0.0022920182 0.0022204901 0.0023636267 
-1.9 -1.8 0.0025631264 0.002476636 0.0026388933 
-1.8 -1.7 0.0028253547 0.0027415662 0.0029132547 
-1.7 -1.6 0.003097762 0.0029979398 0.0031924737 
-1.6 -1.5 0.0033609889 0.0032558485 0.0034720165 
-1.5 -1.4 0.0036283221 0.0035138329 0.003736336 
-1.4 -1.3 0.0038775755 0.0037540401 0.004002987 
-1.3 -1.2 0.0041514394 0.0040163595 0.004281024 
-1.2 -1.1 0.0043939107 0.0042536688 0.0045386699 
-1.1 -1.0 0.0046196976 0.0044767132 0.0047693395 
-1.0 -0.9 0.0048333161 0.0046759763 0.0049834638 
-0.9 -0.8 0.0050472017 0.0048765015 0.0052168461 
-0.8 -0.7 0.0052171695 0.0050472406 0.0053909596 
-0.7 -0.6 0.0053753837 0.0051991768 0.0055564941 
-0.6 -0.5 0.0055338446 0.005350734 0.0057170587 
-0.5 -0.4 0.005648433 0.0054556089 0.0058431882 
-0.4 -0.3 0.0057585049 0.0055661987 0.005953479 
-0.3 -0.2 0.0058122511 0.0056158 0.006013419 
-0.2 -0.1 0.0058563325 0.0056622112 0.0060604005 
-0.1 0.0 0.0059068682 0.0057092389 0.0061022215 
0.0 0.1 0.005896604 0.0056926869 0.0060993726 
0.1 0.2 0.0058692658 0.0056732441 0.0060762552 
0.2 0.3 0.0058309007 0.0056343445 0.0060291602 
0.3 0.4 0.0057493859 0.0055527248 0.0059448336 
0.4 0.5 0.0056559344 0.0054700618 0.0058514138 
0.5 0.6 0.0055231999 0.0053429651 0.0057077335 
0.6 0.7 0.0053889067 0.0052110662 0.0055683397 
0.7 0.8 0.0052225711 0.0050506006 0.0053990457 
0.8 0.9 0.0050295801 0.0048670961 0.0051892448 
0.9 1.0 0.0048383776 0.0046775266 0.0050020979 
1.0 1.1 0.0046212968 0.004474339 0.0047701248 
1.1 1.2 0.0043987644 0.0042571167 0.0045323399 
1.2 1.3 0.0041421691 0.0040114004 0.0042797805 
1.3 1.4 0.0038891431 0.0037653573 0.0040137862 
1.4 1.5 0.0036375569 0.0035198744 0.0037536709 
1.5 1.6 0.0033745539 0.0032693009 0.0034758006 
1.6 1.7 0.0030959871 0.0029974784 0.0031948933 
1.7 1.8 0.0028305937 0.0027405145 0.0029150338 
1.8 1.9 0.0025660999 0.0024852606 0.0026475394 
1.9 2.0 0.0022896669 0.002217009 0.0023627309 
2.0 2.1 0.0020447193 0.0019789247 0.0021072963 
