# create_lambda_band.py -l 6.0 -lo
# LO cross-section {center, min, max}
0.1044953 0.10216198 0.10659361 


# LO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 0.00025711418 0.00025613882 0.00025711418 
30.0 60.0 0.00060343562 0.00059773092 0.0006055753 
60.0 90.0 0.00066140793 0.00065116316 0.00066909873 
90.0 120.0 0.00055527413 0.00054343471 0.00056574024 
120.0 150.0 0.00041342295 0.00040264726 0.00042374602 
150.0 180.0 0.00029185969 0.00028300813 0.00030060827 
180.0 210.0 0.00020196433 0.00019520686 0.00020903035 
210.0 240.0 0.00013961232 0.00013437993 0.00014503448 
240.0 270.0 9.7017336e-05 9.3074091e-05 0.00010115509 
270.0 300.0 6.8129757e-05 6.5157727e-05 7.1363228e-05 


# LO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.0 0.0 0.0 
-4.9 -4.8 0.0 0.0 0.0 
-4.8 -4.7 0.0 0.0 0.0 
-4.7 -4.6 1.9539363e-12 3.7929415e-13 1.9539363e-12 
-4.6 -4.5 7.9414442e-10 4.4314724e-10 7.9414442e-10 
-4.5 -4.4 1.7621662e-08 1.7068626e-08 2.3402727e-08 
-4.4 -4.3 1.9051276e-07 1.7453725e-07 2.0197938e-07 
-4.3 -4.2 1.0268934e-06 9.0180864e-07 1.142879e-06 
-4.2 -4.1 3.8079301e-06 3.5739338e-06 4.0727353e-06 
-4.1 -4.0 1.1263621e-05 1.0227251e-05 1.2877183e-05 
-4.0 -3.9 2.8539635e-05 2.6214645e-05 3.0586446e-05 
-3.9 -3.8 6.1853787e-05 5.7346931e-05 6.6913306e-05 
-3.8 -3.7 0.0001216574 0.00011422543 0.00012814431 
-3.7 -3.6 0.00021267067 0.00020017282 0.00022614612 
-3.6 -3.5 0.00035359818 0.00033626534 0.00037327648 
-3.5 -3.4 0.00055272551 0.00052656959 0.00058048558 
-3.4 -3.3 0.00083240085 0.00078985875 0.00087838706 
-3.3 -3.2 0.0011922276 0.0011419267 0.0012416339 
-3.2 -3.1 0.0016235893 0.0015657612 0.0016778045 
-3.1 -3.0 0.0021493911 0.002064813 0.0022420493 
-3.0 -2.9 0.0027908766 0.0026942258 0.0028846607 
-2.9 -2.8 0.0035062026 0.0033910288 0.0036184989 
-2.8 -2.7 0.0043059721 0.0041672208 0.0044439752 
-2.7 -2.6 0.0052094644 0.0050628471 0.0053553099 
-2.6 -2.5 0.0062022828 0.0060129575 0.0063743723 
-2.5 -2.4 0.0072365382 0.007048255 0.0074196994 
-2.4 -2.3 0.0083257003 0.0081053803 0.0085414619 
-2.3 -2.2 0.0094990697 0.0092472298 0.0097013768 
-2.2 -2.1 0.01065445 0.010406173 0.010900829 
-2.1 -2.0 0.011877245 0.01158595 0.012152532 
-2.0 -1.9 0.013081419 0.012777699 0.013348076 
-1.9 -1.8 0.014299717 0.013967688 0.01461026 
-1.8 -1.7 0.015518464 0.015173978 0.015811719 
-1.7 -1.6 0.016690467 0.016331863 0.017041161 
-1.6 -1.5 0.017903372 0.017516973 0.018217043 
-1.5 -1.4 0.01897869 0.018572056 0.019336643 
-1.4 -1.3 0.020109175 0.019672745 0.020498652 
-1.3 -1.2 0.021109783 0.020670106 0.021506169 
-1.2 -1.1 0.022093472 0.021624857 0.022485595 
-1.1 -1.0 0.022991347 0.022496805 0.023444061 
-1.0 -0.9 0.023840372 0.023358664 0.024277416 
-0.9 -0.8 0.024555715 0.024045598 0.024997472 
-0.8 -0.7 0.025290988 0.024749623 0.025769113 
-0.7 -0.6 0.025900128 0.025348489 0.026370685 
-0.6 -0.5 0.026384638 0.025848434 0.026881952 
-0.5 -0.4 0.026853242 0.026292508 0.027366226 
-0.4 -0.3 0.027227228 0.026637274 0.027695381 
-0.3 -0.2 0.027451588 0.026881717 0.027989657 
-0.2 -0.1 0.027671662 0.027083777 0.028177323 
-0.1 0.0 0.02771598 0.02715547 0.028221708 
0.0 0.1 0.027762627 0.027160185 0.028306086 
0.1 0.2 0.027657239 0.027091554 0.028127223 
0.2 0.3 0.027465708 0.02687376 0.027975904 
0.3 0.4 0.027182763 0.026624607 0.027711155 
0.4 0.5 0.026895632 0.026346274 0.027402233 
0.5 0.6 0.026437851 0.025877694 0.026914745 
0.6 0.7 0.025898131 0.025354995 0.026360794 
0.7 0.8 0.025334335 0.024802304 0.02580306 
0.8 0.9 0.024537721 0.024031206 0.025021903 
0.9 1.0 0.023837096 0.023324299 0.02426071 
1.0 1.1 0.02298772 0.022495379 0.023438518 
1.1 1.2 0.022116887 0.021664764 0.022518392 
1.2 1.3 0.021112202 0.020644491 0.021490842 
1.3 1.4 0.020044162 0.019639738 0.020440927 
1.4 1.5 0.019012224 0.018589352 0.019373326 
1.5 1.6 0.01787305 0.017486273 0.018210215 
1.6 1.7 0.016723383 0.016367755 0.017057854 
1.7 1.8 0.015530051 0.015192667 0.015832924 
1.8 1.9 0.014311913 0.013964337 0.014604571 
1.9 2.0 0.01306962 0.012765333 0.01335081 
2.0 2.1 0.011887513 0.011608758 0.012141431 
2.1 2.2 0.010643419 0.010380329 0.0108828 
2.2 2.3 0.0094604778 0.0092219758 0.0096845955 
2.3 2.4 0.008367661 0.0081471456 0.0085597051 
2.4 2.5 0.0072331527 0.0070373267 0.0074301034 
2.5 2.6 0.006187335 0.0060052263 0.0063609862 
2.6 2.7 0.0051957887 0.005044478 0.0053518718 
2.7 2.8 0.0043155623 0.0041781057 0.0044395095 
2.8 2.9 0.0035214317 0.0034045687 0.0036336723 
2.9 3.0 0.0027807528 0.0026889707 0.002877498 
3.0 3.1 0.0021521508 0.0020660797 0.0022373858 
3.1 3.2 0.0016201078 0.0015607512 0.0016874873 
3.2 3.3 0.0011859133 0.0011339687 0.0012332908 
3.3 3.4 0.00083005883 0.00079253426 0.00087125695 
3.4 3.5 0.00056148067 0.00053223 0.00058836441 
3.5 3.6 0.00035390213 0.00033556757 0.00037811439 
3.6 3.7 0.00021624419 0.00020384649 0.00022612159 
3.7 3.8 0.00012212351 0.00011572618 0.00013080334 
3.8 3.9 6.1832441e-05 5.806347e-05 6.6522578e-05 
3.9 4.0 2.8649093e-05 2.6063712e-05 3.1161481e-05 
4.0 4.1 1.1578621e-05 1.0649739e-05 1.261003e-05 
4.1 4.2 4.106421e-06 3.7108533e-06 4.4152294e-06 
4.2 4.3 1.0418262e-06 9.1489047e-07 1.1335086e-06 
4.3 4.4 1.76183e-07 1.6843572e-07 2.2224969e-07 
4.4 4.5 2.1434968e-08 1.5317427e-08 2.5685783e-08 
4.5 4.6 4.7186374e-10 4.3360741e-10 6.7032429e-10 
4.6 4.7 7.20369e-13 5.2813335e-13 9.2912464e-13 
4.7 4.8 0.0 0.0 0.0 
4.8 4.9 0.0 0.0 0.0 
4.9 5.0 0.0 0.0 0.0 


# LO mHH {ptmin, ptmax, center, min, max}
0.0 200.0 0.0 0.0 0.0 
200.0 400.0 0.00041247788 0.00040548162 0.00041802111 
400.0 600.0 8.2843955e-05 7.9895315e-05 8.5810875e-05 
600.0 800.0 1.5484493e-05 1.4676697e-05 1.638948e-05 
800.0 1000.0 5.2998771e-06 4.9611041e-06 5.6926946e-06 
1000.0 1200.0 2.4788768e-06 2.2825259e-06 2.6998413e-06 
1200.0 1400.0 1.3558593e-06 1.2461438e-06 1.4856361e-06 
1400.0 1600.0 8.1286242e-07 7.3961281e-07 9.0540819e-07 
1600.0 1800.0 5.2821805e-07 4.7152658e-07 5.884018e-07 
1800.0 2000.0 3.3754048e-07 3.0272375e-07 3.8594873e-07 


# LO phiHH {ptmin, ptmax, center, min, max}
0.0 0.31415927 0.021797418 0.021160626 0.022441278 
0.31415927 0.62831853 0.021111596 0.020519142 0.021691384 
