# create_lambda_band.py -l -7.0 -n3lo
# N3LO cross-section {center, min, max}
0.37641877 0.37628995 0.37682877 


# N3LO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 0.0010452595 0.0010445463 0.0010471541 
30.0 60.0 0.0024146815 0.0024134946 0.0024182508 
60.0 90.0 0.0025670713 0.0025661509 0.0025700439 
90.0 120.0 0.0020691136 0.0020685576 0.002071125 
120.0 150.0 0.0014701477 0.0014698319 0.001471309 
150.0 180.0 0.00098413384 0.00098387493 0.00098482192 
180.0 210.0 0.00064620947 0.0006460943 0.00064663098 
210.0 240.0 0.00042297147 0.00042294155 0.00042325615 
240.0 270.0 0.00027968394 0.00027959707 0.00027988065 
270.0 300.0 0.00018762549 0.00018755852 0.00018773844 


# N3LO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.0 0.0 0.0 
-4.9 -4.8 0.0 0.0 0.0 
-4.8 -4.7 0.0 0.0 0.0 
-4.7 -4.6 1.6382276e-11 1.4358888e-11 1.6996042e-11 
-4.6 -4.5 2.7296085e-09 2.6660562e-09 2.9054235e-09 
-4.5 -4.4 9.9212971e-08 9.8941983e-08 1.0067495e-07 
-4.4 -4.3 9.0454598e-07 8.8929074e-07 9.1665821e-07 
-4.3 -4.2 4.3545328e-06 4.3083943e-06 4.3693845e-06 
-4.2 -4.1 1.6409131e-05 1.630261e-05 1.6448084e-05 
-4.1 -4.0 4.7833803e-05 4.7702876e-05 4.7904889e-05 
-4.0 -3.9 0.00011276224 0.00011247554 0.00011308438 
-3.9 -3.8 0.0002461287 0.00024539969 0.00024640479 
-3.8 -3.7 0.00046782765 0.00046735141 0.00046843433 
-3.7 -3.6 0.00082179224 0.00082024583 0.00082317539 
-3.6 -3.5 0.0013373425 0.0013365499 0.0013389666 
-3.5 -3.4 0.0020973108 0.0020957317 0.0020996206 
-3.4 -3.3 0.0031182345 0.0031153403 0.0031233397 
-3.3 -3.2 0.0044012474 0.0043934181 0.0044101325 
-3.2 -3.1 0.0059771911 0.0059713696 0.005989369 
-3.1 -3.0 0.0079528843 0.0079383414 0.0079673445 
-3.0 -2.9 0.010215124 0.010206356 0.010237014 
-2.9 -2.8 0.012800218 0.012783189 0.012819505 
-2.8 -2.7 0.015727769 0.015719809 0.015760468 
-2.7 -2.6 0.018928265 0.01890655 0.018969208 
-2.6 -2.5 0.022561151 0.022546811 0.022598203 
-2.5 -2.4 0.026278648 0.026258324 0.026319139 
-2.4 -2.3 0.030192333 0.03016131 0.030247727 
-2.3 -2.2 0.034365849 0.034350631 0.034420549 
-2.2 -2.1 0.0385863 0.03857862 0.038651016 
-2.1 -2.0 0.042976072 0.042943331 0.043036098 
-2.0 -1.9 0.047265213 0.047245163 0.047334949 
-1.9 -1.8 0.051689328 0.051661182 0.051755105 
-1.8 -1.7 0.056085976 0.056070116 0.056160144 
-1.7 -1.6 0.060367938 0.060337728 0.060449739 
-1.6 -1.5 0.064506324 0.064472889 0.064581085 
-1.5 -1.4 0.068425865 0.068408222 0.068504471 
-1.4 -1.3 0.072402955 0.072372028 0.072485364 
-1.3 -1.2 0.07612047 0.076090219 0.076198811 
-1.2 -1.1 0.07947011 0.079451778 0.079550823 
-1.1 -1.0 0.082667633 0.082635838 0.082753257 
-1.0 -0.9 0.085646543 0.085617348 0.085727644 
-0.9 -0.8 0.088265581 0.088246936 0.088346097 
-0.8 -0.7 0.090854561 0.090815855 0.09093147 
-0.7 -0.6 0.093015178 0.092992571 0.093097352 
-0.6 -0.5 0.094634993 0.094609353 0.09471313 
-0.5 -0.4 0.096463656 0.09642983 0.096545741 
-0.4 -0.3 0.097621774 0.097589482 0.097714443 
-0.3 -0.2 0.098416636 0.098391181 0.098487882 
-0.2 -0.1 0.099216088 0.099182097 0.099294409 
-0.1 0.0 0.099533241 0.099505528 0.099612363 
0.0 0.1 0.099419902 0.099388931 0.099502576 
0.1 0.2 0.099078653 0.099052326 0.099155267 
0.2 0.3 0.098613159 0.098585621 0.098694235 
0.3 0.4 0.097584727 0.097558682 0.09767416 
0.4 0.5 0.096378232 0.096337622 0.096452229 
0.5 0.6 0.09505946 0.095043214 0.095139102 
0.6 0.7 0.092988132 0.092960993 0.093077104 
0.7 0.8 0.090925707 0.090893101 0.091002339 
0.8 0.9 0.088230081 0.088208046 0.088310856 
0.9 1.0 0.085640043 0.085608735 0.085717019 
1.0 1.1 0.082760416 0.082734609 0.082842504 
1.1 1.2 0.079419783 0.079397306 0.079504973 
1.2 1.3 0.075974075 0.07594222 0.076050411 
1.3 1.4 0.072306937 0.072284797 0.072389432 
1.4 1.5 0.068549553 0.068523509 0.068627304 
1.5 1.6 0.064552576 0.064528676 0.064635709 
1.6 1.7 0.060396435 0.060374286 0.060469984 
1.7 1.8 0.056137785 0.056114345 0.056218451 
1.8 1.9 0.051695561 0.051679141 0.051761215 
1.9 2.0 0.047332632 0.047314664 0.047400148 
2.0 2.1 0.042994262 0.042969991 0.043055565 
2.1 2.2 0.038592939 0.038575864 0.038651016 
2.2 2.3 0.034337552 0.034309721 0.034395266 
2.3 2.4 0.030255242 0.030241593 0.030308684 
2.4 2.5 0.026271845 0.0262507 0.026313586 
2.5 2.6 0.022411544 0.022396767 0.022449321 
2.6 2.7 0.018988645 0.018969289 0.019029762 
2.7 2.8 0.015728722 0.015722615 0.01576239 
2.8 2.9 0.012861488 0.012848289 0.012883297 
2.9 3.0 0.010200735 0.010188868 0.0102237 
3.0 3.1 0.0079318658 0.0079270882 0.007943318 
3.1 3.2 0.0059820959 0.0059755381 0.0059929148 
3.2 3.3 0.0043750614 0.0043666262 0.0043844016 
3.3 3.4 0.003115507 0.0031132673 0.0031207465 
3.4 3.5 0.0021138312 0.0021104893 0.0021169251 
3.5 3.6 0.0013502316 0.0013498952 0.0013518745 
3.6 3.7 0.00082540197 0.00082416273 0.00082576434 
3.7 3.8 0.00047012865 0.00046905753 0.00047056446 
3.8 3.9 0.00024599638 0.00024564107 0.00024677965 
3.9 4.0 0.00011420323 0.0001141496 0.0001143794 
4.0 4.1 4.9484389e-05 4.9080916e-05 4.9504532e-05 
4.1 4.2 1.7285112e-05 1.7203028e-05 1.7398449e-05 
4.2 4.3 4.577208e-06 4.5077477e-06 4.6525291e-06 
