# create_lambda_band.py -l -9 -e 100 -n3lo
# N3LO cross-section {center, min, max}
4.3074205 4.3057804 4.3135033 


# N3LO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 0.0099831272 0.009975817 0.010007693 
30.0 60.0 0.024046952 0.024033076 0.024097761 
60.0 90.0 0.027147884 0.027136074 0.027194823 
90.0 120.0 0.02325382 0.02324556 0.023286312 
120.0 150.0 0.017489207 0.017484004 0.01750879 
150.0 180.0 0.012344431 0.012341474 0.012355465 
180.0 210.0 0.0085238036 0.0085220388 0.0085295066 
210.0 240.0 0.0058422094 0.005840752 0.0058459044 
240.0 270.0 0.0040342687 0.004033626 0.0040364556 
270.0 300.0 0.0028170797 0.0028168507 0.0028183812 


# N3LO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.0038441275 0.0038370441 0.0038573403 
-4.9 -4.8 0.0063348794 0.0063199262 0.0063577298 
-4.8 -4.7 0.010101694 0.010093393 0.010133754 
-4.7 -4.6 0.014980723 0.014937223 0.015032202 
-4.6 -4.5 0.021081908 0.021075211 0.021132176 
-4.5 -4.4 0.029030946 0.028965696 0.029152187 
-4.4 -4.3 0.039306612 0.039303559 0.039435607 
-4.3 -4.2 0.050607405 0.050543473 0.050775844 
-4.2 -4.1 0.064011284 0.063962975 0.064188545 
-4.1 -4.0 0.079123253 0.079123253 0.079379544 
-4.0 -3.9 0.096308297 0.096197235 0.096509479 
-3.9 -3.8 0.11502689 0.11496989 0.11536619 
-3.8 -3.7 0.13572378 0.13571254 0.13607281 
-3.7 -3.6 0.15699431 0.15677706 0.15744329 
-3.6 -3.5 0.17957446 0.17952307 0.17994391 
-3.5 -3.4 0.20415839 0.20404169 0.20466317 
-3.4 -3.3 0.22970385 0.22955588 0.23018147 
-3.3 -3.2 0.25685034 0.25679881 0.25741047 
-3.2 -3.1 0.28187413 0.28172154 0.28242265 
-3.1 -3.0 0.30892217 0.30883532 0.30960444 
-3.0 -2.9 0.33577495 0.33557156 0.3363285 
-2.9 -2.8 0.36343826 0.36327414 0.36407168 
-2.8 -2.7 0.3895272 0.38942987 0.39030612 
-2.7 -2.6 0.4174982 0.41740186 0.41818016 
-2.6 -2.5 0.44435118 0.44408688 0.44514501 
-2.5 -2.4 0.46931921 0.46917296 0.46998867 
-2.4 -2.3 0.4961577 0.49587323 0.49695637 
-2.3 -2.2 0.52046864 0.52031957 0.52124 
-2.2 -2.1 0.54455556 0.54426306 0.54538745 
-2.1 -2.0 0.56889934 0.5687886 0.56971142 
-2.0 -1.9 0.58934715 0.58906749 0.59020988 
-1.9 -1.8 0.61214795 0.6119545 0.61296379 
-1.8 -1.7 0.63175229 0.63159294 0.63256923 
-1.7 -1.6 0.65281028 0.6525007 0.65373179 
-1.6 -1.5 0.67257761 0.67227677 0.67339384 
-1.5 -1.4 0.6900904 0.68996085 0.69098974 
-1.4 -1.3 0.70602717 0.70559175 0.70685544 
-1.3 -1.2 0.71953306 0.71926134 0.72044952 
-1.2 -1.1 0.73482325 0.73455547 0.73566912 
-1.1 -1.0 0.74916578 0.74886698 0.75009142 
-1.0 -0.9 0.75916099 0.75887188 0.76002885 
-0.9 -0.8 0.77011006 0.76986116 0.77105844 
-0.8 -0.7 0.78026863 0.78001721 0.78115653 
-0.7 -0.6 0.78884523 0.788362 0.78961926 
-0.6 -0.5 0.79508251 0.79489007 0.79602247 
-0.5 -0.4 0.80119916 0.8008851 0.80219113 
-0.4 -0.3 0.80642849 0.80614314 0.80728094 
-0.3 -0.2 0.81074149 0.81043183 0.81170069 
-0.2 -0.1 0.81321301 0.81279278 0.81411393 
-0.1 0.0 0.81326276 0.81308722 0.81408136 
0.0 0.1 0.81305046 0.81263939 0.81389528 
