# create_lambda_band.py -l -3 -e 14 -nnlo
# NNLO cross-section {center, min, max}
0.032329788 0.032241325 0.032379077 


# NNLO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 0.00010445278 0.00010404838 0.00010474111 
30.0 60.0 0.00023237677 0.00023161064 0.00023288708 
60.0 90.0 0.00023445843 0.00023380593 0.00023485059 
90.0 120.0 0.00017872594 0.00017828547 0.00017896291 
120.0 150.0 0.00011998243 0.00011971424 0.00012012035 
150.0 180.0 7.6082377e-05 7.591343e-05 7.6148876e-05 
180.0 210.0 4.7326591e-05 4.7235377e-05 4.7366926e-05 
210.0 240.0 2.9472159e-05 2.9417307e-05 2.9496257e-05 
240.0 270.0 1.8526885e-05 1.848402e-05 1.8536838e-05 
270.0 300.0 1.1800226e-05 1.1790044e-05 1.1810337e-05 


# NNLO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.0 0.0 0.0 
-4.9 -4.8 0.0 0.0 0.0 
-4.8 -4.7 0.0 0.0 0.0 
-4.7 -4.6 0.0 0.0 0.0 
-4.6 -4.5 0.0 0.0 0.0 
-4.5 -4.4 0.0 0.0 0.0 
-4.4 -4.3 0.0 0.0 0.0 
-4.3 -4.2 0.0 0.0 0.0 
-4.2 -4.1 0.0 0.0 0.0 
-4.1 -4.0 6.8367759e-18 0.0 1.694222e-16 
-4.0 -3.9 3.7449601e-11 2.7397946e-11 4.5984784e-11 
-3.9 -3.8 3.2823641e-09 2.9052694e-09 3.4807284e-09 
-3.8 -3.7 4.3628745e-08 4.2827734e-08 4.5742742e-08 
-3.7 -3.6 2.8896493e-07 2.7534058e-07 2.9317487e-07 
-3.6 -3.5 1.2763197e-06 1.2479719e-06 1.3188445e-06 
-3.5 -3.4 3.9687344e-06 3.9053863e-06 4.0076726e-06 
-3.4 -3.3 1.0780632e-05 1.0619229e-05 1.0884822e-05 
-3.3 -3.2 2.4199309e-05 2.3864988e-05 2.4346059e-05 
-3.2 -3.1 4.8458191e-05 4.8061773e-05 4.8635934e-05 
-3.1 -3.0 9.0414695e-05 9.0169612e-05 9.0761884e-05 
-3.0 -2.9 0.00015401789 0.0001530208 0.00015416498 
-2.9 -2.8 0.00024497772 0.00024331109 0.00024572574 
-2.8 -2.7 0.00037155361 0.00037061783 0.00037237961 
-2.7 -2.6 0.00053127676 0.00053012324 0.00053225184 
-2.6 -2.5 0.00074259379 0.00074060791 0.00074404421 
-2.5 -2.4 0.00099614666 0.00099342169 0.0009978116 
-2.4 -2.3 0.0012917352 0.0012876342 0.0012934669 
-2.3 -2.2 0.0016377688 0.0016322648 0.0016407685 
-2.2 -2.1 0.0020257635 0.0020189972 0.0020295667 
-2.1 -2.0 0.0024696148 0.0024610531 0.002472886 
-2.0 -1.9 0.0029261487 0.0029175655 0.0029322333 
-1.9 -1.8 0.0034288255 0.0034171186 0.0034335969 
-1.8 -1.7 0.0039608195 0.0039491128 0.0039660528 
-1.7 -1.6 0.0045015741 0.0044863171 0.0045107796 
-1.6 -1.5 0.0050583327 0.005043932 0.0050658359 
-1.5 -1.4 0.0056194668 0.0056030241 0.0056300126 
-1.4 -1.3 0.0061811155 0.0061615427 0.006193478 
-1.3 -1.2 0.0067338856 0.0067130859 0.0067460519 
-1.2 -1.1 0.0072636306 0.0072407343 0.0072721524 
-1.1 -1.0 0.0077642931 0.007745661 0.0077792817 
-1.0 -0.9 0.0082727841 0.0082474896 0.0082855969 
-0.9 -0.8 0.0087131573 0.0086906753 0.0087277197 
-0.8 -0.7 0.009119606 0.0090944608 0.0091337243 
-0.7 -0.6 0.0095005874 0.0094782995 0.0095173329 
-0.6 -0.5 0.0098053166 0.009780103 0.0098199236 
-0.5 -0.4 0.010094442 0.010068792 0.010111382 
-0.4 -0.3 0.01032995 0.010305665 0.010346498 
-0.3 -0.2 0.010481169 0.010452622 0.010499805 
-0.2 -0.1 0.010576749 0.010551758 0.01059408 
-0.1 0.0 0.010635017 0.010606088 0.010652143 
0.0 0.1 0.010649185 0.010624257 0.010666334 
0.1 0.2 0.010594355 0.010569984 0.010613698 
0.2 0.3 0.010502688 0.010472915 0.010519649 
0.3 0.4 0.01031304 0.010290308 0.010329159 
0.4 0.5 0.010102469 0.010075201 0.010118909 
0.5 0.6 0.0098158127 0.0097926492 0.0098332905 
0.6 0.7 0.0094935397 0.0094669752 0.0095103915 
0.7 0.8 0.009121048 0.0090968685 0.0091353902 
0.8 0.9 0.0087053707 0.0086839857 0.008720599 
0.9 1.0 0.0082560669 0.0082323141 0.0082681718 
1.0 1.1 0.0077901288 0.0077682654 0.0078042208 
1.1 1.2 0.0072543201 0.0072346456 0.0072646674 
1.2 1.3 0.0067540894 0.0067342951 0.0067673061 
1.3 1.4 0.006195632 0.006176659 0.0062068727 
1.4 1.5 0.0056141182 0.0055955063 0.0056246014 
1.5 1.6 0.005064992 0.0050497369 0.0050731855 
1.6 1.7 0.0045030557 0.0044906295 0.0045092977 
1.7 1.8 0.0039613149 0.0039475049 0.0039665441 
1.8 1.9 0.0034208937 0.0034082557 0.0034259373 
1.9 2.0 0.0029305345 0.0029224608 0.0029352178 
2.0 2.1 0.0024636483 0.0024555482 0.0024674374 
2.1 2.2 0.0020329432 0.0020255694 0.0020365538 
2.2 2.3 0.0016353842 0.0016304411 0.0016379429 
2.3 2.4 0.0012861509 0.0012826755 0.001288597 
2.4 2.5 0.00099873813 0.00099541407 0.001000287 
2.5 2.6 0.00074170434 0.00073965077 0.00074313354 
2.6 2.7 0.00053253547 0.00053191075 0.00053380392 
2.7 2.8 0.00037350415 0.00037166429 0.00037391722 
2.8 2.9 0.00024458396 0.00024387087 0.00024521331 
2.9 3.0 0.00015336282 0.00015278671 0.00015372725 
3.0 3.1 9.0322076e-05 8.9993363e-05 9.0540532e-05 
3.1 3.2 4.9731854e-05 4.9231396e-05 4.9876733e-05 
3.2 3.3 2.4233455e-05 2.3926792e-05 2.4431059e-05 
3.3 3.4 1.0882433e-05 1.0786126e-05 1.0950887e-05 
3.4 3.5 4.1310107e-06 4.0257402e-06 4.1636753e-06 
3.5 3.6 1.2842069e-06 1.2553776e-06 1.3137532e-06 
3.6 3.7 2.8156915e-07 2.6742334e-07 2.9082816e-07 
3.7 3.8 4.9131241e-08 4.7888445e-08 5.0388267e-08 
3.8 3.9 3.0594931e-09 2.7802295e-09 3.7669232e-09 
3.9 4.0 2.2998161e-11 2.0743451e-11 2.8914279e-11 
4.0 4.1 1.4565394e-17 5.9684953e-18 3.6672566e-17 
4.1 4.2 0.0 0.0 0.0 
4.2 4.3 0.0 0.0 0.0 
4.3 4.4 0.0 0.0 0.0 
4.4 4.5 0.0 0.0 0.0 
4.5 4.6 0.0 0.0 0.0 
4.6 4.7 0.0 0.0 0.0 
4.7 4.8 0.0 0.0 0.0 
4.8 4.9 0.0 0.0 0.0 
4.9 5.0 0.0 0.0 0.0 


# NNLO mHH {ptmin, ptmax, center, min, max}
0.0 200.0 0.0 0.0 0.0 
200.0 400.0 0.00011459276 0.00011427482 0.00011482915 
400.0 600.0 3.513286e-05 3.5038978e-05 3.5171726e-05 
600.0 800.0 7.7499535e-06 7.7298871e-06 7.7553473e-06 
800.0 1000.0 2.4140159e-06 2.4077656e-06 2.4156583e-06 
1000.0 1200.0 9.2205288e-07 9.1878135e-07 9.227756e-07 
1200.0 1400.0 4.0867731e-07 4.0727325e-07 4.0910069e-07 
1400.0 1600.0 1.9417894e-07 1.9319719e-07 1.9460219e-07 
1600.0 1800.0 1.0000779e-07 9.9265212e-08 1.0014762e-07 
1800.0 2000.0 5.377991e-08 5.314053e-08 5.377991e-08 


# NNLO phiHH {ptmin, ptmax, center, min, max}
0.0 0.31415927 0.0046696778 0.0046589959 0.0046758056 
0.31415927 0.62831853 0.0047583513 0.004747237 0.0047646935 
0.62831853 0.9424778 0.0049940579 0.0049815799 0.0050008216 
0.9424778 1.2566371 0.0054819526 0.0054703605 0.0054903004 
1.2566371 1.5707963 0.0063008121 0.0062860491 0.0063104601 
1.5707963 1.8849556 0.0076549811 0.0076349318 0.0076664618 
1.8849556 2.1991149 0.009830703 0.0098060939 0.009845396 
2.1991149 2.5132741 0.013369608 0.013333247 0.013391607 
2.5132741 2.8274334 0.019111246 0.019057215 0.019141903 
2.8274334 3.1415927 0.026737522 0.026651616 0.026778697 


# NNLO ptH_h {ptmin, ptmax, center, min, max}
0.0 30.0 1.1937395e-05 1.1893786e-05 1.1980144e-05 
30.0 60.0 0.00010422866 0.00010388032 0.00010452862 
60.0 90.0 0.00020383195 0.0002032163 0.00020429945 
90.0 120.0 0.00021969802 0.00021908324 0.0002201026 
120.0 150.0 0.00017876073 0.00017829454 0.00017902511 
150.0 180.0 0.00012652461 0.0001262082 0.00012667718 
180.0 210.0 8.3451394e-05 8.3249592e-05 8.3542425e-05 
210.0 240.0 5.3326524e-05 5.3202139e-05 5.3371877e-05 
240.0 270.0 3.3702201e-05 3.3625963e-05 3.3730036e-05 
270.0 300.0 2.1322388e-05 2.1270229e-05 2.1334599e-05 


# NNLO yH_h {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.0 0.0 0.0 
-4.9 -4.8 0.0 0.0 0.0 
-4.8 -4.7 0.0 0.0 0.0 
-4.7 -4.6 1.0026574e-11 8.6354987e-12 1.4613259e-11 
-4.6 -4.5 1.39104e-10 1.2401789e-10 1.5886378e-10 
-4.5 -4.4 3.0850313e-09 2.8506325e-09 3.1053048e-09 
-4.4 -4.3 2.5431865e-08 2.4163532e-08 2.601965e-08 
-4.3 -4.2 9.9577037e-08 9.7553341e-08 1.054325e-07 
-4.2 -4.1 4.1127909e-07 3.8989296e-07 4.1532008e-07 
-4.1 -4.0 1.3921807e-06 1.3616789e-06 1.4555561e-06 
-4.0 -3.9 2.9229635e-06 2.8443698e-06 2.9229635e-06 
-3.9 -3.8 6.3645109e-06 6.1347664e-06 6.4068983e-06 
-3.8 -3.7 1.2376394e-05 1.2366248e-05 1.254443e-05 
-3.7 -3.6 2.3138582e-05 2.2637034e-05 2.328315e-05 
-3.6 -3.5 4.0412967e-05 4.0367025e-05 4.0880402e-05 
-3.5 -3.4 6.7181606e-05 6.6704624e-05 6.7214678e-05 
-3.4 -3.3 0.00010829151 0.00010749222 0.00010851268 
-3.3 -3.2 0.00016163325 0.00016106228 0.00016200511 
-3.2 -3.1 0.0002336229 0.00023274206 0.00023392753 
-3.1 -3.0 0.00033055668 0.00032955809 0.00033094957 
-3.0 -2.9 0.00045431053 0.00045295433 0.00045562424 
-2.9 -2.8 0.00060700828 0.0006049937 0.00060768667 
-2.8 -2.7 0.00078820253 0.00078651331 0.0007892195 
-2.7 -2.6 0.0010058629 0.0010025017 0.0010079486 
-2.6 -2.5 0.0012591729 0.0012553908 0.0012603464 
-2.5 -2.4 0.0015358419 0.0015311009 0.0015384159 
-2.4 -2.3 0.0018518669 0.0018468484 0.0018548789 
-2.3 -2.2 0.0022095902 0.0022024077 0.0022135768 
-2.2 -2.1 0.0025733675 0.0025647508 0.0025772793 
-2.1 -2.0 0.0029800974 0.0029712098 0.0029841264 
-2.0 -1.9 0.0034109807 0.0034009163 0.0034154301 
-1.9 -1.8 0.0038615875 0.0038480736 0.0038680538 
-1.8 -1.7 0.0043073845 0.0042952777 0.0043136777 
-1.7 -1.6 0.0047800295 0.0047656246 0.0047882042 
-1.6 -1.5 0.0052355934 0.0052192579 0.0052458168 
-1.5 -1.4 0.00571646 0.0057013788 0.0057233425 
-1.4 -1.3 0.006184805 0.0061662654 0.0061965238 
-1.3 -1.2 0.006631483 0.0066128905 0.0066435823 
-1.2 -1.1 0.0070642906 0.0070437961 0.0070747976 
-1.1 -1.0 0.0074798652 0.0074585648 0.0074930195 
-1.0 -0.9 0.0078680909 0.0078467258 0.0078811823 
-0.9 -0.8 0.0082388416 0.0082173388 0.0082534793 
-0.8 -0.7 0.0085760511 0.0085534475 0.0085897881 
-0.7 -0.6 0.0088591674 0.0088345644 0.0088733749 
-0.6 -0.5 0.0091070283 0.0090845024 0.0091226215 
-0.5 -0.4 0.0093272887 0.0093020663 0.0093409646 
-0.4 -0.3 0.0095158594 0.0094947646 0.0095332663 
-0.3 -0.2 0.0096617886 0.0096360992 0.0096774042 
-0.2 -0.1 0.0097362092 0.0097116398 0.0097528531 
-0.1 0.0 0.0097995012 0.0097745149 0.0098154101 
0.0 0.1 0.0097898996 0.0097661013 0.0098063321 
0.1 0.2 0.0097568122 0.0097311511 0.0097745913 
0.2 0.3 0.0096687309 0.0096439255 0.0096842563 
0.3 0.4 0.0095257346 0.0095029742 0.0095417366 
0.4 0.5 0.0093506916 0.0093247523 0.0093660805 
0.5 0.6 0.0091155067 0.0090933273 0.0091309744 
