# create_lambda_band.py -l -10 -e 100 -nnlo
# NNLO cross-section {center, min, max}
5.1468263 5.1265441 5.1766606 


# NNLO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 0.011901762 0.011826222 0.012005926 
30.0 60.0 0.028666376 0.028512022 0.028888615 
60.0 90.0 0.032378821 0.032233474 0.032593911 
90.0 120.0 0.027756511 0.02765046 0.027914591 
120.0 150.0 0.020893879 0.020824464 0.020997969 
150.0 180.0 0.014761238 0.014716832 0.014827956 
180.0 210.0 0.01020553 0.010176759 0.010245791 
210.0 240.0 0.0070003706 0.0069837879 0.0070278173 
240.0 270.0 0.0048383575 0.004826383 0.0048559567 
270.0 300.0 0.0033902574 0.0033830687 0.0034003541 


# NNLO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.0046428105 0.0045952932 0.0046949967 
-4.9 -4.8 0.0075655049 0.0075374706 0.0076474205 
-4.8 -4.7 0.012108008 0.012007801 0.012209783 
-4.7 -4.6 0.017998341 0.017860178 0.018169883 
-4.6 -4.5 0.025488137 0.025390398 0.025752657 
-4.5 -4.4 0.034760242 0.034512545 0.035058764 
-4.4 -4.3 0.04717642 0.04690395 0.047657258 
-4.3 -4.2 0.060734646 0.060476149 0.061443146 
-4.2 -4.1 0.076831759 0.076476176 0.077553175 
-4.1 -4.0 0.0949107 0.094436196 0.095761165 
-4.0 -3.9 0.11561025 0.11497779 0.11670707 
-3.9 -3.8 0.13805103 0.13729637 0.13938968 
-3.8 -3.7 0.16286037 0.16218933 0.16454782 
-3.7 -3.6 0.18810435 0.18717177 0.1898329 
-3.6 -3.5 0.21523795 0.21414441 0.21714395 
-3.5 -3.4 0.24491604 0.24364116 0.24704415 
-3.4 -3.3 0.27524665 0.27382733 0.27749508 
-3.3 -3.2 0.30774599 0.30623543 0.31023573 
-3.2 -3.1 0.33732406 0.33573242 0.340018 
-3.1 -3.0 0.3693719 0.36753464 0.37235735 
-3.0 -2.9 0.40191771 0.39993251 0.40512552 
-2.9 -2.8 0.43540347 0.4334914 0.43847063 
-2.8 -2.7 0.46559148 0.46329814 0.46913077 
-2.7 -2.6 0.50022505 0.49791708 0.50386243 
-2.6 -2.5 0.53077589 0.52851635 0.53432952 
-2.5 -2.4 0.5613025 0.55871378 0.56507627 
-2.4 -2.3 0.59353663 0.59093166 0.5972521 
-2.3 -2.2 0.62281921 0.62004324 0.62695182 
-2.2 -2.1 0.65015379 0.64768625 0.65443165 
-2.1 -2.0 0.67999807 0.67719016 0.68384128 
-2.0 -1.9 0.70498955 0.70187892 0.70949237 
-1.9 -1.8 0.73098573 0.72807428 0.73526915 
-1.8 -1.7 0.755077 0.75202018 0.75933272 
-1.7 -1.6 0.77937102 0.77640463 0.78363153 
-1.6 -1.5 0.80367209 0.80024509 0.80795899 
-1.5 -1.4 0.82458817 0.82176102 0.82919261 
-1.4 -1.3 0.84205088 0.83877167 0.84637929 
-1.3 -1.2 0.85979383 0.85664104 0.86422479 
-1.2 -1.1 0.87783092 0.87459462 0.88238759 
-1.1 -1.0 0.89447117 0.89128786 0.89913767 
-1.0 -0.9 0.90663539 0.90324345 0.91062907 
-0.9 -0.8 0.9192649 0.9160356 0.92439756 
-0.8 -0.7 0.93068788 0.92742686 0.93478643 
-0.7 -0.6 0.94112327 0.9377886 0.94548863 
-0.6 -0.5 0.94978389 0.94656996 0.9543717 
-0.5 -0.4 0.95576445 0.95239399 0.96015895 
-0.4 -0.3 0.96253496 0.95927091 0.96700967 
-0.3 -0.2 0.96793677 0.96451832 0.97258692 
-0.2 -0.1 0.97034245 0.966966 0.97478046 
-0.1 0.0 0.9711913 0.96790267 0.9755521 
0.0 0.1 0.96964201 0.96661519 0.97398553 
0.1 0.2 0.9716149 0.96798159 0.97633194 
0.2 0.3 0.96552945 0.96226228 0.9695993 
0.3 0.4 0.96293155 0.95975717 0.96764354 
0.4 0.5 0.95812706 0.9545282 0.96246664 
0.5 0.6 0.95012561 0.94692243 0.9544506 
0.6 0.7 0.94078297 0.93733367 0.94520339 
0.7 0.8 0.93166067 0.92854647 0.93630479 
0.8 0.9 0.92371847 0.92034116 0.92816568 
0.9 1.0 0.90740168 0.90407432 0.9115299 
1.0 1.1 0.89130266 0.88831186 0.89615978 
1.1 1.2 0.87825671 0.87491939 0.88250643 
1.2 1.3 0.86027309 0.85711728 0.8646216 
1.3 1.4 0.84219087 0.83892522 0.84683827 
1.4 1.5 0.82325307 0.8201142 0.82766558 
1.5 1.6 0.80204826 0.79909743 0.80627813 
1.6 1.7 0.7816123 0.77856695 0.78603144 
1.7 1.8 0.754196 0.75109007 0.75871423 
1.8 1.9 0.73314185 0.7302251 0.73740657 
1.9 2.0 0.70557945 0.7026575 0.70992313 
2.0 2.1 0.67790658 0.67510365 0.68191194 
2.1 2.2 0.65188576 0.64905963 0.65601131 
2.2 2.3 0.62310778 0.62067618 0.62711856 
2.3 2.4 0.59348375 0.5905463 0.59707532 
2.4 2.5 0.56190477 0.55958234 0.56568436 
2.5 2.6 0.52905639 0.52682775 0.53301043 
2.6 2.7 0.49968149 0.49721814 0.50306781 
2.7 2.8 0.46666983 0.46465554 0.47002037 
2.8 2.9 0.43485925 0.43271983 0.43808082 
2.9 3.0 0.40243327 0.4007799 0.40550825 
