# create_lambda_band.py -l 1.75 -e 14 -lo
# LO cross-section {center, min, max}
0.0015348364 0.0014207484 0.0016690137 


# LO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 4.3948276e-06 4.0808018e-06 4.7585695e-06 
30.0 60.0 9.7186311e-06 9.0160344e-06 1.0544743e-05 
60.0 90.0 9.9205545e-06 9.1948017e-06 1.0775615e-05 
90.0 120.0 7.8751672e-06 7.2919705e-06 8.5604981e-06 
120.0 150.0 5.6663091e-06 5.2457997e-06 6.1609356e-06 
150.0 180.0 3.9321669e-06 3.6382027e-06 4.2802625e-06 
180.0 210.0 2.7136101e-06 2.5107024e-06 2.9522747e-06 
210.0 240.0 1.8932732e-06 1.7484713e-06 2.0601926e-06 
240.0 270.0 1.337683e-06 1.2341226e-06 1.4589512e-06 
270.0 300.0 9.4946973e-07 8.7627274e-07 1.03974e-06 


# LO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.0 0.0 0.0 
-4.9 -4.8 0.0 0.0 0.0 
-4.8 -4.7 0.0 0.0 0.0 
-4.7 -4.6 0.0 0.0 0.0 
-4.6 -4.5 0.0 0.0 0.0 
-4.5 -4.4 0.0 0.0 0.0 
-4.4 -4.3 0.0 0.0 0.0 
-4.3 -4.2 0.0 0.0 0.0 
-4.2 -4.1 0.0 0.0 0.0 
-4.1 -4.0 0.0 0.0 0.0 
-4.0 -3.9 2.7974392e-13 2.7974392e-13 5.7078395e-13 
-3.9 -3.8 4.6707229e-11 2.9016734e-11 4.8235118e-11 
-3.8 -3.7 6.2201047e-10 5.3264611e-10 7.4283524e-10 
-3.7 -3.6 4.7663791e-09 4.12254e-09 5.3043579e-09 
-3.6 -3.5 2.0728467e-08 1.8917349e-08 2.3144826e-08 
-3.5 -3.4 6.2462831e-08 5.7694499e-08 7.2750045e-08 
-3.4 -3.3 1.7889797e-07 1.6027882e-07 1.9891422e-07 
-3.3 -3.2 4.2186943e-07 3.8465309e-07 4.6618933e-07 
-3.2 -3.1 8.7541936e-07 8.0155351e-07 9.7811011e-07 
-3.1 -3.0 1.6439043e-06 1.5238087e-06 1.7927409e-06 
-3.0 -2.9 2.8980878e-06 2.6698954e-06 3.1686187e-06 
-2.9 -2.8 4.8741858e-06 4.4473126e-06 5.3331311e-06 
-2.8 -2.7 7.6046969e-06 7.0328952e-06 8.2576563e-06 
-2.7 -2.6 1.1456129e-05 1.0581761e-05 1.2563947e-05 
-2.6 -2.5 1.7054665e-05 1.5772826e-05 1.8573625e-05 
-2.5 -2.4 2.4114017e-05 2.222721e-05 2.6103043e-05 
-2.4 -2.3 3.2786115e-05 3.0238365e-05 3.5529959e-05 
-2.3 -2.2 4.4034047e-05 4.0843979e-05 4.7758375e-05 
-2.2 -2.1 5.7862985e-05 5.3664318e-05 6.2934396e-05 
-2.1 -2.0 7.4079104e-05 6.8682197e-05 8.0218393e-05 
-2.0 -1.9 9.3025501e-05 8.6391724e-05 0.00010122651 
-1.9 -1.8 0.00011479892 0.0001062814 0.00012430151 
-1.8 -1.7 0.00013877843 0.00012876998 0.00015018979 
-1.7 -1.6 0.00016588646 0.00015359956 0.00017977797 
-1.6 -1.5 0.00019560741 0.00018143493 0.00021223954 
-1.5 -1.4 0.0002259578 0.00020951723 0.00024528638 
-1.4 -1.3 0.00026010958 0.00024102252 0.00028256794 
-1.3 -1.2 0.00029554438 0.00027373957 0.00031998651 
-1.2 -1.1 0.00032955136 0.00030584841 0.00035770836 
-1.1 -1.0 0.00036437024 0.00033739359 0.00039694649 
-1.0 -0.9 0.00039995915 0.00037063056 0.00043499111 
-0.9 -0.8 0.0004338739 0.00040159962 0.00047105462 
-0.8 -0.7 0.00046633996 0.00043130773 0.0005072996 
-0.7 -0.6 0.00049748879 0.00046036234 0.0005405157 
-0.6 -0.5 0.00052302437 0.0004843842 0.00057001346 
-0.5 -0.4 0.00054799099 0.00050643252 0.00059575352 
-0.4 -0.3 0.00056766561 0.00052500088 0.0006184503 
-0.3 -0.2 0.00058211037 0.00053904598 0.00063468817 
-0.2 -0.1 0.0005927997 0.00054767232 0.00064593693 
-0.1 0.0 0.00059729215 0.00055187322 0.00064984966 
0.0 0.1 0.00059706512 0.00055176584 0.00065047031 
0.1 0.2 0.00059236657 0.00054800193 0.00064539986 
0.2 0.3 0.00058337282 0.00053918033 0.00063524321 
0.3 0.4 0.00056606535 0.00052383293 0.00061610025 
0.4 0.5 0.00054768986 0.00050604717 0.00059580471 
0.5 0.6 0.00052378195 0.00048528551 0.00057079621 
0.6 0.7 0.00049690462 0.00045974668 0.00054066487 
0.7 0.8 0.00046690489 0.00043207049 0.00050755399 
0.8 0.9 0.00043395162 0.00040174842 0.00047244034 
0.9 1.0 0.00040017012 0.00037048778 0.0004337553 
1.0 1.1 0.0003656594 0.00033920634 0.00039757203 
1.1 1.2 0.00033143669 0.00030707665 0.00035966541 
1.2 1.3 0.00029498987 0.00027322154 0.00032041816 
1.3 1.4 0.00025985079 0.00024115203 0.00028203952 
1.4 1.5 0.00022710552 0.00021065538 0.00024731018 
1.5 1.6 0.00019440408 0.00017998969 0.00020993141 
1.6 1.7 0.00016592397 0.0001542396 0.0001801332 
1.7 1.8 0.00013971807 0.00012949792 0.00015125119 
1.8 1.9 0.00011465452 0.00010652993 0.00012439567 
1.9 2.0 9.2846348e-05 8.5922488e-05 0.00010105215 
2.0 2.1 7.4611816e-05 6.9016985e-05 8.0570972e-05 
2.1 2.2 5.7966881e-05 5.3743684e-05 6.2935176e-05 
2.2 2.3 4.4237101e-05 4.1071078e-05 4.8089046e-05 
2.3 2.4 3.3122677e-05 3.05688e-05 3.5885489e-05 
2.4 2.5 2.4115513e-05 2.2322987e-05 2.6283678e-05 
2.5 2.6 1.6987703e-05 1.5744894e-05 1.8471104e-05 
2.6 2.7 1.1633011e-05 1.0732741e-05 1.2700693e-05 
2.7 2.8 7.6530945e-06 7.0948595e-06 8.3765405e-06 
2.8 2.9 4.8897356e-06 4.4751569e-06 5.3055084e-06 
2.9 3.0 2.8910545e-06 2.6484982e-06 3.1531305e-06 
3.0 3.1 1.653073e-06 1.5366846e-06 1.8565065e-06 
3.1 3.2 8.872874e-07 8.0428303e-07 9.5694548e-07 
3.2 3.3 4.1873364e-07 3.9344825e-07 4.8040425e-07 
3.3 3.4 1.926936e-07 1.6779085e-07 2.0940567e-07 
3.4 3.5 6.6743662e-08 5.8708464e-08 7.0807814e-08 
3.5 3.6 2.1268158e-08 1.9180616e-08 2.4782656e-08 
3.6 3.7 4.5926939e-09 4.1164159e-09 5.3662868e-09 
3.7 3.8 6.9951464e-10 5.1617828e-10 7.120735e-10 
3.8 3.9 4.8470188e-11 4.8470188e-11 6.4900951e-11 
3.9 4.0 3.1933485e-13 2.6156566e-13 3.8912193e-13 
4.0 4.1 3.7968103e-20 0.0 3.0866851e-18 
4.1 4.2 0.0 0.0 0.0 
4.2 4.3 0.0 0.0 0.0 
4.3 4.4 0.0 0.0 0.0 
4.4 4.5 0.0 0.0 0.0 
4.5 4.6 0.0 0.0 0.0 
4.6 4.7 0.0 0.0 0.0 
4.7 4.8 0.0 0.0 0.0 
4.8 4.9 0.0 0.0 0.0 
4.9 5.0 0.0 0.0 0.0 


# LO mHH {ptmin, ptmax, center, min, max}
0.0 200.0 0.0 0.0 0.0 
200.0 400.0 2.6172889e-06 2.4841704e-06 2.7628854e-06 
400.0 600.0 2.2785358e-06 2.1191902e-06 2.461319e-06 
600.0 800.0 1.3244161e-06 1.2098021e-06 1.461381e-06 
800.0 1000.0 6.7354914e-07 6.0577376e-07 7.5655066e-07 
1000.0 1200.0 3.4684345e-07 3.0822506e-07 3.9565864e-07 
