# create_lambda_band.py -l -3 -e 100 -nnlo
# NNLO cross-section {center, min, max}
0.87793635 0.87448015 0.88302414 


# NNLO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 0.0021176857 0.002104476 0.002136177 
30.0 60.0 0.005077485 0.0050501174 0.0051166788 
60.0 90.0 0.0056782706 0.005653409 0.0057153987 
90.0 120.0 0.0048034435 0.0047851704 0.0048306209 
120.0 150.0 0.0035641159 0.0035522825 0.003581654 
150.0 180.0 0.0024751312 0.0024679827 0.0024860007 
180.0 210.0 0.0016817976 0.0016771736 0.001688515 
210.0 240.0 0.0011333263 0.0011305641 0.0011373967 
240.0 270.0 0.00076975953 0.00076805991 0.00077236367 
270.0 300.0 0.00052820806 0.0005271241 0.00053009442 


# NNLO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.00070736314 0.00070066205 0.00070736314 
-4.9 -4.8 0.0011774756 0.0011719072 0.0011919773 
-4.8 -4.7 0.0018790823 0.0018642854 0.00189866 
-4.7 -4.6 0.0027965017 0.0027846942 0.0028176092 
-4.6 -4.5 0.0039846374 0.0039492912 0.0040276146 
-4.5 -4.4 0.0054924117 0.005470867 0.005544515 
-4.4 -4.3 0.0073028499 0.0072541026 0.0073732063 
-4.3 -4.2 0.0095351802 0.0094949506 0.0096461256 
-4.2 -4.1 0.012130542 0.012047058 0.012252712 
-4.1 -4.0 0.01518328 0.015097617 0.015307554 
-4.0 -3.9 0.018462046 0.018383647 0.018673383 
-3.9 -3.8 0.022120434 0.022013863 0.022317225 
-3.8 -3.7 0.02612139 0.025978357 0.026398886 
-3.7 -3.6 0.030423511 0.030269138 0.030660563 
-3.6 -3.5 0.034895664 0.034699943 0.035211787 
-3.5 -3.4 0.039764411 0.039591717 0.040138291 
-3.4 -3.3 0.044933775 0.044678824 0.045259648 
-3.3 -3.2 0.050218578 0.049963865 0.050653109 
-3.2 -3.1 0.055607626 0.055365844 0.056135849 
-3.1 -3.0 0.061228921 0.06088314 0.061654274 
-3.0 -2.9 0.066373007 0.066099931 0.066910739 
-2.9 -2.8 0.07241516 0.072027398 0.07293287 
-2.8 -2.7 0.077669191 0.077357991 0.078194072 
-2.7 -2.6 0.08354991 0.083109627 0.084265826 
-2.6 -2.5 0.088965758 0.088577565 0.089530011 
-2.5 -2.4 0.094271046 0.093837466 0.094923176 
-2.4 -2.3 0.099807029 0.099400208 0.10044639 
-2.3 -2.2 0.10506647 0.10460895 0.10574664 
-2.2 -2.1 0.11062987 0.11012681 0.11133545 
-2.1 -2.0 0.11509077 0.11462847 0.11582192 
-2.0 -1.9 0.1199188 0.11945364 0.12063023 
-1.9 -1.8 0.12480947 0.12426352 0.12552554 
-1.8 -1.7 0.12913648 0.12864048 0.12991268 
-1.7 -1.6 0.13321817 0.13265695 0.1339034 
-1.6 -1.5 0.13765629 0.13713538 0.13848604 
-1.5 -1.4 0.141404 0.14089219 0.14212256 
-1.4 -1.3 0.14511972 0.14453933 0.1458831 
-1.3 -1.2 0.14853636 0.1480326 0.14933624 
-1.2 -1.1 0.15118114 0.15059922 0.15193331 
-1.1 -1.0 0.15431512 0.15377331 0.15506583 
-1.0 -0.9 0.1571652 0.15659611 0.15795001 
-0.9 -0.8 0.15911961 0.15855944 0.15991857 
-0.8 -0.7 0.16109458 0.16052177 0.16183504 
-0.7 -0.6 0.16341846 0.162847 0.16417904 
-0.6 -0.5 0.16468731 0.16416377 0.16550462 
-0.5 -0.4 0.16625551 0.16562901 0.16700816 
-0.4 -0.3 0.16717117 0.16661603 0.16791021 
-0.3 -0.2 0.16775208 0.16722976 0.16851817 
-0.2 -0.1 0.1689257 0.16832251 0.16973424 
-0.1 0.0 0.16889991 0.16829339 0.16968712 
0.0 0.1 0.16911211 0.16858353 0.16989999 
0.1 0.2 0.16861563 0.16805422 0.16936234 
0.2 0.3 0.16782218 0.16724981 0.16863896 
0.3 0.4 0.16770445 0.16710449 0.16841759 
0.4 0.5 0.16625756 0.16567813 0.16703116 
0.5 0.6 0.16483256 0.16426192 0.16568743 
0.6 0.7 0.16330503 0.16273559 0.16399061 
0.7 0.8 0.16166491 0.16112991 0.16247819 
0.8 0.9 0.15970604 0.15910446 0.1604834 
0.9 1.0 0.15710827 0.15651829 0.15785418 
1.0 1.1 0.15424582 0.15365471 0.15498931 
1.1 1.2 0.15127248 0.15075534 0.1520159 
1.2 1.3 0.14847407 0.14791283 0.1493424 
1.3 1.4 0.14495111 0.14442534 0.14567471 
