# create_lambda_band.py -l -10 -e 14 -lo
# LO cross-section {center, min, max}
0.20079807 0.18976853 0.21299093 


# LO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 0.00062557526 0.00059931488 0.00065233866 
30.0 60.0 0.0014017749 0.0013367543 0.001471081 
60.0 90.0 0.0014309406 0.0013572754 0.0015112524 
90.0 120.0 0.0011058365 0.0010439562 0.001174871 
120.0 150.0 0.00075456486 0.00070918857 0.00080562037 
150.0 180.0 0.00048687575 0.00045588519 0.00052209432 
180.0 210.0 0.0003085501 0.00028793916 0.00033215015 
210.0 240.0 0.00019559933 0.00018186891 0.00021139767 
240.0 270.0 0.00012530022 0.00011613538 0.00013589631 
270.0 300.0 8.1256355e-05 7.5175661e-05 8.8381675e-05 


# LO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.0 0.0 0.0 
-4.9 -4.8 0.0 0.0 0.0 
-4.8 -4.7 0.0 0.0 0.0 
-4.7 -4.6 0.0 0.0 0.0 
-4.6 -4.5 0.0 0.0 0.0 
-4.5 -4.4 0.0 0.0 0.0 
-4.4 -4.3 0.0 0.0 0.0 
-4.3 -4.2 0.0 0.0 0.0 
-4.2 -4.1 0.0 0.0 0.0 
-4.1 -4.0 0.0 0.0 4.7789327e-15 
-4.0 -3.9 6.8020523e-11 6.8020523e-11 1.875385e-10 
-3.9 -3.8 9.2394452e-09 8.5882099e-09 1.4906641e-08 
-3.8 -3.7 1.9272665e-07 1.7020995e-07 2.4189889e-07 
-3.7 -3.6 1.3461172e-06 1.1369649e-06 1.6341664e-06 
-3.6 -3.5 6.3174276e-06 5.4921149e-06 7.3513716e-06 
-3.5 -3.4 2.1330186e-05 1.9013422e-05 2.4372843e-05 
-3.4 -3.3 5.7169714e-05 5.0815818e-05 6.4428378e-05 
-3.3 -3.2 0.00013329986 0.00012078396 0.00014731566 
-3.2 -3.1 0.00027088559 0.00024675088 0.00030705261 
-3.1 -3.0 0.00051273407 0.00046407364 0.00056432023 
-3.0 -2.9 0.00089180059 0.00081888908 0.00097658042 
-2.9 -2.8 0.0014398022 0.0013246604 0.0015736477 
-2.8 -2.7 0.0021970842 0.0020250324 0.0023902372 
-2.7 -2.6 0.0032003209 0.0029716477 0.0034747849 
-2.6 -2.5 0.0044786377 0.0041518001 0.0048273548 
-2.5 -2.4 0.0060391731 0.0056240827 0.0065077509 
