# create_lambda_band.py -l 8.0 -lo
# LO cross-section {center, min, max}
0.21492808 0.21022601 0.21909979 


# LO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 0.0005423373 0.00053980606 0.0005423373 
30.0 60.0 0.001269145 0.0012578493 0.0012728665 
60.0 90.0 0.0013829491 0.0013615634 0.0013986681 
90.0 120.0 0.0011512529 0.0011268198 0.0011728858 
120.0 150.0 0.00084920835 0.00082709276 0.00087000922 
150.0 180.0 0.00059271039 0.00057491048 0.00061062979 
180.0 210.0 0.00040616198 0.00039207182 0.00042039253 
210.0 240.0 0.00027767263 0.00026728997 0.0002885829 
240.0 270.0 0.00019090706 0.00018313249 0.00019915427 
270.0 300.0 0.00013331357 0.00012752617 0.00013955106 


# LO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.0 0.0 0.0 
-4.9 -4.8 0.0 0.0 0.0 
-4.8 -4.7 0.0 0.0 0.0 
-4.7 -4.6 5.6304896e-12 1.2065328e-12 5.6304896e-12 
-4.6 -4.5 1.2579169e-09 9.7410044e-10 1.9277935e-09 
-4.5 -4.4 3.7230148e-08 3.4486121e-08 4.0636297e-08 
-4.4 -4.3 3.809537e-07 3.3726405e-07 4.4468736e-07 
-4.3 -4.2 2.1182248e-06 1.9233441e-06 2.371946e-06 
-4.2 -4.1 7.8976478e-06 7.1672869e-06 8.6225982e-06 
-4.1 -4.0 2.3181557e-05 2.1306698e-05 2.5718583e-05 
-4.0 -3.9 5.8037492e-05 5.3159644e-05 6.1893103e-05 
-3.9 -3.8 0.00012604876 0.00011813594 0.00013586892 
-3.8 -3.7 0.00024498421 0.00022911935 0.00026110379 
-3.7 -3.6 0.00044046914 0.00041563043 0.00046916025 
-3.6 -3.5 0.0007283721 0.00068734333 0.00076547393 
-3.5 -3.4 0.0011431032 0.0010862771 0.0012062445 
-3.4 -3.3 0.0017023385 0.0016303895 0.0017896063 
-3.3 -3.2 0.0024559069 0.0023390422 0.0025645306 
-3.2 -3.1 0.0033405771 0.003224547 0.0034534975 
-3.1 -3.0 0.0044419713 0.0042695078 0.0046246446 
-3.0 -2.9 0.0057786929 0.0055672602 0.005971757 
-2.9 -2.8 0.0072151852 0.0069951893 0.0074703248 
-2.8 -2.7 0.008914655 0.00861838 0.0091846693 
-2.7 -2.6 0.010765546 0.010452527 0.011064237 
-2.6 -2.5 0.01281614 0.012459144 0.013173486 
-2.5 -2.4 0.014971476 0.014545743 0.015337836 
-2.4 -2.3 0.017200802 0.016767334 0.017608361 
-2.3 -2.2 0.019628659 0.019121464 0.020093411 
-2.2 -2.1 0.022017269 0.021494659 0.022499722 
-2.1 -2.0 0.024537434 0.023950732 0.025068503 
-2.0 -1.9 0.027017054 0.026377319 0.027585607 
-1.9 -1.8 0.02949348 0.02882978 0.030111543 
-1.8 -1.7 0.032056483 0.031368942 0.032647211 
-1.7 -1.6 0.034451316 0.033727077 0.035187937 
-1.6 -1.5 0.036923955 0.036092975 0.037537224 
-1.5 -1.4 0.039134425 0.038308703 0.039875346 
-1.4 -1.3 0.041356283 0.040512738 0.042102825 
-1.3 -1.2 0.043506022 0.042577348 0.044320437 
-1.2 -1.1 0.045436655 0.044502071 0.046214917 
-1.1 -1.0 0.047244822 0.046231289 0.048097429 
-1.0 -0.9 0.048964315 0.048040043 0.049854373 
-0.9 -0.8 0.050451451 0.049405903 0.051343379 
-0.8 -0.7 0.05192007 0.050830204 0.052830972 
-0.7 -0.6 0.053127435 0.052091556 0.054088147 
-0.6 -0.5 0.054160779 0.053013672 0.055093191 
-0.5 -0.4 0.055116119 0.053999965 0.056093873 
-0.4 -0.3 0.055740556 0.054651212 0.056689796 
-0.3 -0.2 0.056241581 0.055074819 0.057270884 
-0.2 -0.1 0.056728649 0.055603773 0.05772987 
-0.1 0.0 0.056892987 0.055700218 0.057888935 
0.0 0.1 0.056880406 0.055714509 0.057890947 
0.1 0.2 0.056698918 0.055581524 0.057650821 
0.2 0.3 0.056288448 0.055138393 0.057277805 
0.3 0.4 0.055778007 0.054622165 0.056772737 
0.4 0.5 0.05510986 0.054066844 0.056016113 
0.5 0.6 0.054237575 0.053101607 0.055230637 
0.6 0.7 0.05320831 0.052116323 0.054171632 
0.7 0.8 0.051960492 0.050875345 0.052878381 
0.8 0.9 0.050464021 0.049499626 0.051314426 
0.9 1.0 0.048984614 0.04795535 0.049895951 
1.0 1.1 0.047246267 0.04627263 0.048068238 
1.1 1.2 0.045461596 0.044520096 0.046304523 
1.2 1.3 0.043478718 0.042601911 0.044240155 
1.3 1.4 0.041316865 0.040458642 0.042081859 
1.4 1.5 0.039193621 0.038315527 0.039946511 
1.5 1.6 0.036822352 0.036079992 0.037471387 
1.6 1.7 0.034516014 0.033745535 0.035167618 
1.7 1.8 0.032038484 0.031345913 0.032690507 
1.8 1.9 0.029542961 0.028885952 0.030119374 
1.9 2.0 0.027030426 0.026398222 0.027604268 
2.0 2.1 0.024473876 0.023878259 0.024995962 
2.1 2.2 0.022001747 0.021473719 0.022499441 
2.2 2.3 0.019584265 0.019080577 0.020050443 
2.3 2.4 0.017287007 0.016836308 0.017684005 
2.4 2.5 0.014975467 0.014553877 0.015349975 
2.5 2.6 0.012765783 0.012400003 0.013131513 
2.6 2.7 0.010761424 0.010454819 0.011071705 
2.7 2.8 0.0088806137 0.008603637 0.0091572127 
2.8 2.9 0.007266586 0.0070393027 0.0075210045 
2.9 3.0 0.0057564264 0.0055402606 0.0059368474 
3.0 3.1 0.0044390373 0.0042760367 0.0046147758 
3.1 3.2 0.0033505613 0.0032123254 0.0034783525 
3.2 3.3 0.0024478579 0.0023436202 0.0025522609 
3.3 3.4 0.0017103585 0.0016362402 0.0018013907 
3.4 3.5 0.0011537429 0.0010932431 0.001211615 
3.5 3.6 0.00073215545 0.00068839561 0.00076915378 
3.6 3.7 0.00043966199 0.00041846301 0.00046631011 
3.7 3.8 0.00025041021 0.00023499722 0.00026876469 
3.8 3.9 0.00012735049 0.00011861242 0.00013660776 
3.9 4.0 5.8636808e-05 5.3913692e-05 6.3840041e-05 
4.0 4.1 2.3094396e-05 2.1630306e-05 2.5562981e-05 
4.1 4.2 8.5083395e-06 7.4318316e-06 8.9616425e-06 
4.2 4.3 2.1008162e-06 1.9284121e-06 2.4053469e-06 
4.3 4.4 3.8098617e-07 3.6241684e-07 4.3982764e-07 
4.4 4.5 3.9102757e-08 3.5067129e-08 5.1514373e-08 
4.5 4.6 1.1180133e-09 1.1180133e-09 1.294654e-09 
4.6 4.7 3.1752042e-12 2.2243447e-12 4.1027851e-12 
4.7 4.8 0.0 0.0 0.0 
4.8 4.9 0.0 0.0 0.0 
4.9 5.0 0.0 0.0 0.0 


# LO mHH {ptmin, ptmax, center, min, max}
0.0 200.0 0.0 0.0 0.0 
200.0 400.0 0.00084636277 0.00083218385 0.00085740956 
400.0 600.0 0.0001788897 0.00017258364 0.00018532993 
600.0 800.0 3.151658e-05 2.9848182e-05 3.3299328e-05 
800.0 1000.0 9.3159018e-06 8.7137671e-06 1.0004242e-05 
1000.0 1200.0 3.7842777e-06 3.4888178e-06 4.1048654e-06 
1200.0 1400.0 1.8322338e-06 1.669937e-06 2.0603622e-06 
1400.0 1600.0 1.0255069e-06 9.3756978e-07 1.1080692e-06 
1600.0 1800.0 6.0109877e-07 5.4608621e-07 6.8827932e-07 
1800.0 2000.0 3.8916401e-07 3.327765e-07 4.3291363e-07 


# LO phiHH {ptmin, ptmax, center, min, max}
0.0 0.31415927 0.04289914 0.041661879 0.0441143 
0.31415927 0.62831853 0.041715962 0.040585514 0.042843485 
0.62831853 0.9424778 0.041174567 0.040110142 0.042145718 
0.9424778 1.2566371 0.042205681 0.0411961 0.043149806 
1.2566371 1.5707963 0.045437779 0.044435128 0.046379868 
1.5707963 1.8849556 0.051882132 0.050768581 0.052850481 
1.8849556 2.1991149 0.063127066 0.061856187 0.06422836 
2.1991149 2.5132741 0.082184833 0.080581781 0.083540516 
2.5132741 2.8274334 0.11420847 0.11199765 0.116062 
2.8274334 3.1415927 0.15930168 0.15597719 0.16210177 


# LO ptH_h {ptmin, ptmax, center, min, max}
0.0 30.0 6.0566274e-05 5.9458114e-05 6.1032631e-05 
30.0 60.0 0.00056395538 0.00055912577 0.00056438669 
60.0 90.0 0.0011850975 0.0011769647 0.0011861343 
90.0 120.0 0.0013652711 0.0013459462 0.0013786946 
120.0 150.0 0.001179906 0.0011552769 0.001201318 
150.0 180.0 0.00088504711 0.00086101987 0.00090752647 
180.0 210.0 0.00061667356 0.00059652759 0.00063674881 
210.0 240.0 0.0004165246 0.00040099761 0.0004327693 
240.0 270.0 0.00027827228 0.00026648242 0.00029059937 
270.0 300.0 0.00018574489 0.00017722926 0.00019507593 


# LO yH_h {ptmin, ptmax, center, min, max}
-5.0 -4.9 4.0283966e-08 3.9883483e-08 4.1529541e-08 
-4.9 -4.8 1.3245154e-07 8.8312285e-08 1.3482322e-07 
-4.8 -4.7 5.4880619e-07 4.9516541e-07 6.0187903e-07 
-4.7 -4.6 1.413278e-06 1.1060944e-06 1.6267624e-06 
-4.6 -4.5 4.7612811e-06 3.6588731e-06 5.4745555e-06 
-4.5 -4.4 9.7310247e-06 9.4850405e-06 1.1362544e-05 
-4.4 -4.3 2.2219475e-05 2.0916356e-05 2.4527487e-05 
-4.3 -4.2 4.5170071e-05 4.5170071e-05 4.9708e-05 
-4.2 -4.1 8.7646257e-05 8.1242e-05 9.4397803e-05 
-4.1 -4.0 0.00015836271 0.00014449492 0.00017573458 
-4.0 -3.9 0.00026881256 0.00025452479 0.00028051822 
-3.9 -3.8 0.00042757975 0.00040237425 0.00045489975 
