# create_lambda_band.py -l 10 -e 100 -n3lo
# N3LO cross-section {center, min, max}
2.6639999 2.6630291 2.6675064 


# N3LO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 0.0056780502 0.0056740335 0.0056916459 
30.0 60.0 0.01378859 0.013780855 0.013816686 
60.0 90.0 0.015837499 0.015830373 0.01586356 
90.0 120.0 0.01390353 0.013899048 0.013922138 
120.0 150.0 0.010755292 0.010751937 0.010766925 
150.0 180.0 0.0078499552 0.0078480929 0.0078566594 
180.0 210.0 0.0055898927 0.0055885295 0.0055930871 
210.0 240.0 0.0039675579 0.0039672876 0.0039703572 
240.0 270.0 0.0028281093 0.0028272719 0.0028296348 
270.0 300.0 0.00203964 0.002039563 0.0020408521 


# N3LO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.002605552 0.002602532 0.0026141904 
-4.9 -4.8 0.0042449882 0.0042352065 0.0042500224 
-4.8 -4.7 0.0067646011 0.006758456 0.006801988 
-4.7 -4.6 0.0099262614 0.0098925721 0.0099528958 
-4.6 -4.5 0.013905552 0.01390201 0.013948845 
-4.5 -4.4 0.01909519 0.019077754 0.019160065 
-4.4 -4.3 0.02569275 0.025662629 0.025768779 
-4.3 -4.2 0.033006651 0.032993308 0.033119599 
-4.2 -4.1 0.041461346 0.041420973 0.041583772 
-4.1 -4.0 0.05113093 0.051094004 0.051280375 
-4.0 -3.9 0.061915401 0.061884052 0.062061724 
-3.9 -3.8 0.07385863 0.073829684 0.074077625 
-3.8 -3.7 0.087085758 0.087036349 0.087264811 
-3.7 -3.6 0.099985509 0.09992667 0.10019375 
-3.6 -3.5 0.11452213 0.11448673 0.11483352 
-3.5 -3.4 0.12916702 0.12913089 0.12943778 
-3.4 -3.3 0.1454825 0.14537015 0.14573343 
-3.3 -3.2 0.1617441 0.16163065 0.16212303 
-3.2 -3.1 0.17760802 0.17757446 0.17793846 
-3.1 -3.0 0.19326526 0.19317457 0.19361905 
-3.0 -2.9 0.21032086 0.21023466 0.21064413 
-2.9 -2.8 0.22709475 0.22696248 0.22758257 
-2.8 -2.7 0.24324474 0.24324474 0.2435973 
-2.7 -2.6 0.26048491 0.26036066 0.2608455 
-2.6 -2.5 0.27572828 0.27558023 0.27619692 
-2.5 -2.4 0.29185079 0.29183671 0.29224655 
-2.4 -2.3 0.30667565 0.30657862 0.30714315 
-2.3 -2.2 0.32335327 0.32325386 0.3238928 
-2.2 -2.1 0.33670026 0.33645145 0.33717873 
-2.1 -2.0 0.35108908 0.3510402 0.35149162 
-2.0 -1.9 0.36488359 0.3648305 0.36528088 
-1.9 -1.8 0.37738437 0.37709572 0.37786755 
-1.8 -1.7 0.39035317 0.39028525 0.39090223 
-1.7 -1.6 0.40240034 0.40220466 0.40288463 
-1.6 -1.5 0.41417148 0.41399085 0.41457961 
-1.5 -1.4 0.4258644 0.42573799 0.42653247 
-1.4 -1.3 0.4334479 0.43329967 0.43382804 
-1.3 -1.2 0.44326571 0.44305213 0.4438008 
-1.2 -1.1 0.4514083 0.45127858 0.45188694 
-1.1 -1.0 0.46046877 0.46028807 0.46102326 
-1.0 -0.9 0.46627335 0.46616238 0.4667492 
-0.9 -0.8 0.47363637 0.47347408 0.47411793 
-0.8 -0.7 0.4789747 0.47868884 0.47939024 
-0.7 -0.6 0.48382342 0.48367957 0.48449379 
-0.6 -0.5 0.48874433 0.48853557 0.48920776 
-0.5 -0.4 0.49112163 0.49099636 0.49157838 
-0.4 -0.3 0.49503025 0.49485427 0.49559861 
-0.3 -0.2 0.49761328 0.49734176 0.49810628 
-0.2 -0.1 0.49893069 0.49883806 0.49941664 
-0.1 0.0 0.49947607 0.49932686 0.50005928 
0.0 0.1 0.49955942 0.49926136 0.50013064 
0.1 0.2 0.49904745 0.49879044 0.49957244 
0.2 0.3 0.49705262 0.4969018 0.49742422 
0.3 0.4 0.49525008 0.49507656 0.49593857 
0.4 0.5 0.49290317 0.49278377 0.49328733 
0.5 0.6 0.4896801 0.48929466 0.49012094 
0.6 0.7 0.48340641 0.48331165 0.48395699 
0.7 0.8 0.47907213 0.47884651 0.47966606 
0.8 0.9 0.47458496 0.47448739 0.47494289 
0.9 1.0 0.46701524 0.46684035 0.46750714 
1.0 1.1 0.45879886 0.45864232 0.45936984 
1.1 1.2 0.45202959 0.45187097 0.45242995 
1.2 1.3 0.44274635 0.44255652 0.44327226 
1.3 1.4 0.43447259 0.43432911 0.43503475 
1.4 1.5 0.42437087 0.42418176 0.42482445 
1.5 1.6 0.41393557 0.41383959 0.41446655 
1.6 1.7 0.40261481 0.40246683 0.40324394 
1.7 1.8 0.39000746 0.38997251 0.39042067 
1.8 1.9 0.37815177 0.37794169 0.37870484 
1.9 2.0 0.36412687 0.36391685 0.36442673 
2.0 2.1 0.35120273 0.35102026 0.35165033 
2.1 2.2 0.33726432 0.33723614 0.33772101 
2.2 2.3 0.32228074 0.32216785 0.32281173 
2.3 2.4 0.30769119 0.30761536 0.30811362 
2.4 2.5 0.29211024 0.29193125 0.29257537 
2.5 2.6 0.27585915 0.27569482 0.27630026 
2.6 2.7 0.25935238 0.25930662 0.25969817 
2.7 2.8 0.24333565 0.24321032 0.24374661 
2.8 2.9 0.22697548 0.2269226 0.22744293 
2.9 3.0 0.21033309 0.21029653 0.21069203 
3.0 3.1 0.19404499 0.19394446 0.19427505 
3.1 3.2 0.17754075 0.17750876 0.17789744 
3.2 3.3 0.16129405 0.16118475 0.16157161 
3.3 3.4 0.14500285 0.14494034 0.14535941 
3.4 3.5 0.12942385 0.12940158 0.12972901 
3.5 3.6 0.11402817 0.11395842 0.11426525 
3.6 3.7 0.10029168 0.10023252 0.10056441 
3.7 3.8 0.086760502 0.086690527 0.086943021 
3.8 3.9 0.074200628 0.074129487 0.074427004 
3.9 4.0 0.062137753 0.062080829 0.062274852 
4.0 4.1 0.051091289 0.05103548 0.051246779 
4.1 4.2 0.041219822 0.041219822 0.041321191 
4.2 4.3 0.033116534 0.03308226 0.033224279 
4.3 4.4 0.025412457 0.025403914 0.025474079 
4.4 4.5 0.019236433 0.01919737 0.019348912 
4.5 4.6 0.014284364 0.01424836 0.014302092 
4.6 4.7 0.0099584106 0.0099584106 0.010002686 
4.7 4.8 0.0067188168 0.006702908 0.0067216334 
4.8 4.9 0.0042890783 0.0042800039 0.0043049345 
4.9 5.0 0.002636342 0.0026339309 0.0026543432 


# N3LO mHH {ptmin, ptmax, center, min, max}
0.0 200.0 0.0 0.0 0.0 
200.0 400.0 0.0099290078 0.0099252949 0.0099423267 
400.0 600.0 0.0025160848 0.0025152091 0.0025193032 
600.0 800.0 0.00051653864 0.00051638172 0.00051713114 
800.0 1000.0 0.00016722507 0.0001671903 0.00016745761 
1000.0 1200.0 7.1671023e-05 7.1611633e-05 7.1758593e-05 
1200.0 1400.0 3.6941771e-05 3.6941771e-05 3.6992684e-05 
1400.0 1600.0 2.1763539e-05 2.1729384e-05 2.1776162e-05 
1600.0 1800.0 1.3801859e-05 1.3786562e-05 1.3829389e-05 
1800.0 2000.0 9.7773844e-06 9.7174238e-06 9.7947381e-06 


# N3LO phiHH {ptmin, ptmax, center, min, max}
0.0 0.31415927 0.57418606 0.5740446 0.57468142 
0.31415927 0.62831853 0.54708859 0.54699942 0.54756797 
0.62831853 0.9424778 0.52873067 0.52858097 0.52914121 
0.9424778 1.2566371 0.53307595 0.5329037 0.53368076 
1.2566371 1.5707963 0.56666335 0.56653382 0.56720652 
1.5707963 1.8849556 0.63973151 0.63952797 0.64046168 
1.8849556 2.1991149 0.77106625 0.77078454 0.77199938 
2.1991149 2.5132741 0.99687737 0.99642144 0.99828271 
2.5132741 2.8274334 1.3802807 1.3798065 1.3824109 
2.8274334 3.1415927 1.9420746 1.9410821 1.945504 


# N3LO ptH_h {ptmin, ptmax, center, min, max}
0.0 30.0 0.00058897875 0.00058860727 0.00059033343 
30.0 60.0 0.005718702 0.0057154866 0.0057301337 
60.0 90.0 0.012691058 0.01268499 0.012712893 
90.0 120.0 0.015464778 0.015458603 0.015487663 
120.0 150.0 0.014128661 0.014123363 0.014147054 
150.0 180.0 0.011188667 0.011185118 0.011201581 
180.0 210.0 0.0082309199 0.0082287193 0.0082404978 
210.0 240.0 0.0058518962 0.0058499644 0.0058574062 
240.0 270.0 0.0041124653 0.0041116059 0.0041161268 
270.0 300.0 0.0028808116 0.0028801581 0.0028834738 


# N3LO yH_h {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.00595839 0.00595839 0.0059779927 
-4.9 -4.8 0.0083172733 0.0083151692 0.0083650011 
-4.8 -4.7 0.011462641 0.011443784 0.011469589 
-4.7 -4.6 0.01544884 0.015423051 0.01551518 
-4.6 -4.5 0.020426063 0.020418583 0.020483267 
-4.5 -4.4 0.025919071 0.025887347 0.026000682 
-4.4 -4.3 0.032531883 0.032522776 0.032632317 
-4.3 -4.2 0.040562911 0.040515444 0.040631997 
-4.2 -4.1 0.049361581 0.049351284 0.049552899 
-4.1 -4.0 0.059390639 0.059354461 0.059519456 
-4.0 -3.9 0.069711349 0.069680521 0.069876475 
-3.9 -3.8 0.080695003 0.080596608 0.080895098 
-3.8 -3.7 0.09378463 0.093755754 0.093954195 
-3.7 -3.6 0.10752799 0.10749487 0.10782853 
-3.6 -3.5 0.12062388 0.12056548 0.12080967 
-3.5 -3.4 0.13468374 0.13461232 0.13494565 
-3.4 -3.3 0.15035637 0.15028851 0.15069298 
-3.3 -3.2 0.1651247 0.16511984 0.16541261 
-3.2 -3.1 0.18138288 0.18123582 0.18170167 
-3.1 -3.0 0.19584041 0.19584041 0.196283 
-3.0 -2.9 0.21371201 0.21354167 0.21397588 
-2.9 -2.8 0.22819819 0.22813811 0.22856619 
-2.8 -2.7 0.24307926 0.24291745 0.24348445 
-2.7 -2.6 0.2609352 0.26087844 0.26137776 
-2.6 -2.5 0.27525817 0.27515275 0.27563402 
-2.5 -2.4 0.29089363 0.29077508 0.29136054 
-2.4 -2.3 0.30583954 0.30572137 0.3063391 
-2.3 -2.2 0.32111515 0.32096732 0.32143804 
-2.2 -2.1 0.33472211 0.33464395 0.33524913 
-2.1 -2.0 0.3487488 0.34863862 0.34926216 
-2.0 -1.9 0.36220809 0.36211044 0.36258685 
-1.9 -1.8 0.3733453 0.37315013 0.37390016 
-1.8 -1.7 0.38694027 0.38682643 0.38741999 
-1.7 -1.6 0.39844415 0.39834572 0.39891335 
-1.6 -1.5 0.40850888 0.40830518 0.40902238 
-1.5 -1.4 0.41928508 0.41915647 0.41979185 
-1.4 -1.3 0.4287683 0.42870441 0.42919853 
-1.3 -1.2 0.43758361 0.43728611 0.43806686 
-1.2 -1.1 0.44627205 0.44623783 0.44677101 
-1.1 -1.0 0.45328172 0.45310357 0.4537684 
-1.0 -0.9 0.46028638 0.46019241 0.46076829 
-0.9 -0.8 0.46660293 0.46637863 0.46710189 
-0.8 -0.7 0.47260052 0.47246798 0.47315028 
-0.7 -0.6 0.47722344 0.47703107 0.47767712 
-0.6 -0.5 0.48075905 0.48054418 0.48135134 
-0.5 -0.4 0.48629361 0.48614342 0.48674578 
-0.4 -0.3 0.48749004 0.48724548 0.4880041 
-0.3 -0.2 0.48956785 0.48945338 0.48997822 
-0.2 -0.1 0.49104196 0.49085893 0.49163069 
-0.1 0.0 0.49215932 0.49194302 0.49271605 
0.0 0.1 0.49287996 0.49268973 0.49330728 
0.1 0.2 0.49082087 0.49065666 0.49140974 
0.2 0.3 0.48965394 0.4895143 0.4900967 
0.3 0.4 0.48800717 0.48782897 0.48857476 
0.4 0.5 0.4853424 0.4851455 0.48577492 
0.5 0.6 0.48115971 0.48093516 0.48173836 
0.6 0.7 0.47765052 0.47748718 0.47812759 
0.7 0.8 0.4732285 0.47305997 0.4737256 
0.8 0.9 0.467027 0.46686833 0.46767451 
0.9 1.0 0.4602725 0.46016394 0.4606058 
1.0 1.1 0.45314559 0.45294107 0.45375818 
1.1 1.2 0.44558529 0.44542523 0.44594157 
1.2 1.3 0.43759221 0.43748342 0.4381526 
1.3 1.4 0.42836549 0.42810524 0.42874094 
1.4 1.5 0.41863132 0.41857503 0.41927427 
1.5 1.6 0.4080028 0.40782134 0.4085232 
1.6 1.7 0.39838429 0.39827317 0.39884523 
1.7 1.8 0.38690314 0.38673689 0.38731012 
1.8 1.9 0.37435202 0.37431307 0.37485437 
1.9 2.0 0.36052403 0.36036844 0.36105553 
2.0 2.1 0.3481744 0.34798018 0.34854452 
2.1 2.2 0.33459 0.33455835 0.33501084 
2.2 2.3 0.32056783 0.32046266 0.32113278 
2.3 2.4 0.30583013 0.30563256 0.3061554 
2.4 2.5 0.29199122 0.29188355 0.29247956 
