# create_lambda_band.py -l 1.25 -e 100 -nnlo
# NNLO cross-section {center, min, max}
0.072973339 0.07275069 0.073299093 


# NNLO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 0.00017595655 0.0001750855 0.00017717571 
30.0 60.0 0.00041562502 0.00041388456 0.00041814334 
60.0 90.0 0.00045758831 0.00045600906 0.00045989237 
90.0 120.0 0.00038359801 0.00038246276 0.00038528793 
120.0 150.0 0.00028477501 0.00028403599 0.00028588768 
150.0 180.0 0.00020009731 0.00019963524 0.00020076124 
180.0 210.0 0.00013788487 0.00013760164 0.00013829706 
210.0 240.0 9.6191427e-05 9.59985e-05 9.6470636e-05 
240.0 270.0 6.7763829e-05 6.7608654e-05 6.7922918e-05 
270.0 300.0 4.8475979e-05 4.8389736e-05 4.8626481e-05 


# NNLO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 1.2076272e-05 1.1830006e-05 1.2269137e-05 
-4.9 -4.8 2.3069715e-05 2.2924825e-05 2.3213544e-05 
-4.8 -4.7 4.1310898e-05 4.049746e-05 4.1558565e-05 
-4.7 -4.6 6.235904e-05 6.2186503e-05 6.2875983e-05 
-4.6 -4.5 0.00010211572 0.00010104931 0.00010317655 
-4.5 -4.4 0.00014693926 0.0001460339 0.00014868693 
-4.4 -4.3 0.00021255807 0.00021092834 0.00021347569 
-4.3 -4.2 0.00028629933 0.00028463651 0.00028891829 
-4.2 -4.1 0.00038648372 0.00038332272 0.00038936149 
-4.1 -4.0 0.00052977896 0.0005275374 0.00053424441 
-4.0 -3.9 0.00068433781 0.00068183394 0.00069062796 
-3.9 -3.8 0.00084675869 0.000844198 0.00085368874 
-3.8 -3.7 0.0010457364 0.0010397143 0.0010562137 
-3.7 -3.6 0.0013217038 0.0013137807 0.0013305944 
-3.6 -3.5 0.0015943406 0.0015892694 0.001606131 
-3.5 -3.4 0.0019068786 0.0018981031 0.0019212749 
-3.4 -3.3 0.0022372672 0.0022269984 0.0022552583 
-3.3 -3.2 0.0026646408 0.0026485704 0.0026800643 
-3.2 -3.1 0.0030574351 0.0030473725 0.0030846901 
-3.1 -3.0 0.0034820225 0.0034616386 0.0035037504 
-3.0 -2.9 0.0039832899 0.0039675098 0.0040057221 
-2.9 -2.8 0.004451051 0.0044357435 0.0044885817 
-2.8 -2.7 0.0049912779 0.0049682288 0.0050175564 
-2.7 -2.6 0.0055208802 0.0054935494 0.0055575425 
-2.6 -2.5 0.0060662036 0.0060452161 0.006106816 
-2.5 -2.4 0.0066100668 0.0065853662 0.0066436315 
-2.4 -2.3 0.0072056221 0.0071778412 0.0072488847 
-2.3 -2.2 0.0077923042 0.0077622037 0.0078377657 
-2.2 -2.1 0.008426532 0.0083957265 0.0084662217 
-2.1 -2.0 0.0089969454 0.0089592992 0.0090367802 
-2.0 -1.9 0.0096004143 0.0095703782 0.0096547014 
-1.9 -1.8 0.010177218 0.010145795 0.010227354 
-1.8 -1.7 0.010765656 0.010730469 0.010817158 
-1.7 -1.6 0.011275601 0.011238513 0.011329355 
-1.6 -1.5 0.011892927 0.011850924 0.01194905 
-1.5 -1.4 0.012431801 0.012401257 0.012486965 
-1.4 -1.3 0.012946211 0.012907786 0.012999073 
-1.3 -1.2 0.01342166 0.013377564 0.013479095 
-1.2 -1.1 0.013874877 0.013835198 0.013926066 
-1.1 -1.0 0.014296631 0.014249657 0.014351729 
-1.0 -0.9 0.014720843 0.014688364 0.014772047 
-0.9 -0.8 0.015131538 0.015085953 0.015188481 
-0.8 -0.7 0.015471048 0.015435292 0.015537837 
-0.7 -0.6 0.015653667 0.01561161 0.015716973 
-0.6 -0.5 0.015970682 0.015923639 0.016013457 
-0.5 -0.4 0.016203206 0.016161318 0.016263117 
-0.4 -0.3 0.01642657 0.016382884 0.016486286 
-0.3 -0.2 0.016551265 0.016509422 0.016607954 
-0.2 -0.1 0.016595149 0.016552836 0.016661869 
-0.1 0.0 0.01664845 0.016602049 0.016699485 
0.0 0.1 0.016681291 0.016643416 0.016738839 
0.1 0.2 0.016612199 0.016567987 0.016666871 
0.2 0.3 0.016513435 0.016473421 0.016573821 
0.3 0.4 0.01641806 0.016377312 0.016471333 
0.4 0.5 0.01616868 0.016121781 0.016231057 
0.5 0.6 0.015998932 0.015954411 0.016052083 
0.6 0.7 0.015767132 0.015725886 0.015824755 
0.7 0.8 0.015428008 0.015389516 0.015479432 
0.8 0.9 0.015058105 0.015014018 0.015114037 
0.9 1.0 0.014716566 0.014675279 0.014775158 
1.0 1.1 0.014293563 0.014252634 0.014343634 
1.1 1.2 0.01394031 0.013902236 0.014004824 
1.2 1.3 0.01347931 0.013440199 0.013527133 
1.3 1.4 0.012922655 0.012887041 0.012983028 
1.4 1.5 0.012357971 0.012314721 0.012411056 
1.5 1.6 0.011841662 0.011804404 0.011893953 
1.6 1.7 0.011363139 0.011329609 0.01142066 
1.7 1.8 0.010764202 0.010725629 0.010808401 
1.8 1.9 0.010175878 0.010143619 0.010229184 
1.9 2.0 0.0096369468 0.0095957208 0.0096840856 
2.0 2.1 0.0089652515 0.0089354632 0.0090109123 
2.1 2.2 0.008470546 0.0084446432 0.0085118874 
2.2 2.3 0.0078348045 0.0078045537 0.0078785169 
2.3 2.4 0.0072508766 0.0072218777 0.0072939063 
2.4 2.5 0.0066676108 0.0066458995 0.0067081758 
2.5 2.6 0.006030502 0.0060052435 0.0060659337 
2.6 2.7 0.0055155227 0.0054930418 0.0055461805 
2.7 2.8 0.004980235 0.0049607045 0.0050105401 
2.8 2.9 0.0044453876 0.0044241091 0.0044783715 
2.9 3.0 0.0039410412 0.0039272437 0.0039711765 
3.0 3.1 0.0034919542 0.0034774307 0.003513909 
3.1 3.2 0.0030593012 0.0030424827 0.0030852148 
3.2 3.3 0.0026128967 0.0026037743 0.0026299046 
3.3 3.4 0.0022698273 0.0022625737 0.0022867676 
3.4 3.5 0.0019202816 0.0019091303 0.0019370612 
3.5 3.6 0.0016093819 0.0016031768 0.0016198575 
3.6 3.7 0.0013276719 0.0013202086 0.0013366811 
3.7 3.8 0.0010767196 0.00107202 0.0010867091 
3.8 3.9 0.00087722715 0.00087246599 0.00088123886 
3.9 4.0 0.00068026213 0.0006764152 0.00068604969 
4.0 4.1 0.0005186865 0.00051712297 0.00052530097 
4.1 4.2 0.00039368433 0.00039132958 0.00039697305 
4.2 4.3 0.00029417314 0.00029284815 0.00029595389 
4.3 4.4 0.00020824831 0.00020733384 0.00021027616 
4.4 4.5 0.00014013594 0.00013889228 0.00014176938 
4.5 4.6 9.7411415e-05 9.71411e-05 9.8315188e-05 
4.6 4.7 6.5561555e-05 6.4949207e-05 6.5894695e-05 
4.7 4.8 4.1460261e-05 4.0939788e-05 4.1735151e-05 
4.8 4.9 2.3951694e-05 2.393422e-05 2.4381959e-05 
4.9 5.0 1.3450477e-05 1.3332615e-05 1.3572901e-05 


# NNLO mHH {ptmin, ptmax, center, min, max}
0.0 200.0 0.0 0.0 0.0 
200.0 400.0 5.6068165e-05 5.5838744e-05 5.639883e-05 
400.0 600.0 9.2582951e-05 9.223253e-05 9.310641e-05 
600.0 800.0 6.4808752e-05 6.4602199e-05 6.5128318e-05 
800.0 1000.0 4.1526095e-05 4.141711e-05 4.1709311e-05 
1000.0 1200.0 2.7331546e-05 2.7256806e-05 2.7433225e-05 
1200.0 1400.0 1.8659075e-05 1.8611054e-05 1.872122e-05 
1400.0 1600.0 1.319982e-05 1.3163984e-05 1.3236879e-05 
1600.0 1800.0 9.6366616e-06 9.6163723e-06 9.6660228e-06 
1800.0 2000.0 7.2587857e-06 7.2401171e-06 7.2806866e-06 


# NNLO phiHH {ptmin, ptmax, center, min, max}
0.0 0.31415927 0.011415275 0.011387758 0.01145942 
0.31415927 0.62831853 0.01143243 0.011398498 0.011473687 
0.62831853 0.9424778 0.011904635 0.011877124 0.011951625 
0.9424778 1.2566371 0.013070731 0.013040003 0.013118428 
1.2566371 1.5707963 0.015054964 0.015011124 0.015115871 
1.5707963 1.8849556 0.018167856 0.018115376 0.018248365 
1.8849556 2.1991149 0.023001838 0.022934535 0.023101029 
2.1991149 2.5132741 0.030165045 0.030069486 0.030303689 
2.5132741 2.8274334 0.040868701 0.04073372 0.041067913 
2.8274334 3.1415927 0.057199878 0.057002519 0.057478228 


# NNLO ptH_h {ptmin, ptmax, center, min, max}
0.0 30.0 1.9608353e-05 1.9494924e-05 1.976149e-05 
30.0 60.0 0.0001787955 0.00017794129 0.00018001945 
60.0 90.0 0.0003703402 0.00036890145 0.00037249133 
90.0 120.0 0.00042386333 0.00042236963 0.00042603855 
120.0 150.0 0.00037053549 0.00036945637 0.00037220119 
150.0 180.0 0.00028444069 0.000283639 0.00028554598 
180.0 210.0 0.00020521511 0.000204659 0.0002059915 
210.0 240.0 0.00014453534 0.0001442442 0.00014512357 
240.0 270.0 0.00010195837 0.00010172069 0.00010220974 
270.0 300.0 7.19411e-05 7.1770724e-05 7.2187318e-05 


# NNLO yH_h {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.00058253515 0.00057975282 0.00058523088 
-4.9 -4.8 0.00074581126 0.00074422356 0.00075551736 
-4.8 -4.7 0.00091933631 0.00091466148 0.0009230693 
-4.7 -4.6 0.0011039955 0.0011006823 0.0011122567 
-4.6 -4.5 0.0013204707 0.001314238 0.0013266183 
-4.5 -4.4 0.0015306584 0.0015232138 0.0015442284 
-4.4 -4.3 0.0017927633 0.0017848832 0.0018064885 
-4.3 -4.2 0.0020590914 0.0020511032 0.0020688696 
-4.2 -4.1 0.0023371199 0.0023272809 0.0023529589 
-4.1 -4.0 0.0026014987 0.0025917909 0.0026174494 
-4.0 -3.9 0.0029190922 0.00290815 0.0029346414 
-3.9 -3.8 0.003209196 0.0031944496 0.0032292969 
-3.8 -3.7 0.0035564152 0.0035455277 0.0035840277 
-3.7 -3.6 0.0038527939 0.0038369185 0.0038720329 
-3.6 -3.5 0.0041842183 0.0041681471 0.0042122975 
-3.5 -3.4 0.0045149502 0.0044997395 0.0045243373 
-3.4 -3.3 0.0048424916 0.0048230169 0.0048799044 
-3.3 -3.2 0.0052023678 0.0051859252 0.0052343289 
-3.2 -3.1 0.0055182429 0.0054925227 0.0055486633 
-3.1 -3.0 0.0058519676 0.0058380312 0.0058828175 
-3.0 -2.9 0.0061816288 0.0061616603 0.0062140899 
-2.9 -2.8 0.0065216753 0.0064958211 0.0065512136 
-2.8 -2.7 0.0068659924 0.0068438918 0.0069009036 
-2.7 -2.6 0.0072475129 0.0072270818 0.0072796615 
-2.6 -2.5 0.0074782917 0.0074483614 0.0075150758 
-2.5 -2.4 0.0078127374 0.0077904079 0.0078489017 
