# create_lambda_band.py -l 6 -e 100 -n3lo
# N3LO cross-section {center, min, max}
0.77032148 0.77004923 0.77128622 


# N3LO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 0.0015773267 0.0015762398 0.0015808371 
30.0 60.0 0.003842762 0.0038406469 0.0038504054 
60.0 90.0 0.0044459128 0.0044439357 0.0044529695 
90.0 120.0 0.00394478 0.0039434928 0.0039499293 
120.0 150.0 0.0030935809 0.0030925938 0.0030966886 
150.0 180.0 0.0022919396 0.0022914819 0.002293943 
180.0 210.0 0.0016582415 0.0016576637 0.001659099 
210.0 240.0 0.0011959083 0.0011959083 0.0011969392 
240.0 270.0 0.00086439824 0.00086432373 0.00086482256 
270.0 300.0 0.00063218075 0.00063202164 0.00063250984 


# N3LO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.00074994469 0.00074513428 0.00075087892 
-4.9 -4.8 0.0012582283 0.0012545361 0.0012624232 
-4.8 -4.7 0.0019210748 0.0019201009 0.0019254865 
-4.7 -4.6 0.0028336558 0.0028288282 0.0028474241 
-4.6 -4.5 0.0039618295 0.0039569842 0.0039723114 
-4.5 -4.4 0.0055343008 0.0055315994 0.0055521697 
-4.4 -4.3 0.0072254996 0.0072233463 0.0072642067 
-4.3 -4.2 0.0093569634 0.0093312983 0.0093610286 
-4.2 -4.1 0.011885244 0.01188158 0.011929939 
-4.1 -4.0 0.014629991 0.014602629 0.014649421 
-4.0 -3.9 0.017509273 0.017507474 0.017590226 
-3.9 -3.8 0.020945175 0.020922391 0.021001368 
-3.8 -3.7 0.024674243 0.024653123 0.024748471 
-3.7 -3.6 0.028469668 0.028431287 0.028514492 
-3.6 -3.5 0.032514647 0.032447336 0.032538336 
-3.5 -3.4 0.036815741 0.036815741 0.036913398 
-3.4 -3.3 0.041398923 0.041371922 0.041473268 
-3.3 -3.2 0.046056665 0.0460403 0.046162919 
-3.2 -3.1 0.050516425 0.050516425 0.050621604 
-3.1 -3.0 0.055370305 0.055329298 0.055515271 
-3.0 -2.9 0.059951665 0.059912273 0.060015771 
-2.9 -2.8 0.06481722 0.064791186 0.064919637 
-2.8 -2.7 0.069470814 0.069456409 0.06959819 
-2.7 -2.6 0.074442069 0.074395595 0.074549589 
-2.6 -2.5 0.079151725 0.079143289 0.079276636 
-2.5 -2.4 0.083431082 0.083431082 0.083590524 
-2.4 -2.3 0.088160839 0.088059101 0.088200198 
-2.3 -2.2 0.092585711 0.092571648 0.092753788 
-2.2 -2.1 0.097032213 0.097032213 0.09721606 
-2.1 -2.0 0.10103831 0.10095123 0.10111218 
