# create_lambda_band.py -l -6 -e 100 -nlo
# NLO cross-section {center, min, max}
2.2927248 2.2629581 2.329166 


# NLO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 0.0054129973 0.0052830064 0.0055356372 
30.0 60.0 0.012998509 0.012740825 0.01326324 
60.0 90.0 0.014600552 0.014375404 0.014862916 
90.0 120.0 0.012433068 0.012277361 0.012631805 
120.0 150.0 0.0092997143 0.0091970684 0.0094315716 
150.0 180.0 0.0065205329 0.0064584464 0.0066053418 
180.0 210.0 0.0044739228 0.0044341641 0.0045264017 
210.0 240.0 0.0030504006 0.0030250832 0.0030826816 
240.0 270.0 0.0020910137 0.0020754437 0.0021125355 
270.0 300.0 0.0014523644 0.0014421298 0.0014656255 


# NLO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.0019353547 0.0018854034 0.0019900843 
-4.9 -4.8 0.0032819169 0.003171605 0.0033426276 
-4.8 -4.7 0.0051763428 0.0050389406 0.005349658 
-4.7 -4.6 0.0077469109 0.0075345273 0.0078916599 
-4.6 -4.5 0.010951668 0.010629142 0.011212939 
-4.5 -4.4 0.015160886 0.014683498 0.015488242 
-4.4 -4.3 0.020345706 0.019803794 0.020804426 
-4.3 -4.2 0.026386361 0.02565845 0.026981355 
-4.2 -4.1 0.033430994 0.032588334 0.034124982 
-4.1 -4.0 0.041634756 0.040438056 0.042563874 
-4.0 -3.9 0.050527983 0.049208025 0.051588609 
-3.9 -3.8 0.06042958 0.058957578 0.061717277 
-3.8 -3.7 0.071590265 0.06968723 0.072899174 
-3.7 -3.6 0.08241367 0.08054792 0.084075669 
-3.6 -3.5 0.095103619 0.092738127 0.096772219 
-3.5 -3.4 0.10756082 0.10529058 0.10963152 
-3.4 -3.3 0.12125687 0.11851915 0.12340893 
-3.3 -3.2 0.13570986 0.13279149 0.1383144 
-3.2 -3.1 0.14926186 0.14613276 0.15211787 
-3.1 -3.0 0.16373463 0.16044363 0.16648337 
-3.0 -2.9 0.17800876 0.17464991 0.18139121 
-2.9 -2.8 0.19285558 0.1893179 0.19648997 
-2.8 -2.7 0.20642014 0.20257655 0.21003861 
-2.7 -2.6 0.2219223 0.21814105 0.22579513 
-2.6 -2.5 0.23576149 0.23165077 0.23978087 
-2.5 -2.4 0.24927704 0.245226 0.25363137 
-2.4 -2.3 0.26374601 0.25960301 0.26836487 
-2.3 -2.2 0.27636598 0.27206002 0.28100206 
-2.2 -2.1 0.28968599 0.2856522 0.29448741 
-2.1 -2.0 0.30286846 0.29832281 0.3077402 
-2.0 -1.9 0.31364008 0.30933675 0.31889454 
-1.9 -1.8 0.32609261 0.32166247 0.3312362 
-1.8 -1.7 0.33673606 0.33235237 0.34214823 
