# create_lambda_band.py -l -7 -e 14 -n3lo
# N3LO cross-section {center, min, max}
0.10873863 0.10870252 0.10881997 


# N3LO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 0.00034061171 0.00034037025 0.00034100711 
30.0 60.0 0.00076217535 0.00076181542 0.00076286792 
60.0 90.0 0.00077641206 0.00077617898 0.00077698121 
90.0 120.0 0.0005989799 0.00059884588 0.00059935814 
120.0 150.0 0.00040790784 0.00040782953 0.00040812537 
150.0 180.0 0.00026268235 0.00026263106 0.00026282036 
180.0 210.0 0.0001660726 0.00016604129 0.00016617335 
210.0 240.0 0.00010504001 0.00010501275 0.00010510509 
240.0 270.0 6.7143673e-05 6.7113022e-05 6.7191308e-05 
270.0 300.0 4.3386329e-05 4.3380324e-05 4.3411101e-05 


# N3LO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.0 0.0 0.0 
-4.9 -4.8 0.0 0.0 0.0 
-4.8 -4.7 0.0 0.0 0.0 
-4.7 -4.6 0.0 0.0 0.0 
-4.6 -4.5 0.0 0.0 0.0 
-4.5 -4.4 0.0 0.0 0.0 
-4.4 -4.3 0.0 0.0 0.0 
-4.3 -4.2 0.0 0.0 0.0 
-4.2 -4.1 0.0 0.0 0.0 
-4.1 -4.0 1.0011001e-16 -9.3813299e-16 1.0011001e-16 
-4.0 -3.9 1.088681e-10 1.0865517e-10 1.6058628e-10 
-3.9 -3.8 1.1889907e-08 1.1686656e-08 1.2378267e-08 
-3.8 -3.7 1.698911e-07 1.6701657e-07 1.7204819e-07 
-3.7 -3.6 1.0869953e-06 1.0693589e-06 1.0987586e-06 
-3.6 -3.5 4.6423229e-06 4.5609289e-06 4.6588851e-06 
-3.5 -3.4 1.4769748e-05 1.4694773e-05 1.482048e-05 
-3.4 -3.3 3.8609465e-05 3.8426645e-05 3.8715543e-05 
-3.3 -3.2 8.7367222e-05 8.7103716e-05 8.7513342e-05 
-3.2 -3.1 0.00017271425 0.00017248131 0.00017287464 
-3.1 -3.0 0.00032536825 0.00032433577 0.00032542842 
-3.0 -2.9 0.00054623606 0.00054597137 0.00054679987 
-2.9 -2.8 0.00086795011 0.00086667632 0.00086871437 
-2.8 -2.7 0.0013096206 0.0013084638 0.0013109016 
-2.7 -2.6 0.0018805111 0.0018771066 0.001881731 
-2.6 -2.5 0.002594944 0.0025932076 0.0025971928 
-2.5 -2.4 0.0034692885 0.0034662128 0.0034729138 
-2.4 -2.3 0.0044884126 0.0044832521 0.0044933959 
-2.3 -2.2 0.0056887717 0.0056834912 0.0056946533 
-2.2 -2.1 0.0070130204 0.0070061694 0.007020041 
-2.1 -2.0 0.0084889547 0.0084854877 0.0084999738 
-2.0 -1.9 0.010072971 0.010063157 0.01007929 
-1.9 -1.8 0.011755113 0.011750901 0.011771733 
-1.8 -1.7 0.013540301 0.013530762 0.013554453 
-1.7 -1.6 0.015346268 0.015334604 0.015359247 
-1.6 -1.5 0.017169141 0.017157796 0.01718469 
-1.5 -1.4 0.019071971 0.019067819 0.019091965 
-1.4 -1.3 0.020955 0.020945444 0.020971685 
-1.3 -1.2 0.022716579 0.022706292 0.022736726 
-1.2 -1.1 0.024464952 0.024458325 0.024484356 
-1.1 -1.0 0.026123122 0.026112831 0.026143674 
-1.0 -0.9 0.027760067 0.027751878 0.02778198 
-0.9 -0.8 0.029177721 0.029168488 0.029197351 
-0.8 -0.7 0.030503991 0.030494251 0.030524999 
-0.7 -0.6 0.031733815 0.03172466 0.031753848 
-0.6 -0.5 0.032763312 0.032754504 0.032784574 
-0.5 -0.4 0.033645072 0.033637658 0.033666752 
-0.4 -0.3 0.034331575 0.034323849 0.034352584 
-0.3 -0.2 0.034903729 0.034893772 0.034924455 
-0.2 -0.1 0.035217418 0.035206358 0.035237868 
-0.1 0.0 0.035388621 0.035378274 0.035409555 
0.0 0.1 0.035399 0.035388221 0.035417879 
0.1 0.2 0.035239297 0.035230065 0.035261386 
0.2 0.3 0.034911494 0.034902079 0.034928416 
0.3 0.4 0.034379111 0.034369297 0.034401622 
0.4 0.5 0.033650549 0.033641874 0.033672099 
0.5 0.6 0.032750291 0.032743807 0.032775208 
0.6 0.7 0.031724205 0.03171133 0.031743012 
0.7 0.8 0.030507283 0.030497872 0.030527163 
0.8 0.9 0.029178713 0.029170186 0.029201687 
0.9 1.0 0.027701522 0.02769594 0.027719366 
1.0 1.1 0.026179382 0.026171022 0.026199267 
1.1 1.2 0.024438122 0.024424181 0.024457968 
1.2 1.3 0.022774916 0.02276439 0.022796788 
1.3 1.4 0.020948317 0.020938403 0.020968325 
1.4 1.5 0.019049534 0.019043457 0.019065725 
1.5 1.6 0.017197851 0.017188423 0.017212734 
1.6 1.7 0.015389604 0.01538193 0.015408452 
1.7 1.8 0.013510446 0.013499645 0.013522596 
1.8 1.9 0.011735464 0.011728403 0.011748315 
1.9 2.0 0.01006917 0.010063755 0.010080239 
2.0 2.1 0.0084901781 0.0084815407 0.0084994381 
2.1 2.2 0.0070352772 0.0070300392 0.0070419181 
2.2 2.3 0.0056794779 0.0056758278 0.0056861687 
2.3 2.4 0.0044909763 0.0044844924 0.0044941377 
2.4 2.5 0.003476503 0.0034737073 0.003480915 
2.5 2.6 0.0026067171 0.0026039394 0.0026087751 
2.6 2.7 0.0018647298 0.0018622674 0.0018665217 
2.7 2.8 0.0013118813 0.0013101137 0.0013130341 
2.8 2.9 0.00086944846 0.00086875538 0.0008706641 
