# create_lambda_band.py -l 8 -e 100 -nlo
# NLO cross-section {center, min, max}
1.5926292 1.5723295 1.61753 


# NLO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 0.0033660554 0.0032848092 0.0034423186 
30.0 60.0 0.0081670331 0.0080039039 0.0083346472 
60.0 90.0 0.0093874286 0.0092376256 0.0095568166 
90.0 120.0 0.0082585769 0.0081526315 0.0083912216 
120.0 150.0 0.0064136325 0.0063419545 0.0065074736 
150.0 180.0 0.0047006102 0.0046528375 0.0047631396 
180.0 210.0 0.0033648084 0.0033347217 0.0034054406 
210.0 240.0 0.002398566 0.0023784146 0.0024255499 
240.0 270.0 0.00171888 0.0017056796 0.00173644 
270.0 300.0 0.0012455705 0.0012365811 0.0012576961 


# NLO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.0015411587 0.0015062886 0.0015694242 
-4.9 -4.8 0.0025434727 0.0024644613 0.0026232767 
-4.8 -4.7 0.0040014802 0.0038918655 0.0041115088 
-4.7 -4.6 0.0059159317 0.0057418605 0.006035732 
-4.6 -4.5 0.0082522352 0.0080218327 0.0084298508 
-4.5 -4.4 0.011488317 0.011134057 0.011768435 
-4.4 -4.3 0.015225546 0.01482342 0.015579309 
-4.3 -4.2 0.019566916 0.019031247 0.019983503 
-4.2 -4.1 0.024864122 0.024232277 0.025485534 
-4.1 -4.0 0.030636051 0.029839495 0.031192394 
-4.0 -3.9 0.036978352 0.035995866 0.037826176 
-3.9 -3.8 0.044006634 0.043001718 0.044805837 
-3.8 -3.7 0.052072939 0.050777134 0.053037707 
-3.7 -3.6 0.05951768 0.058143481 0.060683394 
-3.6 -3.5 0.068502289 0.06697969 0.069693618 
-3.5 -3.4 0.077271739 0.075472959 0.078739024 
-3.4 -3.3 0.087025015 0.085243701 0.088692379 
-3.3 -3.2 0.096633986 0.094598458 0.098346353 
-3.2 -3.1 0.10607545 0.10391253 0.10800483 
-3.1 -3.0 0.11563787 0.11343285 0.11765125 
-3.0 -2.9 0.12555199 0.12321316 0.12769198 
-2.9 -2.8 0.13577815 0.13327637 0.13832765 
-2.8 -2.7 0.14538798 0.14278042 0.14789888 
-2.7 -2.6 0.15534821 0.15288621 0.15813216 
-2.6 -2.5 0.16463494 0.16190474 0.16738888 
-2.5 -2.4 0.17464421 0.1718859 0.17769044 
-2.4 -2.3 0.18328465 0.18046238 0.18622811 
-2.3 -2.2 0.19279302 0.18998673 0.19611523 
-2.2 -2.1 0.20153447 0.19855473 0.20469367 
-2.1 -2.0 0.20953619 0.20676069 0.21306211 
-2.0 -1.9 0.21766127 0.21462416 0.2210719 
-1.9 -1.8 0.22592843 0.22286038 0.22946925 
-1.8 -1.7 0.23342053 0.23049768 0.23717498 
-1.7 -1.6 0.23996683 0.23685796 0.24385885 
-1.6 -1.5 0.24782799 0.24472586 0.25167766 
-1.5 -1.4 0.25438735 0.25164381 0.25828348 
-1.4 -1.3 0.25962243 0.25667035 0.26336918 
-1.3 -1.2 0.26475794 0.26186406 0.26874607 
-1.2 -1.1 0.2703043 0.26729954 0.27443167 
-1.1 -1.0 0.27500099 0.27219891 0.27917 
-1.0 -0.9 0.27937503 0.27642544 0.2833044 
-0.9 -0.8 0.283339 0.28041168 0.28781115 
-0.8 -0.7 0.28614062 0.28342723 0.29000938 
-0.7 -0.6 0.28968295 0.28689295 0.29392887 
-0.6 -0.5 0.29232149 0.28946657 0.29642031 
-0.5 -0.4 0.29387289 0.29121029 0.29816586 
-0.4 -0.3 0.29632526 0.29358621 0.30051556 
-0.3 -0.2 0.29793638 0.29507544 0.30204791 
-0.2 -0.1 0.29783336 0.29519753 0.30231863 
-0.1 0.0 0.29914931 0.29639971 0.30344794 
0.0 0.1 0.29872022 0.2958985 0.30269334 
0.1 0.2 0.29865962 0.29594399 0.30292831 
0.2 0.3 0.29728448 0.29444155 0.30154133 
0.3 0.4 0.29637554 0.29360509 0.30065262 
0.4 0.5 0.29492383 0.29210632 0.29908631 
0.5 0.6 0.29275477 0.29007926 0.29692187 
0.6 0.7 0.28909084 0.28634668 0.29335213 
0.7 0.8 0.28644616 0.28362102 0.29061432 
0.8 0.9 0.28403183 0.28102758 0.28815946 
0.9 1.0 0.27927545 0.2766162 0.28332265 
1.0 1.1 0.27448015 0.27152504 0.2785843 
1.1 1.2 0.27026131 0.26721929 0.27426047 
1.2 1.3 0.26446946 0.26169744 0.26852977 
1.3 1.4 0.26012748 0.25699857 0.26401338 
1.4 1.5 0.25405277 0.25116534 0.25794452 
1.5 1.6 0.24731787 0.24443445 0.25118891 
1.6 1.7 0.24069525 0.23774843 0.24438329 
1.7 1.8 0.23274235 0.22972411 0.23638349 
1.8 1.9 0.22608204 0.22308584 0.22972122 
1.9 2.0 0.21774229 0.21467391 0.22127947 
2.0 2.1 0.20942165 0.20673758 0.21287698 
2.1 2.2 0.20173624 0.19872639 0.20507244 
2.2 2.3 0.19291716 0.19000106 0.19609611 
2.3 2.4 0.18361858 0.18075451 0.18667383 
2.4 2.5 0.17419568 0.17136877 0.17715076 
2.5 2.6 0.16506433 0.1623652 0.16789657 
2.6 2.7 0.15484915 0.15222087 0.15755694 
2.7 2.8 0.14526946 0.14288696 0.147838 
2.8 2.9 0.13570469 0.13310022 0.13804677 
2.9 3.0 0.12553504 0.12328201 0.12776484 
3.0 3.1 0.11610343 0.11387064 0.11826575 
3.1 3.2 0.10615545 0.10399552 0.10814832 
3.2 3.3 0.096081818 0.094094771 0.097730696 
3.3 3.4 0.08649002 0.084709606 0.088129994 
3.4 3.5 0.077382324 0.075568653 0.078877971 
3.5 3.6 0.068367064 0.066814924 0.069605605 
3.6 3.7 0.060285996 0.058890382 0.061324786 
3.7 3.8 0.051723139 0.050501655 0.052713834 
3.8 3.9 0.044132105 0.043037212 0.045006846 
3.9 4.0 0.037233994 0.036296157 0.037951245 
4.0 4.1 0.030498111 0.029709307 0.031158091 
4.1 4.2 0.024719085 0.024071616 0.025190762 
4.2 4.3 0.019667286 0.019157051 0.020116586 
4.3 4.4 0.015177091 0.014739742 0.015549445 
4.4 4.5 0.011441955 0.011136634 0.011695399 
4.5 4.6 0.0084081029 0.008152403 0.008599774 
4.6 4.7 0.006027419 0.0058638721 0.0061595876 
4.7 4.8 0.0039358228 0.0038187557 0.0040288283 
4.8 4.9 0.0025726437 0.0025037088 0.002631838 
4.9 5.0 0.0015552893 0.0015215398 0.0015948337 


# NLO mHH {ptmin, ptmax, center, min, max}
0.0 200.0 0.0 0.0 0.0 
200.0 400.0 0.005959103 0.0058734361 0.0060590474 
400.0 600.0 0.0014563742 0.0014408687 0.0014764357 
600.0 800.0 0.00030099193 0.0002985164 0.00030417422 
800.0 1000.0 0.00010256764 0.00010189783 0.00010354514 
1000.0 1200.0 4.7376851e-05 4.7119849e-05 4.767679e-05 
1200.0 1400.0 2.6487584e-05 2.6338053e-05 2.6625007e-05 
1400.0 1600.0 1.6518794e-05 1.6411961e-05 1.658443e-05 
1600.0 1800.0 1.1254749e-05 1.1223458e-05 1.1324452e-05 
1800.0 2000.0 7.8901376e-06 7.872874e-06 7.9569223e-06 


# NLO phiHH {ptmin, ptmax, center, min, max}
0.0 0.31415927 0.35165195 0.34818992 0.35611239 
0.31415927 0.62831853 0.33424681 0.3308365 0.33860212 
0.62831853 0.9424778 0.3209415 0.31745998 0.32532346 
0.9424778 1.2566371 0.32244196 0.31889078 0.32700544 
1.2566371 1.5707963 0.34056982 0.3365687 0.34559638 
1.5707963 1.8849556 0.38293729 0.37827701 0.38876223 
1.8849556 2.1991149 0.45928461 0.45337455 0.46652691 
2.1991149 2.5132741 0.59169643 0.58358469 0.60137689 
2.5132741 2.8274334 0.81669091 0.80491236 0.83054915 
2.8274334 3.1415927 1.1490348 1.1316628 1.1689029 


# NLO ptH_h {ptmin, ptmax, center, min, max}
0.0 30.0 0.00035158889 0.00034183158 0.00036019107 
30.0 60.0 0.0034147976 0.0033363901 0.0034901796 
60.0 90.0 0.007578828 0.0074347079 0.0077288269 
90.0 120.0 0.0092355565 0.0090896799 0.0094010152 
120.0 150.0 0.0084330168 0.0083221249 0.0085697293 
150.0 180.0 0.0066820839 0.0066049805 0.0067819913 
180.0 210.0 0.0049163784 0.0048645591 0.0049824824 
210.0 240.0 0.0034950205 0.0034621825 0.0035393384 
240.0 270.0 0.0024553136 0.0024344657 0.0024843259 
270.0 300.0 0.0017279856 0.0017144604 0.001745349 


# NLO yH_h {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.0035468743 0.003450044 0.0036013942 
-4.9 -4.8 0.0050146696 0.0048836224 0.0051177887 
-4.8 -4.7 0.0069293633 0.00673801 0.0070782699 
