# create_lambda_band.py -l 10 -e 100 -nnlo
# NNLO cross-section {center, min, max}
2.6671693 2.6569847 2.6821624 


# NNLO ptHH {ptmin, ptmax, center, min, max}
0.0 30.0 0.0056881855 0.0056529272 0.0057372958 
30.0 60.0 0.013810001 0.013736623 0.013916008 
60.0 90.0 0.015858853 0.015788249 0.015962277 
90.0 120.0 0.013919786 0.013867109 0.013998562 
120.0 150.0 0.01076763 0.010731296 0.010821647 
150.0 180.0 0.0078576551 0.0078335334 0.0078926814 
180.0 210.0 0.0055945792 0.0055797654 0.0056170036 
210.0 240.0 0.0039712035 0.0039611021 0.0039861531 
240.0 270.0 0.0028304349 0.0028238009 0.002841173 
270.0 300.0 0.0020413426 0.0020369324 0.0020478185 


# NNLO yHH {ptmin, ptmax, center, min, max}
-5.0 -4.9 0.0026062419 0.0025826853 0.0026394302 
-4.9 -4.8 0.0042441464 0.0042208205 0.0042823951 
-4.8 -4.7 0.0067838333 0.006736148 0.0068286461 
-4.7 -4.6 0.0099417817 0.0098839483 0.010054289 
-4.6 -4.5 0.013921837 0.013851527 0.014064144 
-4.5 -4.4 0.019142688 0.019051651 0.019299322 
-4.4 -4.3 0.025730062 0.025600205 0.026055354 
-4.3 -4.2 0.033089154 0.032867162 0.033397309 
-4.2 -4.1 0.041558656 0.041389207 0.041936059 
-4.1 -4.0 0.051264172 0.050999339 0.051736564 
-4.0 -3.9 0.062013249 0.061733945 0.062555667 
-3.9 -3.8 0.074022199 0.073679006 0.074764096 
-3.8 -3.7 0.087243315 0.086822475 0.088013673 
-3.7 -3.6 0.10018788 0.099639208 0.10105549 
-3.6 -3.5 0.11477457 0.11420007 0.11572253 
-3.5 -3.4 0.12939542 0.12879567 0.13052186 
-3.4 -3.3 0.14565063 0.14502632 0.14681247 
-3.3 -3.2 0.16210458 0.16114598 0.1633776 
-3.2 -3.1 0.17790148 0.17712083 0.17942374 
-3.1 -3.0 0.19356652 0.19267248 0.19489661 
-3.0 -2.9 0.21058379 0.20967546 0.21220931 
-2.9 -2.8 0.22750689 0.22639467 0.22905288 
-2.8 -2.7 0.24355145 0.24258843 0.24538965 
-2.7 -2.6 0.26087525 0.25958019 0.26261402 
-2.6 -2.5 0.27606447 0.27489139 0.27793788 
-2.5 -2.4 0.29222668 0.29096368 0.29415994 
-2.4 -2.3 0.30708933 0.30584934 0.30912147 
-2.3 -2.2 0.32386533 0.32241348 0.32570574 
-2.2 -2.1 0.33701579 0.33580756 0.33908221 
-2.1 -2.0 0.35150507 0.35008514 0.3536707 
-2.0 -1.9 0.36536744 0.36379187 0.36735053 
-1.9 -1.8 0.37773658 0.37637631 0.37981471 
-1.8 -1.7 0.39082894 0.38922122 0.39306576 
-1.7 -1.6 0.40280229 0.40137941 0.40507929 
-1.6 -1.5 0.41458175 0.41293036 0.41656477 
-1.5 -1.4 0.42653623 0.42489094 0.42876904 
-1.4 -1.3 0.43378561 0.43222375 0.43598859 
-1.3 -1.2 0.44369756 0.44218359 0.44596113 
-1.2 -1.1 0.45187576 0.45031437 0.45410658 
-1.1 -1.0 0.46095882 0.45940436 0.46321147 
-1.0 -0.9 0.46676262 0.46515395 0.46888702 
-0.9 -0.8 0.47413626 0.47243295 0.47665075 
-0.8 -0.7 0.47934535 0.47782199 0.48129863 
-0.7 -0.6 0.48450569 0.48271773 0.48682492 
-0.6 -0.5 0.48917358 0.48746985 0.49140458 
-0.5 -0.4 0.49155649 0.49001568 0.49381073 
-0.4 -0.3 0.49552258 0.49376255 0.49753265 
-0.3 -0.2 0.49814 0.49658056 0.50036774 
-0.2 -0.1 0.49949012 0.49778162 0.5019242 
-0.1 0.0 0.49995269 0.49838059 0.50201959 
0.0 0.1 0.49996243 0.49836007 0.5021715 
0.1 0.2 0.49964595 0.49765543 0.50184396 
0.2 0.3 0.49742844 0.49599481 0.49967241 
0.3 0.4 0.49589283 0.49410055 0.4983344 
0.4 0.5 0.49333268 0.49177617 0.49560971 
0.5 0.6 0.49017674 0.48834384 0.49224755 
0.6 0.7 0.48393838 0.48229601 0.48634 
0.7 0.8 0.4795812 0.47796102 0.48160112 
0.8 0.9 0.47495542 0.47359064 0.477263 
0.9 1.0 0.46746762 0.46572348 0.46966696 
1.0 1.1 0.45931421 0.45775619 0.46160315 
1.1 1.2 0.45253059 0.45075523 0.45453459 
1.2 1.3 0.44315814 0.44170537 0.44549318 
1.3 1.4 0.43504886 0.43339197 0.43698697 
1.4 1.5 0.42482859 0.42328206 0.42718766 
1.5 1.6 0.41432101 0.41280241 0.4166789 
1.6 1.7 0.40308048 0.40152224 0.40533399 
1.7 1.8 0.39050591 0.38908533 0.39230582 
1.8 1.9 0.37854007 0.37714011 0.3808033 
1.9 2.0 0.36456109 0.36293532 0.3667688 
2.0 2.1 0.35145644 0.35016334 0.35347113 
2.1 2.2 0.33775209 0.33637397 0.33994009 
2.2 2.3 0.32272806 0.32139778 0.32451552 
2.3 2.4 0.30811203 0.30683761 0.31014077 
2.4 2.5 0.29251076 0.29119015 0.29443801 
2.5 2.6 0.27621005 0.27491914 0.27799744 
2.6 2.7 0.25969635 0.25867594 0.26156654 
2.7 2.8 0.24367141 0.24248021 0.24526185 
2.8 2.9 0.22738689 0.22639212 0.22909412 
2.9 3.0 0.21061422 0.20969664 0.2121794 
3.0 3.1 0.19428702 0.19345448 0.19568462 
3.1 3.2 0.177905 0.17692731 0.17933861 
3.2 3.3 0.16151186 0.16078746 0.16267925 
3.3 3.4 0.14530839 0.14456189 0.146547 
3.4 3.5 0.12966409 0.12904812 0.13081123 
3.5 3.6 0.11423065 0.11362854 0.11519428 
3.6 3.7 0.10048474 0.10008034 0.10149096 
3.7 3.8 0.086931659 0.086462953 0.087711332 
3.8 3.9 0.074368268 0.073931207 0.075061595 
3.9 4.0 0.062239346 0.062024114 0.062756081 
4.0 4.1 0.051191893 0.050911881 0.05176661 
4.1 4.2 0.0412933 0.041184709 0.041651336 
4.2 4.3 0.033193643 0.032967258 0.033507399 
4.3 4.4 0.025467185 0.025381134 0.025756255 
4.4 4.5 0.019306288 0.019153984 0.01952033 
4.5 4.6 0.014297136 0.014197161 0.014384082 
4.6 4.7 0.0099780592 0.0099365499 0.01009611 
4.7 4.8 0.0067091934 0.006682097 0.0067660188 
4.8 4.9 0.0043006571 0.0042606938 0.0043349519 
4.9 5.0 0.0026445317 0.0026230843 0.0026768883 


# NNLO mHH {ptmin, ptmax, center, min, max}
0.0 200.0 0.0 0.0 0.0 
200.0 400.0 0.0099413502 0.0099014168 0.0099996875 
400.0 600.0 0.002518812 0.0025101472 0.0025317962 
600.0 800.0 0.00051702593 0.00051558469 0.00051946072 
800.0 1000.0 0.00016741788 0.000166869 0.00016808307 
1000.0 1200.0 7.1694176e-05 7.1496049e-05 7.2033962e-05 
1200.0 1400.0 3.6984171e-05 3.696106e-05 3.7033751e-05 
1400.0 1600.0 2.1780445e-05 2.1692508e-05 2.1836388e-05 
1600.0 1800.0 1.382865e-05 1.3710692e-05 1.3970305e-05 
1800.0 2000.0 9.7697964e-06 9.6789347e-06 9.8154054e-06 


# NNLO phiHH {ptmin, ptmax, center, min, max}
0.0 0.31415927 0.57475073 0.57310722 0.57723185 
