# sig incl cuts index   0
   0.00000000D+00   0.10000000D+01   0.77844379D-03   0.65651687D-07


# sig(all VBF cuts 2 jets) index   1
   0.00000000D+00   0.10000000D+01   0.72076872D-03   0.16908488D-06


# sig(all VBF cuts 3 jets) index   2
   0.00000000D+00   0.10000000D+01   0.87627747D-04   0.49508701D-07


# sig(all VBF cuts 4 jets) index   3
   0.30000000D+02   0.60000000D+02   0.65943796D-05   0.32645907D-08
   0.60000000D+02   0.90000000D+02   0.58197813D-05   0.30994869D-08
   0.90000000D+02   0.12000000D+03   0.36846305D-05   0.22362970D-08
   0.12000000D+03   0.15000000D+03   0.20733785D-05   0.11311062D-08
   0.15000000D+03   0.18000000D+03   0.11396620D-05   0.79092099D-09
   0.18000000D+03   0.21000000D+03   0.63833512D-06   0.85305522D-09
   0.21000000D+03   0.24000000D+03   0.36805525D-06   0.35909556D-09
   0.24000000D+03   0.27000000D+03   0.22100095D-06   0.29627642D-09
   0.27000000D+03   0.30000000D+03   0.13779095D-06   0.19045880D-09


# yj1 index  10
  -0.60000000D+01  -0.55000000D+01   0.00000000D+00   0.00000000D+00
  -0.55000000D+01  -0.50000000D+01   0.00000000D+00   0.00000000D+00
  -0.50000000D+01  -0.45000000D+01   0.00000000D+00   0.00000000D+00
  -0.45000000D+01  -0.40000000D+01   0.68963061D-04   0.12800174D-06
  -0.40000000D+01  -0.35000000D+01   0.12762716D-03   0.13154050D-06
  -0.35000000D+01  -0.30000000D+01   0.15951838D-03   0.14364955D-06
  -0.30000000D+01  -0.25000000D+01   0.14901429D-03   0.10269123D-06
  -0.25000000D+01  -0.20000000D+01   0.11036035D-03   0.10117149D-06
  -0.20000000D+01  -0.15000000D+01   0.65546277D-04   0.12646707D-06
  -0.15000000D+01  -0.10000000D+01   0.29780150D-04   0.67000045D-07
  -0.10000000D+01  -0.50000000D+00   0.91268779D-05   0.51906968D-07
  -0.50000000D+00   0.00000000D+00   0.12470499D-05   0.27263403D-07
   0.00000000D+00   0.50000000D+00   0.12378045D-05   0.29665883D-07
   0.50000000D+00   0.10000000D+01   0.91137930D-05   0.70147374D-07
   0.10000000D+01   0.15000000D+01   0.29745203D-04   0.10968384D-06
   0.15000000D+01   0.20000000D+01   0.65392383D-04   0.86771987D-07
   0.20000000D+01   0.25000000D+01   0.11028526D-03   0.11966613D-06
   0.25000000D+01   0.30000000D+01   0.14897938D-03   0.11013133D-06
   0.30000000D+01   0.35000000D+01   0.15932140D-03   0.13700926D-06
   0.35000000D+01   0.40000000D+01   0.12719635D-03   0.14329868D-06
   0.40000000D+01   0.45000000D+01   0.69082260D-04   0.96852370D-07
   0.45000000D+01   0.50000000D+01   0.00000000D+00   0.00000000D+00
   0.50000000D+01   0.55000000D+01   0.00000000D+00   0.00000000D+00
   0.55000000D+01   0.60000000D+01   0.00000000D+00   0.00000000D+00


# yj2 index  11
  -0.60000000D+01  -0.55000000D+01   0.00000000D+00   0.00000000D+00
  -0.55000000D+01  -0.50000000D+01   0.00000000D+00   0.00000000D+00
  -0.50000000D+01  -0.45000000D+01   0.00000000D+00   0.00000000D+00
  -0.45000000D+01  -0.40000000D+01   0.14178729D-03   0.16286592D-06
  -0.40000000D+01  -0.35000000D+01   0.17378442D-03   0.14334721D-06
  -0.35000000D+01  -0.30000000D+01   0.16106808D-03   0.19863302D-06
  -0.30000000D+01  -0.25000000D+01   0.12001592D-03   0.15707218D-06
  -0.25000000D+01  -0.20000000D+01   0.73287560D-04   0.15912713D-06
  -0.20000000D+01  -0.15000000D+01   0.35619921D-04   0.14612280D-06
  -0.15000000D+01  -0.10000000D+01   0.12241567D-04   0.11994158D-06
  -0.10000000D+01  -0.50000000D+00   0.23910284D-05   0.52697529D-07
  -0.50000000D+00   0.00000000D+00   0.15806719D-06   0.13130102D-07
   0.00000000D+00   0.50000000D+00   0.22288951D-06   0.34669710D-07
   0.50000000D+00   0.10000000D+01   0.23404277D-05   0.12133976D-06
   0.10000000D+01   0.15000000D+01   0.12499471D-04   0.15260355D-06
   0.15000000D+01   0.20000000D+01   0.35751047D-04   0.10991582D-06
   0.20000000D+01   0.25000000D+01   0.73370205D-04   0.12088796D-06
   0.25000000D+01   0.30000000D+01   0.11996781D-03   0.19321912D-06
   0.30000000D+01   0.35000000D+01   0.16114036D-03   0.19935511D-06
   0.35000000D+01   0.40000000D+01   0.17418006D-03   0.15385082D-06
   0.40000000D+01   0.45000000D+01   0.14171133D-03   0.11638767D-06
   0.45000000D+01   0.50000000D+01   0.00000000D+00   0.00000000D+00
   0.50000000D+01   0.55000000D+01   0.00000000D+00   0.00000000D+00
   0.55000000D+01   0.60000000D+01   0.00000000D+00   0.00000000D+00


# yH1 index  12
  -0.50000000D+01  -0.49000000D+01   0.00000000D+00   0.00000000D+00
  -0.49000000D+01  -0.48000000D+01   0.00000000D+00   0.00000000D+00
  -0.48000000D+01  -0.47000000D+01   0.00000000D+00   0.00000000D+00
  -0.47000000D+01  -0.46000000D+01   0.14941592D-12   0.93946731D-13
  -0.46000000D+01  -0.45000000D+01   0.32008660D-10   0.63385959D-11
  -0.45000000D+01  -0.44000000D+01   0.45391067D-09   0.53208119D-10
  -0.44000000D+01  -0.43000000D+01   0.42027317D-08   0.36697558D-09
  -0.43000000D+01  -0.42000000D+01   0.20930748D-07   0.12094949D-08
  -0.42000000D+01  -0.41000000D+01   0.64759236D-07   0.19270318D-08
  -0.41000000D+01  -0.40000000D+01   0.16037386D-06   0.72569228D-08
  -0.40000000D+01  -0.39000000D+01   0.39319853D-06   0.11313306D-07
  -0.39000000D+01  -0.38000000D+01   0.79606900D-06   0.11938985D-07
  -0.38000000D+01  -0.37000000D+01   0.15155341D-05   0.23263877D-07
  -0.37000000D+01  -0.36000000D+01   0.24816299D-05   0.33396882D-07
  -0.36000000D+01  -0.35000000D+01   0.39066583D-05   0.98967734D-07
  -0.35000000D+01  -0.34000000D+01   0.60628719D-05   0.51045686D-07
  -0.34000000D+01  -0.33000000D+01   0.87529947D-05   0.65462236D-07
  -0.33000000D+01  -0.32000000D+01   0.12115010D-04   0.94979974D-07
  -0.32000000D+01  -0.31000000D+01   0.16254454D-04   0.10257663D-06
  -0.31000000D+01  -0.30000000D+01   0.21352395D-04   0.87328182D-07
  -0.30000000D+01  -0.29000000D+01   0.26590618D-04   0.21661220D-06
  -0.29000000D+01  -0.28000000D+01   0.33308361D-04   0.93930489D-07
  -0.28000000D+01  -0.27000000D+01   0.39602299D-04   0.36950237D-06
  -0.27000000D+01  -0.26000000D+01   0.47665922D-04   0.12483144D-06
  -0.26000000D+01  -0.25000000D+01   0.55545753D-04   0.13290041D-06
  -0.25000000D+01  -0.24000000D+01   0.63320279D-04   0.35346264D-06
  -0.24000000D+01  -0.23000000D+01   0.72493226D-04   0.20871086D-06
  -0.23000000D+01  -0.22000000D+01   0.80737095D-04   0.26894869D-06
  -0.22000000D+01  -0.21000000D+01   0.88614063D-04   0.17682620D-06
  -0.21000000D+01  -0.20000000D+01   0.96764779D-04   0.18169848D-06
  -0.20000000D+01  -0.19000000D+01   0.10441619D-03   0.20571857D-06
  -0.19000000D+01  -0.18000000D+01   0.11219816D-03   0.15743644D-06
  -0.18000000D+01  -0.17000000D+01   0.11947349D-03   0.22148699D-06
  -0.17000000D+01  -0.16000000D+01   0.12610062D-03   0.20505917D-06
  -0.16000000D+01  -0.15000000D+01   0.13180326D-03   0.19649340D-06
  -0.15000000D+01  -0.14000000D+01   0.13685763D-03   0.14623093D-06
  -0.14000000D+01  -0.13000000D+01   0.14119517D-03   0.29534440D-06
  -0.13000000D+01  -0.12000000D+01   0.14576280D-03   0.19791545D-06
  -0.12000000D+01  -0.11000000D+01   0.14971313D-03   0.27181205D-06
  -0.11000000D+01  -0.10000000D+01   0.15263647D-03   0.21887780D-06
  -0.10000000D+01  -0.90000000D+00   0.15502053D-03   0.16235946D-06
  -0.90000000D+00  -0.80000000D+00   0.15704107D-03   0.21244862D-06
  -0.80000000D+00  -0.70000000D+00   0.15879972D-03   0.15349647D-06
  -0.70000000D+00  -0.60000000D+00   0.15988027D-03   0.19583561D-06
  -0.60000000D+00  -0.50000000D+00   0.16076401D-03   0.18416075D-06
  -0.50000000D+00  -0.40000000D+00   0.16146657D-03   0.22541325D-06
  -0.40000000D+00  -0.30000000D+00   0.16317812D-03   0.46594644D-06
  -0.30000000D+00  -0.20000000D+00   0.16296011D-03   0.19257245D-06
  -0.20000000D+00  -0.10000000D+00   0.16305883D-03   0.16433358D-06
  -0.10000000D+00   0.00000000D+00   0.16341063D-03   0.23485562D-06
   0.00000000D+00   0.10000000D+00   0.16288685D-03   0.23182245D-06
   0.10000000D+00   0.20000000D+00   0.16257445D-03   0.20424985D-06
   0.20000000D+00   0.30000000D+00   0.16279253D-03   0.27544038D-06
   0.30000000D+00   0.40000000D+00   0.16195238D-03   0.34584459D-06
   0.40000000D+00   0.50000000D+00   0.16166894D-03   0.17357309D-06
   0.50000000D+00   0.60000000D+00   0.16113398D-03   0.20511671D-06
   0.60000000D+00   0.70000000D+00   0.16005353D-03   0.15782313D-06
   0.70000000D+00   0.80000000D+00   0.15859012D-03   0.20276385D-06
   0.80000000D+00   0.90000000D+00   0.15714359D-03   0.19069200D-06
   0.90000000D+00   0.10000000D+01   0.15483384D-03   0.18571269D-06
   0.10000000D+01   0.11000000D+01   0.15306594D-03   0.43029994D-06
   0.11000000D+01   0.12000000D+01   0.14934144D-03   0.18912547D-06
   0.12000000D+01   0.13000000D+01   0.14596458D-03   0.23103374D-06
   0.13000000D+01   0.14000000D+01   0.14181155D-03   0.16088037D-06
   0.14000000D+01   0.15000000D+01   0.13698566D-03   0.15778169D-06
   0.15000000D+01   0.16000000D+01   0.13158653D-03   0.15192992D-06
   0.16000000D+01   0.17000000D+01   0.12588820D-03   0.16886161D-06
   0.17000000D+01   0.18000000D+01   0.11949399D-03   0.15397818D-06
   0.18000000D+01   0.19000000D+01   0.11230105D-03   0.15145932D-06
   0.19000000D+01   0.20000000D+01   0.10476788D-03   0.15748272D-06
   0.20000000D+01   0.21000000D+01   0.97166348D-04   0.17992154D-06
   0.21000000D+01   0.22000000D+01   0.89248418D-04   0.21715629D-06
   0.22000000D+01   0.23000000D+01   0.80479170D-04   0.13987388D-06
   0.23000000D+01   0.24000000D+01   0.72084874D-04   0.12424698D-06
   0.24000000D+01   0.25000000D+01   0.63948572D-04   0.13635501D-06
   0.25000000D+01   0.26000000D+01   0.55575656D-04   0.15010720D-06
   0.26000000D+01   0.27000000D+01   0.47324906D-04   0.19025969D-06
   0.27000000D+01   0.28000000D+01   0.40101849D-04   0.10520377D-06
   0.28000000D+01   0.29000000D+01   0.32699349D-04   0.22597367D-06
   0.29000000D+01   0.30000000D+01   0.26445684D-04   0.14331940D-06
   0.30000000D+01   0.31000000D+01   0.21166555D-04   0.76756562D-07
   0.31000000D+01   0.32000000D+01   0.16069018D-04   0.94633594D-07
   0.32000000D+01   0.33000000D+01   0.12205781D-04   0.70569204D-07
   0.33000000D+01   0.34000000D+01   0.87725375D-05   0.73404569D-07
   0.34000000D+01   0.35000000D+01   0.59210565D-05   0.14285360D-06
   0.35000000D+01   0.36000000D+01   0.40118711D-05   0.37280810D-07
   0.36000000D+01   0.37000000D+01   0.24836603D-05   0.40987816D-07
   0.37000000D+01   0.38000000D+01   0.14988860D-05   0.21281529D-07
   0.38000000D+01   0.39000000D+01   0.75723443D-06   0.28888614D-07
   0.39000000D+01   0.40000000D+01   0.38212578D-06   0.97419590D-08
   0.40000000D+01   0.41000000D+01   0.15666782D-06   0.13914235D-07
   0.41000000D+01   0.42000000D+01   0.62734354D-07   0.17181594D-08
   0.42000000D+01   0.43000000D+01   0.21726219D-07   0.10045864D-08
   0.43000000D+01   0.44000000D+01   0.41750764D-08   0.25752397D-09
   0.44000000D+01   0.45000000D+01   0.56303911D-09   0.46793222D-10
   0.45000000D+01   0.46000000D+01   0.26428140D-10   0.49016119D-11
   0.46000000D+01   0.47000000D+01   0.30196675D-12   0.16272099D-12
   0.47000000D+01   0.48000000D+01   0.00000000D+00   0.00000000D+00
   0.48000000D+01   0.49000000D+01   0.00000000D+00   0.00000000D+00
   0.49000000D+01   0.50000000D+01   0.00000000D+00   0.00000000D+00


# yH2 index  13
  -0.50000000D+01  -0.49000000D+01   0.00000000D+00   0.00000000D+00
  -0.49000000D+01  -0.48000000D+01   0.00000000D+00   0.00000000D+00
  -0.48000000D+01  -0.47000000D+01   0.00000000D+00   0.00000000D+00
  -0.47000000D+01  -0.46000000D+01   0.14441095D-12   0.44932862D-13
  -0.46000000D+01  -0.45000000D+01   0.22551782D-10   0.35094276D-11
  -0.45000000D+01  -0.44000000D+01   0.58551546D-09   0.80852810D-10
  -0.44000000D+01  -0.43000000D+01   0.43022698D-08   0.23406388D-09
  -0.43000000D+01  -0.42000000D+01   0.20553043D-07   0.12041554D-08
  -0.42000000D+01  -0.41000000D+01   0.65242269D-07   0.26348381D-08
  -0.41000000D+01  -0.40000000D+01   0.16668280D-06   0.41469762D-08
  -0.40000000D+01  -0.39000000D+01   0.41656415D-06   0.18755093D-07
  -0.39000000D+01  -0.38000000D+01   0.79236350D-06   0.18099440D-07
  -0.38000000D+01  -0.37000000D+01   0.13539495D-05   0.10870805D-06
  -0.37000000D+01  -0.36000000D+01   0.25370012D-05   0.34331341D-07
  -0.36000000D+01  -0.35000000D+01   0.39877063D-05   0.35138333D-07
  -0.35000000D+01  -0.34000000D+01   0.60426018D-05   0.52871053D-07
  -0.34000000D+01  -0.33000000D+01   0.87301248D-05   0.63563646D-07
  -0.33000000D+01  -0.32000000D+01   0.12386738D-04   0.10706796D-06
  -0.32000000D+01  -0.31000000D+01   0.16356938D-04   0.92078933D-07
  -0.31000000D+01  -0.30000000D+01   0.21140127D-04   0.96692487D-07
  -0.30000000D+01  -0.29000000D+01   0.26880611D-04   0.11357403D-06
  -0.29000000D+01  -0.28000000D+01   0.33139389D-04   0.12709127D-06
  -0.28000000D+01  -0.27000000D+01   0.40165063D-04   0.10347328D-06
  -0.27000000D+01  -0.26000000D+01   0.47472041D-04   0.17923713D-06
  -0.26000000D+01  -0.25000000D+01   0.55209092D-04   0.15557584D-06
  -0.25000000D+01  -0.24000000D+01   0.63937570D-04   0.14401876D-06
  -0.24000000D+01  -0.23000000D+01   0.72131233D-04   0.18914507D-06
  -0.23000000D+01  -0.22000000D+01   0.80400274D-04   0.16484257D-06
  -0.22000000D+01  -0.21000000D+01   0.89114395D-04   0.30481664D-06
  -0.21000000D+01  -0.20000000D+01   0.96952103D-04   0.18953076D-06
  -0.20000000D+01  -0.19000000D+01   0.10459353D-03   0.22823305D-06
  -0.19000000D+01  -0.18000000D+01   0.11241582D-03   0.24067141D-06
  -0.18000000D+01  -0.17000000D+01   0.11907388D-03   0.19357253D-06
  -0.17000000D+01  -0.16000000D+01   0.12520905D-03   0.32688793D-06
  -0.16000000D+01  -0.15000000D+01   0.13186404D-03   0.20346322D-06
  -0.15000000D+01  -0.14000000D+01   0.13685333D-03   0.21738440D-06
  -0.14000000D+01  -0.13000000D+01   0.14160660D-03   0.15984263D-06
  -0.13000000D+01  -0.12000000D+01   0.14613611D-03   0.19639283D-06
  -0.12000000D+01  -0.11000000D+01   0.14944787D-03   0.17138846D-06
  -0.11000000D+01  -0.10000000D+01   0.15201692D-03   0.23609373D-06
  -0.10000000D+01  -0.90000000D+00   0.15493222D-03   0.19272107D-06
  -0.90000000D+00  -0.80000000D+00   0.15716409D-03   0.16211989D-06
  -0.80000000D+00  -0.70000000D+00   0.15824386D-03   0.21776932D-06
  -0.70000000D+00  -0.60000000D+00   0.16001628D-03   0.21178743D-06
  -0.60000000D+00  -0.50000000D+00   0.16095488D-03   0.18537177D-06
  -0.50000000D+00  -0.40000000D+00   0.16185496D-03   0.16898655D-06
  -0.40000000D+00  -0.30000000D+00   0.16259136D-03   0.26234994D-06
  -0.30000000D+00  -0.20000000D+00   0.16298025D-03   0.21232234D-06
  -0.20000000D+00  -0.10000000D+00   0.16324737D-03   0.18835458D-06
  -0.10000000D+00   0.00000000D+00   0.16350810D-03   0.46841292D-06
   0.00000000D+00   0.10000000D+00   0.16370916D-03   0.47949506D-06
   0.10000000D+00   0.20000000D+00   0.16297101D-03   0.19975107D-06
   0.20000000D+00   0.30000000D+00   0.16251555D-03   0.24129329D-06
   0.30000000D+00   0.40000000D+00   0.16233385D-03   0.17193544D-06
   0.40000000D+00   0.50000000D+00   0.16181349D-03   0.17029286D-06
   0.50000000D+00   0.60000000D+00   0.16108964D-03   0.16279487D-06
   0.60000000D+00   0.70000000D+00   0.16001030D-03   0.16721159D-06
   0.70000000D+00   0.80000000D+00   0.15834618D-03   0.22188374D-06
   0.80000000D+00   0.90000000D+00   0.15723663D-03   0.17922520D-06
   0.90000000D+00   0.10000000D+01   0.15463404D-03   0.15850987D-06
   0.10000000D+01   0.11000000D+01   0.15246769D-03   0.16175908D-06
   0.11000000D+01   0.12000000D+01   0.14952554D-03   0.18900619D-06
   0.12000000D+01   0.13000000D+01   0.14591150D-03   0.16585835D-06
   0.13000000D+01   0.14000000D+01   0.14137801D-03   0.30917127D-06
   0.14000000D+01   0.15000000D+01   0.13705338D-03   0.14986778D-06
   0.15000000D+01   0.16000000D+01   0.13145015D-03   0.37042495D-06
   0.16000000D+01   0.17000000D+01   0.12566799D-03   0.15141471D-06
   0.17000000D+01   0.18000000D+01   0.11969372D-03   0.16435352D-06
   0.18000000D+01   0.19000000D+01   0.11255361D-03   0.24407233D-06
   0.19000000D+01   0.20000000D+01   0.10490543D-03   0.15072010D-06
   0.20000000D+01   0.21000000D+01   0.96877589D-04   0.13474939D-06
   0.21000000D+01   0.22000000D+01   0.88656912D-04   0.19175008D-06
   0.22000000D+01   0.23000000D+01   0.80411446D-04   0.34714250D-06
   0.23000000D+01   0.24000000D+01   0.72248767D-04   0.16262624D-06
   0.24000000D+01   0.25000000D+01   0.63678887D-04   0.15659478D-06
   0.25000000D+01   0.26000000D+01   0.55502216D-04   0.11906462D-06
   0.26000000D+01   0.27000000D+01   0.47717619D-04   0.26552508D-06
   0.27000000D+01   0.28000000D+01   0.39861936D-04   0.12693537D-06
   0.28000000D+01   0.29000000D+01   0.33041998D-04   0.12454451D-06
   0.29000000D+01   0.30000000D+01   0.26764096D-04   0.10915046D-06
   0.30000000D+01   0.31000000D+01   0.21367830D-04   0.18214058D-06
   0.31000000D+01   0.32000000D+01   0.16217198D-04   0.67785521D-07
   0.32000000D+01   0.33000000D+01   0.11992334D-04   0.77325376D-07
   0.33000000D+01   0.34000000D+01   0.86820636D-05   0.49579651D-07
   0.34000000D+01   0.35000000D+01   0.59575909D-05   0.50402044D-07
   0.35000000D+01   0.36000000D+01   0.39702574D-05   0.34697014D-07
   0.36000000D+01   0.37000000D+01   0.24688780D-05   0.29197223D-07
   0.37000000D+01   0.38000000D+01   0.14660950D-05   0.21135900D-07
   0.38000000D+01   0.39000000D+01   0.77973915D-06   0.12612950D-07
   0.39000000D+01   0.40000000D+01   0.38132078D-06   0.11475955D-07
   0.40000000D+01   0.41000000D+01   0.16988307D-06   0.67171927D-08
   0.41000000D+01   0.42000000D+01   0.65190533D-07   0.19849325D-08
   0.42000000D+01   0.43000000D+01   0.21266546D-07   0.23214640D-08
   0.43000000D+01   0.44000000D+01   0.49199469D-08   0.50342154D-09
   0.44000000D+01   0.45000000D+01   0.52615287D-09   0.64508069D-10
   0.45000000D+01   0.46000000D+01   0.18297468D-10   0.53725109D-11
   0.46000000D+01   0.47000000D+01   0.15090820D-12   0.51432870D-13
   0.47000000D+01   0.48000000D+01   0.00000000D+00   0.00000000D+00
   0.48000000D+01   0.49000000D+01   0.00000000D+00   0.00000000D+00
   0.49000000D+01   0.50000000D+01   0.00000000D+00   0.00000000D+00


# yH_h index  14
  -0.50000000D+01  -0.49000000D+01   0.00000000D+00   0.00000000D+00
  -0.49000000D+01  -0.48000000D+01   0.00000000D+00   0.00000000D+00
  -0.48000000D+01  -0.47000000D+01   0.00000000D+00   0.00000000D+00
  -0.47000000D+01  -0.46000000D+01   0.20305967D-13   0.63339285D-14
  -0.46000000D+01  -0.45000000D+01   0.48065736D-11   0.99381192D-12
  -0.45000000D+01  -0.44000000D+01   0.10605809D-09   0.24882537D-10
  -0.44000000D+01  -0.43000000D+01   0.13790233D-08   0.11286564D-09
  -0.43000000D+01  -0.42000000D+01   0.66001638D-08   0.25519263D-09
  -0.42000000D+01  -0.41000000D+01   0.24464631D-07   0.99363975D-09
  -0.41000000D+01  -0.40000000D+01   0.71361532D-07   0.17775952D-08
  -0.40000000D+01  -0.39000000D+01   0.17632888D-06   0.76752658D-08
  -0.39000000D+01  -0.38000000D+01   0.40920033D-06   0.70070483D-08
  -0.38000000D+01  -0.37000000D+01   0.79256621D-06   0.87337801D-08
  -0.37000000D+01  -0.36000000D+01   0.14283853D-05   0.16463759D-07
  -0.36000000D+01  -0.35000000D+01   0.24444306D-05   0.27137103D-07
  -0.35000000D+01  -0.34000000D+01   0.38336450D-05   0.29531762D-07
  -0.34000000D+01  -0.33000000D+01   0.57708577D-05   0.30544787D-07
  -0.33000000D+01  -0.32000000D+01   0.83099873D-05   0.58773610D-07
  -0.32000000D+01  -0.31000000D+01   0.11591462D-04   0.50327393D-07
  -0.31000000D+01  -0.30000000D+01   0.15695903D-04   0.70513160D-07
  -0.30000000D+01  -0.29000000D+01   0.20325717D-04   0.85906572D-07
  -0.29000000D+01  -0.28000000D+01   0.25989720D-04   0.72924169D-07
  -0.28000000D+01  -0.27000000D+01   0.31827063D-04   0.32531153D-06
  -0.27000000D+01  -0.26000000D+01   0.39143109D-04   0.87530063D-07
  -0.26000000D+01  -0.25000000D+01   0.46528890D-04   0.10634026D-06
  -0.25000000D+01  -0.24000000D+01   0.54534033D-04   0.10009740D-06
  -0.24000000D+01  -0.23000000D+01   0.63375617D-04   0.21658255D-06
  -0.23000000D+01  -0.22000000D+01   0.71750177D-04   0.13133092D-06
  -0.22000000D+01  -0.21000000D+01   0.80629401D-04   0.20008104D-06
  -0.21000000D+01  -0.20000000D+01   0.89179992D-04   0.15097603D-06
  -0.20000000D+01  -0.19000000D+01   0.97542968D-04   0.23671379D-06
  -0.19000000D+01  -0.18000000D+01   0.10647174D-03   0.15899542D-06
  -0.18000000D+01  -0.17000000D+01   0.11446532D-03   0.23013583D-06
  -0.17000000D+01  -0.16000000D+01   0.12184149D-03   0.33506105D-06
  -0.16000000D+01  -0.15000000D+01   0.12977825D-03   0.20712486D-06
  -0.15000000D+01  -0.14000000D+01   0.13614241D-03   0.14923827D-06
