# sig incl cuts index   0
   0.00000000D+00   0.10000000D+01   0.18981633D-02   0.52048080D-07


# sig(all VBF cuts 2 jets) index   1
   0.00000000D+00   0.10000000D+01   0.75266223D-03   0.33936861D-07


# sig(all VBF cuts 3 jets) index   2
   0.00000000D+00   0.10000000D+01   0.00000000D+00   0.00000000D+00


# sig(all VBF cuts 4 jets) index   3
  -0.30000000D+01  -0.25000000D+01   0.12947186D-03   0.20378615D-07
  -0.25000000D+01  -0.20000000D+01   0.79734881D-04   0.16118731D-07
  -0.20000000D+01  -0.15000000D+01   0.38599988D-04   0.11465614D-07
  -0.15000000D+01  -0.10000000D+01   0.13252653D-04   0.70231300D-08
  -0.10000000D+01  -0.50000000D+00   0.26073032D-05   0.33166448D-08
  -0.50000000D+00   0.00000000D+00   0.17976536D-06   0.94341051D-09
   0.00000000D+00   0.50000000D+00   0.18096877D-06   0.93584581D-09
   0.50000000D+00   0.10000000D+01   0.26052251D-05   0.32906914D-08
   0.10000000D+01   0.15000000D+01   0.13257863D-04   0.70089118D-08
   0.15000000D+01   0.20000000D+01   0.38613842D-04   0.11505575D-07
   0.20000000D+01   0.25000000D+01   0.79708653D-04   0.16180571D-07
   0.25000000D+01   0.30000000D+01   0.12949316D-03   0.20611949D-07
   0.30000000D+01   0.35000000D+01   0.17076626D-03   0.23794215D-07
   0.35000000D+01   0.40000000D+01   0.17889317D-03   0.24559288D-07
   0.40000000D+01   0.45000000D+01   0.13912321D-03   0.22042612D-07
   0.45000000D+01   0.50000000D+01   0.00000000D+00   0.00000000D+00
   0.50000000D+01   0.55000000D+01   0.00000000D+00   0.00000000D+00
   0.55000000D+01   0.60000000D+01   0.00000000D+00   0.00000000D+00


# yH1 index  12
  -0.50000000D+01  -0.49000000D+01   0.00000000D+00   0.00000000D+00
  -0.49000000D+01  -0.48000000D+01   0.00000000D+00   0.00000000D+00
  -0.48000000D+01  -0.47000000D+01   0.00000000D+00   0.00000000D+00
  -0.47000000D+01  -0.46000000D+01   0.14676228D-12   0.42674552D-13
  -0.46000000D+01  -0.45000000D+01   0.22698231D-10   0.20295965D-11
  -0.45000000D+01  -0.44000000D+01   0.49873957D-09   0.40999188D-10
  -0.44000000D+01  -0.43000000D+01   0.38404653D-08   0.13940221D-09
  -0.43000000D+01  -0.42000000D+01   0.16836277D-07   0.32094491D-09
  -0.42000000D+01  -0.41000000D+01   0.58051376D-07   0.75595293D-09
  -0.41000000D+01  -0.40000000D+01   0.15755979D-06   0.13154517D-08
  -0.40000000D+01  -0.39000000D+01   0.36382519D-06   0.24267689D-08
  -0.39000000D+01  -0.38000000D+01   0.74525008D-06   0.39450801D-08
  -0.38000000D+01  -0.37000000D+01   0.13842517D-05   0.54187263D-08
  -0.37000000D+01  -0.36000000D+01   0.23962139D-05   0.78938885D-08
  -0.36000000D+01  -0.35000000D+01   0.38561773D-05   0.98001700D-08
  -0.35000000D+01  -0.34000000D+01   0.58973972D-05   0.12310288D-07
  -0.34000000D+01  -0.33000000D+01   0.85491409D-05   0.14770142D-07
  -0.33000000D+01  -0.32000000D+01   0.11983306D-04   0.17282182D-07
  -0.32000000D+01  -0.31000000D+01   0.16170117D-04   0.19878478D-07
  -0.31000000D+01  -0.30000000D+01   0.21153339D-04   0.22378295D-07
  -0.30000000D+01  -0.29000000D+01   0.26973631D-04   0.24969348D-07
  -0.29000000D+01  -0.28000000D+01   0.33541364D-04   0.27617842D-07
  -0.28000000D+01  -0.27000000D+01   0.40696506D-04   0.29854080D-07
  -0.27000000D+01  -0.26000000D+01   0.48517450D-04   0.32148334D-07
  -0.26000000D+01  -0.25000000D+01   0.56861458D-04   0.34385907D-07
  -0.25000000D+01  -0.24000000D+01   0.65428633D-04   0.36380394D-07
  -0.24000000D+01  -0.23000000D+01   0.74373866D-04   0.38825383D-07
  -0.23000000D+01  -0.22000000D+01   0.83228912D-04   0.40164403D-07
  -0.22000000D+01  -0.21000000D+01   0.92164704D-04   0.41791225D-07
  -0.21000000D+01  -0.20000000D+01   0.10084217D-03   0.43305316D-07
  -0.20000000D+01  -0.19000000D+01   0.10907525D-03   0.44475161D-07
  -0.19000000D+01  -0.18000000D+01   0.11717443D-03   0.45580649D-07
  -0.18000000D+01  -0.17000000D+01   0.12456590D-03   0.46548432D-07
  -0.17000000D+01  -0.16000000D+01   0.13154263D-03   0.47363064D-07
  -0.16000000D+01  -0.15000000D+01   0.13786997D-03   0.48115884D-07
  -0.15000000D+01  -0.14000000D+01   0.14361466D-03   0.48705523D-07
  -0.14000000D+01  -0.13000000D+01   0.14861492D-03   0.49072813D-07
  -0.13000000D+01  -0.12000000D+01   0.15299365D-03   0.49495568D-07
  -0.12000000D+01  -0.11000000D+01   0.15684698D-03   0.49786139D-07
  -0.11000000D+01  -0.10000000D+01   0.15998467D-03   0.49988780D-07
  -0.10000000D+01  -0.90000000D+00   0.16274206D-03   0.50262962D-07
  -0.90000000D+00  -0.80000000D+00   0.16496578D-03   0.50338716D-07
  -0.80000000D+00  -0.70000000D+00   0.16670195D-03   0.50519327D-07
  -0.70000000D+00  -0.60000000D+00   0.16810560D-03   0.50557570D-07
  -0.60000000D+00  -0.50000000D+00   0.16924268D-03   0.50663906D-07
  -0.50000000D+00  -0.40000000D+00   0.16994585D-03   0.50644943D-07
  -0.40000000D+00  -0.30000000D+00   0.17053940D-03   0.50687195D-07
  -0.30000000D+00  -0.20000000D+00   0.17096550D-03   0.50683153D-07
  -0.20000000D+00  -0.10000000D+00   0.17119188D-03   0.50726096D-07
  -0.10000000D+00   0.00000000D+00   0.17141051D-03   0.50732611D-07
   0.00000000D+00   0.10000000D+00   0.17131978D-03   0.50707194D-07
   0.10000000D+00   0.20000000D+00   0.17124447D-03   0.50645693D-07
   0.20000000D+00   0.30000000D+00   0.17093853D-03   0.50560928D-07
   0.30000000D+00   0.40000000D+00   0.17053518D-03   0.50519050D-07
   0.40000000D+00   0.50000000D+00   0.16996303D-03   0.50473526D-07
   0.50000000D+00   0.60000000D+00   0.16911570D-03   0.50375608D-07
   0.60000000D+00   0.70000000D+00   0.16811742D-03   0.50309869D-07
   0.70000000D+00   0.80000000D+00   0.16670120D-03   0.50196888D-07
   0.80000000D+00   0.90000000D+00   0.16487438D-03   0.50075018D-07
   0.90000000D+00   0.10000000D+01   0.16268147D-03   0.49977275D-07
   0.10000000D+01   0.11000000D+01   0.16004776D-03   0.49833103D-07
   0.11000000D+01   0.12000000D+01   0.15683443D-03   0.49640577D-07
   0.12000000D+01   0.13000000D+01   0.15309143D-03   0.49484982D-07
   0.13000000D+01   0.14000000D+01   0.14856877D-03   0.49091835D-07
   0.14000000D+01   0.15000000D+01   0.14354413D-03   0.48740925D-07
   0.15000000D+01   0.16000000D+01   0.13793206D-03   0.48223978D-07
   0.16000000D+01   0.17000000D+01   0.13160819D-03   0.47716223D-07
   0.17000000D+01   0.18000000D+01   0.12454712D-03   0.46804202D-07
   0.18000000D+01   0.19000000D+01   0.11707449D-03   0.46001136D-07
   0.19000000D+01   0.20000000D+01   0.10915027D-03   0.44874898D-07
   0.20000000D+01   0.21000000D+01   0.10077639D-03   0.43702278D-07
   0.21000000D+01   0.22000000D+01   0.92177942D-04   0.42372131D-07
   0.22000000D+01   0.23000000D+01   0.83311175D-04   0.40907231D-07
   0.23000000D+01   0.24000000D+01   0.74284843D-04   0.39032465D-07
   0.24000000D+01   0.25000000D+01   0.65457275D-04   0.37096596D-07
   0.25000000D+01   0.26000000D+01   0.56832041D-04   0.35009243D-07
   0.26000000D+01   0.27000000D+01   0.48553028D-04   0.32843891D-07
   0.27000000D+01   0.28000000D+01   0.40653438D-04   0.30442605D-07
   0.28000000D+01   0.29000000D+01   0.33452536D-04   0.28030146D-07
   0.29000000D+01   0.30000000D+01   0.26953551D-04   0.25440146D-07
   0.30000000D+01   0.31000000D+01   0.21217353D-04   0.23126782D-07
   0.31000000D+01   0.32000000D+01   0.16166144D-04   0.20350731D-07
   0.32000000D+01   0.33000000D+01   0.11975180D-04   0.17757016D-07
   0.33000000D+01   0.34000000D+01   0.85938515D-05   0.15575368D-07
   0.34000000D+01   0.35000000D+01   0.58940388D-05   0.13515219D-07
   0.35000000D+01   0.36000000D+01   0.38503587D-05   0.10592852D-07
   0.36000000D+01   0.37000000D+01   0.23919434D-05   0.78009499D-08
   0.37000000D+01   0.38000000D+01   0.13859667D-05   0.62259888D-08
   0.38000000D+01   0.39000000D+01   0.74684415D-06   0.44284195D-08
   0.39000000D+01   0.40000000D+01   0.36643895D-06   0.27504759D-08
   0.40000000D+01   0.41000000D+01   0.15411932D-06   0.14871115D-08
   0.41000000D+01   0.42000000D+01   0.58218407D-07   0.78103540D-09
   0.42000000D+01   0.43000000D+01   0.16770646D-07   0.29782764D-09
   0.43000000D+01   0.44000000D+01   0.37262480D-08   0.96847028D-10
   0.44000000D+01   0.45000000D+01   0.47451430D-09   0.21431361D-10
   0.45000000D+01   0.46000000D+01   0.24788014D-10   0.28652843D-11
   0.46000000D+01   0.47000000D+01   0.17929357D-12   0.55722447D-13
   0.47000000D+01   0.48000000D+01   0.00000000D+00   0.00000000D+00
   0.48000000D+01   0.49000000D+01   0.00000000D+00   0.00000000D+00
   0.49000000D+01   0.50000000D+01   0.00000000D+00   0.00000000D+00


# yH2 index  13
  -0.50000000D+01  -0.49000000D+01   0.00000000D+00   0.00000000D+00
  -0.49000000D+01  -0.48000000D+01   0.00000000D+00   0.00000000D+00
  -0.48000000D+01  -0.47000000D+01   0.00000000D+00   0.00000000D+00
  -0.47000000D+01  -0.46000000D+01   0.10159783D-12   0.24921631D-13
  -0.46000000D+01  -0.45000000D+01   0.29210018D-10   0.50049930D-11
  -0.45000000D+01  -0.44000000D+01   0.46946104D-09   0.22507683D-10
  -0.44000000D+01  -0.43000000D+01   0.36902119D-08   0.11780441D-09
  -0.43000000D+01  -0.42000000D+01   0.17608387D-07   0.36077775D-09
  -0.42000000D+01  -0.41000000D+01   0.58059969D-07   0.94905890D-09
  -0.41000000D+01  -0.40000000D+01   0.15731666D-06   0.14167775D-08
  -0.40000000D+01  -0.39000000D+01   0.35737696D-06   0.24444380D-08
  -0.39000000D+01  -0.38000000D+01   0.74929653D-06   0.38997498D-08
  -0.38000000D+01  -0.37000000D+01   0.13865873D-05   0.56746414D-08
  -0.37000000D+01  -0.36000000D+01   0.23849001D-05   0.81206833D-08
  -0.36000000D+01  -0.35000000D+01   0.38394113D-05   0.10147715D-07
  -0.35000000D+01  -0.34000000D+01   0.58703055D-05   0.11869173D-07
  -0.34000000D+01  -0.33000000D+01   0.85404848D-05   0.14759026D-07
  -0.33000000D+01  -0.32000000D+01   0.11971834D-04   0.17125198D-07
  -0.32000000D+01  -0.31000000D+01   0.16206296D-04   0.19974505D-07
  -0.31000000D+01  -0.30000000D+01   0.21204939D-04   0.22423844D-07
  -0.30000000D+01  -0.29000000D+01   0.26941709D-04   0.24972032D-07
  -0.29000000D+01  -0.28000000D+01   0.33513127D-04   0.27558349D-07
  -0.28000000D+01  -0.27000000D+01   0.40723059D-04   0.29849676D-07
  -0.27000000D+01  -0.26000000D+01   0.48517241D-04   0.32185812D-07
  -0.26000000D+01  -0.25000000D+01   0.56792422D-04   0.34417542D-07
  -0.25000000D+01  -0.24000000D+01   0.65426174D-04   0.36436556D-07
  -0.24000000D+01  -0.23000000D+01   0.74240172D-04   0.38319960D-07
  -0.23000000D+01  -0.22000000D+01   0.83300222D-04   0.40452262D-07
  -0.22000000D+01  -0.21000000D+01   0.92084706D-04   0.41738681D-07
  -0.21000000D+01  -0.20000000D+01   0.10080878D-03   0.43179554D-07
  -0.20000000D+01  -0.19000000D+01   0.10915134D-03   0.44393466D-07
  -0.19000000D+01  -0.18000000D+01   0.11724439D-03   0.45683877D-07
  -0.18000000D+01  -0.17000000D+01   0.12465860D-03   0.46544373D-07
  -0.17000000D+01  -0.16000000D+01   0.13166544D-03   0.47401663D-07
  -0.16000000D+01  -0.15000000D+01   0.13784191D-03   0.48031104D-07
  -0.15000000D+01  -0.14000000D+01   0.14353392D-03   0.48623805D-07
  -0.14000000D+01  -0.13000000D+01   0.14859557D-03   0.49082504D-07
  -0.13000000D+01  -0.12000000D+01   0.15296684D-03   0.49447885D-07
  -0.12000000D+01  -0.11000000D+01   0.15678210D-03   0.49723740D-07
  -0.11000000D+01  -0.10000000D+01   0.16005088D-03   0.50007913D-07
  -0.10000000D+01  -0.90000000D+00   0.16270773D-03   0.50229559D-07
  -0.90000000D+00  -0.80000000D+00   0.16483075D-03   0.50342167D-07
  -0.80000000D+00  -0.70000000D+00   0.16674451D-03   0.50465508D-07
  -0.70000000D+00  -0.60000000D+00   0.16800877D-03   0.50487608D-07
  -0.60000000D+00  -0.50000000D+00   0.16923764D-03   0.50656140D-07
  -0.50000000D+00  -0.40000000D+00   0.16998502D-03   0.50645140D-07
  -0.40000000D+00  -0.30000000D+00   0.17058158D-03   0.50714885D-07
  -0.30000000D+00  -0.20000000D+00   0.17094107D-03   0.50723473D-07
  -0.20000000D+00  -0.10000000D+00   0.17121891D-03   0.50780137D-07
  -0.10000000D+00   0.00000000D+00   0.17144831D-03   0.50786588D-07
   0.00000000D+00   0.10000000D+00   0.17134341D-03   0.50703967D-07
   0.10000000D+00   0.20000000D+00   0.17115613D-03   0.50631189D-07
   0.20000000D+00   0.30000000D+00   0.17100042D-03   0.50617976D-07
   0.30000000D+00   0.40000000D+00   0.17052985D-03   0.50537860D-07
   0.40000000D+00   0.50000000D+00   0.16996151D-03   0.50478814D-07
   0.50000000D+00   0.60000000D+00   0.16921710D-03   0.50401728D-07
   0.60000000D+00   0.70000000D+00   0.16814234D-03   0.50348715D-07
   0.70000000D+00   0.80000000D+00   0.16670319D-03   0.50225676D-07
   0.80000000D+00   0.90000000D+00   0.16496470D-03   0.50112601D-07
   0.90000000D+00   0.10000000D+01   0.16279238D-03   0.50065569D-07
   0.10000000D+01   0.11000000D+01   0.15999289D-03   0.49852893D-07
   0.11000000D+01   0.12000000D+01   0.15685533D-03   0.49734042D-07
   0.12000000D+01   0.13000000D+01   0.15297555D-03   0.49407798D-07
   0.13000000D+01   0.14000000D+01   0.14868666D-03   0.49160539D-07
   0.14000000D+01   0.15000000D+01   0.14354330D-03   0.48740180D-07
   0.15000000D+01   0.16000000D+01   0.13785153D-03   0.48237984D-07
   0.16000000D+01   0.17000000D+01   0.13153893D-03   0.47668157D-07
   0.17000000D+01   0.18000000D+01   0.12462603D-03   0.46903829D-07
   0.18000000D+01   0.19000000D+01   0.11715276D-03   0.45957790D-07
   0.19000000D+01   0.20000000D+01   0.10913548D-03   0.44986134D-07
   0.20000000D+01   0.21000000D+01   0.10077583D-03   0.43761162D-07
   0.21000000D+01   0.22000000D+01   0.92143542D-04   0.42365705D-07
   0.22000000D+01   0.23000000D+01   0.83152877D-04   0.40638329D-07
   0.23000000D+01   0.24000000D+01   0.74316151D-04   0.38992662D-07
   0.24000000D+01   0.25000000D+01   0.65438024D-04   0.37062701D-07
   0.25000000D+01   0.26000000D+01   0.56832657D-04   0.35083637D-07
   0.26000000D+01   0.27000000D+01   0.48489745D-04   0.32863209D-07
   0.27000000D+01   0.28000000D+01   0.40753281D-04   0.30612627D-07
   0.28000000D+01   0.29000000D+01   0.33524208D-04   0.28038687D-07
   0.29000000D+01   0.30000000D+01   0.26924860D-04   0.25532286D-07
   0.30000000D+01   0.31000000D+01   0.21162771D-04   0.22986982D-07
   0.31000000D+01   0.32000000D+01   0.16214069D-04   0.20939621D-07
   0.32000000D+01   0.33000000D+01   0.12008280D-04   0.18230029D-07
   0.33000000D+01   0.34000000D+01   0.85625630D-05   0.15139799D-07
   0.34000000D+01   0.35000000D+01   0.58976327D-05   0.13017417D-07
   0.35000000D+01   0.36000000D+01   0.38601980D-05   0.10204855D-07
   0.36000000D+01   0.37000000D+01   0.23815720D-05   0.79096756D-08
   0.37000000D+01   0.38000000D+01   0.13825459D-05   0.55374666D-08
   0.38000000D+01   0.39000000D+01   0.73963358D-06   0.39239555D-08
   0.39000000D+01   0.40000000D+01   0.36458893D-06   0.26654423D-08
   0.40000000D+01   0.41000000D+01   0.15776139D-06   0.16904324D-08
   0.41000000D+01   0.42000000D+01   0.57273905D-07   0.72018727D-09
   0.42000000D+01   0.43000000D+01   0.17234049D-07   0.30905735D-09
   0.43000000D+01   0.44000000D+01   0.35096570D-08   0.98464419D-10
   0.44000000D+01   0.45000000D+01   0.45785418D-09   0.21571941D-10
   0.45000000D+01   0.46000000D+01   0.20716736D-10   0.28310326D-11
   0.46000000D+01   0.47000000D+01   0.10715318D-12   0.35686902D-13
   0.47000000D+01   0.48000000D+01   0.00000000D+00   0.00000000D+00
   0.48000000D+01   0.49000000D+01   0.00000000D+00   0.00000000D+00
   0.49000000D+01   0.50000000D+01   0.00000000D+00   0.00000000D+00


# yH_h index  14
  -0.50000000D+01  -0.49000000D+01   0.00000000D+00   0.00000000D+00
  -0.49000000D+01  -0.48000000D+01   0.00000000D+00   0.00000000D+00
  -0.48000000D+01  -0.47000000D+01   0.00000000D+00   0.00000000D+00
  -0.47000000D+01  -0.46000000D+01   0.11271645D-13   0.43534220D-14
  -0.46000000D+01  -0.45000000D+01   0.40387007D-11   0.93794188D-12
  -0.45000000D+01  -0.44000000D+01   0.94052522D-10   0.36909819D-11
  -0.44000000D+01  -0.43000000D+01   0.99544113D-09   0.29601524D-10
  -0.43000000D+01  -0.42000000D+01   0.53788238D-08   0.75863378D-10
  -0.42000000D+01  -0.41000000D+01   0.21323263D-07   0.23087414D-09
  -0.41000000D+01  -0.40000000D+01   0.65509409D-07   0.54387828D-09
  -0.40000000D+01  -0.39000000D+01   0.16437717D-06   0.91142192D-09
  -0.39000000D+01  -0.38000000D+01   0.36911672D-06   0.16664379D-08
  -0.38000000D+01  -0.37000000D+01   0.73130496D-06   0.25449289D-08
  -0.37000000D+01  -0.36000000D+01   0.13403323D-05   0.37192686D-08
  -0.36000000D+01  -0.35000000D+01   0.22895718D-05   0.48952476D-08
  -0.35000000D+01  -0.34000000D+01   0.36810466D-05   0.66093871D-08
  -0.34000000D+01  -0.33000000D+01   0.55894151D-05   0.82277833D-08
  -0.33000000D+01  -0.32000000D+01   0.81607743D-05   0.10159648D-07
  -0.32000000D+01  -0.31000000D+01   0.11439369D-04   0.12205247D-07
  -0.31000000D+01  -0.30000000D+01   0.15477127D-04   0.14297687D-07
  -0.30000000D+01  -0.29000000D+01   0.20330750D-04   0.16594732D-07
  -0.29000000D+01  -0.28000000D+01   0.26017101D-04   0.19106795D-07
  -0.28000000D+01  -0.27000000D+01   0.32467554D-04   0.21332517D-07
  -0.27000000D+01  -0.26000000D+01   0.39615272D-04   0.23705984D-07
  -0.26000000D+01  -0.25000000D+01   0.47473150D-04   0.26155853D-07
  -0.25000000D+01  -0.24000000D+01   0.55840739D-04   0.28487787D-07
  -0.24000000D+01  -0.23000000D+01   0.64691802D-04   0.31417441D-07
  -0.23000000D+01  -0.22000000D+01   0.73760700D-04   0.33572570D-07
  -0.22000000D+01  -0.21000000D+01   0.83087834D-04   0.35500650D-07
  -0.21000000D+01  -0.20000000D+01   0.92350334D-04   0.37594706D-07
  -0.20000000D+01  -0.19000000D+01   0.10161000D-03   0.39612322D-07
  -0.19000000D+01  -0.18000000D+01   0.11066307D-03   0.41677270D-07
  -0.18000000D+01  -0.17000000D+01   0.11929577D-03   0.43444883D-07
  -0.17000000D+01  -0.16000000D+01   0.12763103D-03   0.45179472D-07
  -0.16000000D+01  -0.15000000D+01   0.13537709D-03   0.46835450D-07
  -0.15000000D+01  -0.14000000D+01   0.14271313D-03   0.48408771D-07
