# Q1 =   100.0000 , Q2 =   100.0000
# x  F3Wp(LO) F3Wm(LO) F3Wp(NLO) F3Wm(NLO) F3Wp(NNLO) F3Wm(NNLO) F3Wp(N3LO) F3Wm(N3LO) F3Z(LO) F3Z(NLO) F3Z(NNLO) F3Z(N3LO)
    1.000000316960E-05   -1.547475987081E+05    1.585593232930E+05    4.278749124021E+03   -4.294458279786E+03    1.160435778870E+03   -1.164983182500E+03    3.407874349543E+02   -3.417623983558E+02    1.001496521654E+03   -5.272014389587E+00   -1.451048547874E+00   -2.167390748036E-01
    1.122018806381E-05   -1.323816157595E+05    1.359452861847E+05    3.688730228447E+03   -3.703676490248E+03    9.946611607193E+02   -9.991164522839E+02    2.907830907224E+02   -2.918358739952E+02    9.361242815296E+02   -5.011065834853E+00   -1.411060496372E+00   -2.473292688987E-01
    1.258925802843E-05   -1.133515767638E+05    1.166828227581E+05    3.191924605884E+03   -3.206054183646E+03    8.558769183889E+02   -8.601745741933E+02    2.492013323845E+02   -2.502856894298E+02    8.748568358940E+02   -4.738029277013E+00   -1.355920127292E+00   -2.653834925484E-01
    1.412537978909E-05   -9.716237735205E+04    1.002758973833E+05    2.768573273496E+03   -2.782044203791E+03    7.374450689828E+02   -7.416354296832E+02    2.136572259186E+02   -2.147827016660E+02    8.174490739729E+02   -4.502702462456E+00   -1.312695127258E+00   -2.840675885338E-01
    1.584893674715E-05   -8.337721246471E+04    8.628734896295E+04    2.409307328187E+03   -2.422121520222E+03    6.367330751230E+02   -6.408226051340E+02    1.833251826773E+02   -1.844897103154E+02    7.637922894623E+02   -4.269071328745E+00   -1.271189528385E+00   -3.008072347789E-01
    1.778279945500E-05   -7.163803865567E+04    7.435781954652E+04    2.106405248308E+03   -2.118474196272E+03    5.522375569158E+02   -5.561626591733E+02    1.578931348765E+02   -1.590606747970E+02    7.135557757668E+02   -4.016655795771E+00   -1.215147340033E+00   -3.078054144982E-01
    1.995262909442E-05   -6.164467915090E+04    6.418604433897E+04    1.848175424683E+03   -1.859664509936E+03    4.803762341796E+02   -4.841826905433E+02    1.361643934483E+02   -1.373418003828E+02    6.664651485685E+02   -3.805406755668E+00   -1.170359713849E+00   -3.152986985616E-01
    2.238721798482E-05   -5.313154240222E+04    5.550626494892E+04    1.629485326547E+03   -1.640455199882E+03    4.203008518595E+02   -4.240128453184E+02    1.180975352521E+02   -1.192881699472E+02    6.224633119255E+02   -3.610771844714E+00   -1.131716216796E+00   -3.225507355609E-01
    2.511887163984E-05   -4.589099977395E+04    4.811011516024E+04    1.444753286763E+03   -1.455102637799E+03    3.721687436429E+02   -3.757406372508E+02    1.041852641952E+02   -1.053693539970E+02    5.813586266319E+02   -3.394786632989E+00   -1.082708773044E+00   -3.241672759349E-01
    2.818383744181E-05   -3.973787165494E+04    4.181116867366E+04    1.272236634094E+03   -1.282061373288E+03    3.282101911079E+02   -3.316573360616E+02    9.198418026616E+01   -9.315663392649E+01    5.428411517367E+02   -3.205025590178E+00   -1.038106749539E+00   -3.238280388161E-01
    3.162278562252E-05   -3.445151820833E+04    3.638854174845E+04    1.112598431710E+03   -1.121966773913E+03    2.868732180084E+02   -2.902204405017E+02    8.036773596861E+01   -8.153381288466E+01    5.068416300512E+02   -3.034766676883E+00   -1.000179213907E+00   -3.241075496777E-01
    3.548134893245E-05   -2.987059876705E+04    3.168043265488E+04    9.768622393611E+02   -9.857123706121E+02    2.520090250162E+02   -2.552343820163E+02    7.030839972870E+01   -7.146087328678E+01    4.732382020125E+02   -2.852570224663E+00   -9.576216353034E-01   -3.220678408556E-01
    3.981072815955E-05   -2.592952894380E+04    2.762016644583E+04    8.529904773193E+02   -8.613762911567E+02    2.217046843038E+02   -2.248034240576E+02    6.228345197071E+01   -6.340934306937E+01    4.417568484232E+02   -2.686353123525E+00   -9.145693677623E-01   -3.163837297395E-01
    4.466837153263E-05   -2.250873459020E+04    2.408793731972E+04    7.361284169113E+02   -7.441326336169E+02    1.923884440498E+02   -1.953893711657E+02    5.439403477258E+01   -5.550116807462E+01    4.123312282917E+02   -2.543063036375E+00   -8.791262966503E-01   -3.121487206703E-01
    5.011873702437E-05   -1.950547526255E+04    2.098076202390E+04    6.320559208117E+02   -6.396570185711E+02    1.652040400726E+02   -1.681055350360E+02    4.670464380758E+01   -4.779435921393E+01    3.848926021947E+02   -2.397460127472E+00   -8.439186655379E-01   -3.078493434140E-01
    5.623414766941E-05   -1.687132715561E+04    1.824934100306E+04    5.444118537024E+02   -5.516116544300E+02    1.424138957291E+02   -1.451966091336E+02    4.028295614374E+01   -4.134007873512E+01    3.592194502757E+02   -2.255254558199E+00   -8.046748642268E-01   -2.995471224710E-01
    6.309575124703E-05   -1.457336753600E+04    1.586040036608E+04    4.693328049043E+02   -4.762054456998E+02    1.229052730677E+02   -1.255933070595E+02    3.479148803431E+01   -3.582263226523E+01    3.352181546166E+02   -2.133895286474E+00   -7.719264912643E-01   -2.925831610598E-01
    7.079459706283E-05   -1.257515248347E+04    1.377732726131E+04    4.043867667684E+02   -4.109350339222E+02    1.060695877936E+02   -1.086674862419E+02    3.007816981313E+01   -3.108536758622E+01    3.128394454743E+02   -2.015905265751E+00   -7.408841405809E-01   -2.858811237310E-01
    7.943284411759E-05   -1.083815596046E+04    1.196097763449E+04    3.478090077286E+02   -3.540120491543E+02    9.120033554224E+01   -9.368639101089E+01    2.585548459599E+01   -2.682624843169E+01    2.919248507926E+02   -1.895461145301E+00   -7.051359586156E-01   -2.759408138519E-01
    8.912511669514E-05   -9.329227243340E+03    1.037778436560E+04    2.996185812746E+02   -3.055492582200E+02    7.852363154222E+01   -8.091918004127E+01    2.224615132997E+01   -2.318568948964E+01    2.723655480980E+02   -1.795320594846E+00   -6.751667659062E-01   -2.671180884973E-01
