# Q1 =   100.0000 , Q2 =   100.0000
# x  F3Wp(LO) F3Wm(LO) F3Wp(NLO) F3Wm(NLO) F3Wp(NNLO) F3Wm(NNLO) F3Wp(N3LO) F3Wm(N3LO) F3Z(LO) F3Z(NLO) F3Z(NNLO) F3Z(N3LO)
    1.000000316960E-05   -1.547475987081E+05    1.585593232930E+05    5.158268132506E+03   -5.177206386472E+03    6.710677351084E+02   -6.739485418851E+02    8.554320138126E+01   -8.520911461728E+01    1.001496521654E+03   -6.355704209581E+00   -8.577039931668E-01    2.627031956084E-01
    1.122018806381E-05   -1.323816157595E+05    1.359452861847E+05    4.446967801871E+03   -4.464986345075E+03    5.701650027076E+02   -5.730929932963E+02    7.176469230311E+01   -7.159247709071E+01    9.361242815297E+02   -6.041116330286E+00   -8.615172285698E-01    1.955227386183E-01
    1.258925802843E-05   -1.133515767638E+05    1.166828227581E+05    3.848041214537E+03   -3.865075200073E+03    4.863669708369E+02   -4.892596813973E+02    6.062063984820E+01   -6.056484534668E+01    8.748568358940E+02   -5.711955696018E+00   -8.461774636072E-01    1.420669183771E-01
    1.412537978909E-05   -9.716237735205E+04    1.002758973833E+05    3.337667826563E+03   -3.353907776241E+03    4.147155989889E+02   -4.176086862766E+02    5.102666964474E+01   -5.108084520149E+01    8.174490739728E+02   -5.428256237838E+00   -8.392054801195E-01    9.298194649305E-02
    1.584893674715E-05   -8.337721246471E+04    8.628734896295E+04    2.904552908379E+03   -2.920001123851E+03    3.536083571327E+02   -3.565107631823E+02    4.270879519455E+01   -4.286568847157E+01    7.637922894623E+02   -5.146601016233E+00   -8.343299785465E-01    4.822731981565E-02
    1.778279945500E-05   -7.163803865567E+04    7.435781954652E+04    2.539387739630E+03   -2.553937522258E+03    3.026928214964E+02   -3.055331215790E+02    3.570534911565E+01   -3.593505258479E+01    7.135557757667E+02   -4.842300165218E+00   -8.127855958456E-01    1.289201661012E-02
    1.995262909442E-05   -6.164467915090E+04    6.418604433897E+04    2.228077440414E+03   -2.241928166553E+03    2.595373839484E+02   -2.623428661086E+02    2.955283107935E+01   -2.984705095484E+01    6.664651485685E+02   -4.587627792545E+00   -7.978282188099E-01   -1.833762269654E-02
    2.238721798482E-05   -5.313154240222E+04    5.550626494892E+04    1.964434461727E+03   -1.977659249254E+03    2.241273150470E+02   -2.269187318209E+02    2.448115467536E+01   -2.483410258925E+01    6.224633119255E+02   -4.352984669298E+00   -7.878574951829E-01   -4.622080568443E-02
    2.511887163984E-05   -4.589099977395E+04    4.811011516024E+04    1.741729795889E+03   -1.754206509549E+03    1.980159637346E+02   -2.007510318513E+02    2.106465538660E+01   -2.146419178992E+01    5.813586266318E+02   -4.092602580351E+00   -7.678912163573E-01   -6.939965082795E-02
    2.818383744181E-05   -3.973787165494E+04    4.181116867366E+04    1.533751453156E+03   -1.545595718296E+03    1.750712514737E+02   -1.777495195617E+02    1.869343648302E+01   -1.912527444684E+01    5.428411517367E+02   -3.863835173890E+00   -7.481038837422E-01   -8.756538425762E-02
    3.162278562252E-05   -3.445151820833E+04    3.638854174845E+04    1.341298792759E+03   -1.352592846147E+03    1.528802295311E+02   -1.555215897734E+02    1.630536995539E+01   -1.676694924814E+01    5.068416300512E+02   -3.658578660511E+00   -7.333886051257E-01   -1.036908984063E-01
    3.548134893245E-05   -2.987059876705E+04    3.168043265488E+04    1.177661324161E+03   -1.188330645655E+03    1.344238920402E+02   -1.370111234235E+02    1.379340793569E+01   -1.428242029529E+01    4.732382020125E+02   -3.438930785347E+00   -7.147773044495E-01   -1.179769067498E-01
    3.981072815955E-05   -2.592952894380E+04    2.762016644583E+04    1.028327080872E+03   -1.038436642108E+03    1.197789147684E+02   -1.222923208231E+02    1.265945577760E+01   -1.315779998766E+01    4.417568484233E+02   -3.238546899542E+00   -6.916546935080E-01   -1.267300283292E-01
    4.466837153263E-05   -2.250873459020E+04    2.408793731972E+04    8.874434196360E+02   -8.970929444763E+02    1.049064078892E+02   -1.073682203356E+02    1.144734761974E+01   -1.195519843935E+01    4.123312282917E+02   -3.065802794045E+00   -6.741497866447E-01   -1.344849868435E-01
    5.011873702437E-05   -1.950547526255E+04    2.098076202390E+04    7.619782837889E+02   -7.711418264990E+02    9.009691174069E+01   -9.250988456495E+01    9.821582304963E+00   -1.034144717132E+01    3.848926021947E+02   -2.890270454265E+00   -6.575359569726E-01   -1.419100221791E-01
    5.623414766941E-05   -1.687132715561E+04    1.824934100306E+04    6.563185254649E+02   -6.649982824632E+02    7.777494482829E+01   -8.011052392251E+01    8.487906969651E+00   -9.004334880810E+00    3.592194502757E+02   -2.718833794869E+00   -6.342498219491E-01   -1.447522961439E-01
    6.309575124703E-05   -1.457336753600E+04    1.586040036608E+04    5.658065899416E+02   -5.740919375919E+02    6.724019024136E+01   -6.951580996967E+01    7.354073798655E+00   -7.867504091673E+00    3.352181546166E+02   -2.572528497297E+00   -6.154564936690E-01   -1.469653762245E-01
    7.079459706283E-05   -1.257515248347E+04    1.377732726131E+04    4.875105578212E+02   -4.954048551506E+02    5.818533744835E+01   -6.040694043834E+01    6.415220741535E+00   -6.926712712493E+00    3.128394454743E+02   -2.430285017675E+00   -5.983430178844E-01   -1.487812141335E-01
    7.943284411759E-05   -1.083815596046E+04    1.196097763449E+04    4.193029478388E+02   -4.267810565066E+02    5.000239918131E+01   -5.214338542683E+01    5.508978326400E+00   -6.008330983449E+00    2.919248507926E+02   -2.285082985468E+00   -5.749726863464E-01   -1.475285801100E-01
